Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
76,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,59133.2
77,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,68131.2
78,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,69048.4
79,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,64204.8
80,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,58668.4
81,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54264.4
82,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,73783.6
83,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,72375.8
84,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,57337.0
85,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,59133.2
86,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,71342.6
87,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,72500.0
88,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,63817.0
89,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58637.6
90,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58691.2
91,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,80378.0
92,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,66157.2
93,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,63410.0
94,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
95,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,81880.0
96,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,62749.4
97,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,64419.0
98,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
99,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,77547.8
100,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,68281.2
101,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
102,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
103,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
104,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
105,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
106,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
107,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
108,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
109,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
110,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
111,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
112,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54233.0
113,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
115,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
116,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57250.2
117,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58524.8
118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
119,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,79953.6
120,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,68798.0
121,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
123,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
124,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
125,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,66010.4
126,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
127,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
128,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,73901.4
129,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,75268.0
130,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56919.4
131,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58761.2
132,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
133,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
134,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,66010.4
135,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
136,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
137,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,69919.0
138,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
139,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,66010.4
140,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
141,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,55484.0
142,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
143,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
144,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,66010.4
145,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,58491.8
146,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58761.2
147,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
148,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
149,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,66010.4
150,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,58491.8
151,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58761.2
152,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
153,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
154,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,65914.0
155,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58378.4
156,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58761.2
157,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
158,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,82532.4
159,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,65914.0
160,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58378.4
161,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,58959.4
162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
163,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,82532.4
164,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,65914.0
165,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58782.8
166,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,58418.0
167,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
168,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,82532.4
169,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,65914.0
170,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,59196.2
171,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58524.8
172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
173,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,79953.6
174,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,68851.6
175,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,59196.2
176,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58524.8
177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
178,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,79953.6
179,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,68851.6
180,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
181,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
183,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,79953.6
184,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,68851.6
185,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
186,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
188,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,79953.6
189,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,68851.6
190,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
191,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
192,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
193,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,79953.6
194,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,68851.6
195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
196,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
197,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
198,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,73901.4
199,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,75374.6
200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
201,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
202,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
203,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,73901.4
204,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,75374.6
205,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
206,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
208,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,73901.4
209,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,75374.6
210,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
211,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
213,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,73901.4
214,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,75374.6
215,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
216,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
218,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,71046.6
219,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,73447.6
220,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,59409.6
221,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
223,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
224,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,77138.0
225,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,59409.6
226,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
227,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
228,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
229,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
230,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
232,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
233,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
234,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
235,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
237,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
238,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
239,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
240,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
242,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
243,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
244,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
245,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
247,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
248,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
249,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57565.0
250,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58524.8
251,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
252,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,73901.4
253,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,75374.6
254,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
255,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
256,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
257,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
258,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
259,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
260,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,82532.4
261,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,66168.4
262,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55845.8
263,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
265,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
266,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
267,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,67817.8
268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54182.0
269,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
270,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
271,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
272,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
273,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,67747.0
274,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
275,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
276,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
277,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
278,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,71088.2
279,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,65338.0
280,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
281,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
282,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
283,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
284,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
285,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,67747.0
286,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
287,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
288,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
289,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
290,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
291,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,66443.8
292,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
293,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,62695.2
294,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53756.2
295,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67888.2
296,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,68405.8
297,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,66443.8
298,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
299,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56919.4
