Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
138,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,69154.6
139,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59964.8
140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
141,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,76894.2
142,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
143,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,69154.6
144,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59964.8
145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
146,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,77486.2
147,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55555.6
148,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,69154.6
149,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59964.8
150,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
151,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,73597.6
152,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,59070.0
153,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,69154.6
154,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59964.8
155,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
156,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,59142.0
157,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,73154.6
158,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,69154.6
159,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59964.8
160,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
161,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,59142.0
162,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,74528.6
163,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,69154.6
164,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59964.8
165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53936.2
166,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,59445.2
167,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,73138.4
168,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,65232.8
169,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,60452.0
170,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56807.2
171,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
172,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,75468.8
173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
174,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,73268.8
175,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56851.4
176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
177,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,77388.8
178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54172.6
179,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
180,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,62390.0
181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
182,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,71954.4
183,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,59175.0
184,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
185,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,62390.0
186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
187,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,71954.4
188,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,59175.0
189,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,71826.2
190,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,62390.0
191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
192,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,57788.6
193,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,73921.6
194,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
195,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,60098.6
196,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
197,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,57788.6
198,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,73921.6
199,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
200,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,60098.6
201,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
202,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,60791.0
203,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,73291.4
204,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,65834.8
205,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,60452.0
206,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56851.4
207,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
208,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,76589.0
209,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,65834.8
210,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,60452.0
211,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56851.4
212,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
213,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,76589.0
214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
215,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
216,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,62390.0
217,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
218,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,76589.0
219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
220,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
221,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,62390.0
222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
223,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,78145.2
224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54172.6
225,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
250,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,60098.6
251,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
252,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,60791.0
253,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,73291.4
254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
255,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
256,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,62390.0
257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
258,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,60791.0
259,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,73291.4
260,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
261,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56980.4
262,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56851.4
263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
264,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,78145.2
265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54172.6
266,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
267,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,60098.6
268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
270,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,76589.0
271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
272,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
273,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,60098.6
274,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55759.6
275,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
276,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,76589.0
277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
278,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56548.0
280,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56851.4
281,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
282,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,77388.8
283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54172.6
284,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56548.0
286,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56851.4
287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
288,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,75384.2
289,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,59175.0
290,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,69097.0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
292,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,61806.2
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
294,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,60558.0
295,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,72919.8
296,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,68464.6
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
298,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,61806.2
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52324.8
