Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
63,5,1,0,0,0,30,8,4,9187.6
64,2,0,1,0,1,60,4,10,80897.0
65,2,0,1,1,0,10,16,0,17696.4
66,4,1,0,0,0,90,32,4,12972.2
67,1,0,1,0,1,80,128,8,101448.4
68,5,0,1,0,0,50,2,4,9163.2
69,2,1,0,1,0,40,2048,6,91093.2
70,3,0,1,0,1,0,1,10,48008.2
71,2,0,1,0,0,70,2048,4,4355.4
72,2,0,1,1,0,70,256,0,17621.8
73,4,1,0,0,1,100,8,4,13718.6
74,5,0,1,0,0,10,1024,4,9135.0
75,2,0,1,0,0,20,2048,8,101280.6
76,1,1,1,0,0,80,64,10,101411.6
77,3,0,0,1,1,30,512,6,10634.0
78,2,0,1,0,0,70,4,4,11930.4
79,2,0,1,0,0,50,2048,0,4875.8
80,4,0,1,0,0,40,32,4,13138.0
81,2,1,0,1,1,90,16,4,11909.8
82,5,0,1,0,0,60,128,8,122145.0
83,1,0,1,0,0,70,2,10,80402.0
84,2,0,1,0,0,0,2048,4,18014.2
85,3,1,1,0,1,70,1,6,18254.2
86,2,0,0,1,0,10,256,2,17689.0
87,4,0,1,0,0,20,1024,0,9112.2
88,2,0,1,0,0,80,2048,4,4291.8
89,5,0,1,0,0,80,8,4,9182.2
90,2,1,0,1,1,80,4096,8,102620.4
91,1,0,1,0,0,80,2048,2,17712.4
92,3,0,1,0,0,80,64,4,12055.4
93,2,0,1,0,0,80,512,10,101497.4
94,2,1,0,1,1,100,4,6,103251.6
95,4,0,1,0,0,30,16,4,13445.8
96,5,0,1,0,0,50,32,0,9144.4
97,2,0,1,0,0,40,128,4,4585.0
98,1,1,0,1,1,90,2048,2,17718.0
99,3,0,1,0,0,80,2,8,39065.4
100,2,0,1,0,0,60,1,4,14761.0
101,2,0,1,0,0,70,2048,4,4355.4
102,2,0,1,0,0,70,2048,4,4355.4
103,2,0,1,0,0,0,2048,4,18014.2
104,2,0,1,0,0,70,2048,4,4355.4
105,2,0,1,0,0,80,2048,4,4291.8
106,2,0,1,0,0,80,2048,4,4291.8
107,2,0,1,0,0,80,2048,4,4291.8
108,2,0,1,0,0,80,256,4,4300.4
109,2,0,1,0,0,80,1024,4,4292.8
110,2,0,1,0,0,80,8,10,85836.0
111,2,0,1,0,0,80,4096,6,85231.8
112,4,0,1,0,0,80,2048,4,12814.0
113,2,0,1,0,0,80,64,4,4342.4
114,5,0,1,0,0,80,512,0,9223.4
115,1,0,1,0,0,80,4,4,12463.8
116,2,0,1,0,0,80,2048,2,4687.6
117,3,0,1,0,0,10,32,8,39270.8
118,2,1,0,1,1,20,16,4,12103.2
119,2,0,1,0,0,100,128,10,101417.8
120,4,0,1,0,0,30,2,6,26629.2
121,2,0,1,0,0,50,2048,4,4540.0
122,5,0,1,0,0,80,1,0,9067.0
123,1,1,0,1,1,40,256,4,11849.6
124,3,0,1,0,0,90,2048,4,12025.0
125,2,0,1,0,0,60,1024,2,4710.8
126,2,0,1,0,0,80,8,8,86256.8
127,2,1,0,1,1,0,4096,4,18474.4
128,4,0,1,0,0,80,2048,10,112827.2
129,5,0,1,0,0,10,64,6,47536.6
130,2,0,1,0,0,20,512,4,4947.8
131,1,0,1,0,0,100,4,0,17674.0
132,3,1,0,1,1,80,2048,4,12135.6
133,2,0,1,0,0,30,16,2,5006.8
134,2,0,1,0,0,50,32,4,4630.4
135,4,0,1,0,0,40,128,8,40895.0
136,2,1,1,0,0,90,2,4,12725.4
137,5,0,0,1,1,60,2048,10,302502.2
138,2,0,1,0,0,80,1,6,78501.6
139,1,0,1,0,0,0,256,4,18454.4
140,3,0,1,0,0,80,2048,0,12210.6
141,2,1,1,0,0,80,1024,4,4298.0
142,2,0,0,1,1,10,8,2,17794.6
143,4,0,1,0,0,20,4096,4,13811.8
144,2,0,1,0,0,100,2048,8,101720.0
145,5,0,1,0,0,80,64,4,9219.8
146,2,0,1,0,0,30,512,10,100247.0
147,1,1,0,1,1,50,4,6,103203.4
148,3,0,1,0,0,40,2048,4,12040.4
149,2,0,1,0,0,90,32,0,4682.8
150,2,0,1,0,0,80,16,4,5075.0
151,2,0,1,0,0,60,128,4,4410.4
152,4,1,0,1,1,80,2048,2,35681.8
153,5,0,1,0,0,0,2,8,120722.4
154,2,0,1,0,0,80,1,4,14725.0
155,1,0,1,0,0,10,2048,10,100046.0
156,3,0,1,0,0,20,256,6,10933.4
157,2,1,0,1,1,100,1024,4,11787.0
158,2,0,1,0,0,80,8,0,5160.0
159,2,0,1,0,0,30,4096,4,4554.6
160,4,0,1,0,0,50,2048,4,13266.4
161,5,0,1,0,0,40,64,2,9206.8
162,2,1,0,1,1,80,512,8,102643.2
163,1,0,1,0,0,90,4,4,12446.6
164,2,0,1,0,0,60,2048,10,101453.8
165,3,0,1,0,0,80,16,6,11286.0
166,2,0,1,0,0,0,32,4,18045.8
167,2,1,0,1,1,80,128,0,17770.2
168,4,0,1,0,0,10,2048,4,13874.8
169,2,0,1,0,0,20,2,4,12825.6
170,5,0,1,0,0,80,1,2,9101.8
171,1,0,1,0,0,100,2048,8,101398.0
172,2,1,0,1,1,30,256,4,11976.4
173,3,0,1,0,0,50,1024,10,48666.8
174,2,0,1,0,0,40,8,6,76564.2
175,2,0,1,0,0,80,2048,4,4291.8
176,4,0,1,0,0,90,4096,0,8889.2
177,2,1,0,1,1,60,64,4,11819.0
178,5,0,1,0,0,80,512,4,9290.2
179,1,0,1,0,0,0,2048,2,17951.4
180,2,0,1,0,0,80,4,8,81067.2
181,3,0,1,0,0,10,32,4,12454.2
182,2,1,0,1,1,20,16,10,105327.0
183,2,0,1,0,0,80,128,6,85358.4
184,4,0,1,0,0,100,2048,4,12780.2
185,2,0,1,0,0,30,2,0,7449.4
186,5,0,1,0,0,50,1,4,9142.4
187,1,1,0,1,1,80,2048,4,11812.6
188,2,0,1,0,0,40,256,2,4870.8
189,3,0,1,0,0,90,1024,8,37632.0
190,2,0,1,0,0,60,8,4,9098.0
191,2,0,1,0,0,80,2048,10,101860.4
192,4,1,0,1,1,0,4096,6,41034.0
193,2,0,1,0,0,80,64,4,4342.4
194,5,0,1,0,0,10,512,4,9133.2
195,1,0,1,0,0,20,2048,0,17682.0
196,2,0,1,0,0,80,4,4,11938.0
197,3,1,0,1,1,100,16,2,12265.8
198,2,0,1,0,0,30,32,8,98965.8
199,2,0,1,0,0,50,2048,4,4540.0
200,4,0,1,0,0,80,128,10,112440.0
201,2,0,1,0,0,40,2,4,12748.0
202,5,1,0,1,1,90,2048,6,47673.6
203,1,0,1,0,0,60,1,4,15307.4
204,2,0,1,0,0,80,256,0,4693.6
205,3,0,1,0,0,70,1024,4,12289.2
206,2,0,1,0,0,0,2048,2,11407.2
207,2,1,0,1,1,80,8,8,109153.8
208,4,0,1,0,0,10,4096,4,13932.4
209,2,0,1,0,0,20,64,10,101153.0
210,5,0,1,0,0,80,2048,4,9127.4
211,1,0,1,0,0,100,512,6,89324.4
212,2,1,1,1,1,30,4,4,12442.8
213,3,0,0,0,0,80,32,0,12145.4
214,2,0,1,0,0,50,16,4,4773.0
215,2,0,1,0,0,40,2048,2,4873.6
216,4,0,1,0,0,90,128,8,39493.2
217,2,1,1,0,1,60,2,4,12773.4
218,5,0,0,1,0,80,2048,10,299655.4
219,2,0,1,0,0,70,1,4,14750.2
220,1,0,1,0,0,0,256,6,82222.0
221,3,0,1,0,0,80,1024,4,12249.4
222,2,1,1,0,1,10,2048,0,5735.2
223,2,0,0,1,0,20,8,4,12253.2
224,4,0,1,0,0,80,4096,2,8905.6
225,2,0,1,0,0,100,64,4,4196.4
226,2,0,1,0,0,100,64,4,4196.4
227,2,0,1,0,0,100,64,4,4196.4
228,2,0,1,0,0,100,64,4,4196.4
229,2,0,1,0,0,100,64,4,4196.4
230,2,0,1,0,0,100,64,4,4196.4
231,2,0,1,0,0,100,64,4,4196.4
232,2,0,1,0,0,100,64,4,4196.4
233,2,0,1,0,0,100,64,4,4196.4
234,2,0,1,0,0,100,64,4,4196.4
235,2,0,1,0,0,100,64,4,4196.4
236,2,0,1,0,0,100,64,4,4196.4
237,2,0,1,0,0,100,64,4,4196.4
238,2,0,1,0,0,100,64,4,4196.4
239,2,0,1,0,0,100,64,4,4196.4
240,2,0,1,0,0,100,64,4,4196.4
241,2,0,1,0,0,100,64,4,4196.4
242,2,0,1,0,0,100,64,8,101293.2
243,2,0,1,0,0,100,64,4,4196.4
244,5,0,1,0,0,100,64,10,299509.2
245,1,0,1,0,0,100,64,6,89487.0
246,2,0,1,0,0,100,64,4,4196.4
247,3,0,1,0,0,100,64,0,12152.6
248,2,0,1,0,0,100,64,4,4196.4
249,2,0,1,0,0,100,64,4,4196.4
250,4,0,1,0,0,100,64,2,8900.4
251,2,0,1,0,0,100,64,8,101293.2
252,5,0,1,0,0,100,64,4,9164.4
253,2,1,0,1,1,100,64,10,102737.2
254,1,0,1,0,0,100,64,4,11727.6
255,2,0,1,0,0,100,64,6,89765.6
256,3,0,1,0,0,100,64,4,12242.8
257,2,0,1,0,0,100,64,0,4647.4
258,2,0,1,0,0,100,64,4,4196.4
259,4,1,0,1,1,100,512,2,35820.6
260,2,0,1,0,0,100,4,4,11890.6
261,5,0,1,0,0,100,64,8,121691.0
262,2,0,1,0,0,100,32,4,4597.0
263,1,0,1,0,0,30,16,10,96657.2
264,3,1,1,0,0,50,128,6,10728.8
265,2,0,0,1,1,40,2,4,13320.4
266,2,0,1,0,0,90,64,4,4342.2
267,2,0,1,0,0,100,1,0,11213.8
268,4,0,1,0,0,60,256,4,12877.6
269,2,0,1,0,0,70,64,2,4747.0
270,5,1,1,0,1,0,1024,4,9237.6
271,2,0,0,1,0,100,8,8,109118.0
272,1,0,1,0,0,100,4096,4,11720.4
273,3,0,1,0,0,10,64,10,50366.0
274,2,0,1,0,0,20,512,4,4947.8
275,2,0,1,0,0,100,64,6,89765.6
276,2,1,1,1,1,30,4,4,12442.8
277,4,0,0,0,0,50,32,0,8965.2
278,2,0,1,0,0,100,16,4,5068.8
279,5,0,1,0,0,40,128,2,9116.0
280,2,0,1,0,0,90,64,4,4342.2
281,1,0,1,0,0,60,2,8,79952.4
282,2,1,1,0,1,70,1,4,14741.0
283,3,0,0,1,0,100,64,10,48382.8
284,2,0,1,0,0,0,256,4,18004.6
285,2,0,1,0,0,100,1024,6,88022.2
286,4,0,1,0,0,10,64,4,13890.6
287,2,0,1,0,0,20,8,0,5310.4
288,5,1,1,0,0,100,4096,4,9126.8
289,2,0,0,1,1,100,64,2,17865.2
290,1,0,1,0,0,30,512,4,11865.4
291,2,0,1,0,0,50,64,8,101025.8
292,3,0,1,0,0,100,4,4,12830.2
293,2,0,1,0,0,40,32,10,100067.8
294,2,1,1,0,0,90,16,4,5022.8
295,4,0,0,1,1,60,64,6,49390.4
296,2,0,1,0,0,70,128,4,4369.4
297,5,0,1,0,0,100,2,0,9138.8
298,2,0,1,0,0,0,64,4,17976.6
299,1,0,1,0,0,100,1,2,17647.2
