Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
95,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,70930.2
96,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,82594.8
97,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,58631.8
98,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,58151.4
99,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,70934.6
100,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,82822.0
101,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
102,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
103,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
104,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
105,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
106,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
107,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
108,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
109,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
110,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
111,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
112,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
113,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
114,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
115,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
117,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60270.8
118,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,73447.8
119,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,76647.2
120,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,61275.8
121,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60229.2
122,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59344.8
123,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,78588.6
124,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,72544.6
125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
126,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
127,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
128,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79897.8
129,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,58821.2
130,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60229.2
131,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59344.8
132,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,78588.6
133,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,72544.6
134,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
135,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60270.8
136,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59014.4
137,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,85357.6
138,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,66521.8
139,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
140,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60270.8
141,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59014.4
142,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,85357.6
143,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,66521.8
144,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
145,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60229.2
146,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59344.8
147,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,78588.6
148,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,72544.6
149,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
150,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60229.2
151,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59344.8
152,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,74710.6
153,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,77881.2
154,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,59942.0
155,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,57540.0
156,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59344.8
157,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,74710.6
158,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,77881.2
159,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,59942.0
160,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,57540.0
161,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59344.8
162,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,70645.4
163,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,82594.8
164,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,59942.0
165,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,57540.0
166,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59344.8
167,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,70783.6
168,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,82822.0
169,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
170,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,58417.2
171,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,57241.2
172,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
173,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79897.8
174,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
175,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
176,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
177,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
178,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79897.8
179,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
180,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
181,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
182,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
183,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79897.8
184,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
185,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
186,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
187,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
188,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79897.8
189,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
190,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
191,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
192,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
193,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79897.8
194,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
195,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
196,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
197,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
198,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79897.8
199,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
200,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
201,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
202,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
203,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79897.8
204,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
205,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
206,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
207,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
208,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,79897.8
209,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
210,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
211,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60270.8
212,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,73447.8
213,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,76647.2
214,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,60298.8
215,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
216,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60270.8
217,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,73447.8
218,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,76647.2
219,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,60298.8
220,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
221,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60270.8
222,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,73447.8
223,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,71089.8
224,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,66521.8
225,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
226,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
227,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
228,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
229,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
230,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
231,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
232,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
233,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
234,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
235,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
236,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
237,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
238,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
239,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
240,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
241,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
242,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
243,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
244,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
245,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
246,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
247,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
248,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
249,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60229.2
250,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59344.8
251,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,74823.4
252,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,75714.4
253,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
254,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57310.4
255,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
256,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,73599.0
257,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
258,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
259,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,56382.6
260,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,56316.4
261,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,82822.0
262,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,56284.4
263,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57638.4
264,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57741.6
265,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,56515.8
266,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,84467.6
267,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,65195.4
268,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,57637.4
269,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
270,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57741.4
271,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,71151.6
272,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,69976.2
273,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,64475.0
274,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57638.4
275,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
276,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57741.4
277,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,71151.6
278,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,69976.2
279,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,64475.0
280,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57638.4
281,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
282,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57741.4
283,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,56842.4
284,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,83138.6
285,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,64475.0
286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57638.4
287,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
288,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57741.4
289,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,56842.4
290,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,77567.2
291,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,70542.0
292,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57638.4
293,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
294,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57388.4
295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
296,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,77567.2
297,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,70542.0
298,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57638.4
299,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55001.2
