Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
87,1,0,1,0,1,60,512,8,101404.4
88,2,0,0,0,1,80,512,6,85491.2
89,4,0,1,1,0,100,512,10,416640.0
90,2,0,1,0,1,20,512,4,4973.6
91,5,0,1,0,1,50,512,4,9134.0
92,3,0,0,0,1,90,2,0,13150.2
93,2,0,1,1,0,80,4,2,17638.2
94,1,0,1,0,1,10,128,4,12370.0
95,2,0,1,0,1,30,512,8,100333.8
96,4,0,0,0,1,40,1024,6,19788.6
97,2,0,1,1,0,80,32,10,103477.4
98,5,0,1,0,1,70,64,4,9153.2
99,3,0,1,0,1,0,1,4,15948.2
100,2,0,0,0,1,60,8,0,5178.6
101,2,1,1,0,1,80,256,4,4297.6
102,2,1,1,0,1,80,256,4,4297.6
103,2,1,1,0,1,80,256,4,4297.6
104,2,1,1,0,1,80,2048,4,4295.0
105,2,0,1,0,1,80,2048,4,4301.2
106,2,1,1,0,1,80,2048,4,4295.0
107,2,1,1,0,1,80,2048,4,4295.0
108,2,0,1,0,1,80,2048,4,4301.2
109,2,1,1,0,1,100,2048,4,4354.8
110,2,1,1,0,1,50,2048,4,4523.4
111,2,0,1,0,1,20,2048,2,5012.2
112,1,1,1,0,1,90,2048,8,100502.2
113,2,1,1,0,1,80,2048,4,4295.0
114,4,0,1,0,1,10,2048,6,21659.0
115,5,1,1,0,1,30,16,10,301147.8
116,2,1,1,0,1,80,4096,4,4277.8
117,3,0,1,1,1,40,4096,4,12071.0
118,2,1,1,0,0,0,4096,0,11402.0
119,1,1,1,0,1,70,4096,4,11814.8
120,2,0,0,0,1,80,4096,2,4709.6
121,2,1,1,0,1,60,4096,8,101277.0
122,4,1,1,1,0,100,2,6,48999.8
123,5,0,1,0,1,20,4,4,9095.4
124,2,1,1,0,1,50,512,10,101470.8
125,3,1,0,0,1,80,128,4,12316.4
126,2,0,1,1,0,90,64,4,11807.6
127,1,1,1,0,1,10,4096,0,17749.6
128,2,0,1,0,1,30,32,2,4937.2
129,4,1,0,0,1,80,1024,4,12790.8
130,2,0,1,0,1,40,1,8,83112.0
131,5,1,1,1,0,80,8,6,47755.6
132,3,1,1,0,1,0,512,10,48070.8
133,2,0,1,0,1,70,16,4,5058.0
134,2,1,0,0,1,60,2,4,12875.0
135,1,0,1,0,1,80,4096,4,11776.6
136,2,1,1,1,0,100,512,0,17666.4
137,4,1,1,0,1,80,4,2,9354.4
138,2,0,0,0,1,50,128,4,4597.4
139,5,1,1,0,1,20,64,8,121436.0
140,3,0,1,0,1,90,32,6,10649.0
141,2,1,1,1,0,80,1024,4,11903.0
142,2,1,1,0,1,10,1,10,83821.2
143,1,0,0,0,1,30,8,4,12134.4
144,2,1,1,0,1,40,512,4,4599.8
145,4,0,1,0,1,80,4096,0,8905.4
146,2,1,1,1,0,0,16,2,17750.4
147,5,1,1,0,1,70,2,4,9174.0
148,3,0,1,0,1,80,512,8,37987.8
149,2,1,0,0,1,60,4096,6,88425.0
150,2,0,1,0,1,100,4,4,11863.2
151,1,1,1,1,0,80,128,10,102805.6
152,2,1,1,0,1,20,64,4,4969.4
153,4,0,1,0,1,50,32,4,13146.2
154,2,1,0,0,1,90,1024,0,4669.6
155,5,0,1,0,1,80,1,2,9121.2
156,2,1,1,1,0,10,2048,4,12377.8
157,3,1,1,0,1,30,512,8,38327.4
158,2,0,1,0,1,80,8,6,76250.0
159,1,1,0,0,1,40,4096,4,11850.6
160,2,0,1,0,1,0,16,10,85281.8
161,4,1,1,1,0,70,2048,4,43551.0
162,2,1,1,0,1,80,2,4,12805.8
163,5,0,1,0,1,60,512,0,9228.0
164,2,1,0,0,1,80,4096,2,4720.0
165,3,0,1,0,1,100,4,4,12896.4
166,2,1,1,1,0,50,128,8,102903.2
167,1,1,1,0,1,20,64,4,12019.2
168,2,0,1,0,1,90,32,6,87344.6
169,4,1,0,0,1,80,2048,10,112177.8
170,2,0,1,0,1,10,1024,4,5757.6
171,5,1,1,1,0,30,1,4,9096.0
172,2,1,1,0,1,80,512,0,4678.6
173,3,0,1,0,1,40,8,4,12394.2
174,2,1,0,0,1,0,4096,2,11403.6
175,1,0,1,0,1,70,16,8,95270.0
176,2,1,1,1,0,80,2048,4,11867.8
177,2,1,1,0,1,60,2,6,73755.4
178,4,0,1,0,1,80,512,10,112911.6
179,5,1,0,0,1,100,4096,4,9155.6
180,2,0,1,0,1,50,4,4,11899.2
181,3,1,1,1,0,20,128,0,12225.0
182,2,1,1,0,1,80,64,4,4360.4
183,1,0,1,0,1,90,2048,2,17668.4
184,2,1,0,0,1,10,32,8,98354.6
185,2,0,1,0,1,30,1024,4,4570.6
186,4,1,1,1,0,80,1,6,48791.6
187,5,1,1,0,1,40,512,10,302063.2
188,2,0,1,0,1,0,4096,4,18015.4
189,3,1,0,0,1,70,8,4,12413.2
190,2,0,1,0,1,80,16,0,4980.0
191,1,1,1,1,0,60,2048,4,11808.2
192,2,1,1,0,1,80,2,2,7494.2
193,2,0,1,0,1,100,512,8,101532.0
194,4,1,0,0,1,50,4096,4,13148.8
195,5,0,1,0,1,20,4,6,47364.6
196,2,1,1,1,0,80,128,10,102849.6
197,3,1,1,0,1,90,64,4,12121.0
198,2,0,1,0,1,10,2048,4,5741.0
199,2,1,0,0,1,30,32,0,4964.2
200,1,0,1,0,1,80,1024,4,11825.2
201,2,1,1,1,0,40,1,2,17584.4
202,4,1,1,0,1,0,512,8,75914.0
203,5,0,1,0,1,80,4096,4,9198.6
204,2,1,0,0,1,70,8,6,76748.4
205,3,0,1,0,1,60,16,10,47917.8
206,2,1,1,1,1,80,256,4,11895.6
207,2,1,1,0,0,100,2048,4,4381.2
208,1,0,1,0,1,50,2,0,17654.0
209,2,1,0,0,1,20,512,4,5003.6
210,4,0,1,0,1,80,4096,2,8904.2
211,5,1,1,1,1,90,4,8,121412.4
212,2,1,1,0,0,10,128,4,5751.0
213,3,0,1,0,1,30,64,6,10591.2
214,2,1,0,0,1,80,2048,10,101792.8
215,2,0,1,0,1,40,32,4,4565.0
216,1,1,1,1,1,80,1024,4,11770.8
217,2,1,1,0,0,0,512,0,11371.0
218,4,0,1,0,1,70,1,4,20215.8
219,5,1,0,0,1,60,4096,2,9162.8
220,2,0,1,0,1,80,8,4,9000.2
221,3,1,1,1,1,100,256,8,37901.4
222,2,1,1,0,0,50,16,6,85041.4
223,2,0,1,0,1,20,2048,4,4952.4
224,1,1,0,0,1,80,2,10,79997.0
225,2,0,1,0,1,90,512,4,4307.6
226,2,1,1,0,1,80,2048,4,4295.0
227,2,1,1,0,1,80,2048,4,4295.0
228,2,1,1,0,1,80,2048,4,4295.0
229,2,1,1,0,1,80,2048,4,4295.0
230,2,1,1,0,1,80,2048,4,4295.0
231,2,1,1,0,1,80,2048,4,4295.0
232,2,1,1,0,1,80,2048,4,4295.0
233,2,1,1,0,1,80,2048,4,4295.0
234,2,1,1,0,1,80,4096,4,4277.8
235,2,1,1,0,1,80,4096,4,4277.8
236,2,1,1,0,1,80,4096,4,4277.8
237,2,1,1,0,1,10,4096,4,5747.4
238,2,1,1,0,1,30,4096,4,4585.8
239,2,1,1,0,1,80,4096,4,4277.8
240,2,1,1,0,1,40,4096,4,4613.2
241,2,1,1,0,1,0,4096,0,11385.2
242,2,1,1,0,1,80,4096,4,4277.8
243,4,1,1,0,1,70,4096,2,9015.8
244,5,1,1,0,1,60,4096,4,9112.6
245,2,1,1,0,1,80,4096,8,101466.4
246,3,1,1,0,1,100,4096,6,10713.8
247,2,1,1,0,1,50,4096,4,4524.0
248,2,1,1,0,1,20,4096,10,101240.4
249,1,1,1,0,1,80,4096,4,11874.8
250,2,1,1,0,1,90,4096,4,4329.0
251,4,1,1,1,0,80,4096,0,35660.2
252,2,1,1,0,1,10,4,4,12028.0
253,5,0,1,0,1,30,128,2,9125.2
254,2,1,0,0,1,40,64,8,101415.4
255,3,0,1,0,1,80,4096,4,12121.4
256,2,1,1,0,1,0,32,6,82128.4
257,2,1,1,1,0,80,1024,4,11903.0
258,1,1,1,0,1,70,512,10,101085.8
259,2,0,1,0,1,60,1,4,14745.8
260,4,1,0,0,1,80,4096,4,12758.8
261,2,0,1,0,1,100,8,0,5066.2
262,5,1,1,0,1,80,256,4,9164.4
263,2,1,1,1,0,50,16,2,17641.6
264,3,0,1,0,1,20,4096,4,12188.4
265,2,1,1,0,1,90,512,8,100634.6
266,2,1,0,0,1,80,2,6,73599.8
267,1,0,1,0,1,10,4096,4,12342.4
268,2,1,1,0,1,30,4,10,81208.6
269,4,1,1,1,0,80,128,4,43506.8
270,2,0,1,0,1,40,64,4,4597.4
271,5,1,1,0,1,80,32,0,9101.6
272,2,1,0,0,1,0,4096,4,18013.4
273,3,0,1,0,1,60,1024,2,11999.4
274,2,1,1,0,1,70,512,4,4383.4
275,2,1,1,1,0,80,1,8,125055.2
276,1,0,1,0,1,100,8,6,76371.4
277,2,1,0,0,1,50,256,4,4553.2
278,4,0,1,0,1,20,16,10,127256.8
279,2,1,1,0,1,80,4096,4,4277.8
280,5,1,1,1,1,90,512,4,9276.6
281,2,1,1,0,0,80,4096,0,4697.6
282,3,0,1,0,1,10,2,4,13154.6
283,2,1,1,0,1,30,4096,2,4842.4
284,2,1,0,0,1,80,4,4,11941.4
285,1,0,1,0,1,40,128,8,101639.2
286,2,1,1,1,1,0,64,6,123599.2
287,4,1,1,0,0,70,32,4,12948.2
288,2,0,1,0,1,80,512,10,101301.0
289,5,1,1,0,1,60,4096,4,9112.6
290,2,1,0,0,1,80,1024,4,4317.0
291,3,0,1,0,1,100,1,0,14432.8
292,2,1,1,0,1,80,8,4,8962.0
293,2,1,1,1,0,50,4096,2,17722.0
294,1,0,1,0,1,20,256,4,12110.4
295,2,1,1,0,1,90,16,8,95110.6
296,4,1,0,0,1,80,4096,4,12758.8
297,2,0,1,0,1,10,512,6,88076.4
298,5,1,1,1,1,30,2,10,299917.4
299,2,1,1,0,0,80,4,4,11912.4
