Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
32,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0.9950099125583186
33,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.004979876307195122
34,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0.9940445085639684
35,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0.006945037959416721
36,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0.9920618932766171
37,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0.019879881573270083
38,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0.006975709030760893
39,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0.9940648483636
40,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.9940334908173736
41,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0.9940346229288792
42,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0.013895545841997009
43,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.019863711288570472
44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.994052213043631
45,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.9940517202984781
46,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0.006963494099846675
47,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0.9920833010678306
48,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0.013878182311975693
49,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.006962837487008232
50,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.002973730318021186
51,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0069569076182806845
52,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.998003563487979
53,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.994031679914554
54,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0.9940443521222273
55,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0.020846253712642804
56,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0.018884897126222756
57,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0.9980204267105133
58,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0.9930458264123466
59,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0.004955609319794222
60,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0.00694915795183248
61,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0.9920453194415015
62,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.006934678657357508
63,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0.016888230711167698
64,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0.005961674254296154
65,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0.9940379065544134
66,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0.9920633743200842
67,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0.9920766088394313
68,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0.9940419386906229
69,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0.016857912467877594
70,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0.9930524797352543
71,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0.01987130598155378
72,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0.0069183832422168735
73,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0.019871531520077985
74,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0.01889602639382713
75,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.9920767041953583
76,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.006955602215626905
77,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.9930464949724321
78,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.005942776408431381
79,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0.006967466511811187
80,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029571031986365182
81,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029826232564606893
82,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002985474781482614
83,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029843025027617488
84,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.003006107799413115
85,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002974106842394145
86,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029976759339549915
87,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029580664988938434
88,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.003008253894118661
89,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002999409485929696
90,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029565250825121245
91,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029543583378248755
92,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029710807883323725
93,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002982010672986281
94,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0029818493573915673
95,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002970048174779426
96,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029718406844472145
97,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.002974523600545903
98,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029746327619045746
99,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002976175025448014
100,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0029900544486084
101,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002993421786137606
102,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029892372449700356
103,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002973113540632854
104,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002979110830303215
105,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002987440036006378
106,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002966516718152799
107,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002961280337385736
108,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029757268479909116
109,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029938758990457983
110,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002981681783741002
111,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0029744318895704473
112,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002978817939974747
113,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0029735204529811278
114,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.002976144300822663
115,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.002973264325519187
116,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.002979065467789028
117,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.0029501636656181418
118,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.0029781110076546806
119,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.0029645548911342383
120,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.002988088169659079
121,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0009879632556620852
122,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.0010010755776137966
123,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.0009726101876491018
124,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.0010011785165539
125,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.0009876887549659357
126,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009959233331188761
127,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009753252250054616
128,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.001016875781024347
129,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009796963632880836
130,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010189417500004129
131,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009799684310188245
132,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009697570032799416
133,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009831818242362002
134,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009864263864955368
135,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010018808701445874
136,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009698322306578511
137,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009735148165893086
138,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009959918886039351
139,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009981994895589459
140,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009977612843726123
141,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.000990808527845082
142,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009921781934447086
143,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.000993828174613226
144,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.000986319177991093
145,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.000994409016810876
146,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010225680958412889
147,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009755773824264962
148,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0.002984233201584443
149,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009568918860204615
150,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009849399333544525
151,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010086768851881416
152,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0.9940541243241061
153,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010058684171404882
154,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009931983721480299
155,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0.0009925385216453795
156,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009851053397540344
157,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009932918926229782
158,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.000978077099426173
159,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.000986669087989694
160,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.000978534315305957
161,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010163767085968136
162,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.00099038377662093
163,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009949787823704457
164,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009909353189019871
165,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009993422614487252
166,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009782823885694204
167,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009976857908792548
168,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009828741535668766
169,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0009928364063996015
170,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009878405974757887
171,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0.9940518481098426
172,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009910713235807334
173,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0.0010075746713285694
174,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0.002997942146930688
175,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0.028813922436789034
176,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009779601209185921
177,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0.004978565058872087
178,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010253065317796539
179,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0.994026472550928
180,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0010097232801026038
181,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.0009888987383095983
182,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0.008930142978637725
183,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009972196113849012
184,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0.005944559179251348
185,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009947260990264032
186,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0.994032268581442
187,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.001015316201406365
188,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.0009913819064675173
189,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0009957506092026897
190,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0.008955664233269612
191,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.006944307649628789
192,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0.0049497709363892075
193,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.000987743330734217
194,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0.994053271358095
195,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0010002652914472391
196,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.0009746534547718013
197,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0010007110804659465
198,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0.008928734849358988
199,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.006944579306904253
200,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0.004977858229537991
201,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010030459693197175
202,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010012645102445714
203,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0.9940630304805629
204,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0009833821824598201
205,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0009990231371161385
206,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0.008937904971289953
207,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.006934651173653911
208,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0.004953045465612818
209,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0009938848917156675
210,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009849854772700493
211,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0.9940436271119047
212,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0009874425234853634
213,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.001003560773029166
214,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0009932301626304017
215,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0.018863710469075555
216,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0.004974261785504499
217,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.0009915673989807717
218,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0009789291472200583
219,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0.9940632652981647
220,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0.0010022079488059249
221,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.0009671316941775018
222,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0010013357702103264
223,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0.01886858669641352
224,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0.004968138977056823
225,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.000994555393009678
226,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.001014666123822735
227,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0009846793123572653
228,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009801106066949302
229,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0009837803379808341
230,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009818793072745406
231,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010017230413417173
232,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009987291143998297
233,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010040915982554121
234,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0010101400341479575
235,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0010134939002989832
236,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009744426594384415
237,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009896382847665703
238,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009990742443078905
239,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009880402815923102
240,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0009813249252257107
241,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.001010417905694044
242,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.0009821150198395389
243,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0.9940207342810652
244,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0009756090073711792
245,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.001005832495042908
246,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0.0010020602598871916
247,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0.008937139282731158
248,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.006960541378419281
249,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.00496574460735123
250,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0009989712631262142
251,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0.0009807092609279888
252,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0.9940368264433186
253,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0010116016426610236
254,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0010042794534735155
255,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.001002629976309804
256,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0.020863308811789754
257,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.004967648952214944
258,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0009965668392151632
259,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0009793353789712416
260,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0.0009628609011696875
261,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0.9940346619702666
262,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0009974802588331973
263,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0009867531435490853
264,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0.008931384040206132
265,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.00595303738920889
266,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0.004972691047349978
267,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0009681276238992017
268,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0010068681149576768
269,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0010242968760096622
270,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0.9940214817526861
271,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0010101957300417289
272,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.0010039063753889143
273,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0010120186016711337
274,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.010936903877805566
275,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0.006939206832645549
276,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0.004949886087151542
277,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0009974020133076986
278,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.000989583450832758
279,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.0009851776117516284
280,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0.9940378634616807
281,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.0010022517763032643
282,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.001024050463829323
283,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.010912070709074961
284,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0.006939747972531257
285,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0.004984250278478225
286,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0009939425754926959
287,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.000991196524216149
288,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.0009806914093143447
289,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0.9940692330606223
290,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.0010043422177962928
291,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0010051206760774826
292,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0009983419049592382
293,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0.018861805556712775
294,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0.004951281644164359
295,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0010060983789584796
296,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0009966391098740809
297,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.0010064463806546704
298,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0.9940373595095169
299,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.0009983396269200807
