Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
224,4,1,1,1,0,0,0,0,1,0,22.452
225,1,3,1,0,1,0,0,0,0,0,163.014
226,4,1,1,1,1,0,0,0,1,0,21.556
227,4,1,1,1,1,0,0,0,1,0,21.556
228,4,1,1,1,1,0,0,0,1,0,21.556
229,4,1,1,1,1,0,0,0,1,0,21.556
230,4,1,1,1,1,0,0,0,1,0,21.556
231,4,1,1,1,1,0,0,0,1,0,21.556
232,4,1,1,1,1,0,0,0,1,0,21.556
233,4,1,1,1,1,0,0,0,1,0,21.556
234,4,1,1,1,1,0,0,0,1,0,21.556
235,4,1,1,1,1,0,0,0,1,0,21.556
236,4,1,1,1,1,0,0,0,1,0,21.556
237,4,1,1,1,1,0,0,0,1,0,21.556
238,4,1,1,1,1,0,0,0,1,0,21.556
239,4,1,1,1,1,0,0,0,1,0,21.556
240,4,1,1,1,1,0,0,0,1,0,21.556
241,4,1,1,1,1,0,0,0,1,0,21.556
242,4,1,1,1,1,0,0,0,1,0,21.556
243,4,1,1,1,1,0,0,0,1,0,21.556
244,4,1,1,1,1,0,0,0,1,0,21.556
245,4,1,1,1,1,0,0,0,1,0,21.556
246,3,1,1,1,1,0,0,0,1,0,28.77
247,4,1,1,1,1,0,0,0,1,0,21.556
248,4,1,1,1,1,0,0,0,1,0,21.556
249,2,1,3,1,1,0,0,0,1,0,42.758
250,4,2,1,1,1,0,0,1,1,0,29.742
251,1,1,1,1,1,1,1,0,1,0,79.33
252,4,1,1,1,1,0,0,0,1,0,21.556
253,4,3,1,1,1,0,0,0,1,1,36.978
254,3,1,1,1,0,0,0,0,1,0,29.42
255,4,1,3,0,1,0,0,0,0,0,24.77
256,4,1,1,1,1,0,0,1,1,0,22.996
257,2,1,1,1,1,0,1,0,1,0,42.138
258,4,2,1,1,1,1,0,0,1,0,28.338
259,4,1,1,1,1,0,0,0,1,1,21.586
260,1,3,1,1,0,0,0,0,1,0,137.304
261,4,1,3,0,1,0,0,0,0,0,24.77
262,3,1,1,1,1,0,0,1,1,0,30.956
263,4,1,1,1,1,1,1,0,1,0,22.168
264,4,2,1,1,1,0,0,0,1,0,28.016
265,2,1,1,1,1,0,0,0,1,1,41.722
266,4,1,1,1,0,0,0,0,1,0,22.452
267,1,3,3,0,1,0,0,0,0,0,164.384
268,4,1,2,1,1,0,0,1,1,0,23.12
269,4,1,1,1,1,1,1,0,1,0,22.168
270,3,1,1,1,1,0,0,0,1,0,28.77
271,4,2,1,1,0,0,0,0,1,1,28.574
272,4,1,1,1,1,0,0,0,1,0,21.556
273,2,1,1,0,1,0,0,0,0,0,44.62
274,4,3,2,1,1,0,0,1,1,0,39.01
275,1,1,3,1,1,1,1,0,1,0,80.474
276,4,1,1,1,1,0,0,0,1,0,21.556
277,4,1,1,1,0,0,0,0,1,1,22.248
278,3,2,1,1,1,0,0,0,1,0,37.598
279,4,1,1,0,1,0,0,0,0,0,23.776
280,4,1,1,1,1,0,0,1,1,0,22.996
281,2,3,2,1,1,1,1,0,1,0,80.35
282,4,1,3,1,1,0,0,0,1,0,23.06
283,1,1,1,1,0,0,0,0,1,1,80.746
284,4,1,1,1,1,0,0,0,1,0,21.556
285,4,2,1,0,1,0,0,0,0,0,33.264
286,4,1,1,1,1,0,0,1,1,0,22.996
287,3,1,1,1,1,1,1,0,1,0,29.078
288,4,3,2,1,1,0,0,0,1,0,37.484
289,2,1,3,1,1,0,0,0,1,1,42.604
290,4,1,1,1,0,0,0,0,1,0,22.452
291,4,1,1,0,1,0,0,0,0,0,23.776
292,1,2,1,1,1,0,1,1,1,0,117.458
293,4,1,1,1,1,1,0,0,1,0,21.698
294,3,3,2,1,1,0,0,0,1,0,49.814
295,4,1,1,1,0,0,0,0,1,1,22.248
296,4,1,3,0,1,0,0,0,1,0,24.794
297,2,1,1,1,1,0,0,0,0,0,41.756
298,4,1,1,1,1,0,0,1,1,0,22.996
299,4,2,1,1,1,0,1,0,1,0,30.186
