Iteration,topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
49,2,1,4,1000000,1,0,1000,10,512,10000,5,0,1.322882308742787e-05
50,4,10,4,1000000,1,0,1000,10,1024,100,5,0,3.1167364702494712e-06
51,2,1,2,1000000,10,0,1000,10,512,100,2,0,6.17357202950755e-06
52,4,1,4,10,10,0,1000,10,1024,100,5,29,0.1870290511262064
53,2,1,2,10,10,0,1000,10,1024,100,2,0,0.7769957693746659
54,2,1,4,1000000,1,1,1000,10,1024,100,2,29,1.5200343276967033e-05
55,2,1,2,10,10,0,1000,10,1024,100,2,29,0.7588019786021569
56,2,1,2,10,1,0,1,10,1024,100,5,29,0.01475019694445821
57,4,1,4,1000000,10,1,1000,10,1024,10000,2,29,1.9419749802324035e-05
58,4,1,2,1000000,1,0,1000,1000,1024,10000,2,29,1.983860011530984e-05
59,2,10,4,1000000,1,1,1,1000,1024,100,5,0,3.592772213150056e-06
60,4,1,4,10,10,1,1000,10,512,100,5,0,0.18268931765885932
61,4,10,2,1000000,1,0,1,1000,512,10000,2,29,0.0029091540873878033
62,4,1,2,10,1,0,1,1000,512,100,2,0,2.8564104971534784e-05
63,2,1,2,1000000,1,0,1000,1000,512,100,2,0,2.4803496164959155e-05
64,2,10,2,1000000,10,1,1000,1000,1024,100,5,29,1.8989154174817225e-06
65,2,1,4,10,10,1,1,10,512,100,2,0,0.1480587755774966
66,2,1,4,1000000,10,0,1,1000,512,100,2,0,2.9192296334177202e-05
67,2,1,4,1000000,10,1,1000,1000,1024,10000,2,29,2.345099320989323e-05
68,2,1,2,10,10,0,1,10,1024,100,5,29,0.14231332806914296
69,2,1,2,1000000,1,0,1000,10,1024,10000,2,29,2.045789200695144e-05
70,4,10,4,1000000,10,0,1,10,1024,10000,5,29,4.105014527779014e-05
71,4,10,4,1000000,10,0,1,10,1024,10000,5,29,1.9293183259952267e-05
72,4,10,4,1000000,10,0,1,10,1024,10000,5,29,4.6295467720247274e-05
73,4,10,4,1000000,10,0,1,10,1024,10000,5,29,1.0807186268885957e-06
74,4,10,2,10,10,0,1,10,1024,10000,5,29,2.9227970506032475e-05
75,4,10,2,10,10,0,1,10,1024,10000,5,29,3.1717897178149964e-05
76,4,10,2,1000000,10,0,1,10,1024,10000,5,29,1.6219521333292347e-05
77,4,10,2,10,10,0,1,10,1024,10000,5,29,2.0619137894472825e-05
78,4,10,2,10,10,0,1,10,1024,10000,5,29,5.155000457845513e-06
79,4,10,2,1000000,10,0,1,10,1024,10000,5,29,5.343251592747725e-06
80,4,10,4,10,10,0,1,10,1024,10000,5,29,2.411577583320677e-05
81,4,10,2,1000000,10,0,1,10,1024,10000,5,29,2.1718574783252326e-05
82,4,10,4,10,10,0,1,10,1024,10000,5,29,8.90888773781316e-06
83,4,10,2,10,10,0,1,10,1024,10000,5,29,2.658848075224276e-05
84,4,10,4,1000000,10,0,1,10,1024,10000,5,29,5.478883299606886e-06
85,4,10,2,10,10,0,1,10,1024,10000,5,29,3.985988776469398e-06
86,4,10,4,1000000,10,1,1,10,1024,10000,5,29,1.0927966665686427e-05
87,4,10,2,10,10,0,1,10,1024,10000,5,29,9.430109885962566e-06
88,4,10,4,1000000,10,1,1,10,1024,10000,5,0,1.8240782266983485e-05
89,4,10,2,10,10,0,1,10,1024,10000,5,29,6.510252304326975e-06
90,4,10,4,1000000,10,0,1,10,1024,10000,5,29,9.36467626362819e-06
91,4,10,2,10,10,1,1,10,1024,10000,5,0,2.2852267634695836e-06
92,4,10,4,1000000,10,0,1,10,1024,10000,5,29,2.0225018322645634e-05
93,4,10,2,10,10,1,1,10,1024,10000,5,0,1.2145338599621297e-05
94,4,10,4,1000000,10,0,1,10,1024,10000,5,29,3.037714120528569e-05
95,4,10,2,10,10,0,1,10,1024,10000,5,0,2.0268338602286153e-05
96,4,10,4,1000000,10,1,1,10,1024,10000,5,29,2.3130266073622083e-05
97,4,10,2,10,10,0,1,10,1024,10000,5,29,4.988428702243836e-06
98,4,10,4,1000000,10,1,1,10,1024,10000,5,0,2.6325183355197564e-05
99,4,10,2,10,10,0,1,10,1024,10000,5,29,2.029603621486801e-05
100,4,10,4,1000000,10,0,1,10,1024,10000,2,0,2.723761549505952e-05
101,2,10,2,10,10,1,1,10,1024,10000,5,29,2.3305025418243758e-05
102,4,10,4,1000000,10,0,1,10,1024,100,5,29,3.836064830806592e-05
103,2,10,2,10,10,0,1,10,1024,10000,2,0,1.7743873113330065e-05
104,4,10,4,1000000,10,1,1,10,1024,10000,5,29,2.030174043359813e-05
105,4,10,2,10,10,0,1,10,1024,100,2,29,0.14579256146158706
106,2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.5071718028595863e-06
107,4,10,2,10,10,1,1,10,1024,100,5,29,0.08213386021251683
108,2,10,4,1000000,10,0,1,10,1024,10000,2,29,1.702087509428274e-05
109,4,1,2,10,10,0,1,10,1024,100,5,0,0.08962776124670137
110,4,10,4,1000000,10,1,1,10,1024,10000,2,29,4.543169687134554e-06
111,2,1,2,10,10,0,1,10,1024,10000,5,29,3.196169390964401e-05
112,4,10,4,1000000,10,0,1,10,1024,100,5,0,3.368041466479969e-05
113,2,10,2,10,10,1,1,10,1024,10000,2,29,3.954025309847856e-06
114,4,1,4,1000000,10,0,1,10,512,10000,5,29,8.438100504566596e-06
115,4,10,2,10,10,0,1,10,1024,100,5,0,0.08016397010184716
116,2,1,4,1000000,10,1,1,10,1024,10000,2,29,2.5659707703039315e-05
117,2,1,4,1000000,10,1,1,10,1024,10000,2,29,4.89452646615167e-05
118,2,1,4,1000000,10,1,1,10,1024,100,2,29,5.424012371582857e-05
119,2,1,4,1000000,10,1,1,10,1024,10000,2,29,0.0
120,2,1,4,1000000,10,1,1,10,512,10000,2,29,4.4505700788412785e-06
121,2,1,4,1000000,10,1,1,10,1024,100,2,29,1.10705058568712e-05
122,2,1,4,1000000,10,1,1,10,1024,10000,2,29,1.84163650511818e-06
123,2,1,4,1000000,10,1,1,10,1024,10000,2,29,1.6778593872261305e-05
124,2,1,4,1000000,10,1,1,10,1024,100,2,29,4.778583124770158e-06
125,2,1,4,1000000,10,1,1,10,512,10000,2,29,1.4398889802178055e-05
126,2,1,4,1000000,10,1,1,1000,1024,10000,2,29,1.5192702651384472e-05
127,2,1,4,1000000,10,1,1,10,1024,100,2,29,1.573458402087688e-05
128,2,1,4,1000000,10,1,1,10,1024,10000,2,29,4.847639229838001e-06
129,2,1,4,1000000,10,1,1,10,1024,10000,2,29,1.77919710062169e-05
130,2,1,4,1000000,1,1,1,10,1024,100,2,29,0.0013651106769502527
131,4,10,2,10,10,0,1,10,1024,10000,5,0,2.9608385917684526e-05
132,4,10,2,10,10,0,1,10,1024,10000,5,29,1.4993654323525892e-05
133,4,10,4,10,10,0,1,10,1024,10000,5,29,1.551394082427562e-05
134,4,10,2,1000000,10,0,1,10,1024,10000,5,0,1.6024653422033896e-05
135,4,10,4,10,10,0,1,10,1024,10000,5,29,7.81060075636126e-06
136,2,1,2,1000000,10,1,1,10,1024,10000,2,29,2.1655241108619237e-05
137,4,10,4,10,10,0,1,10,1024,10000,5,0,0.0
138,4,1,2,1000000,10,0,1,10,1024,10000,2,29,2.5440105331232604e-05
139,2,10,4,1000000,10,1,1,10,1024,10000,5,29,2.108881237555518e-05
140,2,10,4,1000000,10,1,1,10,1024,10000,5,29,4.904797096942508e-06
141,2,10,4,1000000,10,1,1,10,1024,10000,5,29,3.9966327215745354e-05
142,2,1,4,1000000,10,1,1,10,1024,10000,2,29,2.521289996819909e-06
143,2,10,4,1000000,10,1,1,1000,1024,10000,5,29,9.651533307062114e-06
144,2,1,4,1000000,10,1,1,10,512,10000,2,29,2.154033591027819e-05
145,2,10,4,1000000,10,1,1,10,1024,10000,5,29,1.0723413279990315e-05
146,2,10,4,1000000,10,1,1,10,1024,100,5,29,8.585383523860932e-06
147,2,1,4,1000000,1,1,1000,10,1024,10000,2,29,9.510425697748838e-06
148,2,10,4,1000000,10,1,1,10,1024,10000,5,29,1.845549228614188e-05
149,2,10,4,1000000,10,1,1,10,1024,10000,2,29,1.6509168107826413e-05
150,2,1,4,1000000,10,1,1,1000,512,100,5,29,2.1851315951802533e-05
151,2,10,4,1000000,10,1,1,10,1024,10000,5,29,2.5949127814695705e-05
152,2,1,4,1000000,10,1,1,10,1024,10000,2,29,8.74327165090191e-06
153,2,10,4,1000000,1,1,1000,10,1024,100,5,29,6.296170616681926e-05
154,2,1,4,1000000,10,1,1,10,1024,10000,2,29,3.17705835035857e-05
155,2,10,4,1000000,10,1,1,10,1024,10000,5,29,2.1363208345835794e-05
156,2,10,4,1000000,10,1,1,1000,1024,100,5,29,1.6739269555081384e-05
157,2,1,4,1000000,10,1,1,10,512,10000,2,29,1.289460645132512e-05
158,2,10,4,1000000,10,1,1,10,1024,10000,5,29,9.092965092271766e-06
159,2,1,4,1000000,10,1,1,10,1024,100,2,29,2.0390634992414586e-05
160,2,10,4,1000000,1,1,1000,10,1024,10000,5,29,8.316221374272844e-06
161,2,1,4,1000000,10,1,1,10,1024,10000,2,29,1.2238900867629892e-05
162,2,10,4,1000000,10,1,1,10,1024,10000,5,29,2.7262195337167124e-05
163,2,1,4,1000000,10,1,1,1000,1024,100,2,29,5.093290966546337e-06
164,4,10,4,1000000,10,0,1,10,512,10000,5,29,9.107703157456018e-06
165,2,10,4,1000000,10,1,1,10,1024,10000,5,29,3.4208763230130086e-05
166,4,1,4,1000000,10,0,1,10,1024,100,2,29,0.00542693092015721
167,2,10,4,1000000,1,1,1000,10,1024,10000,5,29,3.784343694509919e-05
168,4,1,4,1000000,10,0,1,10,1024,10000,2,29,5.185956107420433e-06
169,2,10,4,1000000,10,1,1,10,1024,10000,5,29,3.0380535180149743e-05
170,4,1,4,1000000,10,0,1,1000,1024,100,2,29,1.6383855669287563e-05
171,4,1,4,1000000,10,0,1,1000,512,100,2,29,1.1750222847488238e-05
172,4,1,4,1000000,10,0,1,1000,1024,100,2,29,0.0
173,4,1,4,1000000,10,0,1,1000,1024,100,2,29,3.104611178905188e-05
174,4,1,2,10,1,0,1000,1000,1024,100,2,29,4.8418693274045755e-06
175,4,1,4,1000000,10,0,1,1000,1024,100,2,29,2.4926317761406528e-05
176,4,1,4,1000000,10,0,1,1000,1024,100,2,29,4.9550350774703515e-06
177,4,1,2,10,10,0,1,1000,1024,100,2,29,1.5805675216320738e-05
178,4,1,4,1000000,10,0,1,1000,512,100,2,29,1.8331498845689573e-05
179,4,1,4,1000000,10,0,1,1000,1024,100,2,29,2.0827442629859376e-05
180,4,1,2,10,10,0,1,1000,1024,100,2,29,3.630159469863886e-05
181,4,1,4,1000000,1,0,1000,1000,1024,100,2,29,1.071946501089146e-05
182,4,1,4,1000000,10,0,1,1000,1024,100,2,29,7.977295628410156e-06
183,4,1,4,10,10,0,1,1000,1024,100,2,29,2.3260170498205463e-05
184,4,1,2,1000000,10,0,1,1000,1024,100,2,29,1.1811242310663602e-05
185,4,1,4,1000000,10,0,1,1000,512,100,2,29,1.3888269740559351e-05
186,4,1,4,10,10,0,1,1000,1024,100,2,29,8.162930363758082e-06
187,4,1,2,1000000,10,0,1,1000,1024,100,2,29,5.457478168836561e-06
188,4,1,4,1000000,1,0,1000,1000,1024,100,2,29,3.1480166991888156e-05
189,4,1,4,10,10,0,1,10,1024,100,2,29,0.14615486678606485
190,4,1,2,1000000,10,0,1,1000,1024,100,2,29,1.7371543066433206e-05
191,4,1,4,1000000,10,0,1,10,1024,100,2,29,0.0054206610831464405
192,4,1,4,1000000,10,0,1,10,1024,100,2,29,0.005450391532591402
193,4,1,2,10,10,0,1,10,512,100,2,29,0.14483614095360528
194,4,1,4,1000000,10,0,1,1000,1024,10000,2,29,0.005819989852269126
195,4,1,4,1000000,10,0,1000,10,1024,100,2,29,0.0007748527943745862
196,4,1,4,10,1,0,1,10,1024,10000,2,29,1.0933117789349657e-05
197,4,1,2,1000000,10,0,1,10,1024,10000,2,29,2.9793339566483256e-05
198,4,1,4,1000000,10,0,1,10,1024,100,2,29,0.005438371554080609
199,4,1,4,1000000,10,0,1,1000,1024,10000,2,29,0.005813398132632898
200,4,10,4,10,10,0,1,10,512,10000,5,29,9.933000771264328e-06
201,2,1,2,1000000,10,1,1,10,1024,100,2,29,2.4504662962736918e-05
202,4,10,4,1000000,10,0,1000,10,1024,10000,5,0,3.5163642639687445e-05
203,2,1,4,10,1,1,1,1000,1024,10000,2,29,0.014720983495032144
204,4,10,2,1000000,10,0,1,10,1024,100,5,29,0.00034360649228911506
205,4,1,2,10,1,0,1000,1000,1024,100,2,29,1.3451342502224684e-05
206,4,1,2,10,1,0,1000,1000,1024,100,2,29,3.042151065509039e-05
207,4,1,2,10,1,0,1000,1000,1024,100,2,29,1.7483685666715078e-06
208,4,1,2,10,1,0,1000,1000,1024,100,2,29,1.916395114020463e-05
209,4,1,2,10,1,0,1000,1000,1024,100,2,29,1.6122790133555747e-06
210,4,1,2,10,1,0,1000,1000,1024,100,2,29,0.0
211,4,1,2,10,1,0,1000,1000,1024,100,2,29,3.025723721853628e-05
212,4,1,2,10,1,0,1000,1000,1024,100,2,29,4.163783544297608e-05
213,4,1,2,10,1,0,1000,1000,1024,100,2,29,0.0
214,4,1,2,10,1,0,1000,1000,1024,100,2,29,2.5513193359435076e-05
215,4,1,2,10,1,0,1000,1000,1024,100,2,29,3.2268333033573627e-06
216,4,1,2,10,1,0,1000,1000,1024,100,2,29,2.1208689820851988e-05
217,4,1,2,10,1,0,1000,1000,1024,100,2,29,1.8136259809308223e-05
218,4,1,2,10,1,0,1000,1000,1024,100,2,29,7.007695684500483e-06
219,4,1,2,10,1,0,1000,1000,1024,100,2,29,4.615486490613304e-05
220,4,1,2,10,1,0,1000,1000,1024,100,2,29,8.243859534237107e-06
221,2,1,4,1000000,10,1,1,10,1024,10000,2,29,2.0862505385648628e-05
222,4,10,4,10,10,0,1,10,1024,100,5,29,0.07871816313681804
223,2,1,2,1000000,10,1,1,1000,512,10000,2,29,3.062689506145392e-05
224,4,10,4,1000000,1,0,1000,10,1024,100,2,0,3.697000285357069e-05
225,4,1,4,10,10,0,1,10,1024,10000,5,29,1.8078282950164403e-05
226,2,1,4,1000000,10,1,1,10,1024,10000,5,29,3.980718765465111e-05
227,4,10,4,1000000,10,0,1,10,1024,10000,5,29,2.9069562163609672e-05
228,2,1,4,10,10,1,1,10,1024,10000,5,29,5.482435004502703e-06
229,4,10,4,1000000,10,0,1,10,1024,10000,5,29,0.0
230,4,1,4,1000000,10,0,1,10,1024,10000,5,29,1.0065424085079881e-05
231,2,1,4,10,10,1,1,10,512,10000,5,29,2.2030932006990414e-05
232,4,10,4,1000000,10,0,1,10,1024,10000,5,0,1.6532889507732598e-05
233,2,1,4,1000000,10,1,1,10,1024,10000,5,29,4.636958130121281e-06
234,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.6450193488384124e-05
235,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.7152549457007133e-05
236,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.955680829851465e-05
237,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.1620308659487679e-05
238,2,1,4,1000000,10,1,1,10,1024,10000,5,29,0.0
239,2,1,4,1000000,10,1,1,10,512,10000,5,29,1.2295013648196612e-05
240,2,1,4,1000000,10,1,1,10,1024,10000,5,0,2.3263098993967094e-05
241,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.4197285405833564e-05
242,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.3155229091909804e-05
243,2,1,4,1000000,10,1,1,10,1024,10000,5,29,5.35761379343841e-06
244,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.6734311670435085e-05
245,2,1,4,1000000,10,1,1,10,1024,10000,5,29,6.588517868156862e-06
246,2,1,4,1000000,10,1,1,10,1024,10000,5,29,0.0
247,2,1,4,1000000,10,1,1,10,512,10000,5,29,1.1155732914959663e-05
248,2,1,4,1000000,10,1,1,10,1024,10000,5,0,2.243735816120559e-05
249,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.2538725234198403e-05
250,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.473513303577031e-05
251,2,1,4,1000000,10,1,1,10,1024,10000,5,29,8.232797565693719e-06
252,2,1,4,1000000,10,1,1,10,1024,10000,5,29,9.977485844626582e-06
253,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.3472364958671674e-05
254,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.2424250075708753e-06
255,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.0933728872479306e-05
256,2,1,4,1000000,10,1,1,10,512,10000,5,29,1.6623375418000354e-05
257,2,1,4,1000000,10,1,1,10,1024,10000,5,0,1.5101002231571688e-05
258,2,1,4,1000000,10,1,1,10,1024,10000,2,29,2.9764725352888432e-05
259,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.0582807047005801e-05
260,2,1,4,1000000,10,1,1,10,1024,10000,2,29,1.819906992332001e-05
261,2,1,4,1000000,10,1,1,10,1024,10000,2,29,9.443395221234336e-06
262,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.0193345955367995e-05
263,2,1,4,1000000,10,1,1,10,1024,10000,2,29,1.098956753209973e-05
264,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.1273283211001267e-05
265,2,1,4,1000000,10,1,1,10,512,10000,2,29,2.517309846185418e-05
266,2,1,4,1000000,10,1,1,10,1024,10000,5,0,1.1495399452648958e-05
267,2,1,4,1000000,10,1,1,10,1024,10000,2,29,1.4661030577692256e-05
268,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.6093299156348126e-06
269,2,1,4,1000000,10,1,1,10,1024,10000,2,29,1.2540680105586449e-05
270,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.5669569817298734e-05
271,2,1,4,1000000,10,1,1,10,1024,10000,2,29,1.2561180040751585e-05
272,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.4345155501825028e-05
273,2,1,4,1000000,10,1,1,10,512,10000,2,29,6.154607069977413e-07
274,2,1,4,1000000,10,1,1,10,1024,10000,5,0,4.691923490402523e-05
275,2,1,4,1000000,10,1,1,10,1024,10000,2,29,2.0874428760586124e-05
276,2,1,4,1000000,10,1,1,10,1024,10000,5,29,3.1672073256914746e-05
277,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.7354256531412022e-05
278,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.8735578141229228e-05
279,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.760908747654912e-05
280,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.8063089102827458e-05
281,2,1,4,1000000,10,1,1,10,512,10000,5,29,1.2123326544838636e-05
282,2,1,4,1000000,10,1,1,10,1024,10000,5,0,1.3416642913655744e-05
283,2,1,4,1000000,10,1,1,10,1024,10000,5,29,0.0
284,2,1,4,1000000,10,1,1,10,1024,10000,5,29,3.524963341283099e-05
285,2,1,4,1000000,10,1,1,10,1024,10000,5,29,9.064902854133852e-06
286,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.394932076750203e-05
287,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.1451186858590512e-05
288,2,1,4,1000000,10,1,1,10,1024,10000,5,29,8.660745393150964e-06
289,2,1,4,1000000,10,1,1,10,1024,10000,5,29,0.0
290,2,1,4,1000000,10,1,1,10,512,10000,5,29,3.4209792945477004e-05
291,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.5797714228194147e-05
292,2,1,4,1000000,10,1,1,10,1024,10000,5,0,1.628512410583331e-05
293,2,10,4,1000000,10,1,1,10,1024,10000,5,29,1.6956093168349993e-05
294,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.1591611082025663e-05
295,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.2857849590204044e-05
296,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.963163925479069e-05
297,2,1,4,1000000,10,1,1,10,1024,10000,5,29,5.327228944351355e-06
298,2,1,4,1000000,10,1,1,10,1024,10000,5,29,2.1203460915932825e-06
299,2,1,4,1000000,10,1,1,10,1024,10000,5,29,1.0507709236016997e-05
