Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
179,2,1,1,1,1,1,0,0,0,0,41.818
180,4,2,1,1,1,1,0,1,0,1,34.32
181,4,3,3,0,1,1,0,0,1,1,39.382
182,4,1,1,1,1,1,0,0,0,1,21.65
183,3,1,2,1,0,1,0,0,0,1,29.96
184,4,1,1,1,1,1,1,0,0,0,21.942
185,1,1,1,1,1,1,0,1,0,1,86.582
186,2,2,1,0,1,1,0,0,1,1,57.422
187,4,3,3,1,1,1,0,0,0,1,43.672
188,4,1,1,1,0,1,0,0,0,1,22.172
189,4,1,2,1,1,1,1,0,0,0,22.59
190,3,1,1,1,1,1,0,1,0,1,31.0
191,4,1,1,0,1,1,0,0,1,1,23.274
192,1,2,1,1,1,1,0,0,0,1,114.69
193,2,3,3,1,0,1,0,0,0,1,84.43
194,4,1,1,1,1,1,1,0,0,0,21.942
195,4,1,2,1,1,1,0,1,0,1,23.39
196,4,1,1,0,1,1,0,0,1,1,23.274
197,3,1,1,1,1,1,0,0,0,1,28.562
198,4,2,1,1,0,1,0,0,0,1,31.624
199,1,3,3,1,1,1,1,0,0,0,171.936
200,4,1,1,1,1,1,0,1,0,1,24.4
201,2,1,2,0,1,1,0,0,1,1,45.44
202,4,1,1,1,1,1,0,0,0,1,21.65
203,4,1,1,1,0,1,0,0,0,1,22.172
204,3,2,1,1,1,1,1,0,0,0,46.656
205,4,1,3,1,1,1,0,1,0,1,23.056
206,1,3,1,0,1,1,0,0,1,1,140.884
207,4,1,2,1,1,1,0,0,0,1,22.476
208,2,1,1,1,0,1,0,0,0,1,42.772
209,4,1,1,1,1,1,1,0,0,0,21.942
210,4,2,1,1,1,1,0,1,0,1,34.32
211,3,1,3,0,1,1,0,0,1,1,31.768
212,4,3,1,1,1,1,0,0,0,1,42.476
213,1,1,1,1,0,1,0,0,0,1,80.612
214,4,1,2,1,1,1,1,0,0,0,22.59
215,2,1,1,1,1,1,0,0,0,1,41.828
216,4,2,1,0,1,1,0,1,1,1,31.642
217,4,1,3,1,1,1,0,0,0,1,23.204
218,4,3,1,1,0,1,0,0,0,1,42.946
219,3,1,1,1,1,1,1,0,0,0,29.174
220,1,1,2,1,1,1,0,0,0,1,79.066
221,4,1,1,0,1,1,0,1,1,1,24.708
222,2,2,1,1,1,1,0,0,0,1,60.804
223,4,1,3,1,0,1,0,0,0,1,23.586
224,4,3,1,1,1,1,1,0,0,0,46.726
225,4,1,1,1,1,0,0,0,0,1,21.694
226,4,1,1,1,1,1,0,0,0,1,21.65
227,4,1,1,1,1,1,0,0,0,1,21.65
228,4,1,1,1,1,1,0,0,0,1,21.65
229,4,1,1,1,1,1,0,0,0,1,21.65
230,4,1,1,1,1,1,0,0,0,1,21.65
231,4,1,1,1,1,1,0,0,0,1,21.65
232,4,1,1,1,1,1,0,0,0,1,21.65
233,4,1,1,1,1,1,0,0,0,1,21.65
234,4,1,1,1,1,1,0,0,0,1,21.65
235,4,1,1,1,1,1,0,0,0,1,21.65
236,4,1,1,1,1,1,0,0,0,1,21.65
237,4,1,1,1,1,1,0,0,0,1,21.65
238,4,1,1,1,1,1,0,0,0,1,21.65
239,4,1,1,1,1,1,0,0,0,1,21.65
240,4,1,1,1,1,1,0,0,0,1,21.65
241,4,1,1,1,1,1,0,0,0,1,21.65
242,4,1,1,1,1,1,0,0,0,1,21.65
243,4,1,1,1,1,1,0,0,0,1,21.65
244,3,1,1,1,1,1,0,0,0,1,28.562
245,4,1,1,1,1,1,0,0,0,1,21.65
246,1,1,2,1,1,1,0,0,0,1,79.066
247,2,1,1,1,1,1,0,0,0,1,41.828
248,4,1,1,1,1,1,0,0,0,1,21.65
249,4,2,1,1,1,1,0,0,0,1,31.152
250,4,1,3,0,1,1,0,1,0,1,24.904
251,3,3,1,1,1,1,0,0,1,1,48.838
252,4,1,1,1,1,1,0,0,0,1,21.65
253,1,1,2,1,0,0,0,0,0,1,81.248
254,4,1,1,1,1,1,1,0,0,0,21.942
255,2,1,1,1,1,1,0,1,0,1,45.972
256,4,2,1,0,1,1,0,0,1,1,29.912
257,4,1,1,1,1,1,0,0,0,1,21.65
258,4,1,3,1,1,1,0,0,0,1,23.204
259,4,3,1,1,1,1,0,0,0,1,42.476
260,4,1,1,1,0,1,0,0,0,1,22.172
261,3,1,2,1,1,0,1,0,0,0,29.56
262,1,1,1,1,1,1,0,0,0,1,78.57
263,4,1,1,0,1,1,0,1,0,1,24.98
264,2,2,1,1,1,1,0,0,1,1,54.416
265,4,1,3,1,1,1,0,0,0,1,23.204
266,4,3,1,1,0,0,1,0,0,1,47.086
267,4,1,1,1,1,1,0,0,0,0,21.678
268,3,1,2,1,1,1,0,1,0,1,31.134
269,4,1,1,0,1,1,0,0,1,1,23.274
270,1,1,1,1,1,1,0,0,0,1,78.57
271,4,2,1,1,0,1,0,0,0,1,31.624
272,2,1,3,1,1,0,1,0,0,1,42.982
273,4,3,1,1,1,1,0,0,0,0,42.882
274,4,1,1,1,1,1,0,1,0,1,24.4
275,4,1,2,0,1,1,0,0,1,1,23.982
276,4,1,1,1,1,1,0,0,0,1,21.65
277,3,1,1,1,0,1,0,0,0,1,29.23
278,4,2,1,1,1,0,1,0,0,1,33.566
279,1,1,3,1,1,1,0,0,0,0,79.97
280,2,3,1,1,1,1,0,0,0,1,82.656
281,4,1,1,0,1,1,0,1,0,1,24.98
282,4,1,2,1,1,1,0,0,1,1,22.452
283,4,1,1,1,0,1,0,0,0,1,22.172
284,4,1,1,1,1,0,1,0,0,1,21.758
285,3,2,3,1,1,1,0,1,0,0,46.408
286,1,3,1,0,1,1,0,0,1,1,140.884
287,2,1,1,1,1,1,0,0,0,1,41.828
288,4,1,2,1,0,0,0,0,0,1,22.878
289,4,1,1,1,1,1,0,0,0,1,21.65
290,4,1,1,1,1,1,1,0,0,1,21.714
291,4,1,1,1,1,1,0,0,0,0,21.678
292,4,2,1,1,1,1,0,0,0,1,31.152
293,3,1,3,0,1,1,0,1,0,1,33.352
294,4,3,1,1,1,1,0,0,1,1,36.92
295,1,1,1,1,1,1,0,0,0,1,78.57
296,2,1,2,1,0,0,1,0,0,1,44.536
297,4,2,1,1,1,1,0,1,0,0,34.218
298,4,1,1,0,1,1,0,0,1,1,23.274
299,3,1,3,1,1,1,0,0,0,1,29.688
