Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
35,1,0,1,1,0,64,2,256,140491.6000199983
36,0,1,0,1,1,256,8,256,46453.0000069884
37,1,0,1,1,0,64,2,1024,140227.9999887435
38,1,1,0,0,1,256,8,256,131945.999990033
39,0,1,1,0,1,64,8,4096,46693.99998078266
40,1,1,1,0,1,64,2,4096,131156.6000290802
41,0,1,1,1,1,64,2,256,46733.19996635472
42,1,1,1,1,1,128,2,1024,132656.99999384285
43,1,0,1,0,1,64,32,4096,135629.3999780948
44,1,0,1,0,1,64,32,4096,135629.4000041887
45,1,0,1,1,1,64,2,4096,139900.59998558712
46,1,1,0,1,0,256,2,4096,129499.39998801972
47,1,1,1,0,0,128,8,4096,128931.4000077728
48,0,1,0,0,1,128,32,1024,46404.999998445666
49,0,0,0,0,0,128,32,1024,46582.19998893152
50,0,0,1,0,0,256,32,4096,46148.20002347215
51,1,0,0,0,0,64,2,4096,132541.9999899835
52,0,1,0,1,0,128,8,1024,46356.00001891308
53,0,0,0,1,1,256,32,1024,46368.40002226364
54,1,0,0,1,1,64,8,256,136978.99997607616
55,0,0,0,0,0,128,8,1024,46207.999985368166
56,1,1,0,1,1,128,32,4096,131404.99998858225
57,0,0,0,1,1,128,2,4096,46338.79997001754
58,0,1,1,1,1,128,2,1024,46877.20000254993
59,0,1,0,1,1,256,32,4096,47368.0000132213
60,0,1,0,0,0,256,32,4096,46039.000019458945
61,0,1,0,0,0,256,32,4096,46038.99999746113
62,0,1,0,0,0,256,32,4096,46039.00000562964
63,0,1,0,0,0,256,32,4096,46039.000020703344
64,0,1,0,0,0,256,32,4096,46039.00001154049
65,0,1,0,0,0,256,32,4096,46039.000021123895
66,0,1,0,0,0,256,32,4096,46039.00005233737
67,0,1,0,0,0,256,32,4096,46039.00001131902
68,0,1,0,0,0,256,32,4096,46038.99998001134
69,0,1,0,0,0,256,32,4096,46038.99999746755
70,0,1,0,0,0,256,32,4096,46038.99997099765
71,0,1,0,0,0,256,32,4096,46039.00000069409
72,0,1,0,0,0,256,32,4096,46039.000007067334
73,0,1,0,0,0,256,32,4096,46039.00001408812
74,0,1,0,0,0,256,32,4096,46038.999986417664
75,0,1,0,0,0,256,32,4096,46039.00003909522
76,0,1,0,0,0,256,32,4096,46038.99999891477
77,0,1,0,0,0,256,32,4096,46039.00000011005
78,0,1,0,0,0,256,32,256,46178.000033366014
79,0,1,0,0,0,256,32,4096,46039.00000178883
80,0,1,0,0,0,256,32,4096,46039.00001095273
81,0,1,0,0,0,256,32,4096,46039.00000050711
82,0,1,0,0,0,256,32,256,46177.9999986663
83,0,1,0,0,0,256,32,4096,46039.00001451208
84,0,1,0,0,0,256,32,4096,46039.000018861494
85,0,1,0,0,0,256,32,4096,46039.00000485596
86,0,1,0,0,0,256,32,4096,46038.999997902465
87,0,1,0,0,0,256,32,256,46178.00001645388
88,0,1,0,0,0,256,8,4096,46101.99997229966
89,0,1,0,0,0,256,32,4096,46038.999982495414
90,0,1,0,0,0,256,32,4096,46038.99998007667
91,0,1,0,0,0,256,32,256,46177.999991512894
92,0,1,0,0,0,256,8,4096,46102.00002691637
93,0,1,0,0,0,64,32,4096,46336.199999708595
94,0,1,0,0,0,256,32,4096,46039.00000768829
95,0,1,0,0,0,256,32,256,46178.00001294965
96,0,1,0,0,0,256,8,4096,46102.0000061246
97,0,1,1,0,0,64,32,4096,46715.400026066425
98,0,1,0,0,0,256,32,1024,46094.79996393415
99,0,1,0,0,0,128,2,4096,46368.80000177613
100,0,1,0,0,0,256,32,4096,46039.00004326011
101,0,1,0,0,0,256,32,4096,46038.99999448319
102,0,1,0,0,0,256,32,4096,46039.00001004987
103,0,1,0,0,0,256,32,4096,46039.00002187239
104,0,1,0,0,0,256,32,4096,46039.000033754775
105,0,1,0,0,0,256,32,4096,46038.99998254692
106,0,1,0,0,0,256,32,4096,46039.000018971805
107,0,1,0,0,0,256,32,4096,46039.000007463255
108,0,1,0,0,0,256,32,4096,46038.99999860044
109,0,1,0,0,0,256,32,4096,46038.99993228808
110,0,1,0,0,0,256,32,4096,46039.00004175358
111,0,1,0,0,0,256,32,4096,46038.99999924087
112,0,1,1,0,0,64,8,1024,46317.799996659465
113,1,1,0,0,0,256,32,4096,132785.59999625213
114,0,1,0,0,0,128,2,256,46022.799949270826
115,0,0,0,0,0,128,2,256,46236.80004344077
116,0,1,0,0,0,128,2,256,46022.800005843004
117,0,1,1,0,0,128,2,256,46183.799978197734
118,1,1,0,0,0,128,2,256,132604.80002842317
119,0,1,0,0,0,128,2,256,46022.80001711281
120,0,0,0,1,1,128,2,256,46335.59999299554
121,0,1,0,0,0,128,2,256,46022.79997318362
122,0,1,0,0,0,128,2,256,46022.800027916666
123,0,1,1,0,0,128,2,256,46183.799993894354
124,1,1,0,0,0,128,2,256,132604.80000026774
125,0,0,0,1,1,128,2,256,46335.599990014554
126,0,1,0,0,0,128,2,256,46022.8000150847
127,0,1,0,0,0,128,2,256,46022.800039955146
128,0,1,0,0,0,128,2,256,46022.799977644216
129,1,1,1,0,0,128,2,256,136797.79999258587
130,0,1,0,1,0,128,2,256,46584.800027553734
131,0,0,0,0,1,128,2,256,47198.59998961928
132,0,1,0,0,0,128,2,256,46022.800011106505
133,0,1,0,0,0,128,2,256,46022.799996777474
134,0,1,0,0,0,128,2,256,46022.799988873725
135,1,1,1,0,0,128,2,256,136797.799974189
136,0,1,0,1,1,128,2,256,46367.00002996046
137,0,0,0,0,0,128,2,256,46236.80000654199
138,0,1,0,0,0,128,2,256,46022.80001926404
139,0,1,0,0,0,128,2,256,46022.80002390377
140,0,1,0,0,0,128,2,256,46022.80003330247
141,1,1,1,0,0,128,2,256,136797.79999712924
142,0,1,0,1,1,128,2,256,46367.00002644822
143,0,0,0,0,0,128,2,256,46236.80003198587
144,0,1,0,0,0,128,2,256,46022.80002937187
145,0,1,0,0,0,128,2,256,46022.80000578782
146,0,1,0,0,0,128,2,256,46022.79999075193
147,0,1,1,0,0,128,2,256,46183.799991729466
148,1,1,0,1,0,128,2,256,135754.3999947394
149,0,1,0,0,1,128,2,256,47040.19998719582
150,0,0,0,0,0,128,2,256,46236.800008471415
151,0,1,0,0,0,128,2,256,46022.8000073674
152,0,1,0,0,0,64,8,1024,46294.000024338995
153,0,1,0,0,0,128,2,256,46022.799991975306
154,1,1,1,0,0,128,2,256,136797.79997886546
155,0,1,0,1,1,128,2,256,46367.00000271587
156,0,0,0,0,0,128,2,256,46236.79996265742
157,0,1,0,0,0,64,8,1024,46294.00000940448
158,0,1,0,0,0,128,2,256,46022.800013402535
159,0,1,0,0,0,128,2,256,46022.80002701108
160,1,1,1,0,0,128,2,256,136797.80000409659
161,0,1,0,1,1,128,2,256,46366.999981077126
162,0,0,0,0,0,128,2,1024,46169.199987248714
163,0,1,0,0,0,64,8,256,46403.80002902631
164,0,1,0,0,0,128,2,256,46022.79996618912
165,0,1,0,0,0,128,2,256,46022.799990030544
166,1,1,1,0,0,128,2,256,136797.80000354638
167,0,1,0,1,1,128,2,256,46366.99996821791
168,0,0,0,0,0,128,2,1024,46169.199975266645
169,0,1,0,0,0,64,8,256,46403.79998986794
170,0,1,0,0,0,128,2,256,46022.799973783345
171,0,1,0,0,0,128,2,256,46022.799998138675
172,0,1,1,0,0,128,2,256,46183.79997785675
173,1,1,0,1,0,128,2,256,135754.39997386286
174,0,0,0,0,1,128,2,1024,46113.200003654405
175,0,1,0,0,0,64,8,256,46403.79996788326
176,0,1,0,0,0,128,2,256,46022.79999882347
177,0,1,0,0,0,128,2,256,46022.799969404645
178,0,1,0,0,0,128,2,256,46022.799988977364
179,0,1,0,0,0,128,2,256,46022.79999919116
180,0,1,0,0,0,128,2,256,46022.79998972268
181,0,1,0,0,0,128,2,256,46022.79994954333
182,0,1,0,0,0,128,2,256,46022.80001675193
183,0,1,0,0,0,128,2,256,46022.79998296943
184,0,1,0,0,0,128,2,256,46022.79998517699
185,0,1,0,0,0,128,2,256,46022.79999341055
186,0,1,0,0,0,128,2,256,46022.80001034405
187,0,1,0,0,0,128,2,256,46022.8000042524
188,0,1,0,0,0,128,2,256,46022.800004390345
189,0,1,0,0,0,128,2,256,46022.80001056224
190,0,1,0,0,0,128,2,256,46022.80000158485
191,0,1,0,0,0,128,2,256,46022.79997574372
192,0,1,0,0,0,128,2,256,46022.79997253703
193,0,1,0,0,0,64,8,1024,46294.00003316432
194,0,1,0,0,0,128,2,256,46022.79999017642
195,0,1,1,0,0,128,2,256,46183.80000244701
196,1,1,0,0,0,128,2,256,132604.80000730333
197,0,1,0,1,1,128,2,256,46366.99997524302
198,0,0,0,0,0,128,2,256,46236.799983878416
199,0,1,0,0,0,128,2,256,46022.80000722023
200,0,1,0,0,0,64,8,1024,46293.99997396951
201,0,1,0,0,0,128,2,256,46022.7999698577
202,1,1,1,0,0,128,2,256,136797.79997753675
203,0,1,0,1,1,128,2,256,46366.999960413224
204,0,0,0,0,0,128,2,256,46236.79998466494
205,0,1,0,0,0,128,2,256,46022.8000155767
206,0,1,0,0,0,128,2,1024,46240.79998254168
207,0,1,0,0,0,64,8,256,46403.79997855803
208,0,1,0,0,0,128,2,256,46022.79998295686
209,1,1,1,0,0,128,2,256,136797.8000162086
210,0,1,0,1,1,128,2,256,46367.0000174126
211,0,0,0,0,0,128,2,256,46236.79994217133
212,0,1,0,0,0,128,2,256,46022.799984417725
213,0,1,0,0,0,128,2,1024,46240.800030006845
214,0,1,0,0,0,64,8,256,46403.79998702237
215,0,1,1,0,0,128,2,256,46183.7999742863
216,1,1,0,0,0,128,2,256,132604.79999236352
217,0,1,0,1,1,128,2,256,46366.999989049764
218,0,0,0,0,0,128,2,256,46236.7999813969
219,0,1,0,0,0,128,2,256,46022.799984871264
220,0,1,0,0,0,128,2,1024,46240.799988347055
221,0,1,0,0,0,64,8,256,46403.79999786317
222,0,1,0,0,0,128,2,256,46022.7999750673
223,1,1,1,0,0,128,2,256,136797.80001039442
224,0,1,0,1,1,128,2,256,46366.99997692796
225,0,0,0,0,0,128,2,256,46236.80001898549
226,0,1,0,0,0,128,2,256,46022.80002549905
227,0,1,0,0,0,128,2,256,46022.799983550394
228,0,1,0,0,0,64,8,1024,46294.000021627944
229,0,1,0,0,0,128,2,256,46022.799979481584
230,0,1,1,0,0,128,2,256,46183.80000519451
231,1,1,0,1,0,128,2,256,135754.40000450032
232,0,0,0,0,1,128,2,256,47198.600057758726
233,0,1,0,0,0,128,2,256,46022.79997168424
234,0,1,0,0,0,128,2,256,46022.800026812314
235,0,1,0,0,0,64,8,1024,46293.999979064465
236,0,1,0,0,0,128,2,256,46022.79998248247
237,0,1,1,0,0,128,2,256,46183.799980545606
238,1,1,0,1,0,128,2,256,135754.39999218355
239,0,1,0,0,1,128,2,256,47040.199998936674
240,0,0,0,0,0,128,2,256,46236.79998975732
241,0,1,0,0,0,128,2,256,46022.80000384737
242,0,1,0,0,0,128,2,1024,46240.80001157725
243,0,1,0,0,0,64,8,256,46403.80000836354
244,0,1,1,0,0,128,2,256,46183.79999796925
245,1,1,0,0,0,128,2,256,132604.8000055673
246,0,1,0,1,1,128,2,256,46367.000018655366
247,0,0,0,0,0,128,2,256,46236.8000065908
248,0,1,0,0,0,128,2,256,46022.7999888332
249,0,1,0,0,0,128,2,1024,46240.80002432379
250,0,1,0,0,0,64,8,256,46403.80003142662
251,0,1,1,0,0,128,2,256,46183.79999807729
252,1,1,0,0,0,128,2,256,132604.8000294015
253,0,1,0,1,1,128,2,256,46367.0000170231
254,0,0,0,0,0,128,2,256,46236.80001840486
255,0,1,0,0,0,128,2,256,46022.80000664757
256,0,1,0,0,0,128,2,1024,46240.800014331675
257,0,1,0,0,0,64,8,256,46403.80002018747
258,0,1,0,0,0,128,2,256,46022.80003067431
259,1,1,1,0,0,128,2,256,136797.80000936595
260,0,1,0,1,1,128,2,256,46366.99998368928
261,0,0,0,0,0,128,2,256,46236.7999846193
262,0,1,0,0,0,128,2,256,46022.799953594964
263,0,1,0,0,0,128,2,1024,46240.80002868132
264,0,1,0,0,0,64,8,256,46403.7999638459
265,0,1,0,0,0,128,2,256,46022.800008317376
266,1,1,1,0,0,128,2,256,136797.8000102333
267,0,1,0,1,1,128,2,256,46366.99999498366
268,0,0,0,0,0,128,2,256,46236.799984422876
269,0,1,0,0,0,128,2,256,46022.79998254207
270,0,1,0,0,0,128,2,1024,46240.799981335585
271,0,1,0,0,0,64,8,256,46403.799980156226
272,0,1,0,0,0,128,2,256,46022.79996120774
273,1,1,1,0,0,128,2,256,136797.80001331068
274,0,1,0,1,1,128,2,256,46366.99998460684
275,0,0,0,0,0,128,2,256,46236.79997659683
276,0,1,0,0,0,128,2,256,46022.80000199492
277,0,1,0,0,0,128,2,1024,46240.799994834786
278,0,1,0,0,0,128,2,256,46022.80000687325
279,0,1,0,0,0,128,2,256,46022.79998689004
280,0,1,0,0,0,128,2,256,46022.79998261377
281,0,1,0,0,0,128,2,256,46022.799983596
282,0,1,0,0,0,128,2,256,46022.80000839664
283,0,1,0,0,0,128,2,256,46022.7999889327
284,0,1,0,0,0,128,2,256,46022.79998503324
285,0,1,0,0,0,128,2,256,46022.79999678895
286,0,1,0,0,0,128,2,256,46022.79999792547
287,0,1,0,0,0,128,2,256,46022.799995212925
288,0,1,0,0,0,128,2,256,46022.80000628886
289,0,1,0,0,0,128,2,256,46022.799995607864
290,0,1,0,0,0,128,2,256,46022.8000043395
291,0,1,0,0,0,128,2,256,46022.79997692899
292,0,1,0,0,0,128,2,256,46022.80000314905
293,0,1,0,0,0,128,2,256,46022.80001836787
294,0,1,0,0,0,128,2,256,46022.80000163226
295,0,1,0,0,0,128,2,256,46022.80000660984
296,0,1,0,0,0,64,8,256,46403.799988434395
297,0,1,0,0,0,128,2,256,46022.80002494702
298,0,1,0,0,0,128,2,256,46022.8000102359
299,0,1,0,0,0,128,2,256,46022.80000673155
