Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
61,0,1,0,0,0,128,8,1024,45980.799974984155
62,0,1,0,0,0,128,8,1024,45980.8000149668
63,0,1,0,0,0,128,8,1024,45980.79996630798
64,0,1,0,0,0,128,8,1024,45980.79996720117
65,0,1,0,0,0,128,8,1024,45980.800005768615
66,0,1,0,0,0,128,8,1024,45980.8000148965
67,0,1,0,0,0,128,8,1024,45980.800014206034
68,0,1,0,0,0,128,8,1024,45980.80000390912
69,0,1,0,0,0,128,8,1024,45980.80003456863
70,0,1,0,0,0,128,8,1024,45980.79996399569
71,0,1,0,0,0,128,8,1024,45980.800017160625
72,0,1,0,0,0,128,8,1024,45980.800031091945
73,0,1,0,0,0,128,8,1024,45980.799963708145
74,0,1,0,0,0,128,8,1024,45980.799960533404
75,0,1,0,0,0,128,8,1024,45980.800007243626
76,0,1,0,0,0,128,8,1024,45980.80001529494
77,0,1,0,0,0,128,8,1024,45980.800056388856
78,0,1,0,0,0,128,8,1024,45980.79995904802
79,0,1,0,0,0,128,8,1024,45980.8000315689
80,0,1,0,0,0,128,8,1024,45980.80000641439
81,0,1,0,0,0,128,8,1024,45980.80003675941
82,0,1,0,0,0,128,8,1024,45980.79996181153
83,0,1,0,0,0,128,8,1024,45980.800010226
84,0,1,0,0,0,128,8,1024,45980.800003642646
85,0,1,0,0,0,128,8,1024,45980.80001192356
86,0,1,0,0,0,128,8,1024,45980.800018750975
87,0,1,0,0,0,128,8,1024,45980.800016678506
88,0,1,0,0,0,128,8,1024,45980.80001790365
89,0,1,0,0,0,128,8,1024,45980.79994818905
90,0,1,0,0,0,128,8,1024,45980.7999854934
91,0,1,0,0,0,128,8,1024,45980.80003390046
92,0,1,0,0,0,128,8,1024,45980.79999829756
93,0,1,0,0,0,128,8,1024,45980.79999971484
94,0,1,0,0,0,128,2,1024,46240.79997599126
95,0,1,1,0,0,128,8,256,46214.600022875806
96,0,1,0,0,0,128,8,1024,45980.8000268622
97,0,1,0,0,0,128,8,1024,45980.79999838103
98,0,1,0,1,0,128,2,1024,46599.400012591694
99,0,1,1,0,0,256,8,256,46092.000021412634
100,0,1,0,0,0,128,8,1024,45980.800008766666
101,0,1,0,0,0,128,8,1024,45980.80000221741
102,0,1,0,0,0,128,8,1024,45980.80000464146
103,0,1,0,0,0,128,8,1024,45980.800020346906
104,0,1,0,0,0,128,8,1024,45980.799978973875
105,0,1,0,0,0,128,8,1024,45980.80001715159
106,0,1,0,0,0,128,8,1024,45980.80003167814
107,0,1,0,0,0,128,8,1024,45980.80005050663
108,0,1,0,0,0,128,8,1024,45980.80000774437
109,0,1,0,0,0,128,8,1024,45980.79999126102
110,0,1,0,0,0,128,8,1024,45980.800035470194
111,0,1,0,0,0,128,8,1024,45980.79999326559
112,0,1,0,0,0,128,2,1024,46240.80001175532
113,0,1,0,1,0,256,8,256,46658.800032009014
114,0,1,0,0,0,64,8,1024,46293.99999890437
115,0,0,1,0,1,128,32,4096,46408.80001838041
116,0,1,0,0,0,128,8,1024,45980.799972839
117,0,1,0,0,0,128,8,1024,45980.800014243134
118,0,1,0,0,0,128,8,1024,45980.799991909866
119,0,1,0,1,0,256,2,256,46594.40000997704
120,0,0,0,0,1,64,8,1024,46184.40002470873
121,0,1,1,0,0,128,32,4096,46145.79997299264
122,0,1,0,0,0,128,8,1024,45980.79997235625
123,0,1,0,0,0,128,8,1024,45980.79999611217
124,0,1,0,1,0,128,8,1024,46355.999957900705
125,0,1,0,0,0,64,8,1024,46293.99999483621
126,0,0,0,0,1,256,2,256,46214.20000508439
127,0,1,1,0,0,128,8,1024,46539.19997126842
128,1,1,0,0,0,128,32,4096,134334.80001764587
129,0,1,0,0,0,128,8,1024,45980.80000710894
130,0,1,0,1,0,128,8,1024,46355.99997266503
131,0,0,0,0,1,128,8,1024,46255.200012806345
132,0,1,1,0,0,64,2,1024,46321.60003215833
133,1,1,0,0,0,256,8,256,133404.79996509332
134,0,1,0,0,0,128,8,1024,45980.79997905384
135,0,1,0,0,0,128,32,4096,46197.799967157174
136,0,1,0,1,0,128,8,1024,46355.999998791674
137,0,0,0,0,1,128,8,1024,46255.19999948077
138,0,1,1,0,0,128,8,1024,46539.19996456016
139,1,1,0,0,0,64,8,1024,134852.20003326584
140,0,1,0,0,0,128,2,256,46022.80000515496
141,0,1,0,0,0,256,8,1024,46097.60003356031
142,0,1,0,1,0,128,32,4096,46190.000010564654
143,0,1,0,0,0,128,8,1024,45980.80003785099
144,1,0,1,0,1,128,8,1024,136767.99997713597
145,0,1,0,0,0,128,8,1024,45980.79999261709
146,0,1,0,0,0,64,8,1024,46294.00001343127
147,0,1,0,0,0,128,2,256,46022.79998498239
148,0,1,0,1,0,256,8,1024,46598.59999379504
149,0,1,0,0,0,128,32,4096,46197.80000384718
150,1,0,0,0,1,128,8,1024,130543.60001451983
151,0,1,1,0,0,128,8,1024,46539.200023081554
152,0,1,0,0,0,128,8,1024,45980.799980269745
153,0,1,0,0,0,128,8,1024,45980.800024718585
154,0,1,0,1,0,64,2,256,46355.39997135274
155,0,1,0,0,0,256,8,1024,46097.6000253725
156,1,0,0,0,1,128,32,4096,132338.60001480888
157,0,1,1,0,0,128,8,1024,46539.20001006963
158,0,1,0,0,0,128,8,1024,45980.800038639354
159,0,1,0,0,0,128,8,1024,45980.80000862524
160,0,1,0,1,0,128,8,1024,46356.00000020412
161,0,1,0,0,0,64,2,1024,46111.60001271753
162,0,0,0,0,1,256,8,256,46100.40002899348
163,1,1,1,0,0,128,32,4096,128492.59999342868
164,0,1,0,0,0,128,8,1024,45980.79997132697
165,0,1,0,0,0,128,8,1024,45980.800004683544
166,0,1,0,0,0,128,8,1024,45980.800037356836
167,0,1,0,1,0,128,8,1024,46355.999980670334
168,0,0,0,0,1,64,2,1024,46267.80001713182
169,1,1,1,0,0,256,8,256,131089.19999160836
170,0,1,0,0,0,128,8,1024,45980.80000594976
171,0,1,0,0,0,128,32,4096,46197.80002654326
172,0,1,0,0,0,128,8,1024,45980.79998078818
173,0,1,0,1,0,128,8,1024,46356.00002338492
174,0,0,0,0,1,128,8,1024,46255.199990352194
175,1,1,1,0,0,64,2,1024,129471.99999332611
176,0,1,0,0,0,256,8,256,46335.59997463388
177,0,1,0,0,0,128,8,1024,45980.80002733559
178,0,1,0,0,0,128,8,1024,45980.80001226785
179,0,1,0,0,0,128,8,1024,45980.799981416574
180,0,1,0,0,0,128,8,1024,45980.79998973863
181,0,1,0,0,0,128,8,1024,45980.80000126988
182,0,1,0,0,0,128,8,1024,45980.800000980336
183,0,1,0,0,0,128,8,1024,45980.80003578624
184,0,1,0,0,0,128,8,1024,45980.80000109212
185,0,1,0,0,0,128,8,1024,45980.80002406308
186,0,1,0,0,0,128,8,1024,45980.80004104382
187,0,1,0,0,0,128,8,1024,45980.80001169034
188,0,1,0,0,0,128,8,1024,45980.80001864163
189,0,1,0,0,0,128,8,1024,45980.799929702844
190,0,1,0,0,0,128,8,1024,45980.800030044506
191,0,1,0,0,0,128,8,1024,45980.79996631428
192,0,1,0,0,0,128,8,1024,45980.79999722688
193,0,1,0,0,0,128,32,4096,46197.799994999434
194,0,1,0,0,0,128,8,1024,45980.799972649
195,0,1,0,0,0,128,8,1024,45980.800014682056
196,0,1,0,1,0,128,8,1024,46356.000007890354
197,0,1,0,0,0,128,8,1024,45980.800000044874
198,1,0,0,0,1,64,2,1024,132217.99995809287
199,0,1,1,0,0,256,8,256,46091.9999482699
200,0,1,0,0,0,128,32,4096,46197.800003179334
201,0,1,0,0,0,128,8,1024,45980.7999811676
202,0,1,0,0,0,128,8,1024,45980.80004753579
203,0,1,0,1,0,128,8,1024,46356.00001833004
204,0,0,0,0,1,128,8,1024,46255.20000873937
205,1,1,1,0,0,64,8,1024,133447.59999249774
206,0,1,0,0,0,128,2,256,46022.7999996669
207,0,1,0,0,0,256,8,1024,46097.599996937905
208,0,1,0,0,0,128,32,4096,46197.7999921221
209,0,1,0,1,0,128,8,1024,46356.000006649374
210,0,1,0,0,0,128,8,1024,45980.799992182896
211,0,0,0,0,1,128,8,1024,46255.20002007825
212,1,1,1,0,0,128,8,1024,133602.99998214832
213,0,1,0,0,0,64,2,1024,46111.59999446337
214,0,1,0,0,0,256,8,256,46335.60002223365
215,0,1,0,0,0,128,8,1024,45980.8000191571
216,0,1,0,1,0,128,32,4096,46190.00003141411
217,0,1,0,0,0,128,8,1024,45980.79998309455
218,1,0,0,0,1,128,8,1024,130543.59997104295
219,0,1,1,0,0,128,8,1024,46539.2000194192
220,0,1,0,0,0,128,8,1024,45980.79998620883
221,0,1,0,0,0,64,2,1024,46111.59995810882
222,0,1,0,0,0,256,8,256,46335.60000100084
223,0,1,0,1,0,128,8,1024,46356.00001038259
224,0,1,0,0,0,128,32,4096,46197.79999533427
225,0,0,0,0,1,128,8,1024,46255.20000655401
226,1,1,1,0,0,128,8,1024,133602.9999955542
227,0,1,0,0,0,128,8,1024,45980.79997312567
228,0,1,0,0,0,128,8,1024,45980.80000881277
229,0,1,0,0,0,64,8,1024,46294.00000421422
230,0,1,0,0,0,128,2,256,46022.79998773212
231,0,1,0,1,0,256,8,1024,46598.59995266286
232,0,0,0,0,1,128,32,4096,46304.59999747823
233,1,1,1,0,0,128,8,1024,133602.99998773733
234,0,1,0,0,0,128,8,1024,45980.79999172103
235,0,1,0,0,0,128,8,1024,45980.79998360055
236,0,1,0,0,0,128,8,1024,45980.799948700485
237,0,1,0,0,0,64,8,1024,46293.99996575054
238,0,1,0,1,0,128,2,256,46584.79998117355
239,0,0,0,0,1,256,8,1024,46303.000000380096
240,1,1,1,0,0,128,32,4096,128492.59998757261
241,0,1,0,0,0,128,8,1024,45980.8000014369
242,0,1,0,0,0,128,8,1024,45980.80002296772
243,0,1,0,0,0,128,8,1024,45980.800001892625
244,0,1,0,0,0,128,8,1024,45980.80000654294
245,0,1,0,1,0,64,8,1024,46348.79994392851
246,0,0,0,0,1,128,2,256,47198.59996264779
247,1,1,1,0,0,256,8,1024,133985.00000207062
248,0,1,0,0,0,128,8,1024,45980.800006369536
249,0,1,0,0,0,128,32,4096,46197.79997599114
250,0,1,0,0,0,128,8,1024,45980.79998471607
251,0,1,0,0,0,128,8,1024,45980.79998448913
252,0,1,0,1,0,128,8,1024,46355.99997348273
253,0,0,0,0,1,64,8,1024,46184.40001357915
254,1,1,1,0,0,128,2,256,136797.8000082948
255,0,1,0,0,0,256,8,1024,46097.60003399001
256,0,1,0,0,0,128,8,1024,45980.80002528233
257,0,1,0,0,0,128,32,4096,46197.79999968961
258,0,1,0,0,0,128,8,1024,45980.800015225446
259,0,1,0,1,0,128,8,1024,46356.00000246901
260,0,0,0,0,1,128,8,1024,46255.1999677492
261,1,1,0,0,0,64,8,1024,134852.19997821085
262,0,1,1,0,0,128,2,256,46183.79999929467
263,0,1,0,0,0,256,8,1024,46097.60001894254
264,0,1,0,0,0,128,8,1024,45980.799982368575
265,0,1,0,0,0,128,32,4096,46197.800014607375
266,0,1,0,1,0,128,8,1024,46355.99999635448
267,0,0,0,0,1,128,8,1024,46255.19998076856
268,1,1,0,0,0,128,8,1024,136315.00001012773
269,0,1,1,0,0,64,8,1024,46317.79997137347
270,0,1,0,0,0,128,2,1024,46240.80001581019
271,0,1,0,0,0,256,8,256,46335.60002130855
272,0,1,0,0,0,128,8,1024,45980.80002478086
273,0,1,0,1,0,128,32,4096,46189.99999913189
274,0,1,0,0,0,128,8,1024,45980.799993072425
275,1,0,0,0,1,128,8,1024,130543.59998976113
276,0,1,1,0,0,128,8,1024,46539.19998053965
277,0,1,0,0,0,64,8,1024,46294.00002018029
278,0,1,0,0,0,128,8,1024,45980.80000977103
279,0,1,0,0,0,128,8,1024,45980.79993564514
280,0,1,0,0,0,128,8,1024,45980.79997338638
281,0,1,0,0,0,128,8,1024,45980.79998718117
282,0,1,0,0,0,128,8,1024,45980.80000127836
283,0,1,0,0,0,128,8,1024,45980.8000060207
284,0,1,0,0,0,128,8,1024,45980.800016662935
285,0,1,0,0,0,128,8,1024,45980.80000511647
286,0,1,0,0,0,128,8,1024,45980.80002732025
287,0,1,0,0,0,128,8,1024,45980.79999034846
288,0,1,0,0,0,128,8,1024,45980.80001962534
289,0,1,0,0,0,128,8,1024,45980.80003533803
290,0,1,0,0,0,128,8,1024,45980.80001198442
291,0,1,0,0,0,128,8,1024,45980.79999701093
292,0,1,0,0,0,128,8,1024,45980.799976282615
293,0,1,0,0,0,128,8,1024,45980.800023520125
294,0,1,0,0,0,128,8,1024,45980.80003318419
295,0,1,0,0,0,128,8,1024,45980.79999268008
296,0,1,0,0,0,128,8,1024,45980.80002291097
297,0,1,0,0,0,128,2,1024,46240.80001502406
298,0,1,0,0,0,256,8,256,46335.60003304384
299,0,1,0,0,0,128,8,1024,45980.79997903867
