Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
52,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.01590342565316373
53,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0.9940310265419617
54,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0.9940535131307424
55,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.006951610759137907
56,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0.9930270900978746
57,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0.9920557339277714
58,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0.009923178028825096
59,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0.9940361571928001
60,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0.0059588047453987105
61,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0.9940499092157611
62,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.01885834252516557
63,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0.9950283149026795
64,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0.019863103768936418
65,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0.997039818132939
66,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.9970197916928676
67,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0.006954991581747426
68,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0.9989990128975046
69,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0.9920606438321119
70,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0.10129472540674896
71,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0.006937153090784928
72,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0.01985911584753642
73,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.005970490802449787
74,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.010913721715739906
75,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0029652906140852746
76,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0.0009743756933555812
77,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.005950009545823302
78,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0.10427715462164859
79,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0.9920743148953324
80,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.000977574334695004
81,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.001014261491317921
82,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009999268067697195
83,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009901897299304334
84,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010197105954311157
85,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009841431617285987
86,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009859001024565754
87,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010016400107183403
88,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009682634929521173
89,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.000968984460468725
90,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010044615815007485
91,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009694684134671113
92,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009783098612812535
93,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009798900059097583
94,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.000987172161717953
95,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010054633265259986
96,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009732682757793
97,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009983250481306826
98,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009632296507682804
99,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.00100171393820678
100,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009730427826888027
101,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010103705256230603
102,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009938954689269158
103,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009703454059068946
104,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009913924499240045
105,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009675368944270922
106,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009930978501568924
107,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009602496351959696
108,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009850087483381583
109,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009994783900067515
110,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009717422946327331
111,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010045794411055525
112,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009902069744220662
113,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009975190287692197
114,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010121786458496163
115,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009834651959860846
116,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009835423549458431
117,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.001000366646831141
118,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.001004914401554704
119,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0010009411684422063
120,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.000982475801794544
121,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009968177752740287
122,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0010015365638653797
123,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010135075349750485
124,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009840492102205591
125,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009878605710942766
126,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009913667387368888
127,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009878881340155215
128,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.001001256556518336
129,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010108904577894227
130,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010053669543738514
131,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010097780557332748
132,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0010023303581695134
133,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.001009087310557747
134,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.0009933403346527587
135,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0.002997635529096108
136,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009899269545721391
137,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009834070620544717
138,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009931038872032915
139,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009782216783288124
140,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.0009900155931855457
141,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0029683060893380448
142,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009828377920080979
143,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010085791917043454
144,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009883016928761079
145,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0010007196000373618
146,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009945018421898797
147,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009981583224636385
148,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.0009929985547270379
149,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0.002984626516448677
150,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.026829938375821254
151,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009749720580272292
152,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009942412255063023
153,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009827270900307193
154,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.000996920549390603
155,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0009785533268942047
156,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0.02781038866922863
157,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009815007187359242
158,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0010028170277489397
159,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009913997095083004
160,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.000994203262729023
161,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.000972012294050466
162,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009853374666926678
163,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009767931487483085
164,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0009857059781839491
165,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009869432801164085
166,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009990880247265743
167,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0010129787548645757
168,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009812184848445684
169,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009817570077517003
170,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.0009845186896864162
171,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0009698139250130334
172,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.2388531781004007e-05
173,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920624722622631
174,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0.0009886701841767987
175,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0.006947704660341243
176,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0.01090937939443135
177,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0.00300996399717502
178,0,0,1,0,0,0,0,1,1,1,0,1,1,1,4.975611783547515e-06
179,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.0049722425585614505
180,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.501748715201879e-05
181,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940528089302726
182,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.006949075943853253
183,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0019649411725348644
184,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0.027821219265588337
185,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.0009885335398248294
186,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.004964004805439748
187,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.877142977601171e-05
188,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940189675365836
189,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0.006962230084979516
190,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0.0009862834519281038
191,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0019987441832167974
192,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0.02780886061183893
193,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.0009801641575271024
194,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.004966475700909647
195,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0009843328168121443
196,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940304435194559
197,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0.00695907596272969
198,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0.0009968154110188872
199,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0019704524281282066
200,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0.027796914044797387
201,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.0009908593522360808
202,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0.0049756876729681425
203,0,0,1,0,0,0,0,1,1,1,0,1,1,1,2.7214685981924018e-06
204,0,0,1,0,0,0,0,1,1,1,0,1,1,1,8.624563304563665e-07
205,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940228539016625
206,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.006965045170089371
207,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0020176743803332012
208,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0.0009792095791892022
209,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.0278122798836409
210,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.003990157624722189
211,0,0,1,0,0,0,0,1,1,1,0,1,1,1,4.089538895109727e-05
212,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.5524957383577048e-05
213,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.994060296145635
214,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0.0069351248918453345
215,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.002988533775197152
216,0,0,1,0,0,0,0,1,1,1,0,1,1,1,2.308751401638623e-05
217,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0.027792018830325754
218,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.003963418633312463
219,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.0186554007208661e-05
220,0,0,1,0,0,0,0,1,1,1,0,1,1,1,3.386818424905739e-05
221,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940318209279025
222,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.1525606216007749e-05
223,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.00695168709749049
224,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0019754508856768124
225,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.029785085925299336
226,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.1163759553173034e-05
227,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.127805304350554e-05
228,0,0,1,0,0,0,0,1,1,1,0,1,1,1,2.9306857018404586e-06
229,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.4278703545581491e-05
230,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.0140887256998786e-05
231,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.773806636088403e-05
232,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.273792473964354e-05
233,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.1289000973515294e-06
234,0,0,1,0,0,0,0,1,1,1,0,1,1,1,8.582728954127988e-06
235,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.4710702212265545e-05
236,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.4537961517115886e-05
237,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.8111589478581694e-05
238,0,0,1,0,0,0,0,1,1,1,0,1,1,1,5.508798025220397e-06
239,0,0,1,0,0,0,0,1,1,1,0,1,1,1,6.089432902341461e-06
240,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.4188023136410075e-05
241,0,0,1,0,0,0,0,1,1,1,0,1,1,1,8.549668617356875e-06
242,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0.002962569842138667
243,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.003972966492369524
244,0,0,1,0,0,0,0,1,1,1,0,1,1,1,4.915926809473212e-06
245,0,0,1,0,0,0,0,1,1,1,0,1,1,1,2.22565279728451e-05
246,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940536616394697
247,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0.006961346812478525
248,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0.001001184556690419
249,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.001991281371482462
250,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.029804358929326213
251,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.0030025746615078884
252,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.004965808497843973
253,0,0,1,0,0,0,0,1,1,1,0,1,1,1,8.219187333210063e-06
254,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.9912586268525577e-05
255,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940405150098849
256,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.006975315006287683
257,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0020042006562275626
258,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0.0009840105727299128
259,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.02782131781359637
260,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0010015832659998353
261,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.004959162443869566
262,0,0,1,0,0,0,0,1,1,1,0,1,1,1,4.980820052232897e-06
263,0,0,1,0,0,0,0,1,1,1,0,1,1,1,2.953307613101754e-05
264,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940333782952399
265,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.006959928442444513
266,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.001977170103635603
267,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.029789093173568627
268,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0.0029659428451309353
269,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0009772574313194862
270,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.004941180586711542
271,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.8872469244402393e-05
272,0,0,1,0,0,0,0,1,1,1,0,1,1,1,8.322602755385156e-06
273,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940357348753857
274,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.006937475232916565
275,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.001991846348028315
276,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0.0009901573496028011
277,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0.0288096088584636
278,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0.0029543578372120604
279,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0.0039541847773023366
280,0,0,1,0,0,0,0,1,1,1,0,1,1,1,5.914297041788546e-06
281,0,0,1,0,0,0,0,1,1,1,0,1,1,1,6.933685346281433e-06
282,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.9940289932710902
283,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.006953851835654436
284,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0019849927508385954
285,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.732652274165648e-05
286,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.02979621956314813
287,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0.0029820551766048466
288,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.003956286312544834
289,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.4893833334407523e-05
290,0,0,1,0,0,0,0,1,1,1,0,1,1,1,3.0330772354530032e-05
291,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.994028696265745
292,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0.006957441580266943
293,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0029707025331782407
294,0,0,1,0,0,0,0,1,1,1,0,1,1,1,7.373685668559712e-06
295,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.029801889535880626
296,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0.0029857431402063495
297,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.003963230345651517
298,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.843673056096385e-05
299,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1.1927848960539544e-05
