Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
66,0,0,0,0,1,256,32,4096,46070.80000379864
67,0,0,0,0,1,256,32,4096,46070.79999921981
68,0,0,0,0,0,256,32,4096,46042.399991042104
69,0,0,0,0,0,256,32,4096,46042.40000570187
70,0,0,0,0,0,256,32,4096,46042.40001712496
71,0,0,0,0,0,256,32,4096,46042.400029101045
72,0,0,0,0,0,256,32,4096,46042.40000581014
73,0,0,0,0,0,256,32,4096,46042.400015570645
74,0,0,0,0,0,256,32,4096,46042.40002115582
75,0,0,0,0,0,256,32,4096,46042.40002008811
76,0,0,0,0,0,256,32,4096,46042.39998981332
77,0,0,0,0,0,256,32,4096,46042.40000500296
78,0,0,0,0,0,256,32,4096,46042.40003585146
79,0,0,0,0,0,256,32,4096,46042.40000286341
80,0,0,0,0,0,256,32,4096,46042.40000667561
81,0,0,0,0,0,256,32,4096,46042.39997506344
82,0,0,0,0,0,256,32,4096,46042.399960921764
83,0,0,0,0,0,256,32,4096,46042.39996401032
84,0,0,0,1,0,256,32,4096,46898.39998245261
85,0,0,0,0,0,256,32,4096,46042.400011236416
86,0,0,0,0,0,256,32,4096,46042.4000075925
87,0,0,0,0,0,256,32,256,46274.999981024106
88,0,0,0,1,0,256,32,4096,46898.40000327849
89,0,0,0,0,0,256,2,4096,46166.99997387613
90,0,0,0,0,0,256,32,4096,46042.40000646792
91,0,0,0,0,0,256,32,256,46274.99999521899
92,0,0,0,1,0,128,32,4096,46365.000023602995
93,0,0,0,0,0,256,2,4096,46166.99998517901
94,0,0,0,0,0,256,32,4096,46042.399979535665
95,0,0,0,0,0,256,32,256,46275.00000900246
96,0,0,0,1,0,128,32,4096,46364.99998252954
97,0,0,0,0,0,256,2,1024,46194.600020369886
98,0,0,0,0,0,256,32,4096,46042.399997785724
99,0,0,0,0,0,256,8,4096,46426.600000014565
100,0,0,0,0,0,128,32,256,46254.99997206327
101,0,0,0,0,0,256,32,4096,46042.40000798086
102,0,0,0,0,0,256,32,4096,46042.39999121621
103,0,0,0,0,0,256,32,4096,46042.399971516934
104,0,0,0,0,0,256,32,4096,46042.39999808699
105,0,0,0,0,0,256,32,4096,46042.40002741231
106,0,0,0,0,0,256,32,4096,46042.40002320327
107,0,0,0,0,0,256,32,4096,46042.40000845598
108,0,0,0,0,0,256,32,4096,46042.40001475192
109,0,0,0,0,0,256,32,4096,46042.39996651494
110,0,0,0,0,0,256,32,4096,46042.39995710617
111,0,0,0,0,0,64,32,1024,46298.399991724014
112,0,0,0,0,0,256,32,4096,46042.39998179914
113,0,0,0,0,0,256,8,4096,46426.59997742691
114,0,0,0,1,0,256,2,4096,46365.79999407813
115,0,0,0,0,0,256,32,4096,46042.399991629485
116,0,0,0,0,0,128,32,4096,46476.20004173269
117,0,0,0,0,0,64,32,1024,46298.3999773009
118,0,0,0,0,0,256,32,256,46274.99998188227
119,0,0,0,1,0,256,8,4096,46597.80000237678
120,0,1,0,0,0,256,32,4096,46039.0000002034
121,0,1,0,0,0,256,2,4096,46096.39998442393
122,0,1,1,0,0,256,32,4096,46191.20003407741
123,0,1,0,0,0,64,32,1024,46223.99998917848
124,0,1,0,0,0,128,32,4096,46197.79997838913
125,0,1,0,1,0,256,32,256,46333.00000167239
126,0,1,0,0,0,256,8,4096,46101.999969646204
127,0,1,1,0,0,256,32,4096,46191.20001290036
128,1,1,0,0,0,256,2,4096,133927.6000203632
129,0,1,0,0,0,64,32,4096,46336.20002543265
130,0,1,0,1,0,256,32,1024,47549.40001001758
131,0,1,0,0,0,128,32,4096,46197.800011487445
132,0,1,0,0,0,256,8,256,46335.60001161614
133,1,1,1,0,0,256,32,4096,131082.0000079149
134,0,1,0,0,0,256,32,4096,46038.99999543537
135,0,1,0,0,0,256,2,4096,46096.399993951134
136,0,1,0,0,0,64,32,4096,46336.19999992438
137,0,1,0,1,0,256,32,1024,47549.39997685239
138,0,1,1,0,0,128,32,4096,46145.80000484108
139,1,1,0,0,0,256,32,256,130682.80001634613
140,0,1,0,0,0,256,8,4096,46102.00002209589
141,0,1,0,0,0,256,32,4096,46038.99998767148
142,0,1,0,0,1,256,2,4096,46310.79997725428
143,0,1,0,1,0,256,32,4096,46755.9999898105
144,1,1,1,0,0,64,32,4096,131524.00000748163
145,0,1,0,0,0,128,32,1024,46341.00003272797
146,0,1,0,0,0,256,32,256,46177.99998335516
147,0,1,0,0,1,256,8,4096,46133.39998729162
148,0,1,0,0,0,256,32,4096,46038.99996755319
149,0,1,0,0,0,256,32,4096,46039.000001200046
150,1,1,0,1,0,256,2,4096,129499.39998640271
151,0,1,1,0,0,64,32,4096,46715.400008478966
152,0,1,0,0,0,256,32,1024,46094.79996215985
153,0,1,0,0,1,128,32,4096,46213.599973730554
154,0,1,0,0,0,256,32,256,46178.0000336039
155,0,1,0,0,0,256,8,4096,46101.9999939041
156,0,1,0,1,0,256,32,4096,46755.99997861459
157,1,1,1,0,0,256,2,4096,131835.999991132
158,0,1,0,0,1,256,32,4096,46104.19995897058
159,0,1,0,0,0,64,32,1024,46223.999988423675
160,0,1,0,0,0,128,32,4096,46197.79998579124
161,0,1,0,0,0,256,32,256,46177.99999416935
162,0,1,0,1,0,256,8,4096,46431.00001956253
163,1,1,1,0,0,256,32,4096,131081.9999890172
164,0,1,0,0,1,256,2,4096,46310.80001915913
165,0,1,0,0,0,256,32,4096,46038.999978848835
166,0,1,0,0,0,64,32,4096,46336.199974119816
167,0,1,0,0,0,128,32,1024,46341.00003432487
168,0,1,0,1,0,256,32,256,46332.99999113104
169,1,1,1,0,0,256,8,4096,136698.20001048362
170,0,1,0,0,0,256,32,4096,46039.000023124056
171,0,1,0,0,1,256,2,4096,46310.800003861565
172,0,1,0,0,0,256,32,4096,46038.99999147961
173,0,1,0,0,0,64,32,4096,46336.199983038656
174,0,1,0,1,0,128,32,1024,47239.79997999467
175,1,1,1,0,0,256,32,256,130642.80001214058
176,0,1,0,0,0,256,8,4096,46101.99998334323
177,0,1,0,0,1,256,32,4096,46104.20002760674
178,0,1,0,0,0,256,32,4096,46038.99998643447
179,0,1,0,0,0,256,32,4096,46039.000005723734
180,0,1,0,0,0,256,32,4096,46039.00003153541
181,0,1,0,0,0,256,32,4096,46038.99999970302
182,0,1,0,0,0,256,32,4096,46038.99996734583
183,0,1,0,0,0,256,32,4096,46038.999961915644
184,0,1,0,0,0,256,32,4096,46038.999988784955
185,0,1,0,0,0,256,32,4096,46038.99996446098
186,0,1,0,0,0,256,32,4096,46038.99999117779
187,0,1,0,0,0,256,32,4096,46039.00004973536
188,0,1,0,0,0,256,32,4096,46039.00002237516
189,0,1,0,0,0,256,32,4096,46038.999993582096
190,0,1,0,0,0,256,32,4096,46038.99997619647
191,0,1,0,0,0,256,32,4096,46039.00006524905
192,0,1,0,0,0,256,32,4096,46038.9999799773
193,0,1,0,0,0,256,32,4096,46039.000017604616
194,0,1,0,0,0,256,2,4096,46096.40002699819
195,0,1,0,0,0,256,32,4096,46039.00003298974
196,0,1,0,0,0,64,32,1024,46223.99996386917
197,0,1,0,0,0,128,32,4096,46197.79999348858
198,0,1,0,1,0,256,32,256,46332.99995616321
199,1,1,1,0,0,256,8,4096,136698.19998483142
200,0,1,0,0,0,256,32,4096,46039.000021385196
201,0,1,0,0,1,256,32,4096,46104.19996944741
202,0,1,0,0,0,256,2,4096,46096.400001779155
203,0,1,0,0,0,64,32,4096,46336.19999534292
204,0,1,0,0,0,256,32,1024,46094.79998157678
205,0,1,0,1,0,128,32,4096,46190.000026068024
206,1,1,1,0,0,256,32,256,130642.80001442987
207,0,1,0,0,1,256,8,4096,46133.40000475044
208,0,1,0,0,0,256,32,4096,46039.000042461674
209,0,1,0,0,0,256,2,4096,46096.40000152736
210,0,1,0,0,0,256,32,4096,46038.99999098425
211,0,1,0,1,0,64,32,4096,46403.99997941601
212,1,1,0,0,0,128,32,1024,133666.1999999829
213,0,1,1,0,0,256,32,4096,46191.200034791174
214,0,1,0,0,1,256,8,256,46192.0000395121
215,0,1,0,0,0,256,32,4096,46039.00002049433
216,0,1,0,0,0,256,32,4096,46038.99996512506
217,0,1,0,0,0,256,2,4096,46096.40003975849
218,0,1,0,1,0,256,32,4096,46755.99997819452
219,1,1,1,0,0,64,32,4096,131524.0000426314
220,0,1,0,0,0,128,32,1024,46340.99999370934
221,0,1,0,0,1,256,32,4096,46104.19998305658
222,0,1,0,0,0,256,8,256,46335.59998990213
223,0,1,0,0,0,256,32,4096,46039.00002388989
224,0,1,0,0,0,256,32,4096,46038.99999534736
225,0,1,0,1,0,256,2,4096,47670.799990618914
226,1,1,0,0,0,256,32,4096,132785.5999980462
227,0,1,1,0,0,64,32,4096,46715.40000297774
228,0,1,0,0,1,256,32,1024,46191.19995684262
229,0,1,0,0,0,128,32,4096,46197.8000223702
230,0,1,0,0,0,256,8,256,46335.600018166195
231,0,1,0,0,0,256,32,4096,46039.00002729134
232,0,1,0,0,0,256,32,4096,46038.99998522444
233,1,1,0,1,0,256,32,4096,128968.39999396606
234,0,1,1,0,0,256,2,4096,46427.000017397426
235,0,1,0,0,1,64,32,4096,46295.599970690746
236,0,1,0,0,0,256,32,1024,46094.79999951596
237,0,1,0,0,0,128,32,4096,46197.80002510529
238,0,1,0,0,0,256,32,256,46178.000016790436
239,0,1,0,0,0,256,8,4096,46101.99998019272
240,0,1,0,1,0,256,32,4096,46755.999994641345
241,1,1,1,0,0,256,32,4096,131082.00003053524
242,0,1,0,0,1,256,2,4096,46310.80000875853
243,0,1,0,0,0,64,32,4096,46336.199997285716
244,0,1,0,0,0,256,32,1024,46094.79997979987
245,0,1,0,0,0,128,32,4096,46197.79999757196
246,0,1,0,0,0,256,32,256,46178.00001938759
247,0,1,0,1,0,256,8,4096,46430.99998199425
248,1,1,1,0,0,256,32,4096,131082.0000048362
249,0,1,0,0,1,256,32,4096,46104.199979404526
250,0,1,0,0,0,256,2,4096,46096.40000933461
251,0,1,0,0,0,64,32,4096,46336.20002944099
252,0,1,0,0,0,256,32,1024,46094.79997130307
253,0,1,0,0,0,128,32,4096,46197.800045802156
254,0,1,0,1,0,256,32,256,46332.99999824432
255,1,1,1,0,0,256,8,4096,136698.19997189712
256,0,1,0,0,1,256,32,4096,46104.20002012166
257,0,1,0,0,0,256,32,4096,46039.000031683034
258,0,1,0,0,0,256,2,4096,46096.39999613236
259,0,1,0,0,0,64,32,4096,46336.199983007675
260,0,1,0,0,0,256,32,1024,46094.79996936483
261,0,1,0,1,0,128,32,4096,46189.999982973604
262,1,1,1,0,0,256,32,256,130642.79994195692
263,0,1,0,0,1,256,8,4096,46133.39998842607
264,0,1,0,0,0,256,32,4096,46038.99997436619
265,0,1,0,0,0,256,32,4096,46038.99998347936
266,0,1,0,0,0,256,2,4096,46096.40001795707
267,0,1,0,0,0,256,32,4096,46038.99995718807
268,0,1,0,1,0,64,32,4096,46404.00001592787
269,1,1,1,0,0,128,32,1024,132014.60001459153
270,0,1,0,0,0,256,32,256,46178.000009297844
271,0,1,0,0,1,256,8,4096,46133.39998998953
272,0,1,0,0,0,256,32,4096,46039.00001445288
273,0,1,0,0,0,256,32,4096,46039.000029175964
274,0,1,0,0,0,256,2,4096,46096.399981673574
275,0,1,0,1,0,256,32,4096,46755.99998141057
276,1,1,0,0,0,64,32,4096,132759.00000494497
277,0,1,1,0,0,256,32,1024,46047.400023041955
278,0,1,0,0,0,256,32,4096,46038.999975794344
279,0,1,0,0,0,256,32,4096,46039.00001215039
280,0,1,0,0,0,256,32,4096,46039.000014301964
281,0,1,0,0,0,256,32,4096,46039.000027863905
282,0,1,0,0,0,256,32,4096,46038.99998578783
283,0,1,0,0,0,256,32,4096,46039.00000210799
284,0,1,0,0,0,256,32,4096,46038.999982517635
285,0,1,0,0,0,256,32,4096,46039.000021711705
286,0,1,0,0,0,256,32,4096,46039.00001203108
287,0,1,0,0,0,256,32,4096,46039.00004668125
288,0,1,0,0,0,256,32,4096,46039.00001671463
289,0,1,0,0,0,256,32,4096,46038.999995246835
290,0,1,0,0,0,256,32,4096,46039.000031096526
291,0,1,0,0,0,256,32,4096,46039.00001250505
292,0,1,0,0,0,256,32,4096,46038.99992194473
293,0,1,0,0,0,256,32,4096,46039.00000192476
294,0,1,0,0,0,256,32,4096,46038.99998643777
295,0,1,0,0,0,256,32,4096,46038.999996060964
296,0,1,0,0,0,256,32,4096,46039.000001566776
297,0,1,0,0,0,128,32,4096,46197.80003621686
298,0,1,0,0,0,256,32,256,46178.00001533252
299,0,1,0,0,1,256,8,4096,46133.40002024626
