Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
82,0,1,0,0,1,128,2,1024,46099.39997685027
83,0,1,0,0,1,128,2,256,47040.1999980308
84,0,1,0,0,1,128,2,1024,46099.40000511952
85,0,1,0,0,1,128,2,1024,46099.400016559266
86,0,1,0,0,1,128,2,1024,46099.400008775105
87,0,1,0,0,1,128,2,256,47040.200055379515
88,0,1,0,0,1,128,2,1024,46099.39999923087
89,0,1,0,0,1,128,32,1024,46405.000021633496
90,0,1,0,0,1,128,2,1024,46099.3999892481
91,0,1,0,0,1,64,2,256,46143.19998896854
92,0,1,0,0,1,128,32,1024,46404.99999002464
93,1,1,0,0,1,128,2,1024,130383.40002938968
94,0,1,1,0,1,128,2,1024,46282.60001052528
95,0,1,0,0,1,256,2,256,46288.59998125163
96,0,1,0,0,1,64,8,1024,46054.60000860721
97,1,1,1,0,1,64,8,1024,127709.60001343334
98,0,1,0,1,1,64,8,1024,47491.39999670071
99,0,1,0,0,1,64,8,1024,46054.59999622687
100,0,1,0,0,1,64,8,256,46237.60000008152
101,0,1,0,0,1,64,8,1024,46054.59996869355
102,0,1,0,0,1,64,8,1024,46054.59998465977
103,0,1,0,0,1,64,8,1024,46054.5999577919
104,0,1,0,0,1,64,8,1024,46054.60000882392
105,0,1,0,0,1,64,8,1024,46054.600040116115
106,0,1,0,0,1,64,8,1024,46054.59998746701
107,0,1,0,0,1,64,8,1024,46054.60002214496
108,0,1,0,0,1,64,8,1024,46054.59999149553
109,0,1,0,0,1,64,8,1024,46054.59996536664
110,0,1,0,0,1,64,8,1024,46054.60000812278
111,0,1,0,0,1,64,8,1024,46054.599964463276
112,0,1,0,0,1,64,8,1024,46054.599983392116
113,1,1,1,1,1,64,8,1024,131357.99997239275
114,0,1,0,0,1,64,8,1024,46054.59999621541
115,0,1,0,0,1,64,8,1024,46054.6000065141
116,0,0,0,0,1,64,8,1024,46184.399992537896
117,0,1,0,0,1,64,8,256,46237.600024049214
118,0,1,0,0,1,64,8,4096,46203.2000306211
119,1,1,1,1,1,64,8,1024,131357.99994074338
120,0,1,0,0,1,64,8,1024,46054.600023027844
121,0,0,0,0,1,64,8,1024,46184.40000796567
122,0,1,0,0,1,64,8,1024,46054.59999565034
123,0,1,0,0,0,64,8,4096,46264.80000415501
124,0,1,0,1,1,64,8,1024,47491.40000719015
125,1,1,1,0,1,64,8,256,132169.39998846187
126,0,0,0,0,1,64,8,1024,46184.399976371154
127,0,1,0,0,1,64,8,1024,46054.60000508533
128,0,1,0,0,0,64,8,1024,46294.00000541589
129,0,1,0,0,1,64,8,1024,46054.59996525147
130,1,1,1,1,1,64,8,4096,130401.6000316384
131,0,1,0,0,1,64,8,1024,46054.59998622476
132,0,0,0,0,1,64,32,256,46295.39997778097
133,0,1,0,0,1,256,8,1024,46358.19997544317
134,0,1,0,0,0,64,8,1024,46294.00000770537
135,0,1,0,0,1,64,8,1024,46054.59996607007
136,1,1,1,1,1,64,8,4096,130401.5999455147
137,0,1,0,0,1,64,32,1024,46172.799994265064
138,0,0,0,0,1,256,8,256,46100.39995667979
139,0,1,0,0,0,64,8,1024,46293.9999570891
140,0,1,0,0,1,64,8,1024,46054.60000757432
141,0,1,0,0,1,64,8,1024,46054.60002714312
142,0,1,0,1,1,64,8,1024,47491.40003749293
143,1,1,1,0,1,256,32,1024,129640.20000983856
144,0,0,0,0,1,64,8,4096,46327.79999294055
145,0,1,0,0,0,64,8,1024,46293.999994076396
146,0,1,0,0,1,64,8,256,46237.600025346605
147,0,1,0,0,1,64,8,1024,46054.59999198983
148,0,1,0,0,1,64,32,1024,46172.800036653105
149,1,1,1,1,1,256,8,1024,131012.40001601815
150,0,0,0,0,1,64,8,1024,46184.39994603896
151,0,1,0,0,1,64,8,4096,46203.19998454227
152,0,1,0,0,0,64,8,1024,46293.99998368584
153,0,1,0,0,1,64,8,256,46237.600048511784
154,0,1,0,0,1,64,32,1024,46172.80003145679
155,1,1,1,1,1,256,8,1024,131012.39998451616
156,0,1,0,0,1,64,8,1024,46054.59998044227
157,0,0,0,0,1,64,8,1024,46184.40002385826
158,0,1,0,0,0,64,8,4096,46264.80001181482
159,0,1,0,0,1,64,8,1024,46054.599986973415
160,0,1,0,0,1,64,32,256,46155.19998079579
161,1,1,1,1,1,256,8,1024,131012.40002123399
162,0,1,0,0,1,64,8,1024,46054.6000269182
163,0,0,0,0,1,64,8,1024,46184.400005629126
164,0,1,0,0,0,64,8,1024,46293.999972540514
165,0,1,0,0,1,64,8,4096,46203.20000762814
166,0,1,0,0,1,64,8,1024,46054.59997967193
167,1,1,1,1,1,256,32,256,130466.00003556788
168,0,1,0,0,1,64,8,1024,46054.60003014036
169,0,0,0,0,1,64,8,1024,46184.39999931013
170,0,1,0,0,0,64,8,1024,46294.00002856144
171,0,1,0,0,1,64,8,1024,46054.600038786244
172,0,1,0,0,1,64,8,4096,46203.19995771944
173,1,1,1,1,1,256,32,1024,130423.00003461345
174,0,1,0,0,1,64,8,256,46237.59999699794
175,0,0,0,0,1,64,8,1024,46184.400014967934
176,0,1,0,0,0,64,8,1024,46293.99998787739
177,0,1,0,0,1,64,8,1024,46054.59999396338
178,0,1,0,0,1,64,8,1024,46054.59999568134
179,0,1,0,0,1,64,8,1024,46054.59999273162
180,0,1,0,0,1,64,8,1024,46054.600021317754
181,0,1,0,0,1,64,8,1024,46054.60000656887
182,0,1,0,0,1,64,8,1024,46054.60005135738
183,0,1,0,0,1,64,8,1024,46054.60002304735
184,0,1,0,0,1,64,8,1024,46054.599979156046
185,0,1,0,0,1,64,8,1024,46054.59998502693
186,0,1,0,0,1,64,8,1024,46054.60000712554
187,0,1,0,0,1,64,8,1024,46054.59997990838
188,0,1,0,0,1,64,8,1024,46054.60003355981
189,0,1,0,0,1,64,8,1024,46054.599975133606
190,0,1,0,0,1,64,8,1024,46054.60000054698
191,0,1,0,0,1,64,8,1024,46054.60000339798
192,0,1,0,0,1,64,32,1024,46172.80005060826
193,0,1,0,0,1,256,8,1024,46358.200007964275
194,0,1,0,0,1,64,8,4096,46203.20003615805
195,0,1,0,0,1,64,8,1024,46054.60003940697
196,1,1,1,1,1,64,8,256,131855.99998910364
197,0,1,0,0,1,64,8,1024,46054.599978750855
198,0,0,0,0,1,64,8,1024,46184.39996176581
199,0,1,0,0,0,64,32,1024,46223.99998584701
200,0,1,0,0,1,256,8,1024,46358.19996285417
201,0,1,0,0,1,64,8,1024,46054.59999259758
202,0,1,0,1,1,64,8,4096,46328.99999825242
203,1,1,1,0,1,64,8,1024,127709.60001638795
204,0,0,0,0,1,64,8,256,46194.799992359935
205,0,1,0,0,1,64,8,1024,46054.60003177074
206,0,1,0,0,0,64,32,1024,46223.999999272666
207,0,1,0,0,1,256,8,1024,46358.20001504354
208,0,1,0,0,1,64,8,1024,46054.59998844122
209,1,1,1,1,1,64,8,4096,130401.59999825426
210,0,1,0,0,1,64,8,1024,46054.59997235166
211,0,0,0,0,1,64,8,256,46194.80004940742
212,0,1,0,0,0,64,8,1024,46293.99999985112
213,0,1,0,0,1,256,32,1024,46191.1999824543
214,0,1,0,0,1,64,8,1024,46054.59997995479
215,0,1,0,0,1,64,8,1024,46054.60000747973
216,1,1,1,1,1,64,8,1024,131357.9999901689
217,0,1,0,0,1,64,8,4096,46203.1999756124
218,0,0,0,0,1,64,8,1024,46184.40000109165
219,0,1,0,0,0,64,8,256,46403.80003281594
220,0,1,0,0,1,64,32,1024,46172.80003137374
221,0,1,0,0,1,256,8,1024,46358.19999941382
222,0,1,0,0,1,64,8,1024,46054.60004732893
223,1,1,1,1,1,64,8,1024,131358.00001479877
224,0,1,0,0,1,64,8,1024,46054.600008549714
225,0,0,0,0,1,64,8,4096,46327.799998410155
226,0,1,0,0,0,64,8,1024,46294.00001186588
227,0,1,0,0,1,64,32,1024,46172.800014089255
228,0,1,0,0,1,256,8,256,46192.00003412236
229,0,1,0,0,1,64,8,1024,46054.599966742266
230,1,1,1,1,1,64,8,1024,131358.00002446832
231,0,1,0,0,1,64,8,1024,46054.600031387316
232,0,0,0,0,1,64,8,1024,46184.400016099346
233,0,1,0,0,1,64,8,4096,46203.19998393323
234,0,1,0,0,0,64,32,1024,46223.99999698905
235,0,1,0,0,1,256,8,1024,46358.19999124474
236,0,1,0,0,1,64,8,256,46237.59998819358
237,1,1,0,1,1,64,8,1024,125966.19997270172
238,0,1,1,0,1,64,8,1024,46293.599985593275
239,0,0,0,0,1,64,8,1024,46184.399977591456
240,0,1,0,0,1,64,8,1024,46054.599978270206
241,0,1,0,0,0,128,32,1024,46341.00004902184
242,0,1,0,0,1,64,8,4096,46203.19996120604
243,0,1,0,0,1,256,2,1024,46142.20000248878
244,0,1,0,1,1,64,8,256,46752.400008279175
245,1,1,1,0,1,64,8,1024,127709.60000055519
246,0,0,0,0,1,64,8,1024,46184.3999760713
247,0,1,0,0,1,64,8,1024,46054.60000341448
248,0,1,0,0,0,128,8,1024,45980.79999503159
249,0,1,0,0,0,128,2,1024,46240.80001278691
250,0,1,0,0,0,128,8,4096,46379.1999988397
251,0,1,0,0,0,128,32,1024,46341.00000294672
252,1,1,1,1,0,128,8,256,130678.400034894
253,0,1,0,0,0,128,8,1024,45980.79998298795
254,0,0,0,0,0,128,8,1024,46208.00000645093
255,0,1,0,0,0,128,8,1024,45980.800004655044
256,0,1,0,0,0,128,8,1024,45980.80000033441
257,0,1,0,0,0,128,2,1024,46240.800000453906
258,0,1,0,0,0,128,8,1024,45980.8000026232
259,0,1,0,0,0,128,8,1024,45980.80000926806
260,0,1,0,0,0,128,32,4096,46197.80002734999
261,1,1,1,1,0,128,8,1024,129665.99997349389
262,0,1,0,0,0,128,8,256,46318.00000631193
263,0,0,0,0,0,128,8,1024,46207.999961067304
264,0,1,0,0,0,128,8,1024,45980.8000102357
265,0,1,0,0,0,128,2,1024,46240.80000451639
266,0,1,0,0,0,128,8,1024,45980.79999502005
267,0,1,0,0,0,128,8,1024,45980.799984273195
268,1,1,1,1,0,128,32,4096,127500.79998752289
269,0,1,0,0,0,128,8,1024,45980.7999877339
270,0,0,0,0,0,128,8,256,46203.99996007145
271,0,1,0,0,0,128,8,1024,45980.80001343517
272,0,1,0,0,0,128,8,1024,45980.79997641194
273,0,1,0,0,0,128,2,1024,46240.80000935013
274,0,1,0,0,0,128,8,1024,45980.800014616274
275,1,1,1,1,0,128,8,1024,129666.00000137743
276,0,1,0,0,0,128,32,4096,46197.79998725735
277,0,0,0,0,0,128,8,1024,46207.99997707665
278,0,1,0,0,0,128,8,1024,45980.799948009415
279,0,1,0,0,0,128,8,1024,45980.80002942485
280,0,1,0,0,0,128,8,1024,45980.799970186825
281,0,1,0,0,0,128,8,1024,45980.80000940868
282,0,1,0,0,0,128,8,1024,45980.79998801266
283,0,1,0,0,0,128,8,1024,45980.7999722958
284,0,1,0,0,0,128,8,1024,45980.7999968966
285,0,1,0,0,0,128,8,1024,45980.80002096311
286,0,1,0,0,0,128,8,1024,45980.799982524295
287,0,1,0,0,0,128,8,1024,45980.80000955834
288,0,1,0,0,0,128,8,1024,45980.799988823645
289,0,1,0,0,0,128,8,1024,45980.799986806815
290,0,1,0,0,0,128,8,1024,45980.799969459724
291,0,1,0,0,0,128,8,1024,45980.80002103661
292,0,1,0,0,0,128,8,1024,45980.80001181222
293,0,1,0,0,0,128,8,1024,45980.80000012172
294,0,1,0,0,0,128,8,1024,45980.79997084949
295,0,1,0,0,0,128,8,1024,45980.79999262347
296,0,1,0,0,0,128,8,1024,45980.80004009109
297,0,1,0,0,0,128,8,1024,45980.80000046833
298,0,1,0,0,0,128,8,256,46317.9999701995
299,0,1,0,0,0,128,8,1024,45980.799995758534
