Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
30,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
31,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
32,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
33,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
34,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
35,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
36,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
37,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
38,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
39,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
40,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
41,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
42,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
43,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
44,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
45,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
46,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
47,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
48,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
49,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57838.8
50,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,59217.0
51,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,60140.8
52,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,58390.0
53,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,59982.0
54,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,60140.8
55,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,77615.0
56,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,63324.0
57,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,60275.4
58,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,87837.2
59,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,64812.0
60,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,85843.8
61,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,69410.6
62,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,57804.6
63,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,85843.8
64,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,65757.2
65,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,62740.6
66,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,86591.2
67,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,62132.0
68,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,61126.8
69,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,65637.8
70,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,87804.8
71,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58632.2
72,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,61126.8
73,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,69407.6
74,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,82740.8
75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
76,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,61093.2
77,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,68689.4
78,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,74499.8
79,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,61049.6
80,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
81,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
82,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
83,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,79567.2
84,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
85,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,68405.8
86,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
87,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73883.0
88,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,61500.0
89,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
90,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,68551.2
91,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,81355.4
92,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,59504.0
93,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
94,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
95,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,76297.8
96,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,64722.8
97,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
98,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
99,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
100,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,79567.2
101,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
103,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
105,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
106,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
108,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
109,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
110,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
112,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
113,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
116,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
117,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
118,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,68551.2
119,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,60449.4
120,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,79567.2
121,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
122,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,60796.4
123,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,68689.4
124,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73883.0
125,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,61500.0
126,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
127,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
128,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
129,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,79567.2
130,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
131,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,60818.0
132,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,64528.2
133,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,81355.4
134,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,59504.0
135,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
136,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,59428.6
137,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,68689.4
138,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73883.0
139,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,61500.0
140,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,57014.4
141,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,60796.4
142,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,68689.4
143,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73883.0
144,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,61500.0
145,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
146,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,61093.2
147,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,64528.2
148,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,77131.2
149,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,61952.4
150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
151,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,61093.2
152,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,64528.2
153,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,81355.4
154,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,59445.8
155,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,57744.0
156,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,61501.4
157,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,64528.2
158,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,81355.4
159,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,59445.8
160,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,57804.6
161,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,61093.2
162,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,64528.2
163,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,74699.8
164,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,68431.8
165,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
166,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
167,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,68551.2
168,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,74699.8
169,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,68431.8
170,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
171,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
172,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,68551.2
173,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,74699.8
174,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,68431.8
175,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
176,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
177,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,68551.2
178,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,60449.4
179,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,82740.8
180,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
181,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
182,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
183,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
184,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,82740.8
185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
186,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
187,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
188,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
189,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,82740.8
190,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
191,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
192,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
193,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
194,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,82740.8
195,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
196,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
197,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
198,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
199,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,82740.8
200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
201,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
202,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
203,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
204,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,82740.8
205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
206,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
207,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
208,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
209,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,80598.0
210,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58323.8
211,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
212,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
213,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
214,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,80598.0
215,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58323.8
216,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
217,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
218,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
219,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,80598.0
220,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58323.8
221,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
222,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,67132.6
223,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
224,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,80598.0
225,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58323.8
226,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
227,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
229,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
230,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
231,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
233,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
234,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
235,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
236,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
237,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
238,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
239,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
240,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
241,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
242,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
243,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
244,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
245,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
246,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
248,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
249,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
250,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
251,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
252,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
253,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,80598.0
254,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58323.8
255,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,60796.4
257,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
258,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
259,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,64528.2
260,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,75587.0
261,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,64722.8
262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
263,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
264,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,60796.4
265,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,68689.4
266,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,77569.2
267,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,61952.4
268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
269,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
270,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
271,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
272,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,77569.2
273,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,61952.4
274,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
275,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
276,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
277,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
278,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,77569.2
279,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,61952.4
280,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
281,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58358.0
282,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,67042.8
283,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,62070.2
284,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,77569.2
285,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,61952.4
286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
287,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
288,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,60796.4
289,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,68689.4
290,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,77569.2
291,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,61952.4
292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
293,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
294,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,60796.4
295,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,64528.2
296,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,82067.2
297,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,59504.0
298,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
299,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56699.2
