Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
43,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0.006969665466394527
44,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0.9930593946969941
45,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0.0029722527808401975
46,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.0019877285120508026
47,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.01488676408438101
48,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0.6951341400618614
49,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0.005950654910806796
50,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.004970076363056898
51,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0.012918786043930302
52,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0.9980171459374247
53,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0.9940403566176004
54,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.9940249234354571
55,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0.994044225586312
56,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0.016876453527736233
57,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0.013885010157260203
58,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0.9920473532020256
59,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0.028790270267521012
60,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0.9930622285987765
61,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0.9920669817572655
62,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.9940644889047352
63,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0.9920642349070393
64,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002979809264044942
65,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0.9940588382392412
66,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0.008924761661723356
67,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0.9920403472956334
68,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.9920848521253797
69,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0.9940423698263825
70,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0.9950332605688776
71,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0.004975017756828355
72,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0.02482858395030967
73,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0.9940647560548104
74,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.9920548112996052
75,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0.013907658312416058
76,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0.004982944704041669
77,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0.012909313477448725
78,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0.011939270686042456
79,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0.019884856376147397
80,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.002005311895828252
81,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0019722795827919323
82,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0019868153408008848
83,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0020107423196538223
84,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0019796694270097985
85,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0019663835938572884
86,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.001998268342799518
87,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0019949998027680256
88,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.0019866822588956467
89,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0019759713068641465
90,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.001970518181461755
91,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.002007070942701472
92,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.001984713761474321
93,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.001983241929740395
94,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.001995761881769566
95,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0019891428614513284
96,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009937810351101724
97,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0010033655788160502
98,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0010023404528475331
99,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.001020618101148134
100,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.000972341651606926
101,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0010039055717664586
102,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.000985101608744915
103,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009930011148106205
104,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009940715497000375
105,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.000995164237770449
106,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009883653415595855
107,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.000981313521099269
108,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0010007659874007456
109,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009934415099275603
110,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0010130194768918493
111,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0010019232671974326
112,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0010018335149420414
113,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.000991697227399713
114,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.000969029794728213
115,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009734742337529266
116,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009920769339497766
117,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009644727135581392
118,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009864714917919765
119,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0010147826463290468
120,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009823896316307414
121,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009858893722302484
122,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0010137978245076378
123,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0010019635586662966
124,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0010028793087290785
125,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0010038424024705755
126,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.001037539878958908
127,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0010067962075735125
128,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009806698349791806
129,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009815671824226907
130,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0010087906256311505
131,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.000990362742569394
132,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009895576984271309
133,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009676684751959109
134,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.000997378932831504
135,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.001006986992361245
136,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0010154767272843764
137,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009943867347523851
138,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009981725130866724
139,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009920252539066012
140,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0010194451847064434
141,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009767377272148123
142,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009973141335316714
143,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.000987731363689732
144,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0009955233457456959
145,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.000978380109499864
146,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0009796995854869997
147,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0010042462020649207
148,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.000998632600720948
149,0,0,1,0,0,0,0,1,0,1,1,1,0,0,2.132520950341934e-05
150,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.7891415497181086e-05
151,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.1291682397300795e-05
152,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.1767628855327513e-05
153,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.2861238636340097e-05
154,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0.02781568218429456
155,0,0,1,0,0,0,0,1,0,1,1,1,0,0,9.586190797009246e-06
156,0,0,1,0,0,0,0,1,0,1,1,1,0,0,6.941682312238827e-06
157,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.4984537875528504e-05
158,0,0,1,0,0,0,0,1,0,1,1,1,0,0,2.3062381137804396e-05
159,0,0,1,0,0,0,0,1,0,1,1,1,0,0,2.062245198174725e-05
160,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.3977940292944139e-05
161,0,0,1,0,0,0,0,1,0,1,1,1,0,0,9.645585963546222e-06
162,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3.822218630133227e-06
163,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.0519522500660278e-06
164,0,0,1,0,0,0,0,1,0,1,1,1,0,0,7.642253525884772e-06
165,0,0,1,0,0,0,0,1,0,1,1,1,0,0,6.945619727278839e-06
166,0,0,1,0,0,0,0,1,0,1,1,1,0,0,4.579657318994312e-06
167,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3.005450650839139e-05
168,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.4928652519584611e-05
169,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.9940385212694045
170,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.4511520358334996e-05
171,0,0,1,0,0,0,0,1,0,1,1,1,0,0,8.336052138579063e-06
172,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0.0009956406881885434
173,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0.0029496283543961437
174,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.0010132228607789187
175,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0.006915398476613636
176,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.9940362436832973
177,0,0,1,0,0,0,0,1,0,1,1,1,0,0,7.169851534917757e-06
178,0,0,1,0,0,0,0,1,0,1,1,1,0,0,5.844900365352689e-06
179,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.405115360592487e-06
180,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0.005945719153537656
181,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.027818825718023753
182,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0.006953141324712385
183,0,0,1,0,0,0,0,1,0,1,1,1,0,0,5.34588678639343e-07
184,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.9940383413836861
185,0,0,1,0,0,0,0,1,0,1,1,1,0,0,9.988998560394135e-06
186,0,0,1,0,0,0,0,1,0,1,1,1,0,0,9.212315142210412e-06
187,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0.004968983667896538
188,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0.027822609831817124
189,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.0069503245224430115
190,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.5578623333468553e-05
191,0,0,1,0,0,0,0,1,0,1,1,1,0,0,7.202453764218884e-06
192,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.9940599973677046
193,0,0,1,0,0,0,0,1,0,1,1,1,0,0,4.515833112213016e-06
194,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0009973640023183098
195,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0.004979845895188126
196,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0.0029676751409387944
197,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0.006954156960281047
198,0,0,1,0,0,0,0,1,0,1,1,1,0,0,2.2309425272742412e-05
199,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0010000781409600335
200,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.9940284152100807
201,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0009989278918970733
202,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3.835571742515914e-06
203,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.248218479022244e-05
204,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0.0049645829490290085
205,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0.028794315807091846
206,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0.006953230189286608
207,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0010263983592245138
208,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.9940400069155022
209,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0009468536211637275
210,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.6651027081063056e-05
211,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.1016626796640208e-05
212,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0.004955731289542163
213,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0.02878996332064957
214,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0.006947879270162936
215,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.0731722483906666e-05
216,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0010041078386904881
217,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.9940411902289995
218,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.464866274365855e-05
219,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.1538818404755525e-05
220,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0.004959705975552222
221,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0.02783205053896463
222,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.006940122838215912
223,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.9046170600567934e-05
224,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0010046100837742828
225,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.9940437036721879
226,0,0,1,0,0,0,0,1,0,1,1,1,0,0,2.2400781809195554e-05
227,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0
228,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.948248877332384e-05
229,0,0,1,0,0,0,0,1,0,1,1,1,0,0,7.967109951920624e-06
230,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.1611346191311272e-05
231,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3.7548081775767786e-06
232,0,0,1,0,0,0,0,1,0,1,1,1,0,0,8.85583206356396e-06
233,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.0827863458395541e-05
234,0,0,1,0,0,0,0,1,0,1,1,1,0,0,8.378585498202706e-06
235,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.3261076228758588e-05
236,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3.999129929822894e-06
237,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.4168372579141422e-05
238,0,0,1,0,0,0,0,1,0,1,1,1,0,0,6.1990752235164505e-06
239,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.3227686383377517e-05
240,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.3030564931107095e-05
241,0,0,1,0,0,0,0,1,0,1,1,1,0,0,9.812832920432982e-06
242,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.7233848412958122e-05
243,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.000987030580512898
244,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0.004955521594934414
245,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0.027776067664903436
246,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.006962923681765422
247,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3.814744970208176e-05
248,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0010108650690097607
249,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.9940427071713858
250,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0009970220683746841
251,0,0,1,0,0,0,0,1,0,1,1,1,0,0,8.546182581123356e-06
252,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0010033581293545503
253,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0.004962939721879367
254,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0.028795017468905143
255,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0.006930488727772452
256,0,0,1,0,0,0,0,1,0,1,1,1,0,0,9.617563546063054e-06
257,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0010066395258139758
258,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0.9821215590633198
259,0,0,1,0,0,0,0,1,0,1,1,1,0,0,4.523171778409697e-06
260,0,0,1,0,0,0,0,1,0,1,1,1,0,0,9.472796425061591e-06
261,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0009700641615824127
262,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0.0049486765238620795
263,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0.028824975979894925
264,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0.006947127364680851
265,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.870021284572296e-05
266,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0010114985417652056
267,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0.9821430302814083
268,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.5656355174511086e-05
269,0,0,1,0,0,0,0,1,0,1,1,1,0,0,2.2793479979684484e-05
270,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0009854456622622367
271,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0.004962025094711847
272,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0.02879385317023434
273,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0.006957274947725954
274,0,0,1,0,0,0,0,1,0,1,1,1,0,0,5.509255602260307e-06
275,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.001970984548343671
276,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.9940345353628182
277,0,0,1,0,0,0,0,1,0,1,1,1,0,0,5.33471657717878e-06
278,0,0,1,0,0,0,0,1,0,1,1,1,0,0,2.1461361542157713e-05
279,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0009813563071194103
280,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0.004993383132515927
281,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0.02877856708113722
282,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0.006955060323914108
283,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3.297054523024298e-05
284,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0009962772694566081
285,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0.9821400894003484
286,0,0,1,0,0,0,0,1,0,1,1,1,0,0,5.312845585287555e-06
287,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.8567819488764724e-07
288,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0010148624807096974
289,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0.0049696393006619256
290,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0.026783205831328157
291,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.006954743188283377
292,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.3908776071146176e-05
293,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0009700818343570561
294,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0.9821454985066749
295,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1.149194180859925e-05
296,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3.883341939958855e-06
297,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0009954191339470566
298,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0.004951210163906097
299,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0.0278047432601094
