Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
0,1,1,0,1,0,90,64,0,17704.6
1,5,1,0,1,1,80,64,8,120843.0
2,1,0,0,0,1,50,1,8,83304.6
3,3,1,0,0,1,20,1,10,50019.6
4,1,1,1,0,0,70,8,6,76364.0
5,3,0,1,0,0,30,8,4,12407.8
6,5,0,1,0,0,20,8,2,9111.6
7,1,1,0,0,0,50,16,4,11967.8
8,5,0,0,0,1,50,2,6,47385.0
9,3,0,0,0,1,20,4,10,46730.4
10,3,1,0,0,1,60,128,4,12074.4
11,4,0,1,0,0,70,32,8,39925.6
12,5,1,0,0,0,10,4,0,9156.0
13,2,0,1,0,1,50,8,10,86282.6
14,2,1,0,1,1,60,64,6,90719.0
15,3,0,0,0,0,20,4,10,46815.8
16,2,0,1,1,0,50,512,6,90923.8
17,2,1,1,1,1,90,256,10,102913.2
18,3,1,0,1,1,50,512,10,48851.6
19,4,0,1,0,1,100,4,10,157664.2
20,4,0,0,1,1,10,1,8,122803.4
21,1,0,0,0,0,50,512,8,101310.8
22,4,0,1,0,0,90,512,8,39304.6
23,1,0,1,0,0,80,16,10,94979.8
24,1,1,1,0,0,20,4,6,72713.2
25,5,0,1,0,1,50,4096,8,121813.8
26,3,0,1,1,1,20,2,2,13293.6
27,3,0,0,1,1,30,8,0,12430.0
28,3,0,1,0,0,50,1024,0,12175.0
29,5,0,1,0,0,80,2,10,298225.8
30,5,1,0,0,0,10,2048,2,9195.4
31,5,1,0,0,0,40,2048,2,9173.0
32,5,1,0,0,0,0,32,0,9248.4
33,5,1,1,0,0,10,1024,2,9142.6
34,5,1,1,0,0,10,1024,2,9142.6
35,5,1,1,0,0,0,1024,2,9277.0
36,5,1,1,0,0,40,1024,2,9174.0
37,5,1,1,0,0,100,256,2,9152.0
38,5,1,1,1,0,70,128,2,9166.2
39,5,1,1,0,0,30,8,4,9159.6
40,5,0,1,0,0,10,4096,2,9105.4
41,4,0,1,0,0,20,4096,2,9105.2
42,4,0,1,0,0,20,4096,2,9105.2
43,4,0,1,0,0,20,4096,4,13811.8
44,4,0,1,0,0,20,4096,2,9105.2
45,4,0,1,1,0,20,4096,2,35876.4
46,4,0,1,0,0,60,64,4,12874.4
47,4,0,1,0,0,20,4096,6,20373.0
48,4,0,1,1,0,70,1,2,35721.8
49,4,0,1,0,0,90,4096,0,8889.2
50,2,0,1,0,0,90,16,0,5049.4
51,2,0,1,1,0,90,16,0,17665.8
52,2,0,1,0,1,90,16,0,4949.4
53,2,0,1,0,1,90,16,0,4949.4
54,2,0,1,0,1,90,16,0,4949.4
55,2,0,1,1,1,90,16,0,17627.8
56,2,0,0,0,1,90,16,0,4958.0
57,2,0,1,0,1,100,16,0,4908.6
58,2,0,1,0,1,100,128,0,4663.4
59,2,0,0,1,1,100,128,0,17633.8
60,1,0,1,0,1,100,128,6,89519.4
61,2,0,0,0,1,100,128,8,101377.8
62,2,0,1,1,1,100,32,0,17660.6
63,2,0,1,0,1,100,64,0,4627.6
64,1,0,0,0,1,80,64,4,11810.0
65,2,0,1,0,1,100,64,8,101132.6
66,3,0,1,0,1,60,64,6,10473.0
67,2,0,1,1,1,40,256,10,103061.0
68,1,0,0,0,1,0,2048,0,17977.0
69,2,0,1,0,1,30,2,0,7425.6
70,3,1,1,0,1,100,128,0,12257.2
71,2,0,0,1,1,100,1,8,124966.2
72,2,0,1,0,1,80,64,10,101468.6
73,1,1,1,0,1,70,512,4,11790.2
74,2,0,1,0,1,100,4,6,72968.2
75,3,0,0,1,1,0,32,0,15981.8
76,2,1,1,0,1,40,128,0,4866.2
77,1,0,1,0,1,60,8,10,85966.8
78,2,0,1,0,1,30,256,4,4553.6
79,3,1,0,0,1,30,256,4,12009.0
80,2,0,1,1,1,30,256,4,11954.4
81,2,0,1,0,1,30,256,4,4553.6
82,1,1,1,0,1,30,256,4,12020.2
83,2,0,1,0,1,30,256,4,4553.6
84,3,0,0,1,1,30,256,4,11970.6
85,2,0,1,0,1,30,256,4,4553.6
86,2,1,1,0,1,30,256,4,4569.6
87,2,0,1,0,1,30,2048,4,4549.0
88,1,0,0,1,1,50,2048,4,11871.4
89,3,0,1,0,1,70,2048,4,12199.4
90,2,1,1,0,1,30,2048,4,4560.2
91,5,0,1,0,1,10,2048,4,9123.6
92,4,0,1,1,1,80,2,8,124232.4
93,2,0,0,0,1,30,1,6,78538.0
94,2,1,1,0,1,40,512,4,4599.8
95,5,0,1,0,1,0,4,4,9239.4
96,4,0,1,1,1,60,8,10,417715.4
97,1,0,0,0,1,50,1024,8,101345.0
98,3,1,1,0,1,30,2048,4,12103.4
99,2,0,1,0,1,10,32,6,87451.0
100,2,0,1,1,1,70,2,4,13276.8
101,2,0,1,0,1,30,256,4,4553.6
102,2,0,1,0,1,30,256,4,4553.6
103,2,0,1,0,1,30,2048,4,4549.0
104,2,0,1,0,1,30,2048,4,4549.0
105,2,0,1,0,1,30,2048,4,4549.0
106,2,0,1,0,1,30,2048,4,4549.0
107,2,0,1,0,1,80,2048,4,4301.2
108,2,0,1,0,1,80,2048,10,101428.6
109,2,0,1,0,1,80,2048,4,4301.2
110,2,0,1,0,1,80,2048,8,101714.0
111,5,0,1,0,1,80,2048,4,9197.8
112,4,0,1,0,1,80,2048,6,19332.4
113,2,0,1,0,1,80,1,4,14805.2
114,2,0,1,0,1,80,512,4,4275.6
115,1,0,1,0,0,80,512,10,101681.6
116,3,0,0,0,1,80,512,4,12112.6
117,2,0,1,0,1,80,512,8,101387.8
118,2,0,1,0,1,80,512,2,4690.8
119,5,1,1,0,1,80,4,6,47277.2
120,4,0,1,1,0,80,512,4,43597.8
121,2,0,0,0,1,80,1024,4,4310.2
122,1,0,1,0,1,80,8,10,86167.4
123,2,1,1,0,1,40,32,4,4517.8
124,3,0,1,0,0,0,512,2,15880.6
125,2,0,0,1,1,80,2,4,13312.0
126,2,0,1,0,1,60,1,8,83332.4
127,5,0,1,0,1,50,4,6,47436.2
128,4,1,1,0,0,80,1024,4,12777.0
129,2,0,1,0,1,20,8,4,9236.2
130,1,0,0,1,1,10,512,10,105603.0
131,3,0,1,0,1,70,4096,4,12193.8
132,2,1,1,0,1,80,32,2,4691.4
133,2,0,1,0,0,80,64,4,4342.4
134,5,0,1,1,1,40,2,8,120827.6
135,2,0,0,0,1,0,2048,6,82212.0
136,4,0,1,0,1,60,128,4,12981.2
137,2,1,1,0,1,50,512,4,4526.8
138,1,0,1,0,0,80,1,4,15294.2
139,3,0,1,1,1,20,16,10,48229.2
140,2,0,0,0,1,90,2048,2,4674.2
141,2,0,1,0,1,10,4,4,11998.4
142,2,1,1,0,1,70,1024,8,100285.0
143,5,0,1,0,0,80,4096,4,9171.2
144,4,0,1,1,1,80,8,6,49656.0
145,2,0,0,0,1,40,2048,4,4608.4
146,1,0,1,0,1,0,64,4,18483.6
147,3,1,1,0,1,60,32,10,48315.6
148,2,0,1,0,0,80,512,2,4691.0
149,2,0,1,1,1,50,2048,4,11903.0
150,2,0,0,0,1,90,128,8,100442.2
151,5,0,1,0,1,80,2,4,9144.0
152,4,1,1,0,1,20,16,6,20641.4
153,2,0,1,0,1,10,2048,4,5741.0
154,1,0,1,1,0,70,512,4,11822.4
155,2,0,0,0,1,80,1,10,83722.6
156,3,0,1,0,1,80,4,0,12835.8
157,2,1,1,0,1,40,4096,2,4842.4
158,2,0,1,0,1,0,1024,4,18022.4
159,5,0,1,1,0,60,2048,8,121786.6
160,4,0,0,0,1,80,8,4,13838.4
161,2,0,1,0,1,50,64,6,89037.6
162,1,1,1,0,1,90,32,4,11833.6
163,2,0,1,0,1,80,512,4,4275.6
164,3,0,1,1,0,20,512,0,12282.2
165,2,0,0,0,1,100,512,10,101305.0
166,2,0,1,0,1,10,512,2,5715.6
167,5,0,1,0,1,80,512,4,9158.4
168,2,1,1,0,1,70,512,8,100636.2
169,4,0,1,0,0,80,512,4,12806.0
170,1,0,0,1,1,40,512,6,91005.2
171,2,0,1,0,1,80,128,4,4302.6
172,3,0,1,0,1,0,2,0,15942.2
173,2,1,1,0,1,60,512,4,4409.2
174,2,0,1,0,0,50,16,10,96484.6
175,5,0,1,1,1,80,1,4,9102.8
176,2,0,0,0,1,90,4,2,5482.6
177,4,0,1,0,1,100,512,4,12799.6
178,2,1,1,0,1,20,4096,8,101099.2
179,1,0,1,0,0,80,1024,6,89264.6
180,3,0,1,1,1,10,8,4,12527.6
181,2,0,0,0,1,70,64,4,4427.2
182,2,0,1,0,1,80,32,0,4691.2
183,5,1,1,0,1,80,512,10,298174.8
184,2,0,1,0,0,40,128,4,4585.0
185,4,0,1,1,1,0,2,2,35434.4
186,2,0,0,0,1,60,16,4,4813.8
187,1,0,1,0,1,80,512,8,101742.2
188,3,1,1,0,1,50,1,6,18095.2
189,2,0,1,0,0,90,4,4,11892.2
190,2,0,1,1,1,100,4096,4,11820.0
191,5,0,0,0,1,20,1024,0,9207.2
192,2,0,1,0,1,80,8,10,86023.6
193,4,1,1,0,1,10,512,4,13925.2
194,2,0,1,0,0,70,64,2,4747.0
195,1,0,1,1,1,80,32,4,11811.6
196,3,0,0,0,1,80,512,8,38172.6
197,2,0,1,0,1,40,128,6,89268.6
198,2,1,1,0,1,0,256,4,18046.6
199,5,0,1,0,0,60,2,4,9095.4
200,2,0,1,1,1,80,16,0,17634.2
201,4,0,0,0,1,50,1,10,265693.2
202,2,0,1,0,1,90,512,4,4307.6
203,1,1,1,0,1,100,4,2,17701.6
204,3,0,1,0,0,80,4096,4,12185.8
205,2,0,1,1,1,20,1024,8,103682.6
206,2,0,0,0,1,10,2048,4,5749.6
207,5,0,1,0,1,70,8,6,47562.6
208,2,1,1,0,1,80,512,4,4297.2
209,4,1,1,0,1,80,512,0,8905.8
210,2,1,1,1,0,40,512,4,11919.4
211,1,1,0,0,1,0,512,10,85231.0
212,2,1,1,0,1,80,512,2,4702.8
213,3,1,1,0,1,60,512,4,12177.4
214,2,1,1,0,1,50,512,8,101413.8
215,2,1,1,1,0,80,512,4,11808.6
216,5,1,0,0,1,90,512,6,47571.4
217,4,1,1,0,1,100,64,4,12732.8
218,2,1,1,0,1,20,32,0,5164.4
219,1,1,1,0,1,10,512,4,12344.6
220,2,1,1,1,0,80,256,10,102811.6
221,3,1,0,0,1,70,128,2,12319.6
222,2,1,1,0,1,80,512,4,4297.2
223,2,1,1,0,1,40,2,8,80361.8
224,5,1,1,0,1,0,16,4,9242.2
225,2,1,1,1,0,80,1,6,116211.6
226,2,1,1,0,1,80,512,4,4297.2
227,2,1,1,0,1,80,512,4,4297.2
228,2,1,1,0,1,80,512,4,4297.2
229,2,1,1,0,1,80,512,4,4297.2
230,2,1,1,0,1,80,512,4,4297.2
231,2,1,1,0,1,80,512,4,4297.2
232,2,1,1,0,1,80,512,4,4297.2
233,2,1,1,0,1,80,512,4,4297.2
234,2,1,1,0,1,80,512,4,4297.2
235,2,1,1,0,1,80,4,4,11960.0
236,2,1,1,0,1,60,512,4,4409.2
237,2,1,1,0,1,50,4096,4,4524.0
238,2,1,1,0,1,80,1024,4,4271.2
239,2,1,1,0,1,90,1024,4,4315.8
240,2,1,1,0,1,100,1024,4,4353.8
241,2,1,1,0,1,20,1024,4,4961.2
242,4,1,1,0,1,80,1024,0,8907.6
243,2,1,1,0,1,10,1024,4,5757.8
244,1,1,1,0,1,70,1024,10,100544.8
245,3,1,1,0,1,80,1024,2,12070.4
246,2,1,1,0,1,80,1024,4,4271.2
247,2,1,1,0,1,40,1024,8,101410.8
248,2,1,1,0,1,0,1024,4,18018.8
249,5,1,1,0,1,60,1024,6,47463.6
250,4,1,1,0,1,80,1024,4,12822.6
251,2,1,0,0,1,30,1024,4,4588.0
252,1,1,1,0,1,50,1024,0,17715.2
253,2,1,1,0,1,90,1024,10,100678.8
254,3,1,1,0,0,80,1024,4,12129.2
255,2,1,1,1,1,100,8,2,17697.8
256,2,1,0,0,1,20,64,4,4983.4
257,5,1,1,0,1,10,32,8,121898.4
258,2,1,1,0,1,80,1024,4,4271.2
259,4,1,1,0,1,70,1024,6,19536.8
260,2,1,1,0,0,80,1024,4,4298.0
261,1,1,1,1,1,80,1024,4,11770.8
262,2,1,0,0,1,40,1024,0,4887.8
263,3,1,1,0,1,0,1024,4,15933.0
264,2,1,1,0,1,80,1024,10,101538.0
265,2,1,1,0,1,30,1024,2,4832.2
266,5,1,1,0,0,60,1024,4,9154.8
267,2,1,1,1,1,50,256,8,103079.6
268,4,1,0,0,1,80,128,4,12797.0
269,2,1,1,0,1,90,2,6,74034.4
270,2,1,1,0,1,100,16,4,5041.0
271,1,1,1,0,1,80,1024,4,11798.8
272,3,1,1,1,0,20,1,0,14400.0
273,2,1,1,0,1,10,4,4,12028.0
274,2,1,0,0,1,70,4096,10,100369.0
275,5,1,1,0,1,80,1024,2,9145.6
276,2,1,1,0,1,80,8,4,8962.0
277,4,1,1,0,1,40,64,8,40775.8
278,2,1,1,1,0,0,32,4,18444.4
279,2,1,1,0,1,80,1024,6,85389.6
280,1,1,0,0,1,60,256,4,11816.6
281,3,1,1,0,1,30,128,4,12132.6
282,2,1,1,0,1,80,1024,0,4700.2
283,2,1,1,0,1,50,2,4,12804.8
284,2,1,1,0,0,90,16,10,94988.4
285,5,1,1,1,1,100,1,2,9081.8
286,4,1,0,0,1,80,1024,4,12790.8
287,2,1,1,0,1,20,4,8,80914.2
288,2,1,1,0,1,10,4096,4,5747.4
289,1,1,1,0,1,70,1024,6,88958.2
290,3,1,1,0,0,80,8,4,12530.2
291,2,1,1,1,1,80,64,4,11910.8
292,2,1,0,0,1,40,32,0,4951.2
293,2,1,1,0,1,0,1024,4,18018.8
294,5,1,1,0,1,80,256,10,298493.2
295,2,1,1,0,1,60,128,2,4720.4
296,4,1,1,0,0,30,2,4,15668.6
297,2,1,1,1,1,80,1024,8,102652.6
298,1,1,0,0,1,50,16,4,11961.8
299,3,1,1,0,1,90,1,6,18199.2
