Iteration,topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
22,2,10,2,10,1,0,1,1000,512,100,5,0,3.0552772148832396e-05
23,4,1,2,10,1,0,1,1000,1024,100,2,0,2.9287288545996047e-06
24,2,1,2,10,1,0,1000,10,1024,10000,5,0,1.5585987522657144e-05
25,4,10,4,1000000,10,1,1000,10,1024,10000,5,29,4.743583718211901e-05
26,4,10,4,10,1,1,1,1000,512,100,2,0,5.000858109163782e-06
27,2,1,2,10,1,1,1,10,512,10000,5,0,2.1091432441112123e-05
28,4,1,4,10,1,1,1000,10,512,100,5,29,0.24403671269371352
29,4,1,4,1000000,10,1,1000,1000,1024,100,5,29,1.886745855437033e-05
30,2,1,2,10,10,1,1000,1000,1024,100,2,0,1.010661966536678e-05
31,4,1,4,10,10,0,1000,10,1024,100,2,0,0.4775916559566647
32,4,1,2,10,1,1,1000,1000,512,100,2,0,2.0541669703405644e-06
33,2,1,2,1000000,1,1,1000,1000,512,100,5,0,8.56848645148192e-06
34,2,10,4,10,10,0,1000,10,1024,100,5,29,0.32034267194545063
35,4,10,2,10,1,0,1000,10,512,100,5,0,0.20444445142589163
36,2,1,2,1000000,1,1,1000,10,1024,10000,2,29,2.6706676494110643e-05
37,4,1,2,10,1,1,1000,10,512,100,2,0,0.47408275865844
38,2,1,4,10,1,1,1000,10,512,100,5,29,0.3796177756573639
39,2,10,2,1000000,1,0,1,1000,1024,100,2,0,9.037070472951786e-06
40,2,10,2,1000000,10,1,1,1000,1024,10000,5,29,4.313430133765478e-06
41,4,10,4,10,1,1,1000,10,1024,100,5,29,0.21328867682128516
42,4,1,4,1000000,10,1,1,10,1024,10000,2,29,4.534754063022113e-05
43,2,1,4,10,10,1,1000,10,512,100,5,29,0.3225637087536196
44,4,10,4,10,10,0,1000,10,512,100,2,0,0.41328452639725893
45,2,10,2,10,10,0,1000,10,1024,100,5,29,0.27749104584746676
46,2,1,4,10,1,0,1000,10,512,10000,5,0,2.7521032614540703e-05
47,4,1,2,1000000,1,0,1,1000,1024,100,5,29,2.1461333764755e-05
48,2,1,4,1000000,10,1,1000,10,512,100,5,29,8.976606896121935e-06
49,2,10,2,10,10,1,1,10,512,100,2,29,0.14966457720533183
50,4,10,2,1000000,10,1,1,10,1024,100,2,0,0.002425720532292855
51,4,10,2,1000000,10,1,1,10,512,10000,5,29,1.6820939364355322e-05
52,2,10,4,1000000,1,0,1,1000,512,10000,5,0,0.0010078101575863748
53,4,10,2,10,10,0,1,1000,512,10000,5,0,0.08001386914669104
54,4,10,4,1000000,10,0,1,1000,512,10000,2,0,4.194974054943388e-05
55,4,1,4,1000000,10,1,1,1000,1024,10000,2,0,0.005288484826704631
56,2,1,2,10,10,0,1000,10,1024,10000,2,29,3.101005124305083e-05
57,4,10,2,1000000,10,0,1000,1000,1024,10000,2,29,0.00015083258776917336
58,4,10,4,1000000,1,0,1000,1000,1024,100,5,0,8.361304696668463e-06
59,4,10,4,1000000,1,1,1000,10,512,100,5,0,6.440905723585931e-06
60,2,1,2,1000000,10,0,1,10,512,100,5,0,1.9954582369982332e-05
61,4,10,4,1000000,1,1,1,10,1024,10000,2,29,1.3666117485647383e-05
62,2,1,2,1000000,1,1,1,1000,512,10000,5,29,0.0007253855248825754
63,4,10,4,10,1,1,1,1000,512,100,5,0,3.0343947603747754e-06
64,4,1,2,10,1,1,1000,10,1024,100,5,0,0.20377606297307915
65,2,10,2,10,10,0,1,10,512,100,5,29,0.136477918158929
66,4,1,2,10,1,1,1000,1000,1024,10000,2,29,0.4687299394960534
67,4,1,2,1000000,10,1,1,10,1024,10000,2,0,2.909605826497636e-05
68,4,1,2,1000000,1,1,1,10,512,100,2,29,0.0032197444249361996
69,4,10,2,1000000,1,0,1000,1000,512,10000,2,0,0.0001821107557127797
70,2,10,2,1000000,10,1,1,10,512,10000,5,29,2.5384002951924054e-05
71,2,10,2,1000000,10,1,1,10,512,10000,5,29,1.7206501598797556e-05
72,2,10,2,1000000,10,1,1,10,512,10000,5,29,6.169030478714138e-06
73,2,10,2,1000000,10,1,1,10,512,10000,5,29,2.435310005178498e-05
74,2,10,2,1000000,10,1,1,10,512,10000,5,29,1.94581806701633e-05
75,2,10,2,1000000,10,1,1,10,512,10000,5,29,9.109365981856746e-06
76,2,10,2,1000000,10,1,1,10,512,10000,5,29,0.0
77,2,10,2,1000000,10,1,1,10,512,10000,5,29,6.196108710743613e-06
78,2,10,2,1000000,10,1,1,10,512,10000,5,29,2.1983457849638786e-05
79,2,10,2,1000000,10,1,1,10,512,10000,5,29,1.670283985983951e-05
80,2,10,2,1000000,10,1,1,10,512,10000,5,29,2.467085962148293e-05
81,2,10,2,1000000,10,1,1,10,512,10000,5,29,2.6163756020309307e-05
82,2,10,2,1000000,10,1,1,10,512,10000,5,29,2.2905221900628418e-05
83,2,10,2,1000000,10,0,1,10,512,10000,5,29,3.135153164088022e-05
84,2,10,2,1000000,10,1,1,1000,512,10000,5,29,2.0943903260126103e-06
85,2,10,2,1000000,10,1,1,10,512,10000,5,29,2.436735829443327e-05
86,2,10,2,1000000,10,0,1,10,512,10000,5,29,2.446249830370132e-05
87,2,10,2,1000000,10,1,1,1000,512,10000,5,29,2.3004732635326672e-05
88,2,1,2,1000000,10,0,1,10,512,10000,5,29,2.1647765213641717e-05
89,2,10,2,1000000,10,1,1,10,1024,10000,5,29,1.5773110542321332e-05
90,2,10,2,1000000,10,1,1,1000,512,10000,5,29,2.1569316305565195e-05
91,2,1,2,1000000,10,0,1,10,1024,10000,5,29,1.784698316634316e-05
92,2,10,2,1000000,10,1,1,1000,512,10000,5,29,2.5941429117992e-05
93,2,1,2,1000000,10,1,1,10,512,10000,5,29,2.661680786707115e-05
94,2,10,2,1000000,10,0,1,10,1024,10000,5,0,1.770456552713225e-05
95,2,10,2,1000000,10,1,1,1000,512,100,5,29,3.0873025957963766e-05
96,2,1,2,1000000,10,0,1,10,1024,10000,5,0,1.2537144625035388e-05
97,2,1,2,1000000,10,0,1,10,1024,10000,5,0,3.3626772490192018e-06
98,2,1,2,1000000,10,0,1,1000,1024,100,5,0,1.2419352687961544e-05
99,2,1,2,1000000,10,0,1,10,1024,10000,5,0,1.1656604957580837e-05
100,2,1,2,1000000,10,0,1,1000,1024,100,5,0,3.2706819420344764e-05
101,2,1,2,1000000,10,0,1,10,1024,10000,5,0,8.84854988303862e-06
102,2,1,2,1000000,10,0,1,10,1024,10000,5,0,1.6470399543552712e-05
103,2,1,2,1000000,10,0,1,10,1024,100,5,0,1.6080184611432615e-05
104,2,1,2,1000000,10,0,1,10,1024,10000,5,0,3.0222419586766e-06
105,2,1,2,1000000,10,0,1,10,1024,100,5,0,3.864043626970017e-05
106,2,1,2,1000000,10,0,1,10,1024,10000,5,0,1.5172768865561072e-05
107,2,1,2,1000000,10,0,1,10,1024,10000,5,0,1.9857265173685652e-05
108,2,1,2,1000000,10,0,1,10,1024,100,5,0,1.3765979117274208e-05
109,2,1,2,1000000,10,0,1,10,1024,100,5,0,3.782244516999713e-05
110,2,1,2,1000000,10,0,1,10,1024,100,5,0,1.1566890105399805e-05
111,2,1,2,1000000,10,0,1,10,1024,100,5,0,2.7546809543109215e-05
112,2,1,2,1000000,10,0,1,10,1024,100,5,0,7.863844511121027e-06
113,2,1,2,1000000,10,0,1,10,1024,100,5,0,3.7110606596010445e-06
114,2,1,2,1000000,10,0,1,10,1024,100,5,0,2.228661806755599e-05
115,2,1,2,1000000,10,0,1,10,1024,100,5,0,1.6400736804133844e-05
116,2,1,2,1000000,10,0,1,10,1024,100,5,0,2.1897870418098482e-05
117,2,1,2,1000000,10,0,1,10,1024,100,5,0,2.2203641596036415e-05
118,2,1,2,1000000,10,0,1,10,1024,100,5,0,4.341909545704807e-06
119,2,1,2,1000000,10,0,1,10,1024,100,5,0,2.4962086191348112e-05
120,2,1,2,1000000,10,0,1,10,1024,100,5,0,1.557280498301048e-05
121,2,1,2,1000000,10,0,1,10,1024,100,5,0,1.8155324760799841e-06
122,2,1,2,1000000,10,0,1,10,1024,100,5,0,2.219744657090628e-05
123,2,1,2,1000000,10,0,1,10,1024,100,5,0,3.4995466431469945e-05
124,2,1,4,1000000,10,0,1,10,1024,100,5,0,1.8790758080859495e-05
125,2,1,2,1000000,10,0,1,10,1024,100,5,0,3.0333313995594617e-05
126,2,1,2,1000000,10,0,1,10,1024,100,5,0,1.6683725107632235e-05
127,2,1,2,10,10,0,1,10,1024,100,2,0,0.14936986485738635
128,2,1,2,1000000,10,0,1,10,1024,100,5,0,1.659996906360814e-05
129,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.3929711231412054e-05
130,2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.3816580297853522e-05
131,2,1,4,1000000,10,0,1,10,1024,10000,5,0,4.5486251618856204e-06
132,2,1,4,1000000,10,0,1,10,1024,10000,5,0,6.545129129737343e-06
133,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.3417751447768018e-05
134,2,1,4,1000000,10,0,1,10,1024,10000,5,0,9.406119239113218e-06
135,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.9756487597391478e-05
136,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.2582266530578538e-05
137,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.4360221003666187e-05
138,2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.8121719993290656e-05
139,2,1,4,1000000,10,0,1,10,1024,10000,5,0,4.174815418298575e-06
140,2,1,4,1000000,10,0,1,10,1024,10000,5,0,5.056863869507297e-06
141,2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.8643639238924404e-05
142,2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.0705353351899653e-05
143,2,1,4,1000000,10,0,1,10,1024,10000,5,0,5.62077493864946e-06
144,2,1,4,1000000,10,0,1,10,1024,10000,2,0,2.434303139823081e-05
145,2,1,4,10,10,0,1,10,1024,10000,5,0,5.1883827988600735e-05
146,2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.9067484416422263e-05
147,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.5112635496254922e-05
148,2,1,4,1000000,1,0,1000,10,1024,10000,5,0,1.2008416372791583e-05
149,2,1,4,1000000,10,0,1,10,1024,10000,5,0,3.198248621175433e-05
150,2,1,4,1000000,10,0,1,10,1024,10000,2,0,1.836198461932332e-05
151,2,1,4,10,10,0,1,10,1024,10000,5,0,7.086549963307609e-06
152,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.6201984294788358e-05
153,2,1,4,1000000,10,0,1,10,1024,10000,5,0,9.815923508679787e-06
154,2,1,4,1000000,1,0,1000,10,1024,10000,5,0,9.822085470153653e-06
155,4,1,4,1000000,10,0,1,10,1024,10000,5,0,6.018465625827669e-06
156,2,1,4,1000000,10,0,1,10,512,10000,5,0,8.33176059322679e-06
157,2,1,4,1000000,10,0,1,10,1024,10000,2,0,4.0102782403586665e-05
158,2,1,4,10,10,0,1,10,1024,10000,5,0,2.216396360506412e-05
159,2,1,4,1000000,10,0,1,10,512,10000,5,0,2.5042726906570918e-05
160,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.2782165599396248e-05
161,4,1,2,1000000,1,0,1000,10,1024,10000,5,0,7.566902203266807e-06
162,2,1,4,1000000,10,0,1,10,512,10000,5,0,3.6897634467508727e-06
163,2,1,2,1000000,10,0,1,10,1024,10000,5,0,1.570730646711618e-05
164,2,1,2,1000000,10,0,1,10,1024,10000,2,0,3.4773475394121415e-05
165,2,1,4,10,10,0,1,10,512,10000,5,0,3.172963643468775e-05
166,2,1,2,1000000,10,0,1,1000,1024,10000,5,0,2.7505590723126083e-06
167,2,1,2,1000000,1,0,1,10,1024,10000,5,0,2.361425730888247e-05
168,4,1,4,1000000,10,0,1000,10,1024,10000,5,0,2.7639045459237124e-05
169,2,1,2,1000000,10,0,1,10,512,10000,5,0,4.475892466269306e-06
170,2,1,2,1000000,10,0,1,10,1024,10000,5,0,8.00719869471341e-06
171,2,1,4,1000000,10,0,1,10,1024,10000,2,0,7.246067755196003e-06
172,2,1,2,10,10,0,1,1000,512,10000,5,0,0.07994578097218838
173,2,1,2,1000000,10,0,1,10,1024,10000,5,0,8.564298991090483e-06
174,4,1,4,1000000,10,0,1,10,1024,10000,5,0,3.376675451673936e-06
175,2,1,2,1000000,1,0,1000,10,512,10000,5,0,1.2345747371566489e-05
176,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.2612389936514729e-05
177,2,1,2,1000000,10,0,1,10,1024,10000,5,0,3.681243285617159e-05
178,2,1,2,1000000,10,0,1,10,1024,10000,2,0,4.420871443126921e-06
179,2,1,4,10,10,0,1,1000,512,10000,5,0,0.1388853229052049
180,2,1,2,1000000,10,0,1,10,1024,10000,5,0,9.266127772051849e-06
181,2,1,4,1000000,10,0,1,10,1024,100,5,0,3.539003317429046e-05
182,4,1,2,1000000,1,0,1000,10,512,10000,5,0,2.858641836102763e-05
183,2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.290304515332542e-06
184,2,1,4,1000000,10,0,1,10,1024,100,5,0,1.0960046888003168e-05
185,2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.6034876334679587e-07
186,2,1,4,10,10,0,1,1000,512,10000,2,0,0.1498877429040529
187,2,1,4,1000000,10,0,1,10,1024,100,5,0,5.800810960708976e-06
188,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.7486696212930238e-05
189,4,1,4,1000000,1,0,1000,10,512,10000,5,0,5.425436075635361e-07
190,2,1,4,1000000,10,0,1,10,1024,100,5,0,1.4297053256539904e-05
191,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.1315781378300992e-05
192,2,1,4,1000000,10,0,1,10,1024,10000,5,0,3.275769333637147e-05
193,2,1,4,10,10,0,1,1000,512,10000,2,0,0.14986340788080021
194,2,1,4,1000000,10,0,1,10,1024,100,5,0,1.97659359696577e-05
195,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.3442149732941868e-05
196,4,1,4,1000000,1,0,1000,10,512,10000,5,0,1.8065581000475205e-06
197,2,1,4,1000000,10,0,1,10,1024,100,5,0,3.991755199854042e-05
198,2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.6027398236632994e-05
199,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.330798759248354e-05
200,2,1,4,10,10,0,1,1000,512,100,2,0,2.331769635923601e-05
201,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.2973309862401677e-05
202,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.2081829406614132e-06
203,4,1,4,1000000,1,0,1000,10,1024,10000,5,0,5.613109781241834e-06
204,2,1,4,1000000,10,0,1,10,512,100,5,0,4.741612317984694e-05
205,2,1,4,1000000,10,0,1,10,1024,100,5,0,2.9316742432609547e-05
206,2,1,4,1000000,10,0,1,10,1024,100,5,0,2.225060614173981e-05
207,2,1,4,1000000,10,0,1,10,1024,100,5,0,2.2783434947637743e-05
208,2,1,4,1000000,10,0,1,10,1024,100,5,0,2.5890486282223654e-05
209,2,1,4,1000000,10,0,1,10,1024,100,5,0,2.8946532952276776e-05
210,2,1,4,1000000,10,0,1,10,1024,100,5,0,6.856154001457622e-06
211,2,1,4,1000000,10,0,1,10,1024,100,5,0,3.158444997233792e-05
212,2,1,4,1000000,10,0,1,10,1024,100,5,0,9.159125260110872e-06
213,2,1,4,1000000,10,0,1,10,1024,100,5,0,9.017658639120005e-06
214,2,1,4,1000000,10,0,1,10,1024,100,5,0,1.7588308327951954e-05
215,2,1,4,1000000,10,0,1,10,1024,100,5,0,1.9921215515296345e-05
216,2,1,4,1000000,10,0,1,10,1024,100,5,0,0.0
217,2,1,4,1000000,10,0,1,10,1024,100,5,0,1.6631505716510217e-05
218,2,1,4,1000000,10,0,1,10,1024,100,5,0,4.232347826702253e-06
219,2,1,4,1000000,10,0,1,10,1024,100,5,0,3.477167631465393e-05
220,2,1,4,1000000,10,0,1,10,1024,100,5,0,1.4542523207248569e-05
221,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.139204400649695e-06
222,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.0628111861908595e-05
223,2,1,4,1000000,10,0,1,10,1024,100,5,0,2.719557549511686e-05
224,2,1,4,10,10,0,1,1000,512,10000,2,0,0.1498566984153005
225,2,1,4,1000000,10,0,1,10,1024,10000,5,0,6.361247590304828e-06
226,2,1,4,1000000,10,0,1,10,1024,100,5,0,1.2422121323656275e-05
227,4,1,4,1000000,1,0,1000,10,512,10000,5,0,2.228467940867949e-05
228,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.462437448252043e-05
229,2,1,4,1000000,10,0,1,10,1024,100,5,0,2.9566404123890613e-05
230,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.6090860617961997e-05
231,2,1,2,1000000,10,0,1,10,512,10000,2,0,2.9069738091985733e-05
232,2,1,2,10,10,0,1,1000,512,100,2,0,1.4203682182712738e-06
233,2,1,2,1000000,10,0,1,10,512,10000,2,0,3.589112608941974e-06
234,2,1,2,1000000,10,0,1,10,512,10000,2,0,2.140084474251586e-05
235,4,1,2,1000000,1,0,1000,10,512,100,2,0,1.210383920685473e-05
236,2,1,2,1000000,10,1,1,10,512,10000,2,0,1.0025773462504909e-06
237,2,1,2,1000000,10,0,1,10,512,10000,2,0,2.1280164969332663e-06
238,2,10,2,1000000,10,0,1,10,512,100,2,0,0.0
239,2,1,2,1000000,10,0,1,10,512,10000,2,29,9.099658959477825e-06
240,2,1,2,10,10,0,1,1000,512,10000,2,0,0.1491239992573296
241,2,1,2,1000000,10,0,1,10,512,100,2,0,1.9711943570047615e-05
242,2,1,2,1000000,10,0,1,10,512,10000,2,0,6.191512911927112e-06
243,4,1,2,1000000,1,0,1000,10,512,100,2,0,7.4186158292631275e-06
244,2,1,2,1000000,10,1,1,10,512,10000,2,0,3.192394039799511e-05
245,2,10,2,1000000,10,0,1,10,512,10000,2,0,1.05825701995883e-05
246,2,1,2,1000000,10,0,1,10,512,100,2,29,4.765288441185379e-06
247,2,1,2,1000000,10,0,1,10,512,10000,2,0,4.440937247778587e-06
248,2,1,2,10,10,0,1,1000,512,10000,2,0,0.1491340927728948
249,2,1,2,1000000,10,0,1,10,512,100,2,0,1.1128547041308569e-05
250,2,1,2,1000000,10,0,1,10,512,10000,2,0,3.2736762532455154e-05
251,4,1,2,1000000,1,0,1000,10,512,100,2,0,1.5808076271096266e-05
252,2,1,2,1000000,10,1,1,10,512,10000,5,0,1.7576353646305558e-05
253,2,10,2,1000000,10,0,1,10,512,10000,2,0,2.4576199128872835e-05
254,2,1,2,1000000,10,0,1,10,512,100,5,29,3.6702049359280527e-06
255,2,1,2,1000000,10,0,1,10,512,10000,5,0,3.137289933556499e-06
256,2,1,2,10,10,0,1,1000,1024,10000,5,0,0.13981158641749278
257,2,1,2,1000000,10,0,1,10,512,100,5,0,1.4518416153414137e-05
258,2,1,2,1000000,10,0,1,10,1024,10000,5,0,1.1905186619664655e-05
259,4,1,2,1000000,1,0,1000,10,1024,100,2,0,2.768344353177509e-05
260,2,1,2,1000000,10,1,1,10,512,10000,5,0,4.482210762948361e-06
261,2,10,2,1000000,10,0,1,10,1024,10000,5,0,1.3302670846220165e-05
262,2,1,2,1000000,10,0,1,10,1024,100,5,29,4.548090749624128e-06
263,2,1,4,1000000,10,0,1,10,512,10000,5,0,2.144599846412209e-05
264,2,1,2,10,10,0,1,1000,1024,10000,2,0,0.14956123324792445
265,2,1,4,1000000,10,0,1,10,1024,100,5,0,2.3429601883602422e-05
266,2,1,2,1000000,10,0,1,10,512,10000,5,0,6.596968386936246e-06
267,4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.00018707813082112254
268,2,1,2,1000000,10,1,1,10,1024,10000,2,0,1.7821511116325622e-05
269,2,10,4,1000000,10,0,1,10,512,10000,5,0,1.8317803726085344e-05
270,2,1,4,1000000,10,0,1,10,1024,100,5,29,1.0515618813722405e-05
271,2,1,2,1000000,10,0,1,10,1024,10000,5,0,2.1370461920843088e-05
272,2,1,4,10,10,0,1,1000,512,10000,5,0,0.13881746965509573
273,2,1,2,1000000,10,0,1,10,1024,100,2,0,2.929848190082257e-05
274,2,1,4,1000000,10,0,1,10,1024,10000,5,0,8.224041435448156e-06
275,4,1,2,1000000,1,0,1000,10,512,100,5,0,2.9518237318589626e-06
276,2,1,4,1000000,10,1,1,10,1024,10000,5,0,8.469366293743343e-06
277,2,10,2,1000000,10,0,1,10,1024,10000,2,0,1.0885892968198061e-05
278,2,1,4,1000000,10,0,1,10,512,100,5,29,3.2706218086860584e-05
279,2,1,2,1000000,10,0,1,10,1024,10000,5,0,5.0027867904780674e-06
280,2,1,4,10,10,0,1,1000,512,10000,5,0,0.1388580545657367
281,2,1,2,1000000,10,0,1,10,1024,100,2,0,0.0
282,2,1,4,1000000,10,0,1,10,1024,10000,5,0,1.4805626232749546e-06
283,4,1,2,1000000,1,0,1000,10,512,100,5,0,2.8959297155799365e-05
284,2,1,4,1000000,10,1,1,10,1024,10000,5,0,1.5732433598197512e-05
285,2,1,4,1000000,10,1,1,10,1024,10000,2,0,1.0841425159350846e-05
286,2,10,2,1000000,10,1,1,10,512,10000,5,0,1.135533471464344e-05
287,2,1,4,1000000,10,1,1,10,1024,100,5,29,3.582378420087373e-05
288,2,1,2,1000000,10,1,1,1000,1024,10000,5,0,3.9320247652339455e-05
289,2,1,4,10,10,1,1,10,512,100,2,0,0.1480843548192961
290,2,1,2,1000000,10,1,1,10,1024,10000,5,0,2.3973330508416875e-05
291,2,1,4,1000000,10,1,1,10,512,10000,5,0,5.338231801804036e-06
292,4,1,2,1000000,1,1,1000,10,1024,100,5,0,2.9714950990839666e-05
293,2,1,4,1000000,10,1,1,10,1024,10000,2,0,2.0526724208190595e-05
294,2,1,4,1000000,10,1,1,10,1024,10000,5,0,1.3779508505673405e-05
295,2,1,4,1000000,10,1,1,10,1024,10000,5,0,2.1052523157954655e-05
296,2,1,4,1000000,10,1,1,10,1024,10000,5,0,3.432091583645435e-06
297,2,1,4,1000000,10,1,1,10,1024,10000,5,0,9.153380285028372e-06
298,2,1,4,1000000,10,1,1,10,1024,10000,5,0,1.7783892549140414e-05
299,2,1,4,1000000,10,1,1,10,1024,10000,5,0,1.7231315734723175e-05
