Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
121,0,1,0,0,0,128,8,256,46318.00000475797
122,1,1,0,0,1,64,32,1024,132368.40000529875
123,0,0,1,1,0,256,2,4096,46624.999967839176
124,0,1,0,0,0,256,8,256,46335.59999769031
125,0,1,1,0,1,128,32,1024,46436.800041062525
126,0,0,0,0,0,256,8,256,46305.600010427144
127,0,1,1,0,1,128,2,4096,46614.99996997704
128,1,1,0,0,0,256,32,1024,131767.40001671316
129,0,0,1,1,0,64,8,256,46557.399960928386
130,0,1,0,0,1,256,2,4096,46310.80001030119
131,0,0,0,0,0,128,8,256,46204.000000921704
132,0,1,1,0,0,256,32,1024,46047.400029294
133,1,1,0,0,1,256,32,1024,135112.00000347706
134,0,0,1,0,0,128,32,1024,46138.80002441368
135,0,1,0,1,0,64,32,1024,47346.800017056055
136,0,1,1,0,1,256,32,1024,46493.79993872837
137,0,0,0,0,0,256,32,1024,46256.60001185583
138,0,1,1,0,0,128,32,1024,46311.199979278
139,1,1,0,0,1,256,32,1024,135112.00000137015
140,0,0,1,0,0,256,32,1024,46212.79997798958
141,0,1,0,1,0,128,32,1024,47239.800007164435
142,0,1,1,0,1,256,32,1024,46493.80001211373
143,0,0,0,0,0,64,32,1024,46298.39998095679
144,0,1,1,0,0,256,2,1024,46191.399991582184
145,1,1,1,0,1,128,32,4096,128474.60004242751
146,0,0,0,0,0,256,32,1024,46256.60002135276
147,0,1,1,1,0,256,2,4096,46687.999974601276
148,0,1,0,0,1,128,32,1024,46404.99999659289
149,0,0,1,0,0,256,2,4096,46143.39999994686
150,0,1,0,0,0,64,32,1024,46224.00004689535
151,0,1,1,0,1,256,2,1024,46256.8000435228
152,1,0,0,0,0,128,32,4096,132886.00000814148
153,0,1,1,1,0,256,32,1024,46477.79999604815
154,0,1,0,0,1,256,2,4096,46310.80000812553
155,0,1,1,0,0,128,32,1024,46311.20000250054
156,0,0,0,0,0,256,2,4096,46166.99998296336
157,0,1,1,0,1,64,32,1024,46469.599988216716
158,1,1,0,0,0,256,2,1024,132971.59997029355
159,0,0,1,1,0,128,32,4096,46256.600021879785
160,0,1,0,0,1,256,32,1024,46191.20000322247
161,0,1,1,0,0,256,2,4096,46427.0000371279
162,0,0,0,0,0,128,32,1024,46582.20000208301
163,0,1,1,0,1,256,2,4096,46381.39999258767
164,1,1,0,0,0,64,32,1024,132129.6000283414
165,0,0,1,1,0,256,32,1024,47774.0000271492
166,0,1,0,0,1,128,2,4096,46277.59999351874
167,0,1,1,0,0,256,32,1024,46047.39999719085
168,0,0,0,0,0,256,32,1024,46256.60001509142
169,0,1,1,0,0,256,32,1024,46047.39997816953
170,1,1,0,0,0,128,32,1024,133666.2000354351
171,0,0,1,0,0,256,32,1024,46212.80001935945
172,0,1,0,1,0,64,32,1024,47346.80000474836
173,0,1,1,0,0,256,32,1024,46047.40001898307
174,0,0,0,0,0,128,32,1024,46582.199998785
175,0,1,1,0,0,256,32,1024,46047.40001781824
176,1,1,0,0,0,256,32,1024,131767.40004824012
177,0,0,1,0,0,128,32,1024,46138.79999277907
178,0,1,1,0,0,256,32,1024,46047.39999465671
179,0,1,1,0,0,256,32,1024,46047.399993197745
180,0,1,1,0,0,256,32,1024,46047.39998545839
181,0,1,1,0,0,256,32,1024,46047.40000771878
182,0,1,1,0,0,256,32,1024,46047.400018253495
183,0,1,1,0,0,256,32,1024,46047.39995656826
184,0,1,1,0,0,256,32,1024,46047.39998614576
185,0,1,1,0,0,256,32,1024,46047.39998123491
186,0,1,1,0,0,256,32,1024,46047.39997409533
187,0,1,1,0,0,256,32,1024,46047.4000051555
188,0,1,1,0,0,256,32,1024,46047.40000430097
189,0,1,1,0,0,256,32,1024,46047.400033936465
190,0,1,1,0,0,256,32,1024,46047.400013023514
191,0,1,1,0,0,256,32,1024,46047.40000482436
192,0,1,1,0,0,256,32,1024,46047.400016048785
193,0,1,1,0,0,256,8,1024,47095.60002531604
194,0,1,1,0,0,64,32,1024,46145.000011715056
195,0,1,0,1,0,256,32,4096,46755.99997406926
196,0,1,1,0,0,128,8,1024,46539.200028105086
197,0,0,0,0,0,256,32,1024,46256.600015499316
198,0,1,1,0,0,256,32,4096,46191.19997287565
199,0,1,1,0,0,128,8,1024,46539.19999091873
200,1,1,0,0,0,256,32,1024,131767.39998240038
201,0,0,1,1,0,64,32,1024,46819.60000490588
202,0,1,0,0,0,256,8,4096,46102.000010786134
203,0,1,1,0,0,256,32,1024,46047.399985821874
204,0,0,0,0,0,128,32,1024,46582.200013995505
205,0,1,1,0,0,256,32,4096,46191.199991673944
206,1,1,0,0,0,256,8,1024,132666.19998674002
207,0,0,1,0,0,128,32,1024,46138.80000601493
208,0,1,0,1,0,256,32,4096,46756.00000282629
209,0,1,1,0,0,64,8,1024,46317.80001693608
210,0,0,0,0,0,256,32,1024,46256.59999814961
211,0,1,1,0,0,128,32,4096,46145.79997860511
212,0,1,1,0,0,256,8,1024,47095.59999034443
213,1,1,0,0,0,256,32,1024,131767.39999801415
214,0,0,1,0,0,256,32,1024,46212.79999217596
215,0,1,0,1,0,128,32,4096,46189.99998070742
216,0,1,1,0,0,256,8,1024,47095.59998358962
217,0,0,0,0,0,64,32,1024,46298.40000330352
218,0,1,1,0,0,256,32,4096,46191.199995862065
219,0,1,1,0,0,128,32,1024,46311.20001147512
220,1,1,0,0,0,256,8,1024,132666.1999974001
221,0,0,1,0,0,256,32,1024,46212.799992406995
222,0,1,0,1,0,256,32,4096,46755.99999139955
223,0,1,1,0,0,128,8,1024,46539.199995086696
224,0,0,0,0,0,256,32,1024,46256.59997840736
225,0,1,1,0,0,64,32,4096,46715.399974102904
226,0,1,1,0,0,256,32,1024,46047.3999798264
227,1,1,0,0,0,128,8,1024,136314.9999917984
228,0,0,1,0,0,256,32,1024,46212.799944954386
229,0,1,0,1,0,256,32,4096,46755.99997639131
230,0,1,1,0,0,256,8,1024,47095.599996853685
231,0,0,0,0,0,128,32,1024,46582.19999162334
232,0,1,1,0,0,256,32,4096,46191.19998066357
233,0,1,1,0,0,64,32,1024,46145.00000164089
234,1,1,0,0,0,256,8,1024,132666.20001448938
235,0,0,1,0,0,128,32,1024,46138.8000202292
236,0,1,0,1,0,256,32,4096,46756.0000180457
237,0,1,1,0,0,256,8,1024,47095.6000231683
238,0,0,0,0,0,256,32,1024,46256.60002007236
239,0,1,1,0,0,128,32,1024,46311.19999498708
240,0,1,1,0,0,256,32,4096,46191.19998018032
241,1,1,0,0,0,64,8,1024,134852.20001011266
242,0,0,1,0,0,256,32,1024,46212.79997257596
243,0,1,0,1,0,128,32,4096,46189.99999235345
244,0,1,1,0,0,256,8,1024,47095.59998521471
245,0,0,0,0,0,256,32,1024,46256.599988647176
246,0,1,1,0,0,256,32,1024,46047.400022615926
247,0,1,1,0,0,128,32,4096,46145.79999719846
248,1,1,0,0,0,256,8,1024,132666.1999965887
249,0,0,1,0,0,64,32,1024,46389.59998883271
250,0,1,0,0,0,256,32,4096,46038.99999952299
251,0,1,0,1,0,128,8,4096,46586.39998991588
252,0,0,0,0,0,256,32,4096,46042.40002338065
253,0,0,0,0,0,256,32,4096,46042.40002854343
254,0,0,0,0,0,256,32,4096,46042.40000734035
255,0,0,0,0,0,128,8,4096,46245.79997018858
256,1,0,0,0,0,256,32,4096,134589.60001199174
257,0,0,0,0,0,256,32,4096,46042.39998348376
258,0,0,0,1,0,64,32,4096,46264.19995675347
259,0,0,0,0,0,256,8,4096,46426.59998105628
260,0,0,0,0,0,128,32,4096,46476.200011278306
261,0,0,0,0,0,256,32,4096,46042.39998489364
262,0,0,0,0,0,256,8,4096,46426.5999614013
263,1,0,0,0,0,128,32,4096,132886.00003470347
264,0,0,0,0,0,256,2,4096,46167.0000179151
265,0,0,0,1,1,256,32,4096,46507.39996270284
266,0,0,0,0,0,64,32,4096,46314.399992595645
267,0,0,0,0,0,256,8,4096,46426.59999523642
268,0,0,0,0,0,128,32,4096,46476.19998721455
269,0,0,0,0,0,256,32,4096,46042.39996150888
270,1,0,0,0,0,256,2,4096,132200.19998372154
271,0,0,0,0,1,128,8,4096,46212.20000571965
272,0,0,0,1,0,256,32,4096,46898.40002693755
273,0,0,0,0,0,256,32,4096,46042.399996811364
274,0,0,0,0,0,64,32,4096,46314.40000132476
275,0,0,0,0,0,256,8,4096,46426.59998934889
276,0,0,0,0,0,128,32,4096,46476.19999593504
277,1,0,0,0,0,256,32,4096,134589.59999561124
278,0,0,0,0,0,256,32,4096,46042.40003494001
279,0,0,0,0,0,256,32,4096,46042.39999411965
280,0,0,0,0,0,256,32,4096,46042.40002294942
281,0,0,0,0,0,256,32,4096,46042.40000995188
282,0,0,0,0,0,256,32,4096,46042.40002198262
283,0,0,0,0,0,256,32,4096,46042.39999199133
284,0,0,0,0,0,256,32,4096,46042.39999710682
285,0,0,0,0,0,256,32,4096,46042.40002525543
286,0,0,0,0,0,256,32,4096,46042.3999870596
287,0,0,0,0,0,256,32,4096,46042.40000515757
288,0,0,0,0,0,256,32,4096,46042.40003147059
289,0,0,0,0,0,256,32,4096,46042.400037507614
290,0,0,0,0,0,256,32,4096,46042.39999411548
291,0,0,0,0,0,256,32,4096,46042.40001241185
292,0,0,0,0,0,256,32,4096,46042.39998400198
293,0,0,0,0,0,256,32,4096,46042.40003029938
294,0,0,0,0,0,256,32,4096,46042.39995364601
295,0,0,0,0,0,256,32,4096,46042.40000404652
296,0,0,0,0,0,256,32,4096,46042.39997825954
297,0,0,0,0,0,256,2,4096,46167.00000216607
298,0,0,0,0,0,256,32,4096,46042.40000699676
299,0,0,0,0,1,128,8,4096,46212.19997065209
