Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
41,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.029786753963551422
42,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0.9980186748368259
43,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.9960237525126784
44,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0.9930584580803611
45,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0.9940671112618642
46,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0.01488808211042834
47,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.027827646801861162
48,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0.009908593321857787
49,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0000110439735113
50,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0.9940493672433048
51,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.00695436391614542
52,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0.003970656045254584
53,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0.9940398317253815
54,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.994048999252857
55,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0.9920406410075497
56,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0.9940489428184819
57,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0.9920615453193115
58,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0.017869515760399503
59,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0.9940434187022292
60,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0.9920598668434945
61,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0.9920317245404847
62,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0.998030072459434
63,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0.9930767726660109
64,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0.005946222055666401
65,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0.999010927700135
66,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.009926899555844635
67,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0.9940457213337905
68,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.017866728618552014
69,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0.9930363556028711
70,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0.004958114138509752
71,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0.9940305616929928
72,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.0029844965518431668
73,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0.9940426197096877
74,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0.9920309885409464
75,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0.0010048241395581488
76,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0.006946333349451184
77,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0.012913434667132465
78,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0.9940596563569868
79,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.006948515561876559
80,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.0029621139732539177
81,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.0029873605522592137
82,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0.029790953560686773
83,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0.0029672286548454324
84,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0.028818159959676626
85,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.0029893928448708204
86,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0.02878138424884808
87,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.0029647194527838293
88,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0.028782143511963888
89,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0.028800632415757327
90,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0.0029709092961430566
91,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0.002983553547315415
92,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0.003001528837278891
93,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0.002974023038713123
94,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0.00298589344937904
95,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001982139514294932
96,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0.00495615634114216
97,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0.02880457810781366
98,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0.004974386146612456
99,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0.028805849002202837
100,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0.0049595233919424485
101,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001968603245562802
102,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019836947184440844
103,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019844582953773364
104,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019973886621233805
105,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019847934919222546
106,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001972151999548979
107,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019706019482880945
108,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001984282843636712
109,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001949056778963588
110,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019976668772350797
111,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001999332619007424
112,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019965258359189155
113,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019842826928785683
114,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001992724574884988
115,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001987329339851777
116,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019993791992311927
117,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0020018612886589125
118,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.02084261239831291
119,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019939402166809566
120,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019894153130659105
121,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.02081794854749588
122,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001982343872224851
123,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001997216232304216
124,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.020866527964866252
125,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019755540186503517
126,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001975657050712146
127,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.020854390238544723
128,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001991346770694868
129,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001986843109427214
130,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.020857949441515443
131,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019732930256831827
132,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0.002978567428465286
133,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.020836715293228236
134,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0.0029735945512995494
135,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019828350418800798
136,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0.019862998668761133
137,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019936994375323734
138,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0.0029838126263148045
139,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.001987390500339675
140,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0.023841788687779662
141,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0.0049602698614081035
142,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.028789066385613217
143,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0.01985619376222974
144,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0.0029838062404402093
145,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.002989570082678084
146,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0.0029723045502560905
147,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.006957980972577887
148,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0.028787805170116754
149,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0.0029483311140848707
150,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0.004981815346457496
151,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0.028792921771021364
152,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0.00395379982299448
153,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0.004957876735316377
154,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.028789134975186082
155,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0.001991832651690234
156,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0.0019738752710435443
157,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0020012969282786276
158,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.002005229972084667
159,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0020071510934095765
160,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.001960354951954125
161,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0019845054162447562
162,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0019874187468503293
163,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.001986763243315963
164,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.001975042944306202
165,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0019941676152275593
166,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0019851698870801834
167,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0019660837117303066
168,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.001963510034061051
169,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.001986502388774246
170,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.006961959338132778
171,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0.019855811951922746
172,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0.00297238636296781
173,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0.003974056872315541
174,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0.028807111699261867
175,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.01888352984665735
176,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0.0029625530739806837
177,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0.0069204820544407795
178,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.029807639579370077
179,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0.00695739635369942
180,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0.001989782288761038
181,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0.004965774953024979
182,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.02880592231924382
183,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0.9940231238815501
184,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0.006948117953301193
185,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.002980697473127715
186,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0.019860262028336115
187,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.002978969873572945
188,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0.0029740086148098616
189,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0.0029609283376304087
190,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.01888322243697167
191,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0.9940420557835876
192,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0.006957605119340522
193,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.0029637712833616705
194,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0.019846863341902207
195,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0.0029886398744153305
196,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0.003947200381624924
197,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0.00295653891526974
198,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0.9940527201512875
199,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0.0029670785381218368
200,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.00199793656129061
201,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.006954412607004588
202,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0.020840870375929788
203,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0.0030014413771152068
204,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0.004964961961476092
205,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0.002965668193752945
206,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0.9940333260237824
207,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0.0029887276199298623
208,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019742080110435184
209,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.006945816222300366
210,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0.020839745653207713
211,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0029716414641563875
212,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0.002979579378461426
213,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0.003960739617258223
214,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.020863916818455445
215,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0.9940180313937501
216,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0.0019975526424221646
217,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.0069488907464615
218,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0.02084628928715917
219,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.002973788770925821
220,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0.002986988413157237
221,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0.00395428776136896
222,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.020871878201299387
223,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0.9940646078685555
224,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0.0019832159305923688
225,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.006948856229980963
226,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001980481562753705
227,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019956229827297507
228,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019909867222657777
229,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019969291726092
230,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019791889129072734
231,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019652107928811047
232,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0020037307876967845
233,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0020039221421781646
234,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019808915655825446
235,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019786427400249025
236,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019752970814562415
237,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019689830208043666
238,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001998376476726213
239,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.001985108847900601
240,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019964115449352137
241,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0.002981137392014066
242,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.019851809988472042
243,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.001991094640703278
244,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0.004961578663755203
245,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0.029762912062064596
246,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.01883196485579532
247,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0.9940422645622595
248,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.002007822079678173
249,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.006947739135331449
250,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0.02085372811213328
251,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.002995029869798272
252,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.0019912337413705117
253,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0.0029814324531513914
254,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0.027819208320687544
255,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0.006942771556922282
256,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0.9940220102928536
257,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.0019898231500018286
258,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.006954237821717985
259,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0.006959287512860253
260,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0.002980699067342185
261,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.0019899869843696934
262,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0.0039587853115835275
263,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0.002984528315984019
264,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.9940492780297159
265,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0.00298807464901711
266,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0.005953885341503663
267,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0.006961664594909942
268,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0.006953851477407047
269,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0.003003266242630131
270,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.0019986362427998044
271,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0.003934360786339901
272,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0.003006846623175486
273,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.0208813415768488
274,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0.9940569183235386
275,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0.006945965306589132
276,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0.006994201763904905
277,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0.02084757785218608
278,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.002976714667171401
279,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019999828643984864
280,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0.0049898778445139035
281,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0.007918259232556273
282,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.018859033432228396
283,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0.9940322535209253
284,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.001972006842728854
285,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.006942403489858773
286,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0.006980598094024179
287,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0.0029713993219403377
288,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0.0019745930775683434
289,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0.0049589794287581345
290,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0.009937566979401952
291,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.0059661653642553115
292,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0.9940468657320489
293,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0.001992095875128168
294,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0.003964602862082759
295,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0.006940034087811896
296,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.020850743832393683
297,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0.002980330992193692
298,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0.0029625342871094054
299,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0.003955063400415424
