Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
259,4,1,1,1,1,0,1,0,0,1,21.758
260,4,1,2,0,0,1,0,0,1,1,24.306
261,2,2,1,1,1,1,0,1,0,1,66.91
262,4,1,1,1,1,1,0,0,0,1,21.65
263,4,1,1,1,1,1,0,0,0,1,21.65
264,1,3,1,1,1,1,0,0,0,1,156.172
265,4,1,3,1,0,0,1,0,0,1,24.194
266,3,1,1,0,1,1,0,1,1,1,33.254
267,4,1,2,1,1,1,0,0,0,1,22.476
268,4,2,1,1,1,1,0,0,0,1,31.152
269,2,1,1,1,1,1,0,0,0,1,41.828
270,4,3,1,1,1,1,1,0,0,1,46.682
271,4,1,1,1,0,0,0,0,0,1,22.254
272,1,1,3,0,1,1,0,1,1,1,93.314
273,4,1,1,1,1,1,0,0,0,1,21.65
274,3,1,2,1,1,1,0,0,0,1,29.312
275,4,2,1,1,1,1,0,0,0,1,31.152
276,4,1,1,1,1,1,1,0,0,1,21.714
277,2,1,1,1,0,0,0,0,0,1,42.99
278,4,3,1,0,1,1,0,1,1,1,40.828
279,4,1,3,1,1,1,0,0,0,1,23.204
280,1,1,1,1,1,1,0,0,0,1,78.57
281,4,1,2,1,1,1,0,0,0,1,22.476
282,3,2,1,1,1,1,1,0,0,1,46.406
283,4,1,1,1,0,0,0,0,0,1,22.254
284,4,1,1,0,1,1,0,1,1,1,24.708
285,2,3,1,1,1,1,0,0,0,1,82.656
286,4,1,3,1,1,1,0,0,0,1,23.204
287,4,1,1,1,1,1,0,0,0,1,21.65
288,1,1,1,1,1,1,0,0,0,1,78.57
289,4,2,2,1,0,0,1,0,0,1,34.764
290,3,1,1,0,1,1,0,1,1,1,33.254
291,4,1,1,1,1,1,0,0,0,1,21.65
292,4,3,1,1,1,1,0,0,0,1,42.476
293,2,1,3,1,1,1,0,0,0,1,42.72
294,4,1,1,1,1,1,0,0,0,1,21.65
295,4,1,1,1,1,0,1,0,0,1,21.758
296,1,1,2,0,0,1,0,0,1,1,86.128
297,4,2,1,1,1,1,0,1,0,1,34.32
298,3,1,1,1,1,1,0,0,0,1,28.562
299,4,3,1,1,1,1,0,0,0,1,42.476
