Iteration,topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
25,2,10,2,10,10,1,1000,1000,1024,10000,5,0,0.2735142525015301
26,4,1,2,1000000,1,1,1,1000,512,10000,2,29,0.003200939096304834
27,4,10,2,10,1,1,1,1000,512,10000,5,29,0.014373524901888942
28,2,1,4,1000000,10,0,1000,1000,512,100,2,0,0.0
29,4,10,4,10,10,0,1000,10,1024,100,2,29,0.4024427528493608
30,4,10,4,1000000,10,0,1000,1000,1024,10000,2,0,1.9830682925417987e-05
31,2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,0.0003120590253545614
32,2,1,4,10,10,1,1,1000,512,100,5,29,2.751201201195128e-06
33,4,1,4,10,10,1,1,10,512,100,5,29,0.08233800381656947
34,4,10,4,1000000,1,1,1000,10,1024,100,5,29,0.00025986381500709457
35,4,10,2,1000000,1,1,1000,10,512,100,2,0,0.007158983288952545
36,4,10,4,10,1,0,1,10,1024,100,2,29,0.01480365485788734
37,2,10,2,10,10,1,1000,1000,512,100,5,29,1.8286657956046543e-05
38,4,1,4,1000000,1,1,1,1000,512,100,5,0,8.576049197423612e-06
39,4,1,2,10,1,0,1000,1000,1024,10000,2,29,0.4784193210119002
40,4,10,2,10,1,1,1000,10,512,100,2,0,0.5934402642928924
41,2,1,2,10,1,0,1,1000,512,100,2,0,7.699966678850543e-06
42,4,10,4,1000000,10,1,1000,10,1024,10000,5,29,9.851239506029053e-06
43,2,1,2,10,1,1,1000,10,512,10000,5,0,2.1016883848528874e-05
44,2,1,4,1000000,10,1,1,10,1024,100,5,29,2.601474397309291e-06
45,2,10,4,10,1,0,1000,10,1024,10000,5,0,9.450536657772568e-06
46,2,10,2,1000000,1,0,1,10,1024,10000,2,29,2.1494873203352413e-05
47,2,1,2,10,10,1,1,1000,1024,10000,5,29,0.14312966899658203
48,4,1,4,1000000,1,1,1,1000,1024,10000,2,29,0.001885345550106842
49,2,1,4,1000000,10,1,1,1000,1024,10000,2,29,2.1992540215390256e-05
50,4,1,4,10,1,0,1,10,1024,10000,5,0,8.64284654661271e-06
51,2,10,4,10,10,1,1000,1000,512,10000,5,29,0.325595849798994
52,2,10,4,1000000,10,0,1,10,512,100,2,0,1.5039275957870132e-05
53,4,1,4,1000000,1,0,1,1000,512,10000,5,29,0.0008727303411473092
54,4,10,4,10,10,1,1,1000,1024,10000,2,0,0.14380861616796398
55,2,1,4,10,10,0,1000,1000,1024,10000,2,0,0.7655312000261408
56,2,1,2,10,1,0,1000,10,1024,100,5,29,0.29801389996197725
57,2,10,2,10,10,0,1,1000,512,100,2,0,1.4252174467333743e-05
58,4,10,4,10,10,1,1,10,1024,100,2,0,0.1437872493686369
59,2,10,2,10,10,1,1000,10,1024,10000,5,0,2.251828696623437e-05
60,4,10,2,1000000,1,1,1,10,512,10000,2,29,6.135510223760659e-06
61,4,1,2,1000000,10,0,1000,10,512,100,2,29,0.002616214949472578
62,4,10,2,10,1,1,1,10,512,10000,2,0,2.4593010873488684e-06
63,2,1,2,1000000,1,1,1000,10,512,100,5,0,1.1556877269805757e-05
64,4,10,2,10,10,0,1000,1000,512,100,2,0,1.9019721459676206e-05
65,4,1,2,10,10,1,1000,1000,512,10000,2,0,0.5187834942174328
66,4,10,4,10,10,1,1,10,512,10000,2,0,1.1249141353070286e-05
67,2,1,4,10,1,0,1,10,512,10000,2,0,8.778260637553037e-06
68,2,1,4,1000000,10,1,1,1000,512,100,5,29,8.336900097143478e-06
69,2,1,2,10,10,0,1000,1000,512,100,5,0,3.6559179891978145e-05
70,2,10,2,10,10,1,1,1000,512,100,5,0,1.6574575831989334e-05
71,2,10,2,10,10,1,1,1000,512,100,5,0,1.8999700254416822e-05
72,2,10,2,10,10,1,1,1000,512,100,5,0,1.3474951930453968e-05
73,2,10,2,10,10,1,1,1000,512,100,5,0,1.2225448813748789e-05
74,2,10,2,10,10,0,1,1000,512,100,5,29,3.283811128928205e-05
75,2,10,2,10,10,0,1,1000,512,100,5,29,2.190027308516768e-05
76,2,10,2,10,10,0,1,1000,512,100,5,29,1.0822028661037447e-05
77,2,10,2,10,10,0,1,1000,512,100,5,29,3.139646747923309e-05
78,2,10,2,10,10,0,1,1000,512,100,5,29,7.8850765009913e-06
79,2,10,2,10,10,0,1,1000,512,100,5,29,7.680064832094338e-06
80,2,10,2,10,10,0,1,1000,512,100,5,29,1.800392436689851e-05
81,2,10,2,10,10,0,1,1000,512,100,5,29,1.8342778064737657e-05
82,2,10,2,10,10,0,1,1000,512,100,5,29,1.482438514370476e-05
83,2,10,2,10,10,0,1,1000,512,100,5,29,4.933353133900558e-05
84,2,10,2,10,10,1,1,1000,512,100,5,0,2.2290385990439513e-05
85,2,10,2,10,10,0,1,1000,512,100,5,29,3.2852093294564324e-05
86,2,10,2,1000000,10,1,1000,1000,1024,100,5,0,2.049653813248012e-06
87,2,10,2,10,10,0,1,1000,512,100,5,29,1.7970181640606655e-05
88,2,10,2,1000000,10,1,1,1000,1024,100,5,0,2.0082638991655065e-05
89,2,10,2,10,10,0,1000,1000,512,100,5,29,3.095814373730802e-05
90,2,10,2,10,10,1,1,1000,512,100,5,0,1.2922555843333813e-06
91,2,10,2,1000000,10,1,1000,1000,1024,100,5,29,1.0749512779308142e-05
92,2,10,2,10,10,1,1,1000,512,100,5,0,8.204724593612541e-06
93,2,10,2,1000000,10,1,1,10,1024,100,5,29,7.593845755698456e-06
94,2,10,2,10,10,1,1000,1000,512,100,5,0,1.1785369693009261e-05
95,2,10,2,10,10,1,1,10,512,10000,5,29,2.33361672328612e-05
96,2,10,2,1000000,10,1,1000,1000,1024,100,5,0,5.293201801999444e-05
97,2,10,2,10,10,1,1,1000,512,100,5,29,1.753370503799504e-05
98,2,10,2,1000000,10,1,1,10,1024,10000,5,0,2.4055156500351164e-05
99,2,10,2,10,10,1,1000,1000,512,100,5,29,3.854282047887747e-06
100,2,10,2,10,10,1,1,10,512,10000,5,0,1.4968883645137432e-05
101,2,10,2,1000000,10,1,1,1000,1024,100,5,29,4.2687096953971395e-06
102,2,10,2,10,10,1,1000,1000,512,10000,5,0,0.307482687318296
103,2,10,2,10,10,1,1,10,512,100,5,0,0.13491464979432727
104,2,10,2,1000000,10,1,1,1000,1024,100,5,29,2.203677235471005e-07
105,2,10,2,10,10,1,1000,10,512,10000,5,0,0.0
106,2,10,2,10,10,1,1,1000,512,100,5,29,2.303170880626859e-05
107,2,10,2,1000000,10,1,1000,1000,1024,10000,5,0,1.6995183960471296e-05
108,2,10,2,10,10,1,1,10,512,100,5,29,0.13353282042050946
109,2,10,2,10,10,1,1,1000,512,100,5,0,1.4178465440631185e-05
110,2,10,2,1000000,10,1,1,1000,1024,10000,5,29,2.172912158152943e-05
111,2,10,2,10,10,1,1000,10,512,100,5,0,0.3120441979424057
112,2,10,2,10,10,1,1,1000,512,100,5,29,1.3780615611563127e-05
113,2,10,2,1000000,10,1,1,1000,1024,10000,5,0,0.0
114,2,10,2,10,10,1,1000,10,512,100,5,29,0.26718213936839397
115,2,10,2,10,10,1,1,1000,512,100,5,0,2.240722485366345e-05
116,2,10,2,1000000,10,1,1,1000,1024,10000,5,29,4.5539930288486e-06
117,2,10,2,10,10,1,1,1000,1024,10000,5,29,0.13552910996269427
118,2,10,2,1000000,10,1,1000,1000,512,100,5,29,9.214294357133886e-07
119,2,10,2,10,10,0,1,1000,512,100,5,29,1.7839510148795898e-05
120,2,10,2,10,10,1,1,1000,512,10000,5,29,0.13709491644859062
121,2,10,2,1000000,10,0,1000,1000,1024,100,5,29,2.4959325788262086e-05
122,2,10,2,10,10,1,1,1000,512,100,5,29,3.324231865086411e-05
123,2,10,2,10,10,1,1,1000,512,100,5,29,5.057934880437943e-06
124,2,10,2,1000000,10,0,1000,1000,1024,10000,5,29,0.0
125,2,10,2,10,10,1,1,1000,512,100,5,29,1.087612166661465e-05
126,2,10,2,10,1,0,1,1000,512,100,5,29,6.438136587881037e-06
127,2,10,2,1000000,10,1,1000,1000,1024,10000,5,29,1.5074741026018906e-05
128,4,10,2,10,10,1,1,1000,512,100,5,29,2.1592139118956846e-05
129,2,10,2,10,10,0,1,1000,512,100,5,29,1.0959394674594199e-05
130,2,1,2,1000000,10,1,1000,1000,1024,10000,5,29,1.1574970809375053e-05
131,2,10,2,1000000,10,1,1,10,1024,10000,5,0,1.3824643913735613e-05
132,2,10,2,1000000,10,1,1,10,1024,10000,5,0,6.362447626270069e-06
133,2,10,2,1000000,10,1,1,1000,1024,10000,5,0,4.771910901648605e-06
134,2,10,2,1000000,10,1,1,1000,1024,10000,5,29,1.4713870869657463e-05
135,2,10,2,1000000,10,1,1,1000,1024,10000,5,29,1.9344649768896284e-05
136,2,10,2,1000000,10,1,1,10,1024,10000,5,0,2.841259505546158e-05
137,2,10,2,1000000,10,1,1,1000,1024,10000,5,29,7.3440191633084975e-06
138,2,10,2,1000000,10,1,1,1000,1024,10000,5,0,3.0787312904023786e-05
139,2,10,2,1000000,10,1,1,10,1024,10000,5,29,1.7395316038478074e-05
140,2,10,2,1000000,10,1,1,1000,1024,10000,5,0,1.169198227125723e-05
141,2,10,2,1000000,1,1,1,1000,1024,10000,5,29,0.001009085063406461
142,2,10,2,1000000,10,1,1,10,1024,10000,5,0,2.4506254658302216e-05
143,2,10,2,10,10,0,1,1000,512,100,5,29,1.1448732271409926e-05
144,4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0.0004217748315247166
145,2,10,2,10,10,1,1000,10,512,100,2,29,0.7412223856543455
146,2,1,2,10,10,1,1,1000,512,100,5,0,5.685035809800247e-06
147,2,10,2,1000000,10,0,1,1000,1024,10000,5,29,2.696255085405586e-06
148,2,10,2,1000000,10,0,1,1000,1024,10000,5,29,9.899035591529554e-07
149,2,10,2,10,1,0,1000,1000,512,100,5,29,1.4865687797680549e-05
150,2,10,2,10,10,0,1,1000,512,100,5,29,8.476563030219081e-06
151,2,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.0
152,4,10,2,10,10,0,1,1000,512,100,5,29,1.7298799218205806e-05
153,4,1,2,10,10,0,1000,1000,512,100,2,29,8.28349970462228e-06
154,4,10,2,10,10,0,1,1000,512,100,5,29,1.2193282380159803e-05
155,4,10,2,10,10,0,1,1000,512,100,5,29,2.0654776458852596e-06
156,4,10,2,10,1,0,1000,1000,512,100,5,29,7.592463935921732e-06
157,4,10,2,10,10,0,1,1000,512,100,5,29,1.3625608267991515e-05
158,4,10,4,10,10,0,1,1000,512,100,5,29,4.491340421860381e-06
159,4,10,2,10,10,0,1000,1000,512,100,2,29,3.520296285191295e-05
160,4,1,2,10,10,0,1,1000,512,100,5,29,1.962869293185035e-05
161,4,10,2,10,10,0,1,1000,512,100,5,29,2.0373634669523624e-05
162,4,10,2,10,10,0,1000,1000,512,100,5,29,1.9919305071210458e-05
163,4,10,2,10,1,0,1,1000,512,100,5,29,2.386492724787497e-05
164,4,10,2,10,1,0,1,1000,512,100,5,29,1.6819712521576635e-05
165,4,10,4,10,1,0,1,1000,512,100,5,29,6.650150924372253e-07
166,4,10,2,10,1,0,1000,1000,512,100,2,29,2.5012814770353264e-05
167,4,1,2,10,1,0,1,1000,512,100,5,29,1.925829010574833e-05
168,4,10,2,10,1,0,1,1000,512,100,5,29,0.0
169,4,10,2,10,1,0,1000,1000,512,100,5,29,2.6829058367630326e-05
170,2,10,2,10,1,0,1,1000,512,100,5,29,1.1661289904228425e-05
171,2,10,2,10,1,0,1,1000,512,100,5,29,2.9911538987663897e-05
172,4,10,4,10,1,0,1,1000,512,100,5,29,1.6115750043567904e-05
173,2,10,2,10,1,0,1000,1000,512,100,2,29,0.0
174,2,1,2,10,1,0,1,1000,512,100,5,29,2.695993372373358e-05
175,2,10,2,10,1,0,1,1000,512,100,5,29,1.995726389666961e-05
176,2,10,2,10,1,0,1000,1000,512,100,5,29,1.837422205775137e-05
177,4,10,2,10,1,0,1,1000,512,100,5,29,1.359899963426724e-05
178,2,10,2,10,1,0,1,1000,512,100,5,29,9.670788083465257e-06
179,2,10,4,10,1,0,1,1000,512,100,5,29,4.0312556792043376e-05
180,2,10,2,10,1,0,1000,1000,512,100,5,29,1.2070845131111186e-05
181,2,1,2,10,1,0,1,1000,512,100,2,29,1.1660797105188357e-05
182,4,10,2,10,10,0,1,1000,512,100,5,29,1.9241055068965116e-05
183,2,10,2,10,10,0,1,1000,512,100,5,29,1.7107189042640812e-05
184,2,10,2,10,10,0,1000,1000,512,100,5,29,1.3062095733134976e-05
185,2,10,2,10,1,0,1,1000,512,100,5,0,1.9901907807047597e-05
186,4,10,4,10,10,0,1,1000,512,100,5,29,1.6080893066877535e-05
187,2,10,2,10,10,0,1000,1000,512,100,5,29,1.1908117786432007e-06
188,2,10,2,10,10,0,1,1000,512,100,2,0,1.2017408286738447e-05
189,2,1,2,10,10,0,1,1000,512,100,5,29,2.574909774235075e-05
190,4,10,2,10,1,0,1,1000,512,100,5,29,1.4700455174710044e-05
191,2,10,2,10,10,0,1000,1000,512,100,5,29,1.1632035308521555e-05
192,2,10,2,10,10,0,1,1000,512,100,5,0,9.918322926017799e-06
193,4,10,4,1000000,10,0,1,1000,1024,10000,5,29,8.833638176972578e-06
194,2,10,2,10,1,0,1000,1000,512,100,5,29,9.491325562951892e-06
195,2,10,2,10,1,0,1000,1000,512,100,2,0,1.3527928866540102e-05
196,2,1,2,10,1,1,1000,1000,512,100,5,29,9.282785342016963e-06
197,4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,5.225179872815381e-05
198,2,10,2,10,1,1,1000,1000,512,100,5,29,1.909386969403197e-05
199,2,10,2,10,1,0,1000,1000,512,100,5,0,4.681157541356381e-06
200,2,10,2,1000000,1,1,1000,1000,1024,10000,5,29,2.3646307539395104e-05
201,4,10,4,10,1,0,1000,1000,512,100,5,29,2.8001270897493734e-06
202,2,10,2,10,1,1,1000,1000,512,100,2,0,4.791098152322406e-05
203,2,1,2,1000000,1,0,1000,1000,1024,10000,5,29,6.684949319782553e-06
204,4,10,2,10,1,0,1000,1000,512,100,5,29,1.7531678044649438e-05
205,2,10,2,10,1,0,1000,1000,512,100,5,29,1.0840984788667015e-05
206,2,10,2,10,1,0,1000,1000,512,100,5,29,4.223519843843338e-06
207,2,10,2,10,1,0,1000,1000,512,100,5,29,1.9054663932527192e-05
208,2,10,2,10,1,0,1000,1000,512,100,5,29,1.3179197659433092e-05
209,2,10,2,10,1,0,1000,1000,512,100,5,29,9.050034002025521e-06
210,2,10,2,10,10,0,1,1000,512,100,5,29,6.133674381857325e-06
211,2,10,2,10,10,0,1000,1000,512,100,5,29,6.22877293252518e-06
212,2,10,2,10,1,0,1,1000,512,100,5,29,1.4233292777012277e-05
213,2,10,2,10,10,0,1,1000,512,100,5,29,4.034155073333377e-06
214,2,10,2,10,10,0,1000,1000,512,100,5,29,3.0632837374831503e-06
215,2,10,2,10,1,0,1,1000,512,100,5,29,2.1882386959857815e-05
216,2,10,2,10,10,0,1,1000,512,100,5,29,1.1183797097193663e-05
217,2,10,2,10,10,0,1000,1000,512,100,5,29,3.0150431513041358e-05
218,2,10,2,10,1,0,1,1000,512,100,5,29,1.1520082061005267e-05
219,2,10,2,10,10,1,1,1000,512,100,5,29,7.5150051793475455e-06
220,2,10,2,10,10,0,1000,1000,512,100,5,29,3.7123354372243196e-05
221,2,10,2,10,1,0,1,1000,512,100,5,0,1.0275054835295866e-05
222,2,10,2,1000000,10,1,1,1000,1024,10000,5,29,6.813082511135623e-06
223,2,10,2,10,10,0,1000,1000,512,100,5,29,1.5592527127335843e-05
224,4,10,4,10,1,1,1,1000,512,100,5,29,0.0
225,2,10,2,10,10,0,1,1000,512,100,5,0,2.4374538188697737e-05
226,2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,1.8967459540740953e-05
227,4,1,2,10,1,1,1,1000,512,100,5,29,1.4000507131447135e-05
228,2,10,2,10,10,0,1,1000,512,100,5,29,1.797392995945685e-05
229,2,10,2,1000000,10,1,1000,1000,1024,10000,5,0,2.9138698078744923e-05
230,2,10,2,10,1,0,1,10,512,100,5,29,0.01477837535104532
231,4,10,2,10,10,0,1,1000,512,100,5,29,3.2598817602864477e-06
232,2,10,4,10,1,1,1000,1000,512,100,5,0,1.641178931810107e-06
233,2,10,2,1000000,10,0,1,1000,1024,10000,2,29,1.2475354304161966e-05
234,2,1,2,10,10,0,1000,1000,512,100,5,29,1.2081271037956603e-05
235,4,10,2,10,1,1,1,1000,512,100,5,29,2.9074601286589915e-05
236,2,10,2,10,10,0,1,1000,512,100,5,0,1.0474939084419746e-05
237,2,10,2,10,10,0,1,1000,512,100,5,0,1.7968052753875112e-05
238,2,10,2,1000000,1,1,1000,10,1024,10000,5,0,2.1013946765255616e-06
239,4,10,2,10,10,0,1,1000,512,100,5,0,6.378251641700594e-06
240,2,10,4,10,10,1,1000,1000,512,100,5,0,9.486769454933223e-06
241,2,10,2,10,1,0,1,1000,1024,10000,2,0,0.014636134937560632
242,2,1,2,1000000,10,0,1,1000,512,100,5,0,1.0285481949734743e-05
243,4,10,2,10,10,1,1000,1000,512,100,5,0,1.386011760457464e-05
244,2,10,2,10,1,0,1,1000,512,100,5,0,1.4929260580518996e-05
245,2,10,2,10,10,0,1,1000,1024,10000,5,0,0.13555321768159997
246,2,10,2,1000000,1,1,1000,10,512,100,5,0,0.00013723001088908186
247,4,10,2,10,10,0,1,1000,512,100,5,0,1.1566101172596973e-05
248,2,10,4,10,10,1,1000,1000,512,100,5,0,1.543260619712518e-05
249,2,10,2,10,1,0,1,1000,1024,100,2,0,3.315543896865942e-05
250,2,1,2,10,1,0,1,1000,512,100,2,0,1.7640485543670598e-05
251,2,10,2,10,1,1,1000,1000,512,100,2,0,1.4746161753997311e-05
252,4,10,2,10,1,0,1,1000,1024,100,2,0,8.105105087588936e-06
253,2,10,2,10,1,0,1,1000,512,100,2,0,7.717223244877143e-06
254,2,10,2,10,1,1,1000,10,512,100,2,0,0.7324418920273383
255,2,10,2,10,1,0,1,1000,512,100,2,0,3.3639832413392375e-06
256,4,10,4,10,1,0,1,1000,1024,100,2,0,0.0
257,2,10,2,1000000,10,1,1000,1000,512,10000,5,0,3.3629493126141783e-06
258,2,1,2,1000000,10,0,1,1000,512,10000,5,0,2.4048830632856985e-05
259,4,10,2,1000000,10,1,1000,1000,512,10000,5,0,2.7305989296728414e-05
260,2,10,2,10,10,0,1,1000,512,100,5,0,3.1203739881671995e-06
261,2,10,2,10,1,0,1,1000,1024,100,2,0,1.0074904785927623e-05
262,2,10,2,10,1,1,1000,10,512,100,2,0,0.7324324539421394
263,2,10,2,10,1,0,1,1000,512,100,2,0,1.4000242568976107e-05
264,4,10,4,1000000,10,0,1,1000,1024,10000,2,0,2.9644019319232975e-06
265,2,10,2,10,10,1,1000,1000,512,100,5,29,2.8755415809581182e-05
266,2,1,2,1000000,10,0,1,1000,512,10000,5,29,1.1989263555111247e-05
267,4,10,2,10,10,1,1000,1000,512,100,5,29,2.612655732020994e-05
268,2,10,2,10,10,0,1,1000,512,100,5,29,1.8077739623720823e-05
269,2,10,2,10,1,0,1,1000,1024,100,2,0,1.1768415375971797e-06
270,2,10,2,10,1,1,1000,10,512,100,2,0,0.7324536062156678
271,2,10,2,10,1,0,1,1000,512,100,2,0,1.6021673564138887e-05
272,2,10,4,1000000,10,0,1,1000,1024,10000,2,0,2.861827050151255e-05
273,4,10,2,10,1,0,1000,1000,1024,100,2,29,8.313267932895918e-06
274,2,10,2,1000000,1,0,1,1000,1024,10000,2,29,0.002523977905591323
275,2,1,2,10,1,0,1,1000,1024,100,2,29,1.243579333983514e-05
276,4,10,2,10,1,0,1000,1000,1024,100,2,29,1.2606685991429378e-05
277,2,10,2,10,1,1,1,1000,512,100,2,0,1.4484193073986827e-05
278,2,10,2,10,1,1,1000,1000,512,100,2,0,6.476345168868586e-06
279,2,10,2,10,1,1,1000,10,512,100,2,0,0.7324352928512001
280,2,10,2,10,1,1,1000,1000,512,100,2,0,1.7803505562063268e-05
281,2,10,4,10,1,1,1000,1000,512,100,2,0,7.253898974841201e-06
282,2,10,2,1000000,1,1,1000,1000,1024,10000,2,0,0.0003439099292998349
283,2,10,2,1000000,1,1,1000,1000,1024,10000,2,0,0.0003403674553727025
284,2,1,2,10,1,1,1000,1000,1024,100,2,0,3.0149556555075588e-06
285,2,10,2,10,1,1,1000,1000,512,100,2,0,3.526429078378227e-05
286,2,10,2,10,1,1,1000,1000,512,100,2,0,2.33674163445114e-05
287,2,10,2,10,1,1,1000,10,512,100,2,0,0.7324177973690622
288,2,10,2,10,1,1,1000,1000,512,100,2,0,2.870874419049774e-05
289,2,10,4,10,1,1,1000,1000,512,100,2,0,1.5271942505520546e-05
290,2,10,2,10,1,1,1000,1000,512,100,2,0,2.1552636683163696e-05
291,2,1,2,10,1,1,1000,1000,512,100,2,0,2.9523503001209056e-05
292,2,10,2,10,1,1,1000,1000,512,100,2,0,2.5320152479843413e-05
293,4,10,2,10,1,0,1000,1000,512,100,2,0,9.512150216696619e-06
294,2,10,2,10,1,1,1000,1000,512,100,2,0,2.0437661357583377e-05
295,2,10,2,10,1,1,1000,1000,512,100,2,0,6.493931645038121e-06
296,2,10,2,10,1,1,1000,1000,512,100,2,0,2.0119843287614436e-05
297,2,10,2,10,1,0,1,1000,1024,100,2,29,2.945034781537648e-05
298,2,10,2,10,1,0,1000,1000,1024,100,2,29,1.5052412101128923e-05
299,2,10,2,10,1,0,1,1000,1024,100,2,29,2.3416257629879128e-05
