Iteration,topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
92,4,10,2,10,1,0,1000,1000,512,100,2,0,2.7176272028548506e-05
93,4,10,4,10,10,0,1,1000,512,100,2,0,2.1907623862681305e-05
94,4,1,2,10,1,0,1000,1000,512,100,2,0,3.9369839336003046e-05
95,4,10,2,10,10,1,1,1000,512,100,2,0,2.1910940092354516e-05
96,4,1,4,10,10,0,1,1000,512,100,2,0,5.865421678230975e-06
97,4,10,2,10,1,0,1000,1000,512,100,2,0,1.2604514248528628e-05
98,4,10,4,10,10,1,1,1000,512,100,2,29,1.5900431206086554e-05
99,4,1,2,10,10,0,1000,1000,512,100,2,0,4.275455780487205e-06
100,4,10,2,10,1,1,1,1000,512,100,2,29,2.0139096102066438e-05
101,4,10,4,10,10,0,1,1000,512,100,2,0,2.356970212502027e-05
102,4,1,2,10,1,1,1000,1000,512,100,2,0,1.4369817035876238e-06
103,4,10,2,10,10,0,1,1000,512,100,2,29,1.0708167494858284e-05
104,4,1,4,10,10,0,1,1000,512,100,2,0,2.612756475930592e-05
105,4,10,2,10,1,1,1000,1000,512,100,2,29,9.297556068009516e-06
106,4,10,2,10,10,0,1,1000,512,100,2,0,1.8834720851760224e-05
107,4,1,4,10,10,1,1,1000,512,100,2,0,1.1371609825888966e-05
108,4,10,2,10,1,0,1000,1000,512,100,2,29,2.6476172763868528e-05
109,4,10,2,10,10,0,1,1000,512,100,2,0,2.912046386600797e-05
110,4,1,4,10,10,1,1,1000,512,100,2,29,1.1764609280208876e-05
111,4,10,2,10,10,0,1000,1000,512,100,2,0,7.143380013312891e-06
112,4,10,2,10,1,0,1,1000,512,100,2,0,1.8661485298204176e-05
113,4,1,4,10,10,1,1,1000,512,100,2,29,3.1243794117890924e-05
114,4,10,2,10,10,0,1000,1000,512,100,2,0,1.5078224878469528e-05
115,4,10,2,10,1,0,1,1000,512,100,2,0,4.430637193067564e-06
116,4,10,4,10,10,1,1,1000,512,100,2,29,5.203457775988252e-06
117,4,1,2,10,10,0,1000,1000,512,100,5,0,3.623067079128533e-05
118,4,10,2,10,1,0,1,1000,512,100,2,0,1.138505648869908e-05
119,4,10,4,10,10,1,1,1000,512,100,2,29,2.54695898150734e-05
120,4,1,2,10,10,0,1000,1000,512,100,2,0,1.641405843312386e-05
121,4,10,2,10,1,0,1,1000,512,100,2,0,1.835714723939771e-05
122,4,10,4,10,10,1,1,1000,512,100,5,29,1.2209168947095139e-05
123,4,1,2,1000000,10,0,1000,1000,512,100,2,0,6.552573533751284e-06
124,2,10,2,10,1,0,1,1000,512,100,2,0,2.2254302161100845e-05
125,4,10,4,10,10,1,1,1000,512,100,2,29,1.54613285266049e-07
126,4,1,2,10,10,0,1000,1000,512,100,2,0,1.813418677677786e-05
127,4,10,2,10,1,0,1,1000,512,100,2,0,1.040569997331059e-05
128,4,10,4,1000000,10,1,1,1000,512,100,5,29,2.9273064727916592e-05
129,2,1,2,10,10,0,1000,1000,512,100,2,0,1.8373181800817868e-05
130,4,10,2,10,1,0,1,10,512,100,2,0,0.014731360676416871
131,4,10,2,10,10,0,1,1000,512,100,2,0,2.5573347386202538e-05
132,4,10,2,10,10,0,1,1000,512,100,2,0,4.403042794590253e-06
133,4,10,2,10,10,0,1,1000,512,100,2,0,2.458387749571475e-05
134,4,10,2,10,10,0,1,1000,512,100,2,0,9.079845466823487e-06
135,4,10,2,10,10,0,1,1000,512,100,2,0,5.7288817813552306e-06
136,4,10,2,10,10,0,1,1000,512,100,2,0,1.3672464470548647e-05
137,4,10,2,10,10,0,1,1000,512,100,2,0,1.91712357888939e-05
138,4,10,2,10,10,0,1,1000,512,100,2,0,7.063299385008438e-06
139,4,10,2,10,10,0,1,1000,512,100,2,0,2.728749087104884e-06
140,4,10,2,10,10,0,1,1000,512,100,2,0,1.3917663118547492e-06
141,4,10,2,10,10,0,1,1000,512,100,2,0,4.4634767956547014e-05
142,4,10,2,10,10,0,1,1000,512,100,2,0,4.144539569420016e-06
143,4,10,2,10,10,0,1,1000,512,100,2,0,3.403709349097022e-06
144,4,10,4,10,10,1,1,1000,512,100,2,29,3.3604886195195404e-05
145,4,1,2,10,10,0,1000,1000,512,100,2,0,2.5055504424271704e-05
146,4,10,2,1000000,1,0,1,1000,512,10000,2,0,0.0029815159991453113
147,4,10,4,10,10,0,1,10,512,100,5,0,0.07808232438856691
148,2,1,2,10,10,1,1000,1000,512,100,2,29,3.9572293343259514e-05
149,4,10,2,10,1,0,1,1000,512,100,2,0,8.953957822124141e-07
150,4,10,2,10,10,0,1,1000,512,100,2,0,3.6912795262509786e-06
151,4,1,4,10,10,1,1,1000,512,100,2,29,5.206764904432853e-06
152,4,10,2,10,1,0,1000,1000,512,10000,2,0,0.6042768514729191
153,4,10,2,1000000,10,0,1,1000,512,100,5,0,2.3416738836227178e-05
154,2,10,4,10,10,1,1,10,512,100,2,29,0.14934663085823788
155,4,1,2,10,10,0,1000,1000,512,100,2,0,6.144960355932813e-06
156,4,10,2,10,1,0,1,1000,512,100,2,0,1.2934195956748051e-05
157,4,10,4,10,10,1,1,1000,512,100,2,29,2.370247782747931e-05
158,4,10,4,10,10,1,1,1000,512,100,2,0,1.0075221660453787e-05
159,4,10,4,10,10,1,1000,1000,1024,10000,2,29,0.3951757782939439
160,4,10,4,1000000,1,1,1,1000,512,100,2,0,2.8850825031383235e-05
161,4,10,4,10,10,1,1,10,512,100,5,0,0.07850715068441956
162,2,10,4,10,10,1,1000,1000,512,100,2,29,7.214431069530465e-06
163,4,10,4,10,1,1,1,1000,512,100,2,0,1.0352993985081325e-05
164,4,10,4,10,10,1,1,1000,512,100,2,0,8.835849233766015e-06
165,4,10,4,10,10,1,1,1000,1024,100,2,0,1.594225965557016e-06
166,4,10,4,10,1,1,1000,1000,512,10000,2,29,0.7188151652456266
167,4,10,4,1000000,10,1,1,1000,512,100,5,0,4.469334645746729e-06
168,2,10,4,10,10,1,1,10,512,100,2,0,0.14984756256917636
169,4,10,4,10,10,1,1000,1000,512,100,2,29,1.7329712629090592e-06
170,4,10,4,10,1,1,1,1000,512,100,2,0,7.28168481238962e-06
171,4,10,4,10,10,1,1,1000,512,100,2,0,7.408426013612417e-06
172,4,10,4,10,10,1,1,1000,1024,100,2,0,8.720216246653755e-06
173,4,10,4,10,1,1,1000,1000,512,10000,2,29,0.718801310772642
174,4,10,4,1000000,10,1,1,1000,512,100,2,0,1.1577115674000856e-05
175,4,10,4,10,10,1,1,10,512,100,5,0,0.07849958393043563
176,2,10,4,10,10,1,1000,1000,512,100,2,29,1.3958372595970674e-05
177,4,10,4,10,1,1,1,1000,512,100,2,0,1.0542236630841425e-05
178,4,10,4,10,10,1,1,1000,512,100,2,0,2.2185559117302528e-05
179,4,10,2,10,10,0,1,1000,1024,100,2,0,3.5086653204521927e-06
180,4,10,4,10,1,1,1000,1000,512,10000,2,29,0.7187837609298096
181,4,10,2,1000000,10,0,1,1000,512,100,2,0,0.0
182,4,10,2,10,10,0,1,10,512,100,5,0,0.08088640251343703
183,2,10,4,10,10,1,1000,1000,512,100,2,29,1.5809340581672992e-05
184,4,10,2,10,1,0,1,1000,512,100,2,0,8.709848643104094e-06
185,4,10,2,10,10,0,1,1000,512,100,2,0,2.6476089703814853e-05
186,4,10,4,10,10,1,1,1000,1024,100,2,0,1.5899918662492423e-05
187,4,10,2,10,10,0,1000,1000,512,10000,2,29,0.5224926464899842
188,4,10,4,1000000,1,0,1,1000,512,100,2,0,9.824467556332963e-06
189,4,10,2,10,10,1,1,10,512,100,5,0,0.08153187546570145
190,2,10,2,10,10,0,1000,1000,512,100,2,29,1.1687927148476313e-05
191,4,10,4,10,1,1,1,1000,512,100,2,0,3.484324542644507e-05
192,4,10,2,10,10,0,1,1000,512,100,2,0,1.6466198072118204e-05
193,4,10,2,10,10,0,1,1000,1024,100,2,0,4.0205672090142985e-05
194,4,10,2,10,10,0,1000,1000,1024,10000,2,0,0.49657116868455164
195,4,10,2,1000000,1,0,1,1000,1024,100,2,0,1.7065683257622572e-05
196,4,10,2,10,10,0,1,1000,1024,100,5,0,1.2715850221840805e-05
197,2,10,2,10,10,0,1000,10,1024,100,2,0,0.812041764314114
198,4,10,2,10,1,0,1,1000,1024,100,2,0,2.4277210956896728e-05
199,4,10,2,10,10,0,1,1000,1024,100,2,0,2.083573261172602e-05
200,4,10,2,10,10,0,1,1000,1024,100,2,0,2.1147022842138424e-05
201,4,10,2,10,10,0,1000,1000,1024,100,2,0,1.559260748301513e-06
202,4,10,2,10,1,0,1,1000,1024,10000,2,0,0.014655107816603261
203,4,10,2,1000000,10,0,1,1000,1024,100,5,0,2.602367159162288e-05
204,2,10,2,10,10,0,1000,10,1024,100,2,0,0.8120285347156513
205,4,10,2,10,10,0,1,1000,1024,100,2,0,0.0
206,4,10,2,10,10,0,1,1000,1024,100,2,0,1.107198900276187e-05
207,4,10,2,10,10,0,1,1000,1024,100,2,0,1.9169834307389302e-06
208,4,10,2,10,10,0,1,1000,1024,100,2,0,2.7070899430252435e-05
209,4,10,4,10,10,0,1,1000,512,100,2,0,1.5180130900020671e-06
210,4,10,2,10,10,1,1,1000,512,100,2,0,2.5216717822664543e-05
211,4,10,2,10,10,0,1,1000,1024,100,2,0,3.079412387616449e-05
212,4,10,4,10,10,1,1,1000,512,100,2,0,1.9586713303675937e-05
213,4,10,2,10,10,0,1,1000,512,100,2,0,1.9688129308059945e-05
214,4,10,4,10,10,0,1,1000,512,100,2,0,1.4395338690300337e-05
215,4,10,2,10,10,1,1,1000,512,100,2,0,1.6960458182289303e-05
216,4,10,2,10,10,0,1,1000,1024,100,2,0,1.8318179387406374e-05
217,4,10,4,10,10,1,1,1000,512,100,2,0,3.359627729156594e-05
218,4,10,2,10,10,0,1,1000,512,100,2,0,1.3602001370632233e-05
219,4,10,4,10,10,0,1,1000,512,100,2,0,5.358187011467901e-06
220,4,10,2,10,10,1,1,1000,512,100,2,0,1.8445867650230238e-05
221,4,10,2,10,1,0,1,1000,512,100,2,0,3.6661080092534256e-06
222,4,10,4,10,10,1,1,1000,1024,100,2,0,1.0933021270853052e-05
223,4,10,2,10,10,0,1,1000,512,100,2,0,5.75249248482177e-06
224,4,10,4,10,10,0,1000,1000,512,100,2,0,0.0
225,4,10,2,10,1,1,1,1000,512,10000,2,0,0.014620520675454999
226,4,10,2,1000000,10,0,1,1000,1024,100,2,0,1.1585196335408645e-05
227,4,10,4,10,10,1,1,1000,512,100,5,0,0.0
228,2,10,2,10,10,0,1000,10,512,100,2,0,0.8137776737456385
229,4,10,2,10,1,0,1,1000,512,100,2,0,7.500643230461507e-06
230,4,10,4,10,1,1,1,1000,512,100,2,0,0.0
231,4,10,2,10,1,0,1,1000,1024,100,2,0,1.2317471077794273e-05
232,4,10,2,10,1,0,1000,1000,512,100,2,0,2.3630937250364103e-05
233,4,10,4,10,1,1,1,1000,512,10000,2,0,0.014424172785421522
234,4,10,2,1000000,1,0,1,1000,512,100,2,0,5.746827429168233e-06
235,4,10,4,10,1,1,1,10,1024,100,5,0,0.014030704796719261
236,2,10,2,10,1,0,1000,1000,512,100,2,0,7.88569379715679e-06
237,4,10,2,10,1,0,1,1000,512,100,2,0,8.601318001767313e-06
238,4,10,4,10,1,1,1,1000,512,100,2,0,2.002656940892459e-05
239,4,10,2,10,1,0,1,1000,1024,100,2,0,9.665382960430037e-06
240,4,10,2,10,1,0,1000,1000,512,100,2,0,3.932849819261772e-05
241,4,10,4,10,1,1,1,1000,512,10000,2,0,0.014408357290261003
242,4,10,2,1000000,1,0,1,1000,512,100,2,0,1.1208222038589377e-05
243,4,10,4,10,1,0,1,10,1024,100,5,0,0.014508975908956395
244,2,1,2,10,1,1,1000,1000,512,100,2,0,0.0
245,4,10,2,10,1,0,1,1000,512,100,2,0,2.5527957368520565e-05
246,4,10,4,10,1,1,1,1000,512,100,2,0,1.344046691096471e-05
247,4,10,2,10,1,0,1,1000,1024,100,2,0,3.0381731834198005e-05
248,4,10,2,10,1,0,1000,1000,512,100,2,0,2.5516818168653545e-05
249,4,10,4,10,1,1,1,1000,512,10000,2,0,0.014448790665208674
250,4,10,2,1000000,1,0,1,1000,512,100,2,0,0.0
251,4,1,4,10,1,0,1,10,1024,100,5,0,0.014459863297596808
252,2,10,2,10,1,1,1000,1000,512,100,2,0,1.4299253417533961e-05
253,4,10,2,10,1,0,1,1000,512,100,2,0,2.0909871067896886e-05
254,4,10,4,10,10,1,1,1000,512,100,2,0,1.1808359794502357e-05
255,4,10,2,10,1,0,1,1000,1024,100,2,0,1.372358874917482e-05
256,4,10,2,10,10,0,1000,1000,512,100,2,0,1.1079510077002422e-05
257,4,10,4,10,10,1,1,1000,512,10000,2,29,0.1428913256706338
258,4,10,2,1000000,1,0,1,1000,512,100,2,29,3.20285506111445e-05
259,4,1,4,10,10,0,1,10,1024,100,5,29,0.08053726036794796
260,2,10,2,10,10,1,1000,1000,512,100,2,29,1.2330873123868243e-05
261,4,10,2,10,1,0,1,1000,512,100,2,29,1.9194705316288945e-05
262,4,10,2,10,10,0,1,1000,512,100,2,0,1.5517604048505412e-05
263,4,10,2,10,10,0,1,1000,1024,100,2,0,2.7608653789150087e-05
264,4,10,2,10,1,0,1000,1000,512,100,2,0,2.491262180216061e-05
265,4,10,2,10,1,0,1000,1000,512,10000,2,0,0.6042750310831396
266,4,10,2,1000000,1,0,1000,1000,512,100,2,0,3.0567158663542375e-05
267,4,1,2,10,1,0,1000,10,512,100,5,0,0.231574287503665
268,2,10,2,10,1,0,1000,1000,512,100,2,0,2.556843701355634e-05
269,4,10,2,10,1,0,1000,1000,512,100,2,0,1.1086749741681738e-05
270,4,10,2,10,1,0,1000,1000,512,100,2,0,2.0779829307505218e-05
271,4,10,2,10,10,0,1,1000,1024,100,2,0,2.4630720325391914e-05
272,4,10,4,10,10,1,1,1000,512,100,2,29,7.381289222949651e-06
273,4,10,4,10,10,1,1,1000,512,10000,2,29,0.14290980620795057
274,4,10,2,1000000,10,0,1,1000,1024,100,2,0,1.436176414503296e-05
275,4,1,2,10,10,0,1,10,1024,100,5,0,0.08958897660924667
276,2,10,2,10,10,0,1,1000,512,100,2,0,2.6864303778339864e-05
277,4,10,4,10,1,1,1,1000,512,100,2,29,1.3468378273501138e-05
278,4,10,4,10,10,1,1,1000,512,100,2,29,1.2507787036883513e-05
279,4,10,4,10,10,1,1,1000,512,100,2,29,2.5767189931488742e-05
280,4,10,4,10,10,1,1,1000,1024,100,2,29,1.1076545277790396e-05
281,4,10,2,10,1,0,1000,1000,512,10000,2,0,0.6042952525671096
282,4,10,2,1000000,1,0,1000,1000,512,100,2,0,9.31178913594044e-06
283,4,1,2,10,1,0,1000,1000,512,100,5,0,1.0907097757343967e-05
284,2,10,2,10,1,0,1000,10,512,100,2,0,0.7510340329009955
285,4,10,4,10,10,1,1,1000,1024,100,2,29,1.773221622890317e-05
286,4,10,4,10,10,1,1,1000,512,100,2,29,2.8816111455546357e-05
287,4,10,4,10,10,1,1000,1000,512,100,2,29,6.196797896754264e-06
288,4,10,2,10,1,0,1,1000,1024,100,2,0,7.175989019807773e-06
289,4,10,2,10,1,0,1,1000,512,100,2,0,2.4628500189942842e-05
290,4,10,2,10,1,0,1,1000,512,100,2,0,1.2217558957107718e-05
291,4,10,2,10,1,0,1,1000,512,10000,2,0,0.014927063306865107
292,4,10,2,1000000,1,0,1,1000,1024,100,5,0,1.8616694669883986e-05
293,4,1,2,10,1,0,1,10,512,100,2,0,0.01423087700378762
294,4,10,2,10,1,0,1,1000,512,100,2,0,4.583623855953845e-06
295,4,10,2,10,1,0,1,1000,512,100,2,0,2.2013109284221135e-05
296,4,10,2,10,1,0,1000,1000,512,100,2,29,3.06947555884001e-05
297,4,10,2,10,1,0,1,1000,512,100,2,29,3.613318991145166e-05
298,4,10,2,10,1,0,1,1000,512,100,2,0,2.9906828659890914e-05
299,4,10,2,10,1,0,1,1000,512,100,2,0,4.41302659527654e-06
