Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
76,3,1,1,1,1,0,32,4,15957.6
77,4,0,1,0,1,40,4,4,14582.6
78,2,1,0,0,1,90,512,6,83255.4
79,1,1,1,1,1,70,2048,8,102997.0
80,2,1,1,0,1,80,8,10,86300.6
81,3,0,1,0,1,30,4096,4,12107.2
82,2,1,0,0,1,100,256,4,4403.0
83,4,1,1,1,1,10,2,8,123733.8
84,2,1,1,0,1,60,64,6,89583.8
85,2,0,1,0,1,80,1024,10,101325.6
86,1,1,0,0,1,90,16,4,11885.4
87,2,1,1,1,1,20,2048,4,12037.6
88,5,1,1,0,1,0,32,4,9208.0
89,3,1,1,0,1,40,4,8,37504.6
90,2,0,0,0,1,80,1024,6,85393.0
91,4,1,1,0,1,70,512,0,8910.2
92,2,1,1,1,0,100,256,4,11823.6
93,5,1,1,0,1,90,1,10,297360.6
94,1,0,0,0,1,30,8,4,12134.4
95,2,1,1,0,0,80,4096,0,4697.6
96,3,1,1,1,1,60,2048,2,12103.2
97,2,1,1,0,1,10,2,4,12818.2
98,4,0,0,0,0,90,1024,8,39415.8
99,5,1,1,0,1,20,64,6,47688.6
100,2,1,1,1,1,80,2048,4,11897.0
101,2,1,0,0,1,100,256,4,4403.0
102,2,1,0,0,1,100,256,4,4403.0
103,2,1,0,0,1,100,256,4,4403.0
104,2,1,0,0,1,100,256,4,4403.0
105,2,1,0,0,1,100,256,4,4403.0
106,2,1,0,0,1,100,256,4,4403.0
107,2,1,0,0,1,0,16,4,18039.8
108,2,1,0,0,1,70,1024,4,4495.0
109,2,1,0,0,1,40,32,4,4571.8
110,2,1,0,0,1,100,1,10,83330.4
111,1,1,0,0,1,50,4,2,17697.6
112,2,1,0,0,1,90,512,4,4335.8
113,3,1,0,0,1,90,512,0,12138.4
114,2,1,0,0,1,90,512,4,4335.8
115,4,1,0,0,1,90,512,4,12780.6
116,5,1,0,0,0,90,512,8,122259.2
117,2,0,1,0,1,90,512,6,83201.2
118,1,1,1,0,1,90,2048,10,101112.8
119,2,1,1,0,1,80,8,4,8962.0
120,2,1,0,1,1,30,4096,2,17646.4
121,3,1,1,0,0,60,1024,0,12085.4
122,2,0,1,0,1,10,2,4,12861.2
123,4,1,0,0,1,90,512,4,12780.6
124,5,1,1,1,1,20,64,8,121638.4
125,2,1,1,0,1,80,2048,6,85650.8
126,1,0,0,0,0,0,16,4,18463.4
127,2,1,1,0,1,90,1024,10,100678.8
128,3,1,1,0,1,40,32,2,12246.2
129,2,1,0,1,1,70,4,4,12427.6
130,4,1,1,0,0,50,1,0,10013.4
131,2,0,1,0,1,80,512,4,4275.6
132,5,0,1,0,1,80,128,4,9189.6
133,2,0,1,1,1,80,2048,8,102673.0
134,1,0,1,0,1,80,8,6,76451.0
135,2,0,1,0,0,80,4096,4,4277.2
136,2,0,1,0,0,80,4096,10,101514.8
137,3,0,1,0,0,80,4096,4,12185.8
138,4,0,1,1,0,80,4096,2,35877.6
139,2,0,1,0,0,80,4096,0,4680.4
140,5,0,1,0,0,80,4096,4,9171.2
141,2,0,1,0,0,80,1024,4,4292.8
142,1,0,1,0,0,80,4096,8,102019.6
143,2,0,1,1,0,80,2,6,107336.2
144,2,0,1,0,0,30,64,4,4546.4
145,3,0,1,0,0,80,512,4,12165.2
146,2,0,1,0,0,60,16,10,96225.2
147,4,0,1,0,0,10,1024,2,9246.2
148,5,0,1,0,0,20,32,4,9139.8
149,2,0,1,1,0,80,4096,0,17867.0
150,2,0,1,0,0,0,1,4,17949.2
151,1,0,1,0,0,70,4,4,12431.2
152,2,0,1,0,0,40,128,8,101529.2
153,3,0,1,0,0,50,512,6,10699.4
154,2,0,1,1,0,80,8,4,12198.8
155,4,0,1,0,0,80,1024,10,113130.0
156,5,0,1,0,0,30,2,2,9125.0
157,2,0,1,0,0,60,4096,4,4459.4
158,2,0,1,0,0,10,64,0,5737.0
159,1,0,1,1,0,80,512,4,11803.0
160,2,0,1,0,1,20,1024,4,4964.0
161,3,0,1,0,1,0,16,8,44313.4
162,2,0,1,0,0,80,32,6,87820.8
163,4,0,1,0,1,70,1,4,20215.8
164,2,0,1,1,1,40,4,10,113801.8
165,5,0,1,0,0,50,128,2,9143.8
166,2,0,1,0,1,80,512,4,4275.6
167,1,0,1,0,1,30,512,0,17715.4
168,2,0,1,0,1,80,512,4,4275.6
169,3,0,1,1,1,60,512,4,12003.6
170,2,0,1,0,1,10,512,8,99186.6
171,4,0,1,0,1,80,512,6,19403.6
172,2,0,1,0,1,20,512,4,4973.6
173,5,0,1,0,1,0,512,10,298402.8
174,2,0,1,1,1,80,8,4,12167.4
175,1,0,1,0,1,70,1024,2,17798.6
176,2,0,1,0,1,40,2,0,7424.4
177,2,0,1,0,1,50,512,4,4531.4
178,3,0,1,0,1,80,64,4,12103.0
179,4,0,1,1,1,80,1024,8,124702.6
180,2,0,1,0,1,30,16,6,85519.8
181,5,0,1,0,1,60,512,4,9163.2
182,2,0,1,0,1,10,32,10,98523.8
183,1,0,1,0,1,80,1,4,15212.8
184,2,0,1,1,1,20,4,2,17607.6
185,2,0,1,0,1,80,128,4,4302.6
186,3,0,1,0,1,0,512,0,15960.8
187,2,0,1,0,1,70,8,4,8897.6
188,4,0,1,0,1,40,1024,8,40996.8
189,5,0,1,0,1,50,2,6,47484.2
190,2,0,1,1,1,80,256,4,11823.4
191,1,1,1,0,1,100,64,4,11793.4
192,2,0,1,0,1,80,512,10,101301.0
193,2,0,0,0,1,30,1024,2,4858.6
194,3,1,1,0,1,60,16,4,12211.2
195,2,0,1,1,1,10,32,0,17624.2
196,4,1,1,0,1,80,512,4,12866.2
197,5,0,1,0,1,20,1,8,120911.0
198,2,1,0,0,1,80,4,4,11941.4
199,2,0,1,0,1,0,128,6,81823.0
200,1,1,1,1,1,70,1024,4,11831.4
201,2,0,1,0,1,40,8,10,86023.6
202,3,0,0,0,1,80,512,2,12083.6
203,2,1,1,0,1,50,256,4,4536.0
204,4,0,1,0,1,100,2,0,9514.4
205,5,1,1,1,1,80,64,4,9194.6
206,2,0,1,0,1,30,512,8,100333.8
207,2,1,0,0,1,60,1024,4,4443.6
208,1,0,1,0,1,80,16,6,83937.6
209,2,0,1,0,1,10,2048,4,5741.0
210,3,1,1,1,1,20,32,10,49154.6
211,2,0,1,0,1,80,512,2,4690.8
212,4,1,0,0,1,0,1,4,22211.2
213,5,0,1,0,1,70,4,0,9118.4
214,2,0,1,0,1,40,128,4,4625.2
215,2,1,1,1,1,80,1024,8,102652.6
216,1,0,1,0,1,50,512,4,11824.6
217,2,1,0,0,1,100,8,6,76386.8
218,3,0,1,0,1,80,256,4,12109.6
219,2,0,1,0,1,30,2,10,79806.6
220,4,1,1,1,1,60,64,2,35789.6
221,5,0,1,0,1,80,512,4,9158.4
222,2,1,0,0,1,10,1024,0,5764.8
223,2,0,1,0,1,20,2048,4,4952.4
224,1,0,1,0,1,80,16,8,95405.0
225,2,1,1,1,1,0,32,4,18492.2
226,2,0,1,0,1,80,512,4,4275.6
227,2,0,1,0,1,80,512,4,4275.6
228,2,0,1,0,1,80,512,4,4275.6
229,2,0,1,0,1,80,512,4,4275.6
230,2,0,1,0,1,80,512,4,4275.6
231,2,0,1,0,1,80,512,4,4275.6
232,2,0,1,0,1,80,512,4,4275.6
233,2,0,1,0,1,80,512,4,4275.6
234,2,0,1,0,1,80,512,4,4275.6
235,2,0,1,0,1,80,512,4,4275.6
236,2,0,1,0,1,80,1,4,14805.2
237,2,0,1,0,1,70,4,4,11955.0
238,2,0,1,0,1,40,128,4,4625.2
239,2,0,1,0,1,50,512,4,4531.4
240,2,0,1,0,1,100,1024,4,4340.2
241,2,0,1,0,1,80,8,6,76250.0
242,2,0,1,0,1,80,512,4,4275.6
243,3,0,1,0,1,30,256,10,48555.0
244,2,0,1,0,1,60,2,2,7380.6
245,4,0,1,0,1,80,64,4,12890.4
246,5,0,1,0,1,10,512,0,9140.6
247,2,0,1,0,1,20,1024,4,4964.0
248,2,0,1,0,1,80,2048,4,4301.2
249,1,0,1,0,1,0,16,8,85515.8
250,2,0,1,0,1,70,32,6,88289.6
251,3,0,0,0,1,80,512,4,12112.6
252,2,1,1,0,1,40,1,4,14741.4
253,4,0,1,0,1,50,4,10,158725.0
254,2,1,1,0,1,100,128,2,4665.4
255,5,0,1,1,1,90,1024,4,9157.6
256,2,0,1,0,1,80,512,0,4686.0
257,1,1,0,0,1,80,4096,4,11769.2
258,2,0,1,0,1,30,8,4,9133.6
259,2,0,1,0,1,60,256,8,101444.4
260,3,1,1,1,1,10,512,6,11700.4
261,2,0,1,0,1,80,2,4,12823.6
262,4,0,1,0,1,20,64,10,124032.2
263,2,1,0,0,1,80,1024,4,4317.0
264,5,0,1,0,1,0,512,2,9198.2
265,2,0,1,0,1,70,2048,4,4359.4
266,1,1,1,1,1,80,16,0,17736.6
267,2,0,1,0,1,40,32,4,4565.0
268,2,0,1,0,1,50,512,4,4531.4
269,3,1,0,0,1,90,1,8,42865.4
270,2,0,1,0,0,100,4,6,72746.2
271,4,0,1,0,1,80,128,4,12751.0
272,2,1,1,1,1,80,4096,10,102658.6
273,5,0,1,0,1,30,1024,4,9085.0
274,2,1,0,0,1,60,512,2,4719.2
275,1,0,1,0,0,10,8,0,17770.2
276,2,0,1,0,1,80,256,4,4303.8
277,2,0,1,0,1,20,512,4,4973.6
278,3,1,1,1,1,80,2,4,13153.2
279,2,0,1,0,1,0,64,8,85257.0
280,4,0,1,0,1,80,1024,6,19199.8
281,2,1,0,0,0,70,512,4,4382.6
282,5,0,1,0,1,40,2048,4,9168.4
283,2,0,1,0,1,50,16,10,96024.4
284,1,1,1,1,1,90,32,2,17657.0
285,2,0,1,0,1,100,512,4,4370.6
286,2,0,1,0,1,80,1,0,11171.4
287,3,1,0,0,0,80,4,4,12798.4
288,2,0,1,0,1,30,128,4,4576.4
289,4,0,1,0,1,60,512,8,39438.8
290,2,1,1,1,1,80,1024,6,90752.6
291,5,0,1,0,1,10,4096,4,9119.0
292,2,0,1,0,1,20,8,4,9236.2
293,1,1,0,0,0,80,256,10,101589.2
294,2,0,1,0,1,0,2,2,11443.0
295,2,1,1,0,1,70,512,4,4383.4
296,3,0,1,1,1,80,64,0,12124.6
297,2,0,1,0,1,40,512,4,4573.4
298,4,0,1,0,1,50,1024,4,13162.4
299,2,1,0,0,0,90,2048,8,100586.6
