Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
49,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0.006962346762291426
50,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0.9940541501733373
51,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0.9940374171234738
52,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0.00594132910410324
53,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0.006951052200151022
54,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.015889003095487988
55,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0.008930281090088902
56,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0.9940369559856981
57,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0.015904516314173094
58,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0.9930736712377385
59,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.010911018980908299
60,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0039737422654548184
61,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0.9940040622887485
62,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0.006948964759953294
63,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0.010914975963556386
64,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0.9940479293855148
65,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.9980338915787863
66,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.9940686780688474
67,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0.0109357284050083
68,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0.006935682314203835
69,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0.006956732507753039
70,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0.01886970789326172
71,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0.9950487285480026
72,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0.994017702723361
73,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0.9980477220863186
74,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0.9920999722290981
75,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0.998017484646431
76,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.004964115545435969
77,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0.017885049943570208
78,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0.9970312536329764
79,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0.01886366918496867
80,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.002983035188618185
81,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.003970966053472206
82,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0029715875634790424
83,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0.0029987145915509766
84,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0029861933052977878
85,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0039500871168973595
86,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.004954201545686877
87,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.002999362302671218
88,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.0049673718718557126
89,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.002944223777770228
90,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.0049921716247793586
91,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0.003991314468173279
92,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0029786195767668566
93,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0030045180681856592
94,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.00298198410749309
95,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0029947797827960683
96,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.002967412165435215
97,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0029760610187223487
98,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0029721219305981817
99,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0029903746906031863
100,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.002962651026927621
101,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.002983308481834005
102,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.002986325192662278
103,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.002966144964183325
104,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.002973585543997915
105,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.002969061867503694
106,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.002986880644223377
107,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0029923053361195933
108,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0029668970889792515
109,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.002971914695659107
110,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.003005290624320461
111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009829838799451935
112,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.001004817109885849
113,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009792789138879392
114,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010052395121320765
115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.001014863653207816
116,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00099494792931751
117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009908575395271508
118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009815215559485476
119,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.000986938060682362
120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009749352919624695
121,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009892131485020662
122,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009623548683545541
123,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.001008026490422424
124,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.000987099945504848
125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009951069271495775
126,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009710268317312285
127,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010054402960075325
128,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009877583164315264
129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009922220750329502
130,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010106973724997585
131,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009876744836992157
132,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009983423888642153
133,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010080308643905334
134,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010010505833939174
135,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010266846671792308
136,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010156145322893957
137,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009785812333856754
138,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009879412990240353
139,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010224095195922795
140,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.001022576243000953
141,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009854545321030875
142,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009967096655517402
143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009899971079200642
144,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009796862542542021
145,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.001003611336632015
146,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009734202296785857
147,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009744803340193441
148,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010162403327390408
149,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.9940542421554636
150,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009934227655559746
151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009959773545922441
152,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010053494598202476
153,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0009953555409299671
154,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0010021537054966429
155,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9940465436198954
156,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.000995964311725649
157,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009860958435079544
158,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.000996695858711091
159,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009885452305331988
160,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009933937570277187
161,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010065187114413926
162,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009924245683809853
163,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.000987490629820086
164,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009945337491363863
165,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009818145129620968
166,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009945155358469994
167,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009969592713851697
168,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010127361124672625
169,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010019216184171044
170,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0009793879166299089
171,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.006929723493724308
172,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0010046449706091357
173,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009753746544494884
174,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009956443967255135
175,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0.994055588968806
176,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0049772490835788595
177,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0009854493242021595
178,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.006935981785680658
179,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0009861743650789493
180,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009923009334191174
181,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009881693393964123
182,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0.027781612232375713
183,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.10424955600417689
184,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009762590321737749
185,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0010099411417836685
186,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.006938866121167035
187,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009740616921517016
188,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009930622169176334
189,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.02782564736329864
190,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0.0009779828214365384
191,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.10428710737085223
192,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010007323022291096
193,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.000983459375118835
194,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0069673720752814906
195,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009926345659437084
196,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009734984600951412
197,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009946240602010505
198,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0.028787543780262943
199,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.1042661963820581
200,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010110628949167272
201,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0009959113953108632
202,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.006936763074944391
203,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0009917776122019563
204,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.000989210180433932
205,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010113329514807499
206,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0.028800300567318908
207,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.10426563763037329
208,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009860358389543892
209,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0009826970416650402
210,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.006964310440743862
211,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0010003455992431815
212,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009737517497157448
213,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0010078005632677104
214,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0.027789524260783367
215,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.10428581844274923
216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010007733548034249
217,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0009664764835819224
218,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010002908921198715
219,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.005968096760140038
220,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010196662539295597
221,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.000989760636639998
222,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0.027796390982550954
223,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.10327710171009266
224,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.000995808977635499
225,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0010079957518801393
226,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010245245154702552
227,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009965790610172553
228,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009926362771110729
229,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.000993219259013214
230,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009933182064056233
231,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009977502433988535
232,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009847558126019316
233,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009990655456830744
234,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009794644259848372
235,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009945459695795775
236,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009970023127552387
237,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009713255892996219
238,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.001015576467431105
239,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009986169581862284
240,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.001009356669282559
241,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.001003382914871269
242,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009831830796962367
243,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.00597267543473141
244,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010119051366979722
245,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0.0029882481944730793
246,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0.02980900443054215
247,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.0010018709424038379
248,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.10427776457277287
249,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0010032688085563548
250,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0009852154502684972
251,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0.0069663721063877625
252,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0009764955635366199
253,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0.0029814918166517095
254,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0009909104168545663
255,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0.027811877277638963
256,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.9940517325367892
257,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.004972569135295505
258,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0009891673946889716
259,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0009727169515350718
260,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0.006960897744684122
261,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.000987956391028844
262,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0.001006369669047637
263,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.0009840010684947216
264,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.029792228808855147
265,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0.0009887349257929842
266,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0.10426109394369024
267,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0009791165507590904
268,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.0009990432208326807
269,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0009867383288658035
270,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.006949691996073153
271,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0.0029677849439211164
272,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0009965265043118897
273,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.0010038307683205236
274,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0.02977711992003677
275,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0.10129604977015647
276,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.000984199347576585
277,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.0009741904490413487
278,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.000970844115780916
279,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0.006943992613167559
280,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0.01094697042309731
281,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0009716035931166272
282,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.0009866175237394118
283,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0.02978563769079748
284,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.10229197383070046
285,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.001019537620093366
286,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.000982174385108773
287,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0009772152278763786
288,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0.006938471064293739
289,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.009928143243903778
290,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0010132995719838885
291,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0010085568184458726
292,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0.02979868331947617
293,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.10029624932789209
294,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.000993666574323994
295,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0010068558929005943
296,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.00097211153188083
297,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0.0069623044529614694
298,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0009877930472925998
299,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0.0009818155840439844
