Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
42,0,0,1,1,0,256,2,256,46610.200014690534
43,0,1,1,1,0,128,2,1024,46400.200002636324
44,0,1,1,1,1,64,2,256,46733.199974705676
45,1,1,1,1,0,64,8,1024,126794.80001925313
46,1,0,0,0,1,128,32,1024,132768.19999480702
47,0,0,1,1,1,128,2,4096,46785.80002955228
48,1,0,1,0,1,256,2,256,135600.20000801538
49,1,1,0,0,1,128,32,4096,133872.9999772606
50,1,0,0,1,1,128,8,1024,135632.59997858581
51,1,1,0,1,1,64,32,1024,123397.20000724071
52,0,0,0,0,0,128,2,256,46236.799967494095
53,0,0,0,1,0,256,2,4096,46365.799982107725
54,1,0,1,1,0,64,32,256,140165.60002303091
55,1,1,1,0,1,128,2,1024,134560.99997877763
56,1,1,1,0,0,64,8,4096,130763.79999917913
57,1,0,1,0,0,128,32,256,135051.00004559787
58,0,1,1,1,0,128,8,1024,46551.00001720684
59,0,1,0,0,1,256,32,1024,46191.20001972276
60,0,1,0,0,0,256,32,1024,46094.80002294344
61,0,1,0,0,0,256,32,1024,46094.800043316274
62,0,1,0,0,0,256,32,1024,46094.80000481831
63,0,1,0,0,0,256,32,1024,46094.80002725278
64,0,1,0,0,0,256,32,1024,46094.800032333354
65,0,1,0,0,0,256,32,1024,46094.800013440545
66,0,1,0,0,0,256,32,1024,46094.79997775071
67,0,1,0,0,0,256,32,1024,46094.80000072259
68,0,1,0,0,0,256,32,1024,46094.80004668091
69,0,1,0,0,0,256,32,1024,46094.79997651743
70,0,1,0,0,0,256,32,1024,46094.79999688735
71,0,1,0,0,0,256,32,1024,46094.800007178426
72,0,1,0,0,0,256,32,1024,46094.79996756241
73,0,1,0,0,0,256,32,1024,46094.7999613934
74,0,1,0,0,0,256,32,1024,46094.80000538321
75,0,1,0,0,0,256,32,1024,46094.80000195414
76,0,1,0,0,0,256,32,1024,46094.8000315065
77,0,1,0,0,0,256,32,1024,46094.79998103429
78,0,1,0,0,0,256,32,1024,46094.80002607675
79,0,1,0,0,0,256,32,1024,46094.79998749866
80,0,1,0,0,0,256,32,1024,46094.80005797554
81,0,1,0,0,0,256,32,1024,46094.79995326197
82,0,1,0,0,0,256,32,1024,46094.80001696523
83,0,1,0,0,0,256,32,1024,46094.799980162265
84,0,1,0,0,0,256,32,1024,46094.799973855086
85,0,1,0,0,0,256,32,1024,46094.80000028657
86,0,1,0,0,0,256,32,1024,46094.79998188394
87,0,1,0,0,0,256,32,1024,46094.79999401726
88,0,1,0,0,0,256,32,1024,46094.79995594191
89,0,1,0,0,0,256,8,256,46335.59999210213
90,0,1,0,0,0,256,32,1024,46094.79995944881
91,0,1,0,0,0,256,32,4096,46038.99999922287
92,0,1,0,0,0,256,32,4096,46038.99997190796
93,0,1,0,0,0,256,8,4096,46101.99997415632
94,0,1,0,0,0,64,32,4096,46336.19999946216
95,0,1,0,0,0,256,32,4096,46039.00001534349
96,0,1,0,0,0,256,32,4096,46039.0000342776
97,0,1,0,0,0,256,8,4096,46102.00000091047
98,0,1,0,0,0,64,32,4096,46336.2000319567
99,0,0,0,0,0,256,32,4096,46042.40002047644
100,0,1,0,0,0,256,32,4096,46039.000003891415
101,0,1,0,0,0,256,32,4096,46038.99998166758
102,0,1,0,0,0,256,32,4096,46039.000007649964
103,0,1,0,0,0,256,32,4096,46039.00001748187
104,0,1,0,0,0,256,32,4096,46039.000006348404
105,0,1,0,0,0,256,32,4096,46039.00005295833
106,0,1,0,0,0,256,32,4096,46039.00001791566
107,0,1,0,0,0,256,32,4096,46039.00003376737
108,0,1,0,0,0,256,32,4096,46039.00001494627
109,0,1,0,0,0,256,32,4096,46038.999977866544
110,0,1,0,0,0,128,32,4096,46197.79996760348
111,0,1,0,0,0,256,32,4096,46038.99998549449
112,0,1,0,0,0,256,8,4096,46101.99997847891
113,0,1,0,0,0,64,32,4096,46336.199989224566
114,0,0,0,0,1,256,2,4096,47094.80001218584
115,0,1,1,0,0,256,32,4096,46191.20001378101
116,0,1,0,0,0,128,32,4096,46197.79999184581
117,0,1,0,0,0,256,32,4096,46038.99998826533
118,0,1,0,0,0,256,32,4096,46039.00002431349
119,1,1,0,0,1,64,2,4096,136458.39999474917
120,0,0,1,0,0,256,8,4096,46383.40000668062
121,0,1,0,0,0,256,32,4096,46039.000007914816
122,0,1,0,0,0,256,32,4096,46038.99998282911
123,0,1,0,1,0,128,32,4096,46189.9999779597
124,1,1,0,0,1,256,32,4096,134608.6000463935
125,0,0,1,0,0,256,2,4096,46143.39999383116
126,0,1,0,0,0,64,32,256,46122.200018231815
127,0,1,0,0,0,256,8,4096,46101.99998695957
128,0,1,0,1,0,256,32,4096,46755.99998764283
129,1,1,0,0,0,256,32,4096,132785.60000163422
130,0,1,0,0,1,128,32,4096,46213.59999754066
131,0,0,1,0,0,256,32,256,46243.1999748427
132,0,1,0,0,0,256,2,4096,46096.39996343721
133,0,1,0,0,0,64,32,4096,46336.19999031874
134,0,1,0,1,0,256,8,4096,46430.99996912984
135,1,1,0,0,0,256,32,4096,132785.59996142486
136,0,1,0,0,1,256,32,256,46163.39998245161
137,0,0,1,0,0,128,32,4096,46233.60002905497
138,0,1,0,0,0,256,32,4096,46039.000048784306
139,0,1,0,1,0,256,2,4096,47670.800014853296
140,0,1,0,0,0,256,32,4096,46038.99999110891
141,1,1,0,0,0,64,8,4096,135287.79995252655
142,0,1,0,0,1,256,32,256,46163.400036908664
143,0,0,1,0,0,256,32,4096,46148.200035136644
144,0,1,0,0,0,128,32,4096,46197.79997674677
145,0,1,0,1,0,256,32,4096,46755.99996205044
146,0,1,0,0,0,256,2,4096,46096.40002848894
147,1,1,0,0,0,256,32,4096,132785.6000169784
148,0,1,0,0,1,64,8,256,46237.599977538506
149,0,1,1,0,0,256,32,4096,46191.199991055
150,0,0,0,0,0,256,32,4096,46042.399976227345
151,0,1,0,1,0,128,32,4096,46190.00003961581
152,0,1,0,0,0,256,32,4096,46038.999981181856
153,1,1,0,0,0,256,2,4096,133927.59996645397
154,0,1,0,0,1,256,32,256,46163.40003816636
155,0,1,1,0,0,64,8,4096,46121.599999761274
156,0,0,0,0,0,256,32,4096,46042.39997488357
157,0,1,0,0,0,256,32,4096,46039.000010067015
158,0,1,0,1,0,128,32,4096,46189.999986729614
159,0,1,0,0,0,256,32,4096,46039.00003382725
160,1,1,0,0,0,256,32,256,130682.79996859019
161,0,1,1,0,1,256,2,4096,46381.40002113786
162,0,0,0,0,0,64,32,4096,46314.39999397456
163,0,1,0,0,0,256,8,4096,46101.99998504702
164,0,1,0,1,0,256,32,4096,46756.0000108396
165,0,1,0,0,0,128,32,4096,46197.80002246244
166,1,1,0,0,0,256,32,256,130682.80000324445
167,0,1,1,0,1,256,32,4096,46447.80002216167
168,0,0,0,0,0,256,2,4096,46166.999976898034
169,0,1,0,0,0,64,32,4096,46336.199983566126
170,0,1,0,1,0,256,8,4096,46430.99996564742
171,0,1,0,0,0,256,32,4096,46038.99997503978
172,1,1,0,0,0,128,32,256,131582.99999253798
173,0,1,1,0,1,256,32,4096,46447.80004406292
174,0,0,0,0,0,256,32,4096,46042.40001644988
175,0,1,0,0,0,256,2,4096,46096.40001569191
176,0,1,0,1,0,64,32,4096,46404.000024317786
177,0,1,0,0,0,256,8,4096,46102.00004774474
178,0,1,0,0,0,256,32,4096,46038.999983739865
179,0,1,0,0,0,256,32,4096,46039.00000399545
180,0,1,0,0,0,256,32,4096,46038.999998799976
181,0,1,0,0,0,256,32,4096,46039.00001949675
182,0,1,0,0,0,256,32,4096,46039.0000335131
183,0,1,0,0,0,256,32,4096,46039.000008977964
184,0,1,0,0,0,256,32,4096,46038.99996284172
185,0,1,0,0,0,256,32,4096,46038.99999085872
186,0,1,0,0,0,256,32,4096,46038.999999132626
187,0,1,0,0,0,256,32,4096,46038.9999773563
188,0,1,0,0,0,256,32,4096,46038.99997555726
189,0,1,0,0,0,256,32,4096,46039.00000952394
190,0,1,0,0,0,256,32,4096,46039.00002441693
191,0,1,0,0,0,256,32,4096,46038.99998982875
192,0,1,0,0,0,256,32,256,46177.999968479344
193,0,1,0,0,0,256,32,4096,46039.0000027394
194,0,1,0,0,0,128,32,4096,46197.80000022743
195,1,1,0,0,0,256,32,4096,132785.60001328666
196,0,1,1,0,1,256,32,4096,46447.79999802749
197,0,0,0,0,0,256,2,4096,46167.000016848804
198,0,1,0,0,0,64,32,4096,46336.2000534094
199,0,1,0,1,0,256,8,256,46658.79998198491
200,0,1,0,0,0,256,32,4096,46038.999980183464
201,1,1,0,0,0,256,32,4096,132785.60001828356
202,0,1,0,0,1,128,32,4096,46213.599977375656
203,0,0,1,0,0,256,32,4096,46148.20005447972
204,0,1,0,0,0,256,2,4096,46096.40003228056
205,0,1,0,0,0,256,32,4096,46039.00001787742
206,0,1,0,1,0,64,32,256,46886.0000189427
207,0,1,0,0,0,256,8,4096,46101.99999317741
208,1,1,0,0,0,256,32,4096,132785.59997565573
209,0,1,0,0,1,256,32,4096,46104.19996029076
210,0,0,1,0,0,128,32,4096,46233.6000415324
211,0,1,0,0,0,256,32,4096,46038.99997668147
212,0,1,0,1,0,256,2,4096,47670.79996151068
213,0,1,0,0,0,64,32,256,46122.200012116045
214,0,1,0,0,0,256,8,4096,46102.00001866364
215,1,1,0,0,0,256,32,4096,132785.60003906442
216,0,1,1,0,1,256,32,4096,46447.79999240689
217,0,0,0,0,0,128,32,4096,46476.199980052035
218,0,1,0,0,0,256,32,4096,46038.9999867224
219,0,1,0,1,0,256,32,4096,46755.999991747856
220,0,1,0,0,0,256,2,256,46440.00006016087
221,0,1,0,0,0,64,32,4096,46336.199963098705
222,1,1,0,0,0,256,8,4096,133344.19997786015
223,0,1,0,0,1,256,32,4096,46104.19999372717
224,0,0,1,0,0,256,32,4096,46148.199987254375
225,0,1,0,0,0,256,32,4096,46038.999993132355
226,0,1,0,1,0,128,32,4096,46190.00001661111
227,0,1,0,0,0,256,32,256,46177.99999921358
228,0,1,0,0,0,256,2,4096,46096.400045575196
229,1,1,0,0,0,256,32,4096,132785.60004078844
230,0,1,0,0,1,64,8,4096,46203.19998713622
231,0,0,1,0,0,256,32,1024,46212.8000058366
232,0,1,0,0,0,256,32,4096,46039.00001547629
233,0,1,0,1,0,256,32,4096,46756.000012026445
234,0,1,0,0,0,128,32,4096,46197.799987557475
235,0,1,0,0,0,256,32,256,46178.000008098104
236,1,1,0,0,0,256,2,4096,133927.5999796041
237,0,1,0,0,1,256,32,4096,46104.1999873309
238,0,0,1,0,0,64,8,1024,46291.59998033037
239,0,1,0,0,0,256,32,4096,46039.00002786264
240,0,1,0,1,0,256,32,4096,46755.999999845684
241,0,1,0,0,0,256,32,4096,46039.00002110138
242,0,1,0,0,0,128,32,4096,46197.79996436344
243,1,1,0,0,0,256,32,256,130682.79996792196
244,0,1,0,0,1,256,2,4096,46310.799998784576
245,0,0,1,0,0,256,32,4096,46148.20002071136
246,0,1,0,0,0,64,32,1024,46224.000014980105
247,0,1,0,1,0,256,8,4096,46431.0000030657
248,0,1,0,0,0,256,32,4096,46038.99997455253
249,0,1,0,0,0,256,32,4096,46038.99998802207
250,1,1,0,0,0,128,32,4096,134334.80000709888
251,0,1,0,0,1,256,32,256,46163.400001683585
252,0,0,1,0,0,256,2,4096,46143.39998690986
253,0,1,0,0,0,256,32,4096,46038.99997795983
254,0,1,0,0,0,64,32,1024,46223.99998849629
255,0,1,0,1,0,256,8,4096,46430.999958172426
256,0,1,0,0,0,256,32,4096,46038.99999882285
257,1,1,0,0,0,256,32,4096,132785.6000468047
258,0,1,0,0,1,128,32,4096,46213.6000105822
259,0,0,1,0,0,256,32,256,46243.20001684658
260,0,1,0,0,0,256,2,4096,46096.399977267734
261,0,1,0,0,0,256,32,4096,46039.00001267011
262,0,1,0,1,0,64,32,1024,47346.79997458139
263,0,1,0,0,0,256,8,4096,46101.99999747765
264,1,1,0,0,0,256,32,4096,132785.59998524893
265,0,1,0,0,1,256,32,4096,46104.19999302014
266,0,1,1,0,0,128,32,4096,46145.800008920734
267,0,0,0,0,0,256,32,256,46274.99999115009
268,0,1,0,0,0,256,32,4096,46039.00001708894
269,0,1,0,1,0,256,2,4096,47670.79997403255
270,0,1,0,0,0,64,32,1024,46224.00000585782
271,1,1,0,0,0,256,8,4096,133344.19999267237
272,0,1,0,0,1,256,32,4096,46104.20000211986
273,0,1,1,0,0,256,32,4096,46191.20001993227
274,0,0,0,0,0,128,32,4096,46476.19999627477
275,0,1,0,0,0,256,32,256,46177.999982181944
276,0,1,0,1,0,256,32,4096,46755.99998297451
277,0,1,0,0,0,256,2,4096,46096.39997833305
278,0,1,0,0,0,256,32,4096,46039.00000868456
279,0,1,0,0,0,256,32,4096,46038.999998955485
280,0,1,0,0,0,256,32,4096,46039.000011433534
281,0,1,0,0,0,256,32,4096,46039.00001222495
282,0,1,0,0,0,256,32,4096,46038.99994783857
283,0,1,0,0,0,256,32,4096,46039.00001015061
284,0,1,0,0,0,256,32,4096,46038.99997761308
285,0,1,0,0,0,256,32,4096,46038.9999897713
286,0,1,0,0,0,256,32,4096,46038.99997951366
287,0,1,0,0,0,256,32,4096,46039.000029892144
288,0,1,0,0,0,256,32,4096,46039.00001015361
289,0,1,0,0,0,256,32,4096,46038.99999834277
290,0,1,0,0,0,256,32,4096,46039.00001919493
291,0,1,0,0,0,256,32,4096,46038.999997847284
292,0,1,0,0,0,256,32,4096,46038.999987908974
293,0,1,0,0,0,256,32,4096,46039.00001023397
294,0,1,0,0,0,256,32,4096,46038.99998566795
295,0,1,0,0,0,256,32,4096,46038.99995135971
296,0,1,0,0,0,256,32,4096,46039.00003417818
297,0,1,0,0,0,256,32,4096,46039.0000793748
298,0,1,0,0,0,64,32,1024,46223.99999179784
299,0,1,0,0,0,256,8,4096,46102.00004137088
