Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
205,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,77142.0
206,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,58576.4
207,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,64540.8
208,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,63757.8
209,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58323.8
210,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,77142.0
211,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,58576.4
212,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,64540.8
213,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,63757.8
214,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58323.8
215,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,63173.6
216,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,72857.2
217,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,64653.2
218,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,64907.8
219,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
220,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,64026.2
221,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,72857.2
222,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,61783.6
223,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,66023.4
224,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
225,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,64026.2
226,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
227,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
228,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
229,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
230,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
231,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
232,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
233,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
234,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
235,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
236,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
237,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
238,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
239,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
240,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
241,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
242,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
243,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
244,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
245,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
246,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
247,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
248,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
249,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,72857.2
250,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,61840.8
251,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,67381.6
252,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,55568.2
253,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
254,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,79382.4
255,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,58576.4
256,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,64540.8
257,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
258,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
259,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
260,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,63757.8
261,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58323.8
262,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,63173.6
263,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,72857.2
264,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,73830.6
265,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
266,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
268,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,65044.8
269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
270,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,72857.2
271,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,61783.6
272,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,66023.4
273,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,58192.6
274,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60938.2
275,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,72857.2
276,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,61783.6
277,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,66023.4
278,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
279,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,64026.2
280,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
281,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,72857.2
282,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,61783.6
283,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,66023.4
284,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
285,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,58960.4
286,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
287,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,79425.6
288,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,61840.8
289,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,67381.6
290,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,55568.2
291,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57027.8
292,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,84058.8
293,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,61206.8
294,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,65122.6
295,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,60935.4
296,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,63173.6
297,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
298,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,73121.0
299,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,61206.8
