Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
49,1,0,0,0,1,40,256,4,11902.2
50,2,0,0,0,1,100,64,2,4681.2
51,5,0,0,1,1,100,64,2,9163.8
52,2,0,0,0,1,100,64,2,4681.2
53,3,0,0,0,1,100,64,2,12116.8
54,2,0,1,0,1,90,32,2,4691.2
55,1,1,0,1,1,100,128,2,17711.8
56,5,0,0,0,1,40,2,10,299133.4
57,3,0,1,0,1,70,64,8,37997.2
58,2,1,0,0,1,50,256,6,89371.4
59,4,0,0,1,0,30,1024,2,35907.2
60,2,0,1,0,1,90,4096,2,4651.8
61,3,1,1,0,0,90,4096,8,37647.8
62,2,0,1,1,1,90,4096,10,102996.8
63,1,1,1,0,1,90,4096,6,88837.8
64,5,0,1,0,0,60,4,2,9240.2
65,4,0,1,0,1,40,1,0,10032.4
66,2,0,1,0,1,90,32,8,98716.2
67,2,1,1,1,0,0,4096,10,131447.0
68,3,0,1,0,1,70,2048,2,12150.0
69,4,0,1,0,1,40,8,0,9120.2
70,2,1,1,0,0,80,256,6,85317.6
71,1,0,1,1,1,90,128,2,17805.8
72,2,0,1,0,1,60,2,8,80034.0
73,5,0,1,0,0,50,512,4,9177.0
74,2,1,1,0,1,30,4096,10,100402.0
75,3,0,1,0,1,0,4,4,15964.0
76,4,0,1,1,1,40,256,0,35739.6
77,2,0,1,0,0,90,1024,2,4647.6
78,1,1,1,0,0,80,1024,6,89852.4
79,2,0,1,0,0,70,1024,4,4375.2
80,5,0,1,1,0,70,1024,4,9190.8
81,2,0,0,0,0,70,1024,4,4429.4
82,2,0,0,0,0,70,1024,4,4429.4
83,4,1,1,0,0,70,1024,4,12881.8
84,3,0,0,1,0,70,1024,4,12058.4
85,2,0,0,0,0,70,1024,4,4429.4
86,1,0,1,0,0,70,1,4,15228.4
87,5,1,0,0,0,70,2048,4,9160.4
88,2,0,0,1,0,70,8,4,12151.8
89,2,0,1,0,0,70,1024,8,100401.4
90,3,0,0,0,0,50,32,4,12257.6
91,4,0,1,0,0,60,512,0,8917.2
92,2,1,0,1,0,30,128,10,103214.2
93,1,0,0,0,0,0,1024,4,18471.6
94,2,0,1,0,0,70,2,6,73815.4
95,5,0,0,0,0,10,4,4,9166.6
96,2,1,1,1,0,80,1024,8,102717.4
97,3,0,0,0,0,70,1,10,50193.6
98,2,0,1,0,0,50,2048,0,4875.8
99,4,0,0,0,0,60,8,4,13863.6
100,1,1,0,0,0,30,32,6,87814.4
101,2,0,0,0,0,70,1024,4,4429.4
102,2,0,0,0,0,70,1024,4,4429.4
103,2,0,0,0,0,70,1024,4,4429.4
104,2,0,0,0,0,70,1024,4,4429.4
105,2,0,0,0,0,70,1024,4,4429.4
106,2,0,0,0,0,70,1024,4,4429.4
107,2,0,0,0,0,100,512,4,4382.0
108,2,0,0,0,0,100,512,4,4382.0
109,2,0,0,0,0,100,512,4,4382.0
110,2,0,0,0,0,100,512,4,4382.0
111,2,0,0,0,0,100,512,8,101297.6
112,5,0,0,0,0,100,512,10,300636.0
113,2,0,0,0,0,100,512,0,4677.4
114,2,0,0,0,0,100,512,4,4382.0
115,3,0,0,0,0,100,512,6,10615.6
116,4,0,1,1,0,100,512,4,43529.8
117,2,0,0,0,0,100,512,4,4382.0
118,1,0,1,0,0,100,128,8,101489.4
119,5,0,0,0,0,0,2,4,9257.6
120,2,1,1,0,0,10,16,10,96743.4
121,2,0,0,1,0,20,4,0,17659.4
122,3,0,1,0,0,80,64,4,12055.4
123,4,0,0,0,0,100,512,6,19002.2
124,2,1,1,0,0,50,1,4,14745.6
125,1,0,0,1,0,100,2048,4,11782.6
126,2,0,0,0,0,60,8,8,86151.6
127,5,0,1,0,0,30,32,4,9227.8
128,2,0,0,0,0,0,512,10,85573.8
129,2,1,1,0,0,10,128,0,5732.8
130,3,0,0,1,0,20,2,4,13280.8
131,4,0,1,0,0,100,16,6,20520.0
132,2,0,0,0,0,80,512,4,4317.0
133,1,1,0,0,0,80,4,2,17699.2
134,2,0,1,1,0,80,64,4,11850.2
135,5,0,0,0,0,80,1,8,121093.2
136,2,0,1,0,0,80,2048,4,4291.8
137,2,0,1,0,0,80,2048,10,101860.4
138,3,1,1,0,0,80,2048,0,12149.6
139,4,0,1,1,0,80,2048,4,43735.4
140,2,0,1,0,0,80,2048,6,85279.8
141,1,0,1,0,0,80,2048,4,11808.4
142,2,0,1,0,0,80,256,2,4708.4
143,5,1,1,0,0,80,2048,4,9151.6
144,2,0,1,0,0,80,8,8,86256.8
145,2,0,1,1,0,40,32,4,12017.2
146,3,0,1,0,0,50,4096,10,48868.0
147,4,0,1,0,0,60,128,0,8930.2
148,2,1,1,0,0,80,2,4,12740.4
149,1,0,1,0,0,30,2048,2,17649.2
150,2,0,1,1,0,90,16,6,93879.4
151,5,0,1,0,0,0,4,4,9198.8
152,2,0,1,0,0,80,64,4,4342.4
153,2,0,1,0,0,80,64,4,4342.4
154,2,1,1,0,0,80,64,8,101677.2
155,3,0,1,1,0,80,64,4,12093.0
156,4,0,1,0,0,80,64,10,113657.2
157,2,0,1,0,0,80,64,0,4706.4
158,1,0,1,0,0,80,64,4,11783.6
159,2,1,1,0,1,10,256,2,5742.2
160,5,0,1,1,0,20,1,6,47281.4
161,2,0,1,0,0,80,4096,4,4277.2
162,2,0,1,0,0,40,4096,4,4577.0
163,3,0,1,0,1,50,4096,8,38141.0
164,4,1,1,0,0,60,4096,4,12933.0
165,2,0,1,0,0,80,4096,10,101514.8
166,1,0,1,1,0,30,4096,0,17787.6
167,2,0,1,0,0,90,4096,4,4308.2
168,5,0,1,0,1,90,4096,2,9110.0
169,2,1,1,0,0,90,4096,6,83383.4
170,2,0,1,0,0,90,4096,4,4308.2
171,3,0,1,1,0,90,4096,4,12108.4
172,4,0,1,0,0,90,4096,8,39313.8
173,2,0,1,0,1,90,4096,4,4320.6
174,1,1,1,0,0,0,8,10,85587.2
175,2,0,1,0,0,90,32,0,4682.8
176,5,0,1,1,0,10,2048,4,9197.2
177,2,0,1,0,1,20,4096,2,5053.4
178,2,0,1,0,0,40,128,6,89849.6
179,3,1,1,0,0,90,2,4,13121.6
180,4,0,1,0,0,50,16,4,13295.6
181,2,0,1,1,0,60,4,8,113836.0
182,1,0,1,0,0,30,4096,4,11889.2
183,2,0,1,0,1,0,2048,10,85337.8
184,5,0,1,0,0,10,256,0,9160.8
185,2,1,1,0,0,20,1,4,14753.4
186,2,0,1,1,0,90,8,2,17685.0
187,3,0,1,0,0,40,32,4,12093.8
188,2,0,1,0,1,50,4096,6,89247.6
189,4,0,1,0,0,60,2048,4,12870.2
190,1,1,1,0,0,90,128,8,100675.4
191,2,0,1,1,0,30,2,4,13290.2
192,2,0,1,0,0,0,4096,10,85176.0
193,5,0,1,0,1,80,16,4,9129.2
194,2,0,1,0,0,10,4,0,6099.4
195,3,1,1,0,0,20,2048,4,12266.2
196,2,0,1,1,0,90,256,2,17724.4
197,4,0,1,0,0,80,1,6,34976.0
198,2,0,1,0,1,40,4096,4,4578.8
199,1,0,1,0,0,50,8,4,12105.4
200,2,1,1,0,0,60,32,8,99494.6
201,5,0,1,1,0,80,2048,10,299755.2
202,2,0,1,0,0,30,4096,4,4554.6
203,3,0,1,0,1,90,128,0,12083.8
204,2,0,1,0,0,80,2,4,12752.8
205,4,1,1,0,0,0,4096,2,11858.2
206,2,0,1,1,0,10,16,6,94753.6
207,1,0,1,0,0,20,4,4,12445.6
208,2,0,1,0,1,80,2048,4,4301.2
209,5,0,1,0,1,80,2048,8,121074.0
210,2,1,1,0,1,80,2048,10,101562.2
211,3,0,1,1,1,80,2048,4,12102.4
212,2,0,1,0,1,80,2048,0,4683.6
213,4,0,1,0,1,80,2048,4,12799.6
214,2,0,1,0,1,80,2048,2,4688.0
215,1,1,1,0,1,80,2048,6,89871.0
216,2,0,1,1,1,80,2048,4,11825.2
217,5,0,1,0,1,80,256,4,9172.0
218,2,0,1,0,1,40,1,8,83112.0
219,3,0,1,0,1,80,8,4,12531.6
220,2,1,1,0,1,50,32,10,99680.0
221,4,0,1,1,1,60,2048,0,35906.4
222,2,0,1,0,1,30,128,4,4576.4
223,1,0,1,0,1,80,2,2,17650.2
224,2,0,1,0,1,0,2048,6,82465.6
225,5,1,1,0,1,80,16,4,9335.0
226,2,0,1,0,1,90,4096,4,4320.6
227,2,0,1,0,1,90,4096,4,4320.6
228,2,0,1,0,1,10,4096,4,5712.4
229,2,0,1,0,1,20,4,4,11953.2
230,2,0,1,0,1,90,256,4,4299.4
231,2,0,1,0,1,80,256,4,4303.8
232,2,0,1,0,1,40,256,4,4606.8
233,2,0,1,0,1,80,256,4,4303.8
234,2,0,1,0,1,50,256,4,4573.6
235,2,0,1,0,1,60,256,4,4403.2
236,2,0,1,0,1,90,256,4,4299.4
237,2,0,1,0,1,90,256,4,4299.4
238,2,0,1,0,1,90,256,4,4299.4
239,2,0,1,0,1,90,256,4,4299.4
240,2,0,1,0,1,90,256,4,4299.4
241,2,0,1,0,1,90,256,4,4299.4
242,2,0,1,0,1,90,256,8,100586.2
243,2,0,1,0,1,90,256,10,100259.2
244,3,0,1,0,1,90,256,4,12090.8
245,4,0,1,0,1,90,256,0,8900.6
246,2,0,1,0,1,30,256,4,4553.6
247,1,0,1,0,1,90,1,2,17696.8
248,2,0,1,0,1,0,8,6,82161.6
249,2,0,1,0,1,10,32,4,5591.8
250,5,0,1,0,1,20,256,4,9177.0
251,2,0,1,1,1,90,128,8,102844.2
252,3,0,1,0,1,40,2,4,13007.8
253,2,0,1,0,1,90,256,10,100259.2
254,4,0,1,0,1,50,16,0,8990.4
255,2,1,1,0,1,60,4,4,11905.0
256,1,0,1,1,1,30,1,4,15210.2
257,2,0,1,0,1,90,256,2,4647.4
258,5,0,1,0,1,0,8,6,47418.8
259,2,0,1,0,1,70,32,4,4704.0
260,2,1,1,0,1,10,64,4,5738.8
261,3,0,1,0,1,20,256,8,38665.6
262,2,0,1,1,1,90,128,4,11804.8
263,4,0,1,0,1,100,2,10,180733.8
264,2,0,1,0,1,40,16,0,5081.0
265,1,0,1,0,1,50,4,4,12451.6
266,2,1,1,0,1,60,256,2,4718.4
267,5,0,1,0,1,90,1024,4,9141.4
268,2,0,1,1,0,30,1,6,116416.8
269,2,0,1,0,1,70,256,4,4361.4
270,3,0,0,0,0,0,8,4,15871.2
271,2,0,1,0,0,90,32,8,99285.4
272,4,1,1,0,1,10,64,4,13836.2
273,2,0,1,0,0,20,512,10,101184.6
274,1,0,1,1,1,90,128,0,17687.4
275,2,0,0,0,0,100,256,4,4402.8
276,5,0,1,0,1,40,2,2,9103.2
277,2,0,1,0,0,50,16,4,4773.0
278,2,1,1,0,1,60,4,6,73078.0
279,3,0,1,0,0,80,1024,4,12249.4
280,2,0,1,1,1,90,256,4,11836.4
281,4,0,0,0,0,30,1,8,82001.8
282,2,0,1,0,1,70,256,4,4361.4
283,1,0,1,0,0,80,8,10,86273.8
284,2,1,1,0,1,0,512,0,11417.2
285,5,0,1,0,0,90,32,4,9182.6
286,2,0,1,1,1,10,64,4,12371.0
287,2,0,0,0,0,20,4096,2,5039.4
288,3,0,1,0,1,80,256,6,10627.8
289,2,0,1,0,0,90,128,4,4310.4
290,4,1,1,0,1,100,2048,4,12763.4
291,2,0,1,0,0,40,2,8,80538.4
292,1,0,1,1,0,80,16,4,11879.4
293,2,0,0,0,1,50,4,10,80933.2
294,5,0,1,0,1,60,1024,0,9165.4
295,2,0,1,0,0,90,4096,4,4308.2
296,2,1,1,0,1,30,256,4,4569.6
297,3,0,1,0,0,80,2048,2,12097.0
298,2,0,1,1,1,70,1,6,116193.2
299,4,0,0,0,0,0,256,4,22083.6
