Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
29,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0.9920230968612884
30,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0.9940585125771075
31,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0.018855456762956184
32,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0.012900570087338503
33,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0.9940199605291283
34,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0.9930392789034599
35,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0.9950442311235907
36,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0.9920716878896165
37,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.003977828167255631
38,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0.006968787669559276
39,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0.012925336843168609
40,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9940324671601841
41,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0.0059402442737433074
42,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.006947576578034524
43,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0.004984024533447357
44,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0.9940512362657283
45,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0.9980212533071671
46,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0.9940544913792285
47,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0.017871255771311736
48,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0.004971664783771232
49,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0.9920431946632267
50,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0.008933279921723934
51,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0.003987449478280718
52,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0.00596753611627073
53,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0.992049364111741
54,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0.005976567412713083
55,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0.005964514029055712
56,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.9930394904510879
57,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0.004985245417052373
58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.006926784965013086
59,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0.994019040529001
60,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.006957647084706397
61,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0.9940589016522642
62,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0.002976127209674947
63,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.9980208082922598
64,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0.993073456116736
65,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0.9940312847881326
66,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0.0069389317587710275
67,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0.006972957075230532
68,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.9980421671806738
69,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0.0069400108850840555
70,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0.011926554522821356
71,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.02382286234518386
72,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0.9940236578617597
73,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.008952421098085866
74,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.00794583807442122
75,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.9940281766523371
76,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0.99402502467333
77,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0.998004430450511
78,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0.016877539742508392
79,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0.9940499801420533
80,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0.003967420180035428
81,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0.003954584108301765
82,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0.004967285823801011
83,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.00394325229969851
84,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029737876624555165
85,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029820191005568114
86,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0.0029805765290549045
87,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0.0029758965293799223
88,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002949476926314836
89,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029968111304921686
90,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029941544044352095
91,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002994969076616849
92,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002976021288702658
93,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029728112760795053
94,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029840589722105113
95,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0.004944789216733685
96,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029899044807851563
97,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0.004992420785636884
98,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002981498703583219
99,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002974199603986533
100,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0.004960927441559973
101,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002977273479937414
102,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029572780663193613
103,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029851862590882633
104,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.00298460068865731
105,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029903347306008384
106,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002976508281941143
107,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029690053514373226
108,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002971410257348449
109,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029483023722369946
110,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002965000819639728
111,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029784287071721914
112,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029585793108961073
113,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029726028093732203
114,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029651319751948188
115,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002978733973581523
116,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029853928391907546
117,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029757159260161543
118,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002968479640708662
119,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029904344487472175
120,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002987092763901219
121,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002979573899735475
122,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029850083203584966
123,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.00297661465220768
124,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029836270195139247
125,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029613953698469334
126,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029845518817904248
127,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029989002955813507
128,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029908086001217077
129,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029760635813365875
130,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002958504022698971
131,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029639080420074382
132,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0030034923312274994
133,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002953600812449119
134,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029515623713182735
135,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.00299439509285284
136,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029739514012961147
137,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002963169219805858
138,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.003005155993895581
139,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029960177073034477
140,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002968035704045095
141,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029755019519489144
142,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0030029837531582006
143,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002978947327811039
144,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002979045532450702
145,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0.017875120416890298
146,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029969817672182097
147,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029890614440826763
148,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029802020345803416
149,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029974989378440896
150,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029760756503479204
151,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0.01786806651808755
152,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029859952707160502
153,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029824129814845905
154,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029742919992190057
155,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0.011931173655584354
156,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029801139802304007
157,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029614309555823235
158,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0030084224137920095
159,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029801821672086567
160,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002990271846253951
161,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029775577530365654
162,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029722135122873528
163,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029651120734901846
164,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002998499333496897
165,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029946521081347125
166,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.00298161551081698
167,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029676624229058144
168,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029819208781884632
169,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029604256398139267
170,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0.9940400380038529
171,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029671712527117736
172,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002970921999280801
173,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0.012901384175303255
174,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0.0049479407178605285
175,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0.0069468371956616344
176,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.002971853042223991
177,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029743721673099206
178,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0.9940541742229732
179,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029888715534284863
180,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.00299301696586601
181,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0.01289417194625304
182,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0.004973134340608496
183,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.002970952759538243
184,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002976090264926982
185,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0.9970297744501675
186,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0.017897580783694696
187,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0.00396043654520486
188,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0.0029879045994613425
189,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0.014895385889757185
190,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0.006938591127203832
191,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.00300057467831731
192,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029887766623315003
193,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0.9970265370585466
194,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0.016863639765410842
195,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0.004967434887013776
196,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0.01289300417750448
197,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0.01092722958661137
198,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0.00694551444548982
199,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.002977139263825194
200,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029882930620207062
201,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029733571822911013
202,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.9900687971858749
203,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029840655009323105
204,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0.01092615057343113
205,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0.012907854403489802
206,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0.004969013404397706
207,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.0029818103277166686
208,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.00296043785115675
209,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029661541181333338
210,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0.9900453150586348
211,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029422749944441975
212,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0.012915562276805289
213,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0.011892563577755162
214,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0.004965789017868661
215,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.002986020705392012
216,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002959248883390278
217,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002968440298643523
218,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0.9940508116489424
219,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0.004980872309059441
220,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0.012928030929808825
221,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0.011915129679106748
222,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0.004975902536517364
223,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.0029966623205752193
224,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029837648527107
225,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002988665422215449
226,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002991258402024935
227,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029983641643941124
228,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029737021123099087
229,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002992724890779938
230,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.003006427290696306
231,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029507333249463347
232,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.00298778617545016
233,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002985961518533622
234,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002979553788566127
235,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002988963664300694
236,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029783203676471298
237,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029919316443365934
238,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029715943086038974
239,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029858858251634794
240,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0029875477419430414
241,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.002978268745354028
242,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0.9980249944380055
243,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0.0019756095577822424
244,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0.0089073909616432
245,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0.0019781561581363443
246,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0.011915268501272567
247,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0010145680642008655
248,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0009783008607228512
249,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0009981610740394356
250,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0009690112517872499
251,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.001008055329461043
252,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.9920570514100391
253,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0009667890735830674
254,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.028787256523010757
255,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0009856489701410118
256,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.006937696119116774
257,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0009840130019936157
258,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.000985428649561819
259,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.000983739709769889
260,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0009805294709958996
261,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0.9920756002711834
262,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0.001003658590658631
263,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0.027786407629091625
264,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.001014190104416869
265,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.006962421499984818
266,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.0009954980530104945
267,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.001001445862514472
268,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.0009741434078086874
269,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.0010022375823060255
270,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0.9920581512722861
271,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.00099849631592898
272,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0.028781693839830768
273,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.00100268472162703
274,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.006955891052630582
275,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.000979229679955443
276,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0009709375654036678
277,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0010046826527003272
278,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.00098203722615961
279,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.9920658794447377
280,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0009951699251949393
281,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0.028783724121068922
282,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0009767316097664715
283,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.0069407650425541605
284,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0009908673252277049
285,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0009962855135213452
286,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0009915605209036755
287,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0010070664073529498
288,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.00097913631938549
289,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.99207400259384
290,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0.028793695759730613
291,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0009970885369226812
292,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.006959657889227697
293,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0010088097028321925
294,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.001000281050912051
295,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0010005854090951818
296,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0009893525772940363
297,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0009967264095097172
298,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.9920717534554218
299,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.000996139785074691
