Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
81,4,2,1,1,1,1,1,0,0,0,33.59
82,2,1,3,0,0,1,1,0,1,0,47.224
83,4,1,1,1,1,1,1,0,0,0,21.942
84,4,3,1,1,1,1,1,0,0,0,46.726
85,3,1,1,1,1,1,1,0,0,0,29.174
86,1,2,3,1,0,1,1,0,0,0,125.194
87,4,1,1,0,1,1,1,0,1,0,23.242
88,2,1,1,1,1,1,1,0,0,0,42.258
89,4,3,3,1,1,1,1,0,0,0,48.082
90,4,1,1,1,1,1,1,0,0,0,21.942
91,3,2,1,0,0,1,1,0,1,0,43.474
92,1,1,3,1,1,1,1,0,0,0,80.582
93,4,1,1,1,1,1,1,0,0,0,21.942
94,2,3,1,1,1,1,1,0,0,0,91.506
95,4,1,1,0,0,1,1,0,1,0,23.818
96,4,2,3,1,1,1,1,0,0,0,34.832
97,3,1,1,1,1,1,1,0,0,0,29.174
98,1,1,1,1,1,1,0,0,0,0,78.416
99,4,3,1,0,0,1,1,0,1,0,42.734
100,2,1,3,1,1,1,0,0,0,0,42.906
101,4,1,1,1,1,1,1,0,0,0,21.942
102,4,1,1,1,1,1,1,0,0,0,21.942
103,4,1,1,1,1,1,1,0,0,0,21.942
104,4,1,1,1,1,1,1,0,0,0,21.942
105,4,1,1,1,1,1,1,0,0,0,21.942
106,4,1,1,1,1,1,1,0,0,0,21.942
107,4,1,1,1,1,1,1,0,0,0,21.942
108,4,1,1,1,1,1,1,0,0,0,21.942
109,4,1,1,1,1,1,1,0,0,0,21.942
110,4,1,1,1,1,1,1,0,0,0,21.942
111,4,1,1,1,1,1,1,0,0,0,21.942
112,4,1,1,1,1,1,1,0,0,0,21.942
113,4,1,1,1,1,1,1,0,0,0,21.942
114,3,1,1,1,1,1,0,0,0,0,29.01
115,4,2,1,1,1,1,1,0,0,0,33.59
116,1,1,3,1,1,1,1,0,0,0,80.582
117,4,1,1,1,1,1,0,0,0,0,21.678
118,2,3,1,1,0,1,0,0,0,0,83.836
119,4,1,1,0,1,1,0,0,1,0,23.248
120,4,2,1,1,1,1,0,0,0,0,31.516
121,3,1,3,1,1,1,0,0,0,0,30.26
122,1,1,1,1,1,1,0,0,0,0,78.416
123,4,3,1,0,0,1,0,0,1,0,38.6
124,4,1,1,1,1,1,0,0,0,0,21.678
125,2,1,1,1,1,1,0,0,0,0,41.818
126,4,2,3,1,1,1,0,0,0,0,32.72
127,4,1,1,1,1,1,0,0,0,0,21.678
128,3,1,1,0,0,1,0,0,1,0,31.19
129,1,3,1,1,1,1,0,0,0,0,156.346
130,4,1,1,1,1,1,0,0,0,0,21.678
131,4,2,3,1,1,1,0,0,0,0,32.72
132,2,1,1,1,0,1,0,0,0,0,42.878
133,4,1,1,0,1,1,0,0,1,0,23.248
134,3,3,2,1,1,1,0,0,0,0,58.384
135,4,1,1,1,1,1,0,0,0,0,21.678
136,1,1,3,1,1,1,0,0,0,0,79.97
137,4,2,1,1,0,1,0,0,0,0,31.868
138,2,1,1,0,1,1,0,0,1,0,44.928
139,4,1,1,1,1,1,0,0,0,0,21.678
140,4,3,2,1,1,1,0,0,0,0,43.484
141,4,1,1,1,1,1,0,0,0,0,21.678
142,3,1,1,1,0,1,0,0,0,1,29.23
143,1,1,3,0,1,1,0,0,1,0,85.314
144,4,2,1,1,1,1,0,0,0,0,31.516
145,4,1,2,1,1,1,0,0,0,0,22.626
146,2,1,1,1,1,1,0,0,0,0,41.818
147,4,3,1,1,0,1,0,0,0,1,42.946
148,4,1,1,0,1,1,0,0,1,0,23.248
149,3,1,3,1,1,1,0,0,0,0,30.26
150,1,2,1,1,1,1,0,0,0,0,114.682
151,4,1,2,1,1,1,0,0,0,1,22.476
152,4,1,1,1,1,1,0,0,0,0,21.678
153,2,3,1,0,0,1,0,0,1,0,74.686
154,4,1,1,1,1,0,0,1,0,0,22.794
155,4,1,3,1,1,1,0,0,0,0,23.244
156,3,2,1,1,1,1,0,0,0,1,42.32
157,4,1,2,1,1,1,0,0,0,0,22.626
158,1,1,1,0,0,0,0,1,1,0,94.0
159,4,3,1,1,1,1,0,0,0,0,42.882
160,2,1,1,1,1,1,0,0,0,0,41.818
161,4,1,3,1,1,1,0,0,0,1,23.204
162,4,2,1,1,1,1,0,0,0,0,31.516
163,3,1,2,0,0,0,0,1,1,0,33.992
164,4,1,1,1,1,1,0,0,0,0,21.678
165,1,3,1,1,1,1,0,0,0,0,156.346
166,4,1,1,1,1,1,0,0,0,1,21.65
167,2,1,3,1,1,0,0,1,0,1,45.908
168,4,2,1,0,0,1,0,0,1,1,29.52
169,4,1,2,1,1,1,0,0,0,1,22.476
170,3,1,1,1,1,1,0,0,0,1,28.562
171,4,3,1,1,1,1,0,0,0,1,42.476
172,1,1,1,1,1,0,0,1,0,1,86.616
173,4,1,3,0,0,1,0,0,1,1,24.672
174,2,2,1,1,1,1,0,0,0,1,60.804
175,4,1,2,1,1,1,0,0,0,1,22.476
176,4,1,1,1,1,1,0,0,0,1,21.65
177,4,1,1,1,1,0,0,1,0,1,22.928
178,3,3,1,1,0,1,0,0,0,1,58.34
179,1,1,1,0,1,1,0,0,1,1,84.084
180,4,1,3,1,1,1,0,0,0,1,23.204
181,4,2,1,1,1,1,0,0,0,1,31.152
182,2,1,2,1,1,0,0,1,0,1,45.89
183,4,1,1,1,0,1,0,0,0,1,22.172
184,4,3,1,0,1,1,0,0,1,1,38.272
185,3,1,1,1,1,1,0,0,0,1,28.562
186,1,1,3,1,1,1,0,0,0,1,79.554
187,4,2,1,1,1,0,0,1,0,1,33.932
188,4,1,2,1,0,1,0,0,0,1,23.106
189,2,1,1,0,1,1,0,0,1,1,44.58
190,4,3,1,1,1,1,0,0,0,1,42.476
191,4,1,1,1,1,1,0,0,0,1,21.65
192,3,1,3,1,1,1,0,0,0,1,29.688
193,4,2,1,1,1,0,0,1,0,1,33.932
194,1,1,2,0,0,1,0,0,1,1,86.128
195,4,1,1,1,1,1,0,0,0,1,21.65
196,2,3,1,1,1,1,0,0,0,1,82.656
197,4,1,1,1,1,1,0,0,0,1,21.65
198,4,1,3,1,1,0,0,1,0,1,23.036
199,3,2,1,0,0,1,0,0,1,1,39.732
200,4,1,2,1,1,1,0,0,0,1,22.476
201,1,1,1,1,1,1,0,0,0,1,78.57
202,4,3,1,1,1,1,0,0,0,1,42.476
203,2,1,1,1,1,0,0,1,0,1,45.826
204,4,1,3,0,0,1,0,0,1,1,24.672
205,4,2,1,1,1,1,0,0,0,1,31.152
206,3,1,2,1,1,1,0,0,0,1,29.312
207,4,1,1,1,1,1,0,0,0,1,21.65
208,1,3,1,1,1,0,0,1,0,1,171.77
209,4,1,1,0,0,1,0,0,1,1,23.39
210,2,1,3,1,1,1,0,0,0,1,42.72
211,4,2,1,1,1,1,0,0,0,1,31.152
212,4,1,2,1,1,1,0,0,0,1,22.476
213,3,1,1,1,1,0,0,1,0,1,30.918
214,4,3,1,0,0,1,0,0,1,1,38.26
215,1,1,1,1,1,1,0,0,0,1,78.57
216,4,1,3,1,1,1,1,0,0,1,23.334
217,2,2,1,1,1,1,0,0,0,1,60.804
218,4,1,1,1,1,0,0,1,0,1,22.928
219,4,1,2,1,0,1,0,0,0,1,23.106
220,3,3,1,0,1,1,1,0,1,1,58.162
221,4,1,1,1,1,1,0,0,0,1,21.65
222,1,1,1,1,1,1,0,0,0,1,78.57
223,4,1,3,1,1,0,0,1,0,1,23.036
224,4,2,1,1,0,1,0,0,0,1,31.624
225,2,1,2,0,1,1,1,0,1,1,45.902
226,4,1,1,1,1,1,0,0,0,1,21.65
227,4,1,1,1,1,1,0,0,0,1,21.65
228,4,1,1,1,1,1,0,0,0,1,21.65
229,4,1,1,1,1,1,0,0,0,1,21.65
230,4,1,1,1,1,1,0,0,0,1,21.65
231,4,1,1,1,1,1,0,0,0,1,21.65
232,4,1,1,1,1,1,0,0,0,1,21.65
233,4,1,1,1,1,1,0,0,0,1,21.65
234,4,1,1,1,1,1,0,0,0,1,21.65
235,4,1,1,1,1,1,0,0,0,1,21.65
236,4,1,1,1,1,1,0,0,0,1,21.65
237,4,1,1,1,1,1,0,0,0,1,21.65
238,4,1,1,1,1,1,0,0,0,1,21.65
239,4,1,1,1,1,1,0,0,0,1,21.65
240,4,1,1,1,1,1,0,0,0,1,21.65
241,4,1,1,1,1,1,0,0,0,1,21.65
242,4,1,1,1,1,1,0,0,0,1,21.65
243,4,1,1,1,1,1,0,0,0,1,21.65
244,4,1,1,1,1,1,0,0,0,1,21.65
245,4,1,1,1,1,1,0,0,0,1,21.65
246,3,1,1,1,1,1,0,0,0,1,28.562
247,4,1,1,1,1,1,0,0,0,1,21.65
248,1,3,1,1,1,1,0,0,0,1,156.172
249,4,1,1,1,1,1,0,0,0,1,21.65
250,2,1,3,1,1,1,0,0,0,1,42.72
251,4,2,1,1,1,1,0,0,0,1,31.152
252,4,1,2,1,1,1,0,0,0,1,22.476
253,4,1,1,1,1,0,0,1,0,1,22.928
254,3,3,1,0,0,1,1,0,1,1,58.444
255,1,1,1,1,1,1,0,0,0,1,78.57
256,4,1,3,1,1,1,0,0,0,1,23.204
257,4,1,1,1,1,1,0,0,0,1,21.65
258,2,2,1,1,1,1,0,0,0,1,60.804
259,4,1,2,1,1,0,0,1,0,1,22.97
260,4,1,1,0,0,1,1,0,1,1,23.72
261,3,3,1,1,1,1,0,0,0,1,57.664
262,4,1,1,1,1,1,0,0,0,1,21.65
263,1,1,3,1,1,1,0,0,0,1,79.554
264,4,2,1,1,1,0,0,1,0,1,33.932
265,4,1,2,1,0,1,1,0,0,1,22.998
266,2,1,1,0,1,1,0,0,1,1,44.58
267,4,1,1,1,1,1,0,0,0,1,21.65
268,4,3,1,1,1,1,0,0,0,1,42.476
269,3,1,1,1,1,1,0,0,0,1,28.562
270,4,1,3,1,1,0,0,1,0,1,23.036
271,1,2,1,1,0,1,1,0,0,1,124.226
272,4,1,2,0,1,1,0,0,1,1,23.982
273,4,1,1,1,1,1,0,0,0,1,21.65
274,2,1,1,1,1,1,0,0,0,1,41.828
275,4,3,1,1,1,1,0,0,0,1,42.476
276,4,1,1,1,1,0,0,1,0,1,22.928
277,3,1,3,1,0,1,1,0,0,1,30.912
278,4,2,1,0,1,1,0,0,1,1,29.912
279,1,1,2,1,1,1,0,0,0,1,79.066
280,4,1,1,1,1,1,0,0,0,1,21.65
281,4,1,1,1,1,1,0,0,0,1,21.65
282,2,3,1,1,1,0,0,1,0,1,90.616
283,4,1,1,1,0,1,1,0,0,1,22.496
284,4,1,3,0,1,1,0,0,1,1,24.558
285,4,2,1,1,1,1,0,0,0,1,31.152
286,3,1,1,1,1,1,0,0,0,1,28.562
287,4,1,2,1,1,1,0,0,0,1,22.476
288,1,1,1,1,1,0,0,1,0,1,86.616
289,4,3,1,1,1,1,1,0,0,1,46.682
290,2,1,1,0,0,1,0,0,1,1,45.644
291,4,1,3,1,1,1,0,0,0,1,23.204
292,4,1,1,1,1,1,0,0,0,1,21.65
293,4,2,1,1,1,1,0,0,0,1,31.152
294,3,1,2,1,1,1,0,0,0,1,29.312
295,4,1,1,1,1,0,0,1,0,1,22.928
296,1,3,1,0,0,1,1,0,1,1,156.43
297,4,1,1,1,1,1,0,0,0,1,21.65
298,2,1,1,1,1,1,0,0,0,1,41.828
299,4,1,3,1,1,1,0,0,0,1,23.204
