Iteration,topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
25,4,10,4,10,10,1,1,1000,1024,100,2,29,7.919755135572318e-06
26,4,10,2,1000000,1,0,1,1000,1024,100,2,29,4.668862842955338e-07
27,2,1,2,10,1,1,1,10,512,100,2,29,0.015229330494757855
28,4,1,2,1000000,1,1,1,1000,512,100,2,29,3.1720890900165815e-05
29,2,1,4,1000000,1,0,1,1000,512,10000,5,29,0.0008219052262745934
30,2,1,4,10,10,1,1000,1000,512,100,2,29,4.23328633581923e-05
31,2,10,4,1000000,1,1,1000,1000,512,10000,5,0,1.892063510285908e-05
32,4,10,2,10,10,0,1,1000,1024,10000,2,29,0.1416799496401485
33,2,1,4,10,1,1,1000,1000,512,100,2,29,2.2691951667546427e-05
34,4,1,2,1000000,1,0,1,1000,1024,100,5,29,2.7198509194036476e-05
35,2,10,4,10,10,0,1000,1000,1024,100,2,29,5.869443550941037e-06
36,2,1,2,10,1,0,1000,1000,512,10000,2,0,0.8572691743016984
37,4,1,4,1000000,10,0,1,10,1024,10000,2,29,1.0654009857916427e-05
38,4,1,2,10,1,1,1000,10,1024,10000,2,0,2.3307626790169933e-05
39,2,1,4,10,10,0,1000,1000,1024,100,5,29,2.307087774092575e-05
40,2,1,2,10,10,1,1000,1000,512,100,5,0,4.84723598194201e-06
41,4,1,4,10,10,0,1,10,512,100,5,29,0.07965590637574703
42,4,1,2,10,1,1,1,1000,1024,100,5,0,3.492160810757854e-07
43,2,1,2,1000000,10,0,1,10,1024,100,2,29,4.3314735409162114e-05
44,4,1,2,1000000,1,1,1000,1000,1024,100,2,29,9.025373548892925e-06
45,4,1,2,10,10,1,1,1000,1024,10000,5,29,0.08609115910418999
46,2,10,2,10,1,0,1000,1000,512,100,2,29,9.43411423200614e-06
47,2,10,2,10,10,0,1,1000,512,10000,5,0,0.13614471755351135
48,4,1,2,10,10,0,1,10,1024,100,2,29,0.1449378954846071
49,2,10,2,1000000,1,0,1,10,1024,10000,2,29,3.628019591907615e-05
50,4,10,2,10,1,1,1000,1000,1024,10000,2,0,0.603657346060072
51,4,10,4,1000000,10,1,1,10,1024,10000,2,29,1.0092485332037101e-05
52,4,10,2,10,10,1,1000,10,512,100,5,29,0.20148475569328972
53,4,1,4,1000000,10,0,1,1000,512,10000,2,29,0.005551426075050246
54,2,1,2,10,1,0,1,1000,1024,10000,2,29,0.01502699770836241
55,2,10,4,10,10,1,1000,10,512,100,5,0,0.3263739107947595
56,2,1,4,10,1,1,1000,1000,1024,10000,5,29,0.37014915627260436
57,4,1,4,10,10,0,1000,10,512,10000,5,0,1.6626625771687025e-05
58,2,10,4,1000000,1,0,1000,10,512,100,2,29,0.0007663197117374735
59,2,1,4,1000000,10,1,1000,10,512,100,2,29,8.541672610307439e-06
60,2,10,2,1000000,10,1,1,1000,1024,100,5,29,1.4193962627013198e-05
61,2,10,2,1000000,1,0,1,1000,1024,10000,2,0,0.0025141358974978428
62,2,10,4,1000000,10,1,1,1000,512,100,2,0,1.590319119663542e-05
63,2,1,2,1000000,1,0,1,10,512,10000,2,29,1.2691696949978072e-05
64,2,1,4,1000000,10,0,1000,10,512,100,2,29,5.852215211253711e-06
65,2,1,2,1000000,10,0,1000,10,512,10000,5,0,1.0615659942951123e-05
66,4,1,2,10,10,1,1000,1000,1024,100,5,29,1.553377862049555e-05
67,4,1,2,1000000,1,1,1,10,1024,10000,5,0,2.288723191433219e-05
68,2,1,2,10,1,0,1,1000,1024,10000,2,29,0.015048436049828206
69,4,1,2,10,10,0,1000,1000,1024,10000,5,29,0.21885828378341246
70,2,10,2,1000000,10,0,1,10,512,100,5,0,1.9947527634566204e-05
71,2,1,4,1000000,10,0,1,10,512,100,5,0,2.5400972791751406e-05
72,2,10,2,1000000,10,0,1,10,512,100,5,0,1.0116540233499617e-05
73,2,1,4,1000000,10,0,1,10,512,100,5,0,1.5922308952975e-05
74,4,1,2,1000000,10,1,1000,10,512,100,2,29,0.00021618097680907162
75,4,1,2,1000000,10,1,1000,10,1024,100,2,29,2.5023500177154046e-05
76,4,1,2,1000000,10,1,1000,10,512,100,5,29,3.35701955935644e-05
77,4,1,2,1000000,10,1,1000,1000,1024,100,2,29,2.9922798616656508e-05
78,4,1,2,1000000,10,1,1000,10,512,100,5,29,1.2467912663536262e-05
79,4,1,2,1000000,10,1,1000,1000,1024,100,2,29,1.4028011991811033e-05
80,4,1,2,1000000,10,1,1000,10,1024,100,5,29,4.593982221583549e-05
81,4,1,2,1000000,10,1,1,1000,512,100,2,29,2.5957679701821982e-05
82,4,1,2,1000000,10,0,1000,10,1024,100,5,29,7.703158029784094e-06
83,2,1,2,1000000,10,1,1,1000,512,100,2,0,4.022857460842239e-05
84,4,1,2,1000000,10,0,1000,1000,1024,100,5,29,1.0799123646014262e-05
85,2,10,2,1000000,10,1,1,10,512,100,2,29,1.070031960572844e-06
86,4,1,4,1000000,1,0,1000,1000,1024,100,5,0,2.9801077671385028e-05
87,2,1,2,1000000,10,1,1,10,512,100,2,29,1.325585967542428e-05
88,4,10,4,1000000,10,0,1000,1000,1024,100,2,29,2.5309154127438474e-05
89,2,1,2,1000000,1,0,1,10,512,100,5,0,1.1396107152239403e-05
90,4,10,2,1000000,10,1,1000,1000,1024,100,2,29,1.2581591566804913e-05
91,2,1,4,1000000,1,0,1,10,512,10000,5,29,1.442797948245717e-05
92,2,1,4,1000000,10,0,1,10,512,10000,5,29,2.5575458757755727e-05
93,2,10,4,1000000,1,0,1,10,512,10000,5,0,2.424080395879067e-06
94,2,1,4,10,10,0,1,10,512,10000,5,29,8.716966800183513e-06
95,2,1,4,1000000,10,0,1,10,512,10000,5,29,1.1729401395488051e-05
96,2,10,4,10,1,0,1,10,512,10000,5,0,6.678933385106528e-07
97,2,1,4,1000000,10,0,1,10,512,10000,5,29,1.4890872244537477e-05
98,2,10,4,1000000,1,0,1,10,512,10000,5,29,1.5879754818249278e-05
99,2,1,4,10,10,0,1,10,512,10000,5,0,5.42189134304665e-06
100,2,1,4,1000000,10,0,1,10,512,10000,5,29,3.667348140173441e-05
101,2,10,4,10,1,0,1,10,512,10000,5,29,3.058039300611662e-05
102,2,1,4,1000000,10,0,1,10,512,10000,5,0,2.8495843582387664e-05
103,2,1,4,10,1,0,1,10,512,10000,5,29,1.5012385104577489e-05
104,2,10,4,1000000,10,0,1,10,512,10000,5,0,1.6546759635589295e-05
105,2,1,4,1000000,10,0,1,10,512,10000,5,29,1.6363062472608195e-05
106,2,1,4,10,1,0,1,10,512,10000,5,29,3.129512939903257e-05
107,2,10,4,10,1,0,1,10,512,10000,5,0,2.2217998437649467e-05
108,2,1,4,10,1,0,1,10,512,10000,5,29,0.0
109,2,1,4,10,1,0,1,10,512,10000,5,29,1.9624839320077324e-05
110,2,10,4,10,1,0,1,10,512,10000,5,29,1.2144891047344405e-05
111,2,10,2,10,1,0,1,10,512,10000,5,0,1.1276160587529868e-05
112,2,10,4,10,1,0,1,10,512,10000,5,29,5.0852214092419805e-06
113,2,10,2,10,1,0,1,10,512,10000,5,29,1.8713569607383205e-05
114,2,10,4,10,1,0,1,10,512,10000,5,0,4.734165947815137e-05
115,2,10,2,10,1,0,1,10,512,10000,5,29,4.7512722018126e-06
116,2,10,2,10,1,0,1,10,512,10000,5,29,2.2422297033527914e-05
117,2,10,4,10,1,0,1,1000,1024,10000,5,0,0.01490046509374392
118,2,10,2,10,1,1,1,10,512,10000,5,29,1.0293377443700177e-05
119,4,10,4,10,1,0,1,1000,512,10000,5,29,0.01436360822710413
120,2,10,2,10,1,1,1,10,1024,10000,5,0,1.3737950185568692e-05
121,4,10,4,10,1,0,1,10,512,10000,5,29,1.854367516532788e-05
122,2,10,2,10,1,0,1,1000,1024,10000,5,29,0.015076173164405248
123,2,10,2,10,1,1,1,10,512,10000,5,0,1.81590271272731e-05
124,4,10,4,10,1,0,1,1000,512,10000,5,29,0.014354842266093962
125,2,10,2,10,1,1,1,10,1024,10000,5,29,1.6812155043534486e-05
126,4,10,4,10,1,0,1,10,512,10000,5,0,2.9832535565825915e-05
127,2,10,2,1000000,10,0,1,1000,512,10000,5,29,1.1630779468975002e-06
128,2,10,4,10,1,1,1,10,1024,10000,5,29,2.1808720664225204e-05
129,4,10,2,1000000,10,0,1,10,512,10000,5,0,1.11276887095864e-05
130,2,10,4,10,10,0,1,1000,1024,10000,5,29,0.13487462468295436
131,2,1,4,10,1,0,1,10,512,10000,5,29,1.0814833811459251e-05
132,2,1,4,10,1,0,1,10,512,10000,5,29,7.3797426797201976e-06
133,2,1,4,10,1,0,1,10,512,10000,5,29,1.2318146640180589e-05
134,2,1,4,10,1,0,1,10,512,10000,5,29,1.869054845531214e-05
135,2,1,4,10,1,0,1,10,512,10000,5,29,1.5855441198030878e-05
136,2,1,4,10,1,0,1,10,512,10000,5,29,1.7387823027656743e-05
137,2,1,4,10,1,0,1,10,512,10000,5,29,5.260148567214557e-06
138,2,1,4,10,1,0,1,10,512,10000,5,29,6.515354516419874e-06
139,2,1,4,10,1,0,1,10,512,10000,5,29,5.809712647336226e-07
140,2,1,4,10,1,0,1,10,512,10000,5,29,8.034605972034058e-06
141,2,1,4,10,1,0,1,10,512,10000,5,29,2.1207075935416184e-05
142,2,1,4,1000000,1,0,1,10,512,10000,5,29,3.456521832377305e-06
143,2,1,4,10,1,1,1,10,512,10000,5,29,1.1822016454166335e-05
144,4,1,2,1000000,10,0,1,10,512,10000,5,29,1.8736907087868297e-05
145,2,1,4,10,1,0,1,10,512,10000,5,0,3.654901783265291e-06
146,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,1.3883096776653462e-05
147,2,1,4,10,1,0,1,10,512,10000,5,29,8.062762702380916e-06
148,4,1,2,1000000,10,0,1,10,512,10000,5,0,2.6933235118038128e-05
149,2,1,4,10,1,0,1,1000,1024,100,5,29,2.4639574141760836e-05
150,2,1,2,1000000,10,1,1,10,512,10000,5,29,2.0481209864077213e-05
151,4,1,4,10,1,0,1,10,512,10000,5,29,1.397435461849573e-05
152,2,1,4,1000000,10,0,1,1000,512,100,5,0,8.201068048725609e-06
153,2,1,2,10,1,1,1,10,1024,10000,5,29,3.3083863469444987e-06
154,4,1,4,10,10,0,1,10,512,10000,5,29,5.7614183929399264e-06
155,2,1,2,1000000,1,0,1,10,512,100,5,0,2.9774232076774963e-05
156,2,1,4,10,10,1,1,1000,1024,10000,5,29,0.13860166459724788
157,2,1,2,1000000,1,0,1,10,512,10000,5,29,3.088805506921146e-05
158,4,1,4,10,1,0,1,10,512,100,5,0,0.014787116268502366
159,2,1,2,1000000,10,0,1,1000,1024,10000,5,29,6.982981839599003e-06
160,2,1,4,10,1,1,1,10,512,10000,5,29,4.069880647593271e-05
161,4,1,2,1000000,10,0,1,10,512,10000,5,29,1.0581371687528097e-05
162,2,1,4,10,1,0,1,1000,512,100,5,0,2.3561176961166952e-05
163,2,1,4,10,10,1,1,10,1024,10000,5,29,1.090002169553095e-05
164,4,1,2,1000000,1,0,1,10,512,10000,5,29,1.0814345154982171e-05
165,2,1,4,10,10,0,1,10,512,100,5,0,0.08511893944024167
166,2,1,2,1000000,1,0,1,1000,1024,10000,5,29,1.519856302622049e-05
167,2,1,4,10,1,1,1,10,512,10000,5,29,1.233373775571833e-05
168,4,1,2,1000000,10,0,1,10,512,100,5,0,0.0006725976180883366
169,2,1,4,10,1,0,1,1000,1024,10000,5,29,0.015191504340711304
170,2,1,4,10,10,1,1,10,512,10000,5,29,1.1177107147943665e-05
171,4,1,2,1000000,1,0,1,10,512,10000,5,29,6.548600110037469e-06
172,2,1,4,10,10,0,1,10,512,100,5,0,0.08515818063837084
173,2,1,2,1000000,1,0,1,1000,1024,10000,5,29,2.732563566602572e-05
174,2,1,4,10,1,1,1,10,512,10000,5,29,3.0443277269366277e-06
175,4,1,2,1000000,10,1,1,10,512,100,5,29,2.531629121282814e-05
176,2,1,4,10,1,1,1,1000,512,10000,5,0,0.014877947325577526
177,2,1,4,10,10,1,1,10,1024,10000,5,29,1.4272269129441802e-05
178,4,1,2,1000000,1,1,1,10,512,10000,5,29,1.0487188568439283e-05
179,2,1,4,10,1,1,1,10,512,100,5,0,0.014834164048964742
180,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,7.358839533709627e-07
181,2,1,4,10,1,1,1,10,512,10000,5,29,3.0559704600209624e-06
182,4,10,2,1000000,10,1,1,10,512,100,2,29,0.00015169689659438418
183,2,1,4,10,1,1,1000,1000,512,10000,5,0,0.38033064097555797
184,2,1,4,10,10,1,1,10,1024,10000,5,29,1.3743250802153856e-05
185,2,10,2,1000000,1,1,1,10,512,10000,5,29,0.0
186,4,1,4,10,1,1,1,10,512,100,5,0,0.01454306214856036
187,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,4.6636277781713805e-06
188,2,1,2,1000000,10,1,1,1000,1024,10000,2,29,1.4830161245309324e-05
189,4,10,2,1000000,10,1,1,1000,1024,10000,5,29,0.0002184441594837945
190,2,1,2,1000000,10,1,1000,1000,1024,100,5,0,2.7297772265288783e-05
191,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,6.134888416851516e-06
192,2,10,2,1000000,10,1,1,1000,1024,10000,5,29,1.591321659524564e-05
193,4,1,2,1000000,10,1,1,1000,1024,100,5,0,6.30993091793183e-06
194,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,2.4050599332573094e-05
195,2,10,2,1000000,10,1,1,1000,1024,10000,2,29,3.578449240776684e-05
196,4,1,2,1000000,10,1,1000,1000,1024,10000,5,29,4.054485277657753e-05
197,2,1,2,1000000,10,1,1,1000,1024,100,5,0,1.762472533002721e-05
198,2,10,2,1000000,10,0,1,1000,1024,10000,5,29,1.412017472194074e-05
199,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,3.712945833655191e-05
200,4,1,2,1000000,10,0,1,1000,1024,100,5,0,1.2686709333226058e-05
201,2,1,2,1000000,10,0,1,1000,1024,10000,5,29,8.691336074037874e-06
202,2,10,2,1000000,10,1,1,1000,1024,10000,2,29,2.1167675138506437e-05
203,4,1,2,1000000,10,0,1000,1000,1024,10000,5,29,0.0
204,2,1,2,1000000,10,1,1,1000,1024,100,5,0,5.002298759635282e-05
205,2,1,4,10,1,1,1,10,512,10000,5,29,2.4343578010780922e-05
206,2,1,4,10,1,1,1,10,512,10000,5,29,2.5780559191602017e-05
207,2,1,4,10,1,1,1,10,512,10000,5,29,2.3359217816606824e-05
208,2,1,4,10,10,1,1,10,512,10000,5,29,5.156002030952577e-06
209,2,1,2,1000000,1,1,1,10,512,10000,5,29,1.3629489237349582e-06
210,2,1,4,10,10,1,1,10,512,10000,5,29,3.2290995755994306e-05
211,2,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.0008104554182383122
212,2,1,4,10,10,1,1,10,512,10000,5,29,1.394077796255046e-05
213,2,1,2,1000000,1,1,1,10,512,10000,5,29,1.236749006299455e-05
214,2,1,4,10,1,1,1,1000,1024,10000,5,29,0.014988985935583173
215,2,1,2,1000000,10,1,1,10,512,10000,5,29,1.958260478478471e-06
216,2,1,4,10,1,1,1,10,512,10000,5,29,2.005757709747616e-05
217,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,2.5883532237936496e-05
218,2,1,4,10,1,1,1,10,512,10000,5,29,1.5516254444960153e-05
219,2,1,2,1000000,10,1,1,10,512,10000,5,29,8.498495253950384e-06
220,2,1,4,10,1,0,1,1000,1024,10000,5,29,0.015175771617697596
221,2,1,2,1000000,10,1,1,10,512,10000,5,29,1.4932830617154478e-05
222,2,10,4,10,1,0,1,10,512,10000,5,29,1.2573464470560613e-05
223,4,1,4,10,10,1,1,10,512,10000,5,29,2.7546403842818344e-05
224,2,1,2,1000000,1,0,1,10,512,100,5,0,2.871118460450468e-05
225,2,1,4,10,10,1,1,10,512,10000,5,29,5.586101377149959e-07
226,2,10,2,1000000,1,0,1,10,512,10000,2,29,2.561212840712798e-05
227,4,1,4,10,10,0,1000,10,512,10000,5,29,2.301265338641306e-05
228,2,1,2,1000000,1,1,1,10,512,100,5,0,0.0007688441921746825
229,2,10,4,10,10,0,1,10,512,10000,5,29,4.774283525811081e-06
230,2,1,2,1000000,1,1,1,10,512,10000,5,29,2.2201311702957973e-05
231,4,1,4,10,10,0,1,10,512,100,5,0,0.081014031938945
232,2,1,2,1000000,1,1,1,10,512,10000,5,29,1.1888705636040376e-05
233,2,10,4,10,10,0,1,10,512,10000,2,29,1.506177748721871e-05
234,2,1,2,1000000,1,1,1,10,512,10000,5,29,4.079867883305654e-06
235,4,1,4,10,10,0,1000,10,512,100,5,0,0.05461263172596932
236,2,1,2,1000000,1,1,1,10,512,10000,5,29,5.241795411017039e-06
237,2,10,4,10,10,0,1,10,512,10000,5,29,1.1553204315004193e-05
238,4,1,2,1000000,1,1,1,10,512,10000,5,29,4.6478968213094413e-05
239,2,1,4,10,10,0,1,10,512,100,5,0,0.08512248399480224
240,2,1,2,1000000,1,1,1,10,512,10000,5,29,1.649965751080241e-05
241,2,10,4,10,10,0,1,10,512,10000,2,29,1.5560534932587016e-05
242,4,1,2,1000000,1,1,1000,10,512,10000,5,29,0.0
243,2,1,4,10,10,0,1,10,512,100,5,0,0.08513469781584228
244,2,1,2,1000000,1,1,1,10,512,10000,5,29,1.9917269542315614e-05
245,2,10,4,10,10,0,1,10,512,10000,5,29,1.7797989716926922e-06
246,4,1,2,1000000,1,1,1,10,512,10000,5,29,1.2745077018119656e-05
247,2,1,2,10,10,0,1,10,512,100,5,0,0.08593551013857084
248,2,1,4,1000000,1,1,1,10,512,10000,5,29,1.9092771262729368e-05
249,2,10,2,10,10,0,1,10,512,10000,2,29,1.789882640133151e-05
250,4,1,4,1000000,1,1,1000,10,512,10000,5,29,3.009784841214861e-05
251,2,1,2,10,10,0,1,10,512,100,5,0,0.08595438276044262
252,2,1,4,1000000,1,1,1,10,512,10000,5,29,1.6682004316719857e-05
253,2,10,2,10,10,0,1,10,512,10000,5,29,3.435781316154571e-05
254,4,1,4,1000000,1,1,1,10,512,10000,5,29,8.383087505908328e-06
255,2,1,2,10,10,0,1,10,512,100,5,0,0.08592996144348465
256,2,1,4,1000000,1,1,1,10,512,10000,5,29,2.1781434897445988e-06
257,2,10,4,10,10,0,1,10,512,10000,2,29,2.177502000721553e-05
258,4,1,2,1000000,1,1,1,10,512,10000,5,29,0.0
259,2,1,4,10,10,0,1000,10,512,100,5,0,0.172296873921108
260,2,1,2,1000000,1,1,1,10,512,10000,5,29,3.286251642073121e-06
261,2,10,4,10,10,0,1,10,512,10000,5,29,3.4443732194556696e-05
262,4,1,2,1000000,1,1,1,10,512,10000,5,29,1.8724030338933296e-05
263,2,1,4,10,10,0,1,10,512,100,5,0,0.08512407666126995
264,2,1,2,1000000,1,1,1,10,512,10000,5,29,2.0371139752420345e-05
265,2,10,4,10,10,0,1,10,512,10000,2,29,7.157431110983004e-06
266,4,1,2,1000000,1,1,1,10,512,10000,5,29,1.3056992889898554e-05
267,2,1,4,10,10,0,1000,10,512,100,5,0,0.17225906020036497
268,2,1,2,1000000,1,1,1,10,512,10000,5,29,1.5164928292337948e-06
269,2,10,4,10,10,0,1,10,512,10000,5,29,9.791011934723177e-07
270,4,1,2,1000000,1,1,1,10,512,10000,5,29,1.9523249739930277e-05
271,2,1,4,10,10,0,1,10,512,100,5,0,0.08513673189496243
272,2,1,2,1000000,1,1,1,10,512,10000,5,29,1.3996233168931648e-05
273,2,10,4,10,10,0,1,10,512,10000,5,29,3.9996512630059625e-05
274,4,1,2,1000000,1,1,1,10,512,10000,2,29,1.6702911149903502e-05
275,2,1,4,10,10,0,1000,10,512,100,5,0,0.17228229254889307
276,2,1,2,1000000,1,1,1,10,512,10000,5,29,2.3768779481375415e-05
277,2,10,4,10,10,0,1,1000,1024,10000,5,29,0.13486228650979482
278,4,1,2,1000000,1,1,1,10,512,10000,5,29,3.676658874568902e-05
279,2,1,4,10,10,0,1,10,512,100,5,0,0.08514042781832123
280,2,1,2,1000000,1,1,1,10,512,10000,5,29,4.295134301466011e-06
281,2,10,4,10,10,0,1,1000,1024,10000,5,29,0.13484823985111244
282,4,1,2,1000000,1,1,1,10,512,10000,2,29,5.602720577222121e-06
283,2,1,4,10,10,0,1000,10,512,100,5,0,0.17229381910507838
284,2,1,2,1000000,1,1,1,1000,512,10000,5,29,0.0007714072866828004
285,2,10,4,10,10,0,1,10,1024,10000,5,29,2.098556547147835e-05
286,4,1,2,1000000,1,1,1,10,512,10000,5,29,0.0
287,2,1,4,10,10,0,1,10,512,100,5,0,0.08512119291177792
288,2,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.0008040092888270528
289,2,10,4,10,10,0,1,10,512,10000,5,29,1.1205443895344766e-05
290,4,1,2,1000000,1,1,1,10,512,10000,2,29,1.5295094387337144e-05
291,2,1,4,10,10,0,1000,10,512,100,5,0,0.1722544902842435
292,2,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.000854616759364136
293,2,10,4,10,10,0,1,10,512,10000,5,29,1.977284475022938e-05
294,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,3.2252322717763145e-06
295,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,2.2934984438021573e-05
296,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,2.2814380673494973e-05
297,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,9.668813630518324e-06
298,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,1.1888134581632524e-05
299,2,1,2,1000000,10,1,1,1000,1024,10000,5,29,2.6228403494790186e-06
