Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
23,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,71944.6
24,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,71461.8
25,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,76997.6
26,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,79757.8
27,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,66274.4
28,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,63689.6
29,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,76903.2
30,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,65245.8
31,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,65245.8
32,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,63965.6
33,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,65188.0
34,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,62483.0
35,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,63632.8
36,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,62483.0
37,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,62483.0
38,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,59760.8
39,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,59760.8
40,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,59760.8
41,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,58306.4
42,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,58306.4
43,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,58306.4
44,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,58306.4
45,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,64213.0
46,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,58306.4
47,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,61929.6
48,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,64213.0
49,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,58306.4
50,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,75998.2
51,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,64213.0
52,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,82065.8
53,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,58306.4
54,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,64887.8
55,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,82065.8
56,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,64957.6
57,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,67168.2
58,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,75592.8
59,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,63879.6
60,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,62154.6
61,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,88986.8
62,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,60404.8
63,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,62122.4
64,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,63043.2
65,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,86156.0
66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57127.4
67,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,67012.4
68,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,57059.0
69,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,74793.8
70,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,60089.2
71,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,65619.8
72,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,57059.0
73,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,71089.4
74,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,66891.4
75,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,65619.8
76,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,57059.0
77,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,57059.0
78,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,77286.8
79,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,70081.6
80,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,59962.2
81,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,57059.0
82,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,74793.8
83,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
84,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,67969.4
85,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,57059.0
86,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,71089.4
87,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,72082.6
88,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,65182.6
89,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,57446.2
90,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,59883.4
91,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,80762.6
92,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,65182.6
93,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,57446.2
94,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,59883.4
95,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,80762.6
96,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,57059.0
97,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,67969.4
98,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
99,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,77286.8
100,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
101,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
102,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
103,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
104,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
105,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
106,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
107,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
108,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
109,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
110,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
111,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
112,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
113,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
114,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
115,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
116,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,67433.2
117,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,59883.4
118,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
119,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,77286.8
120,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
121,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,70578.2
122,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
123,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,77286.8
124,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
125,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66496.4
126,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,62139.2
127,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
128,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,77286.8
129,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
130,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,67433.2
131,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,59883.4
132,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,71401.2
133,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,70034.8
134,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
135,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,70578.2
136,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
137,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,77286.8
138,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
139,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,62937.4
140,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,70578.2
141,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
142,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,77008.6
143,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,64042.0
144,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,60326.4
145,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,67433.2
146,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,59308.6
147,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,74633.6
148,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,73937.6
149,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
150,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,67433.2
151,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,62759.0
152,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57202.0
153,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,88382.0
154,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
155,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
156,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,61879.4
157,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,59607.0
158,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,80833.2
159,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
160,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
161,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,61879.4
162,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,59607.0
163,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,80833.2
164,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
165,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
166,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,61879.4
167,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,59607.0
168,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,80833.2
169,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
170,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
171,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,61879.4
172,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56969.0
173,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83236.2
174,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
175,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
176,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,61879.4
177,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56969.0
178,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83236.2
179,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
180,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
181,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,63733.4
182,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
183,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
184,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
185,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
186,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,63733.4
187,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
188,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
189,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
190,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,60025.6
191,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,70091.6
192,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
193,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
194,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
195,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56797.8
196,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,72285.6
197,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
198,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
199,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
200,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,56908.2
201,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,72285.6
202,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
203,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
204,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
205,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,56908.2
206,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,72298.0
207,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57202.0
208,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
209,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,60089.2
210,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56797.8
211,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,72298.0
212,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57202.0
213,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
214,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,60089.2
215,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
216,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,72112.0
217,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57202.0
218,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
219,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,60089.2
220,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
221,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,72112.0
222,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57202.0
223,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
224,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,60089.2
225,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
226,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
227,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
228,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
229,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
230,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
231,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
232,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
233,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
234,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
235,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
236,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
237,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
238,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
239,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
240,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
241,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
242,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
243,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
244,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
245,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
246,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
247,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
248,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
249,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
250,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,63733.4
251,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
252,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,83035.2
253,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,60089.2
254,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
255,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,67913.4
256,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,61933.8
257,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
258,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
259,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60229.2
260,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,77286.8
261,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
262,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56797.8
263,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,72285.6
264,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
265,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,80443.4
266,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
267,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
268,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
269,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,61879.4
270,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
271,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,80443.4
272,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
273,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
274,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
275,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,61879.4
276,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
277,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,80443.4
278,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
279,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
280,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,66450.2
281,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,63733.4
282,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
283,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,80443.4
284,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
285,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
286,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56797.8
287,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,72285.6
288,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
289,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,80443.4
290,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
291,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
292,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56797.8
293,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,72285.6
294,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
295,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60229.2
296,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,77286.8
297,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,63813.6
298,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56797.8
299,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,69805.2
