Iteration,topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
48,4,1,2,10,1,1,1,1000,512,10000,5,29,0.013967023743585574
49,2,1,4,10,1,1,1000,1000,512,100,5,29,1.117699551566475e-06
50,2,10,2,10,10,1,1,1000,1024,10000,5,0,0.13516575815918833
51,2,10,2,10,1,1,1000,10,512,10000,5,29,2.2323787472049502e-05
52,4,10,4,1000000,1,0,1,1000,512,100,2,29,2.4276487399558928e-05
53,2,1,2,10,1,0,1,10,1024,10000,5,29,1.627243692358954e-05
54,4,10,4,10,10,1,1,10,1024,100,2,0,0.14374993463515442
55,2,10,2,1000000,10,0,1000,1000,512,100,5,0,2.0418310154632555e-06
56,2,10,4,1000000,10,0,1000,10,512,10000,2,0,1.7168367239737063e-05
57,4,1,2,10,10,0,1000,10,512,10000,2,29,7.075137569710852e-06
58,4,1,4,10,10,1,1000,1000,512,100,5,29,2.7749411783929625e-05
59,2,10,4,1000000,10,0,1000,1000,1024,100,5,29,1.747987269228176e-05
60,4,10,4,1000000,1,0,1000,1000,512,10000,2,0,0.0033535690113242833
61,2,1,4,1000000,1,1,1000,1000,1024,100,2,29,3.1976930751818994e-05
62,4,10,4,1000000,10,1,1000,1000,1024,10000,2,29,1.6879240406471903e-05
63,2,1,4,1000000,1,1,1,10,1024,100,2,0,0.0013550143331963933
64,4,10,4,10,1,1,1,10,1024,100,2,0,0.01476237114329379
65,2,10,2,1000000,10,0,1000,1000,512,10000,2,0,1.8615254020586131e-06
66,2,10,2,10,10,1,1,10,512,10000,2,29,1.09223131655736e-05
67,2,1,4,10,10,1,1000,1000,512,100,2,0,2.743290349027737e-05
68,4,10,4,10,1,1,1000,1000,1024,100,2,0,2.0377793327712254e-05
69,4,1,4,10,1,1,1000,10,512,100,5,0,0.23823779032676357
70,2,1,2,10,10,0,1000,1000,1024,100,5,0,1.980469741607109e-05
71,2,1,2,10,10,0,1000,1000,512,100,5,0,6.60767060703015e-06
72,2,1,2,10,10,0,1000,1000,1024,100,5,0,2.5237745021382415e-05
73,2,1,2,10,10,0,1000,1000,512,100,5,0,1.758433127237483e-05
74,2,10,2,1000000,1,0,1000,1000,512,100,5,29,1.5606093800348334e-05
75,2,10,2,1000000,1,0,1000,1000,512,100,5,29,1.4454999760573918e-05
76,2,1,2,1000000,1,0,1000,1000,512,100,5,29,1.1461516217620463e-05
77,2,10,2,1000000,1,0,1000,1000,512,100,5,29,2.4200573989541175e-05
78,2,1,2,1000000,1,0,1000,1000,512,100,5,29,4.760019449519113e-06
79,2,10,2,1000000,1,0,1000,1000,512,100,5,0,8.690193934776973e-06
80,2,1,2,1000000,1,0,1000,1000,512,100,2,29,1.2587815506653394e-05
81,2,10,2,1000000,1,0,1000,1000,512,100,5,29,2.608777639498334e-05
82,2,1,2,10,1,0,1000,1000,512,100,2,0,2.5716627638332626e-05
83,2,10,2,1000000,10,0,1000,1000,512,100,5,29,2.23786780573072e-05
84,2,1,2,10,1,0,1000,1000,512,100,2,0,6.568456005701116e-06
85,2,10,2,10,10,0,1000,1000,1024,100,5,29,1.829900740401249e-05
86,2,1,2,1000000,1,0,1000,1000,512,100,2,0,1.3307248531284646e-05
87,2,10,2,10,10,0,1,10,512,100,5,29,0.1364872930895194
88,2,1,2,1000000,1,0,1000,1000,1024,100,2,0,1.8531229074252818e-05
89,4,10,2,10,10,0,1,1000,512,100,5,29,3.3017493656159495e-05
90,2,1,2,1000000,1,0,1000,10,1024,100,2,0,0.0
91,2,1,2,1000000,10,0,1000,10,1024,100,2,0,4.546139514270469e-06
92,4,1,2,10,1,0,1,10,1024,100,5,0,0.014569532201248275
93,2,1,2,1000000,10,0,1000,10,1024,10000,2,0,2.4404907695932847e-05
94,2,1,2,10,1,0,1000,10,1024,100,5,0,0.3046881946138006
95,4,1,2,1000000,10,0,1,10,1024,10000,2,0,0.0
96,2,1,2,10,1,0,1000,10,1024,100,5,0,0.30471284862517906
97,4,1,2,1000000,10,0,1,10,1024,10000,2,0,2.6003169542808685e-05
98,2,1,2,10,1,0,1000,10,1024,100,2,0,0.8474968179965158
99,2,1,2,1000000,10,0,1000,10,1024,100,5,0,1.836257920876949e-05
100,4,1,2,10,1,0,1,10,1024,10000,2,0,6.598832066730871e-06
101,2,1,2,1000000,10,0,1000,10,1024,100,5,0,1.356748923266844e-05
102,4,1,2,10,10,0,1,10,1024,10000,2,0,1.0506238310715983e-05
103,2,1,2,10,1,0,1000,10,1024,100,5,0,0.30467898766718493
104,2,1,2,1000000,10,0,1000,10,1024,100,2,0,2.176075291000269e-05
105,4,1,2,10,1,0,1,10,1024,10000,5,0,3.611036243659866e-05
106,2,1,2,1000000,10,0,1000,10,1024,100,2,0,1.3489009127345454e-05
107,2,1,2,10,1,0,1000,10,1024,100,5,0,0.30462895940701035
108,4,1,2,1000000,10,0,1,10,1024,10000,2,0,8.208489946520488e-06
109,2,1,2,10,1,0,1000,10,512,100,5,0,0.1802581899111812
110,2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,6.661727365086797e-06
111,4,1,2,10,1,0,1,10,512,100,5,0,0.014579356700528508
112,2,1,2,1000000,10,0,1000,1000,1024,100,2,0,7.0733556158929366e-06
113,2,1,2,10,1,0,1000,10,512,10000,5,0,1.7547013083373126e-05
114,4,1,2,1000000,10,0,1,1000,512,100,2,0,2.5464961364991492e-05
115,2,1,2,10,1,0,1000,1000,1024,100,5,0,1.653130170724364e-05
116,2,10,2,1000000,10,0,1000,10,512,10000,2,29,3.0087577418578756e-05
117,4,1,2,10,1,0,1,1000,1024,100,5,0,1.7150599121819566e-05
118,2,10,2,1000000,10,0,1000,10,512,100,2,0,0.0
119,2,1,2,10,1,0,1000,1000,512,100,5,29,3.438135709740764e-05
120,4,1,2,1000000,10,0,1000,1000,1024,10000,2,0,0.0002370044389580971
121,2,10,2,1000000,1,0,1,10,512,100,5,29,0.0010392657262866844
122,2,1,2,10,10,0,1000,1000,1024,100,2,0,1.2602437443004024e-06
123,4,10,2,1000000,1,0,1000,10,512,10000,5,0,3.1851910234018025e-06
124,2,1,2,10,10,0,1,1000,1024,100,2,29,4.073084679045408e-06
125,2,1,2,1000000,1,0,1000,10,512,100,5,0,1.3321353272572538e-05
126,4,10,2,10,10,0,1000,1000,1024,10000,2,29,0.5184434863774655
127,2,1,2,1000000,1,0,1,10,512,100,5,0,5.848525473302852e-06
128,2,10,2,10,10,0,1000,1000,1024,100,2,0,3.413506520650028e-06
129,4,1,2,1000000,1,0,1000,1000,512,10000,5,29,3.980458150948497e-05
130,2,1,2,10,10,0,1,10,1024,100,2,0,0.14937473630390272
131,2,10,2,1000000,1,0,1000,1000,512,100,2,29,1.5162390901971428e-05
132,2,10,2,1000000,1,0,1000,1000,512,100,2,29,7.552444446845224e-06
133,2,10,2,1000000,1,0,1000,1000,512,100,2,29,9.633391954936055e-06
134,2,10,2,1000000,1,0,1000,1000,512,100,2,29,0.0
135,2,10,2,1000000,1,0,1000,1000,512,100,2,29,7.704651122373784e-06
136,2,10,2,1000000,1,0,1000,1000,512,100,2,29,1.2599663303676119e-05
137,2,10,2,1000000,1,0,1000,1000,512,100,2,29,1.7748098027982646e-05
138,2,10,2,1000000,1,0,1000,1000,512,100,2,29,7.527382599173941e-06
139,2,10,2,1000000,1,0,1000,1000,512,100,2,29,1.8186390885723087e-05
140,2,10,2,1000000,1,0,1000,1000,512,100,2,29,9.02502145730492e-06
141,2,10,2,1000000,1,0,1000,1000,512,100,2,29,2.9189004043901547e-05
142,2,10,4,1000000,1,1,1000,1000,512,100,2,29,7.692030152202316e-06
143,2,10,2,1000000,1,0,1000,1000,512,100,2,29,5.858204565319274e-06
144,2,10,2,1000000,1,0,1000,10,512,100,5,0,5.682650795140941e-06
145,4,1,2,10,1,0,1000,1000,1024,10000,2,29,0.4783842812615077
146,2,1,2,1000000,10,0,1,1000,512,100,5,0,1.9274935448004292e-06
147,2,10,2,10,1,0,1000,10,512,100,2,29,0.8018809560503544
148,2,1,4,1000000,10,0,1000,1000,1024,10000,5,0,1.632292760914598e-05
149,4,10,2,10,1,1,1,10,512,100,2,0,0.014568951909755368
150,2,1,2,1000000,10,0,1000,1000,1024,100,5,29,1.6245599342098176e-05
151,2,1,2,10,1,0,1000,10,512,10000,2,0,1.0166721445614572e-05
152,4,10,2,1000000,10,0,1,1000,1024,100,2,0,2.219447984569328e-05
153,2,1,2,10,1,0,1000,10,512,100,5,29,0.285702371199656
154,2,1,2,1000000,10,0,1000,1000,1024,100,2,0,4.240335771349245e-06
155,4,10,4,10,1,1,1000,10,512,10000,5,29,1.0734958191881287e-05
156,2,1,2,1000000,10,0,1,1000,1024,100,2,0,1.1930119139033516e-05
157,2,10,2,10,1,0,1000,10,512,100,5,0,0.27310136664391726
158,4,1,2,1000000,10,0,1000,1000,1024,10000,2,29,4.189780370411804e-05
159,4,1,2,1000000,10,0,1,1000,512,10000,5,29,0.0010554949509477384
160,4,10,2,10,10,0,1000,1000,1024,10000,2,29,0.5184630076489347
161,4,1,4,1000000,10,0,1000,1000,512,10000,2,29,1.143525049213175e-06
162,4,1,2,10,10,1,1,1000,1024,10000,5,29,0.08615903064060215
163,4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.00014602591933486993
164,4,1,2,10,10,0,1000,1000,512,10000,5,29,0.19994525326491291
165,4,10,2,1000000,10,0,1000,1000,1024,10000,2,29,0.0001164943443173027
166,4,1,2,1000000,10,0,1,1000,512,10000,5,29,0.0010862421588929778
167,4,1,2,10,10,0,1000,1000,1024,10000,2,29,0.5264941068456219
168,4,10,2,1000000,10,0,1000,1000,512,10000,5,29,1.383422397778785e-05
169,4,1,4,10,10,1,1,1000,1024,10000,2,29,0.14456433934897564
170,4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.00011782496233501592
171,4,1,2,10,10,0,1000,1000,1024,10000,5,29,0.21884584650459743
172,4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.00013972666173644787
173,4,1,2,1000000,10,0,1,1000,512,10000,5,29,0.0010907535710620276
174,4,1,2,10,10,0,1000,1000,1024,10000,2,29,0.5265229951503275
175,4,10,2,1000000,10,0,1000,1000,512,10000,5,29,2.01624300023797e-05
176,4,1,4,10,10,1,1,1000,1024,10000,2,29,0.1446038880538107
177,4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.00010059109741868862
178,4,1,2,1000000,10,0,1000,1000,1024,10000,5,29,1.354094877354738e-05
179,4,10,2,10,10,0,1000,1000,512,10000,2,29,0.5225035590833393
180,2,1,2,1000000,10,0,1,1000,512,10000,5,29,1.09265361191494e-05
181,4,1,2,10,10,0,1000,1000,1024,100,2,29,2.264064263065681e-05
182,2,10,2,1000000,10,0,1000,1000,512,100,2,29,7.1077546518333134e-06
183,2,10,2,1000000,10,0,1000,1000,512,100,2,29,3.387811233732037e-05
184,4,1,4,10,10,1,1,1000,1024,10000,2,29,0.14455424964178223
185,2,10,2,1000000,10,0,1000,1000,512,100,2,29,2.274865654573939e-05
186,2,1,2,10,10,0,1000,1000,1024,10000,2,29,0.738368139483803
187,4,1,2,1000000,1,0,1000,1000,512,100,2,29,7.485799327272844e-06
188,2,10,2,1000000,10,0,1,1000,512,100,2,29,2.925042466491486e-05
189,2,10,2,1000000,10,0,1,1000,1024,100,2,29,5.420853491371171e-06
190,2,10,2,1000000,1,0,1,1000,512,10000,2,29,0.0025109016915958048
191,2,10,2,1000000,10,0,1,1000,512,100,2,29,9.55961427688152e-07
192,2,10,4,1000000,1,0,1,1000,1024,100,2,29,1.7959494145336773e-05
193,2,10,2,1000000,10,1,1,1000,512,10000,2,29,4.494073397699699e-05
194,2,10,2,1000000,10,0,1,1000,1024,100,2,29,8.403428185480181e-06
195,2,10,2,1000000,1,0,1,1000,512,10000,2,29,0.002487847388021326
196,2,10,2,1000000,10,0,1,1000,1024,100,2,29,2.4520125744824427e-05
197,2,10,2,1000000,1,0,1,1000,512,100,2,29,7.886018002687196e-06
198,2,10,2,1000000,10,0,1,1000,512,10000,2,29,1.763477863524856e-05
199,2,10,4,1000000,1,0,1,1000,1024,100,2,29,1.2251008324383999e-06
200,2,10,2,1000000,10,1,1,1000,512,10000,2,29,3.020153872750292e-05
201,2,10,2,1000000,1,0,1,10,1024,100,2,29,0.002503280113325395
202,2,10,2,1000000,10,0,1,1000,512,100,2,29,2.2248513211202083e-05
203,2,10,2,1000000,1,0,1,1000,512,10000,2,29,0.0024873686414973914
204,2,10,2,1000000,10,0,1,10,1024,100,2,29,1.7134235801101388e-05
205,2,1,2,10,10,0,1000,1000,512,100,2,29,3.5013968418574997e-06
206,4,1,2,10,10,0,1000,1000,512,100,2,29,3.17191104790141e-05
207,2,10,2,1000000,10,0,1000,1000,512,100,2,29,0.0
208,2,1,2,1000000,10,0,1,1000,512,100,2,29,0.0
209,4,10,2,10,10,0,1000,1000,512,100,2,29,0.0
210,2,1,2,1000000,10,0,1000,1000,512,100,2,29,4.0566896109431536e-05
211,4,10,2,10,10,0,1,1000,512,100,2,29,2.151693395452886e-05
212,2,1,2,1000000,10,0,1000,1000,512,100,2,29,6.738209090665502e-06
213,4,10,2,1000000,10,0,1000,1000,512,100,2,29,6.431624132008281e-06
214,2,1,2,10,10,0,1000,1000,512,100,2,29,1.8398650936579536e-05
215,2,1,2,10,10,0,1,1000,512,100,2,29,6.065310857763649e-06
216,2,1,2,10,10,0,1,1000,512,100,2,29,1.699673833916656e-05
217,2,1,2,10,10,0,1,1000,512,100,2,29,1.132110250505383e-05
218,2,1,2,10,10,0,1,1000,512,100,2,29,1.9187849410177738e-05
219,2,1,2,10,10,0,1,1000,512,100,2,29,1.1255939982378494e-05
220,2,1,2,10,10,0,1,1000,512,100,2,29,3.797926589304548e-07
221,2,1,2,10,10,0,1,1000,512,100,2,29,1.1555727455746883e-05
222,2,1,2,10,10,0,1,1000,1024,10000,2,29,0.14978451857666963
223,2,1,4,10,10,0,1,10,512,100,2,29,0.14967991821003354
224,2,1,2,10,10,1,1,1000,512,10000,2,29,0.14945563989864946
225,2,1,2,10,10,0,1,1000,1024,100,2,29,2.466326952353949e-05
226,2,1,2,10,10,0,1,1000,512,100,2,29,1.402785433936959e-06
227,2,1,2,10,10,0,1,10,1024,10000,2,29,3.8079797778302335e-05
228,2,1,2,10,10,0,1,1000,512,100,2,29,2.8781979101561087e-06
229,2,1,2,10,10,0,1,1000,512,10000,2,29,0.14983803364962742
230,2,1,2,10,10,0,1,10,1024,100,2,29,0.14908388136030504
231,2,1,4,10,10,1,1,1000,512,100,2,29,0.0
232,2,1,2,10,10,0,1,1000,1024,10000,2,29,0.14975329352952813
233,2,1,2,10,10,0,1,1000,512,100,2,29,1.92409692690351e-05
234,2,1,2,10,10,0,1,10,512,10000,2,29,8.107728719165733e-06
235,2,1,2,10,10,0,1,1000,1024,100,2,29,1.052886067731785e-05
236,2,1,2,10,10,0,1,1000,512,100,2,29,2.305867588634266e-06
237,2,1,2,10,10,0,1,1000,512,10000,2,29,0.149839771904592
238,2,1,2,10,10,0,1,10,1024,100,2,29,0.14909736614574481
239,2,1,4,10,10,1,1,1000,512,100,2,29,1.697369579794109e-05
240,2,1,2,10,10,0,1,1000,1024,10000,2,29,0.1497373127059313
241,2,1,2,10,10,0,1,1000,512,100,2,29,1.4556182737347502e-05
242,2,1,2,10,10,0,1,10,512,10000,2,29,2.4161905093288167e-05
243,2,1,2,10,10,0,1000,1000,1024,100,2,29,1.3930048007320398e-05
244,2,1,2,1000000,10,0,1,1000,512,100,2,29,3.700685032316094e-05
245,2,1,2,10,10,0,1,1000,1024,10000,5,29,0.14257522107109794
246,2,1,2,1000000,10,0,1,10,512,100,2,29,1.1743860607093616e-05
247,2,1,4,10,10,1,1,1000,512,100,2,29,3.3705747654234215e-05
248,2,1,2,1000000,10,0,1,1000,1024,10000,5,29,2.952458054066174e-05
249,2,1,2,10,10,0,1,1000,512,100,2,29,3.070600375534712e-05
250,2,1,2,1000000,10,0,1,10,512,10000,2,29,2.5315169850192297e-06
251,2,1,2,1000000,10,0,1,1000,1024,100,2,29,6.697456868323271e-06
252,2,1,2,10,10,0,1,1000,512,100,5,29,3.6149247219424433e-06
253,2,1,2,1000000,10,0,1,1000,512,10000,2,29,1.6504898541598097e-05
254,2,1,2,10,10,0,1,10,1024,100,2,29,0.14907773358268955
255,2,1,4,1000000,10,1,1,1000,512,100,2,29,3.449440198500255e-05
256,2,1,2,10,10,0,1,1000,1024,10000,5,29,0.1425951165570036
257,2,1,2,1000000,10,0,1,1000,512,100,2,29,4.8702493227637364e-05
258,2,1,2,10,10,0,1,10,512,10000,2,29,0.0
259,2,1,2,1000000,10,0,1,1000,1024,100,2,29,1.051853031822624e-06
260,2,1,2,10,10,0,1,1000,512,100,5,29,2.074135477397477e-05
261,2,1,2,1000000,10,0,1,1000,512,10000,5,29,9.450413804047312e-06
262,2,1,2,10,10,0,1,10,1024,100,5,29,0.14230036244400687
263,2,1,4,1000000,10,1,1,1000,512,100,5,29,1.5093268955968753e-05
264,2,1,2,10,10,0,1,1000,1024,10000,5,29,0.14258192294903274
265,2,1,2,1000000,10,0,1,1000,512,100,5,29,1.86405259536026e-05
266,2,1,2,10,10,0,1,10,512,10000,5,29,1.6403025024759397e-05
267,4,1,2,1000000,10,0,1,1000,1024,100,5,29,1.2022683704625199e-05
268,2,1,2,10,10,0,1,1000,512,100,5,29,8.189490558056793e-06
269,2,1,2,1000000,10,0,1,1000,512,10000,5,29,2.6744573543704466e-05
270,4,1,2,10,10,0,1,10,1024,100,5,29,0.08907484147402825
271,2,1,4,1000000,10,0,1,1000,512,100,5,29,1.5981874289796903e-05
272,2,1,2,10,10,1,1,1000,1024,10000,5,29,0.1431272915197662
273,2,1,2,1000000,1,0,1,1000,512,100,5,29,6.803523364233013e-06
274,4,1,2,10,10,0,1,10,512,10000,5,29,7.656150109169394e-06
275,2,1,2,1000000,10,0,1,1000,1024,100,5,29,3.5035319996887874e-06
276,2,1,2,10,10,0,1,1000,512,100,5,29,6.608904942008976e-06
277,2,1,2,1000000,1,0,1,1000,512,10000,5,29,0.0007785004107647599
278,4,1,2,10,10,0,1,10,1024,100,5,29,0.08907577286621048
279,2,1,4,1000000,10,0,1,1000,512,100,5,29,1.0498050418724067e-06
280,2,1,2,10,10,1,1,1000,1024,10000,5,29,0.14312145565341533
281,2,1,2,1000000,1,0,1,1000,512,100,5,29,9.775732437630615e-06
282,4,1,2,10,10,0,1,10,512,100,5,29,0.0881692789777557
283,2,1,2,1000000,10,0,1,1000,1024,10000,5,29,3.6507731043641734e-05
284,2,1,2,10,10,0,1000,1000,512,100,5,29,2.052213479412175e-05
285,2,1,2,1000000,1,0,1,1000,512,10000,5,29,0.0008037014546491848
286,4,1,2,10,10,0,1,10,1024,100,5,29,0.08909242590706097
287,2,1,4,1000000,10,0,1000,1000,512,100,5,29,3.526058421418554e-05
288,2,1,2,10,10,1,1,1000,1024,10000,2,29,0.14971621257009918
289,2,1,2,1000000,1,0,1000,1000,512,100,5,29,2.853189933972983e-05
290,4,1,2,10,10,0,1,10,512,100,2,29,0.14489532720546539
291,2,1,2,1000000,10,0,1000,1000,1024,10000,2,29,1.1230880947659038e-06
292,2,1,2,10,1,0,1,1000,512,100,2,29,1.1485305896862973e-05
293,2,1,2,1000000,10,0,1,1000,512,10000,5,29,7.838018205425972e-06
294,2,1,2,10,10,0,1,1000,512,100,2,29,2.860076383095324e-05
295,2,1,2,10,10,0,1,1000,512,100,2,29,1.3815034448723434e-05
296,2,1,2,10,10,0,1,1000,512,100,2,29,2.4342674908701753e-06
297,2,1,2,10,10,0,1,1000,512,100,2,29,2.1379958138188384e-05
298,2,1,2,10,10,0,1,1000,512,100,2,29,6.484353233349215e-06
299,2,1,2,10,10,0,1,1000,512,100,2,29,2.5239600196905183e-05
