Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
86,4,3,1,1,1,1,0,0,1,0,36.996
87,4,1,3,0,0,0,1,1,0,1,25.474
88,2,1,1,1,1,0,0,0,0,0,41.756
89,3,2,2,1,1,0,0,1,0,0,46.368
90,1,1,1,1,1,1,0,0,1,0,78.566
91,4,3,1,0,0,0,1,1,0,1,53.136
92,4,1,3,1,1,0,0,0,0,0,22.984
93,4,1,1,1,1,0,0,1,0,0,22.794
94,2,2,2,1,1,0,0,0,1,0,55.174
95,3,1,1,1,0,1,1,1,0,1,32.242
96,1,3,1,0,1,0,0,0,0,0,163.014
97,4,1,3,1,1,0,0,0,0,0,22.984
98,4,1,1,1,1,0,0,1,1,0,22.996
99,4,2,2,1,0,1,1,0,0,1,34.536
100,2,1,1,0,1,0,0,1,0,0,48.992
101,4,1,1,1,1,0,0,1,0,0,22.794
102,4,1,1,1,1,0,0,1,0,0,22.794
103,4,1,1,1,1,0,0,1,0,0,22.794
104,4,1,1,1,1,0,0,1,0,0,22.794
105,4,1,1,1,1,0,0,1,0,0,22.794
106,4,1,1,1,1,0,0,1,0,0,22.794
107,4,1,1,1,1,0,0,1,0,0,22.794
108,4,1,1,1,1,0,0,1,0,0,22.794
109,4,1,1,1,1,0,0,1,0,0,22.794
110,4,1,1,1,1,0,0,1,0,0,22.794
111,3,1,1,1,1,0,0,1,0,0,30.764
112,4,1,1,1,1,0,0,1,0,0,22.794
113,1,3,1,1,1,0,0,1,0,0,171.528
114,4,1,1,1,1,0,0,1,0,0,22.794
115,4,1,3,1,1,0,0,1,0,0,22.99
116,4,2,2,1,1,0,0,0,0,0,31.846
117,3,1,1,1,1,0,0,1,1,0,30.956
118,2,1,1,1,0,1,1,0,0,1,43.496
119,1,3,1,0,1,0,0,1,0,0,180.31
120,4,1,3,1,1,0,0,0,0,0,22.984
121,4,1,1,1,1,0,0,1,0,0,22.794
122,4,2,2,1,1,1,0,1,1,0,29.826
123,2,1,1,0,0,0,1,0,0,1,46.34
124,3,3,1,1,1,0,0,1,0,0,63.108
125,4,1,3,1,1,0,0,0,0,0,22.984
126,1,1,1,1,1,0,0,1,1,0,86.092
127,4,2,2,1,0,1,1,0,0,1,34.536
128,4,1,1,0,1,0,0,1,0,0,24.874
129,4,1,1,1,1,0,0,0,0,0,21.636
130,2,3,1,1,1,0,0,0,0,0,82.424
131,4,1,1,1,1,0,0,0,1,0,21.556
132,3,1,3,1,1,1,0,0,1,0,29.918
133,4,1,1,0,0,0,1,0,1,1,23.792
134,1,2,2,1,1,0,0,0,1,0,103.57
135,4,1,1,1,1,0,0,0,1,0,21.556
136,4,1,1,1,1,0,0,0,1,0,21.556
137,4,1,1,1,1,1,0,0,1,0,21.698
138,2,3,1,1,1,0,1,0,1,1,80.128
139,4,1,3,0,0,0,0,0,1,0,25.014
140,3,1,1,1,1,0,0,0,1,0,28.77
141,4,2,2,1,1,0,0,0,1,0,28.9
142,1,1,1,1,1,1,0,0,1,0,78.566
143,4,1,1,1,1,0,1,0,1,1,21.772
144,4,3,1,0,0,0,0,0,1,0,38.84
145,4,1,3,1,1,0,0,0,1,0,23.06
146,2,1,1,1,1,0,0,0,1,0,41.64
147,3,2,2,1,1,0,0,0,1,0,38.054
148,4,1,1,1,1,1,0,0,1,1,21.97
149,1,1,1,0,0,0,1,0,1,0,86.526
150,4,3,1,1,1,0,0,0,1,0,36.91
151,4,1,3,1,1,0,0,0,1,0,23.06
152,4,1,1,1,1,0,0,0,1,0,21.556
153,2,2,2,1,1,1,0,0,1,0,55.212
154,3,1,1,0,0,0,1,0,1,1,31.454
155,4,1,1,1,1,0,0,0,1,0,21.556
156,1,3,1,1,1,0,0,0,1,0,135.81
157,4,1,3,1,1,0,0,0,1,0,23.06
158,4,1,1,1,1,1,0,0,1,0,21.698
159,4,2,2,0,0,0,1,0,1,1,32.642
160,2,1,1,1,1,0,0,0,1,0,41.64
161,3,1,1,1,1,0,0,0,1,0,28.77
162,4,3,1,1,1,0,0,0,1,0,36.91
163,1,1,1,1,1,1,0,0,1,0,78.566
164,4,1,3,0,0,0,1,0,1,1,25.056
165,4,2,1,1,1,0,0,0,1,0,28.016
166,4,1,2,1,1,0,0,0,1,0,22.394
167,2,1,1,1,1,0,0,0,1,0,41.64
168,4,3,1,1,1,1,0,0,1,0,36.996
169,3,1,1,0,0,0,1,0,1,1,31.454
170,1,1,3,1,1,0,0,0,1,0,79.476
171,4,1,1,1,1,0,0,0,1,0,21.556
172,4,2,2,1,1,0,0,0,1,0,28.9
173,4,1,1,1,1,1,0,0,1,0,21.698
174,2,1,1,1,0,0,1,0,1,1,43.772
175,4,3,1,0,1,0,0,0,1,0,38.51
176,3,1,3,1,1,0,0,0,1,0,29.896
177,4,1,1,1,1,0,0,0,1,0,21.556
178,1,2,2,1,1,0,0,0,1,0,103.57
179,4,1,1,1,1,1,1,0,1,1,21.906
180,4,1,1,0,0,0,0,0,1,0,23.526
181,2,3,1,1,1,0,0,0,1,0,71.694
182,4,1,3,1,1,0,0,0,1,0,23.06
183,3,1,1,1,1,0,0,0,1,0,28.77
184,4,2,2,1,1,1,0,0,1,1,28.67
185,1,1,1,0,0,0,1,0,1,0,86.526
186,4,1,1,1,1,0,0,0,1,0,21.556
187,4,3,1,1,1,0,0,0,1,0,36.91
188,4,1,3,1,1,0,0,0,1,0,23.06
189,2,1,1,1,1,1,0,0,1,0,41.828
190,3,2,2,0,0,0,1,0,1,1,43.948
191,4,1,1,1,1,0,0,0,1,0,21.556
192,1,1,1,1,1,0,0,0,1,0,78.274
193,4,3,1,1,1,0,0,0,1,0,36.91
194,4,1,3,1,1,1,0,0,1,0,23.35
195,4,1,1,0,0,0,1,0,1,1,23.792
196,2,2,2,1,1,0,0,0,1,0,55.174
197,3,1,1,1,1,0,0,0,1,0,28.77
198,4,1,1,1,1,0,0,0,1,0,21.556
199,1,3,1,1,1,1,0,0,1,0,135.598
200,4,1,3,0,0,0,1,0,1,1,25.056
201,4,1,1,1,1,0,0,0,1,0,21.556
202,4,2,2,1,1,0,0,0,1,0,28.9
203,2,1,1,1,1,0,0,0,1,0,41.64
204,3,1,1,1,1,1,0,0,1,0,28.674
205,4,3,1,0,0,0,1,0,1,1,42.588
206,1,1,3,1,1,0,0,0,1,0,79.476
207,4,1,1,1,1,0,0,0,1,0,21.556
208,4,2,1,1,1,0,0,0,1,0,28.016
209,4,1,2,1,1,1,0,0,1,0,22.854
210,2,1,1,0,0,0,1,0,1,1,46.466
211,4,3,1,1,1,0,0,0,1,0,36.91
212,3,1,1,1,1,0,0,0,1,0,28.77
213,1,1,3,1,1,0,0,0,1,0,79.476
214,4,1,1,1,1,1,0,0,1,0,21.698
215,4,2,2,0,0,0,1,0,1,1,32.642
216,4,1,1,1,1,0,0,0,1,0,21.556
217,2,3,1,1,1,0,0,0,1,0,71.694
218,4,1,1,1,1,0,0,0,1,0,21.556
219,3,1,3,1,1,1,0,0,1,0,29.918
220,4,1,1,1,0,0,1,0,1,1,22.622
221,1,2,2,0,1,0,0,0,1,0,109.124
222,4,1,1,1,1,0,0,0,1,0,21.556
223,4,1,1,1,1,0,0,0,1,0,21.556
224,2,3,1,1,1,0,0,0,1,0,71.694
225,4,1,3,1,1,1,1,0,1,1,23.268
226,4,1,1,1,1,0,0,0,1,0,21.556
227,4,1,1,1,1,0,0,0,1,0,21.556
228,4,1,1,1,1,0,0,0,1,0,21.556
229,4,1,1,1,1,0,0,0,1,0,21.556
230,4,1,1,1,1,0,0,0,1,0,21.556
231,4,1,1,1,1,0,0,0,1,0,21.556
232,4,1,1,1,1,0,0,0,1,0,21.556
233,4,1,1,1,1,0,0,0,1,0,21.556
234,4,1,1,1,1,0,0,0,1,0,21.556
235,4,1,1,1,1,0,0,0,1,0,21.556
236,4,1,1,1,1,0,0,0,1,0,21.556
237,4,1,1,1,1,0,0,0,1,0,21.556
238,4,1,1,1,1,0,0,0,1,0,21.556
239,4,1,1,1,1,0,0,0,1,0,21.556
240,4,1,1,1,1,0,0,0,1,0,21.556
241,4,1,1,1,1,0,0,0,1,0,21.556
242,4,1,1,1,1,0,0,0,1,0,21.556
243,4,1,1,1,1,0,0,0,1,0,21.556
244,3,1,1,1,1,0,0,0,1,0,28.77
245,4,1,1,1,1,0,0,0,1,0,21.556
246,1,1,1,1,1,0,0,0,1,0,78.274
247,4,1,1,1,1,0,0,0,1,0,21.556
248,4,2,2,1,1,0,0,0,1,0,28.9
249,4,1,1,1,1,0,0,0,1,0,21.556
250,2,1,1,0,0,0,0,0,1,0,45.504
251,4,3,1,1,1,0,0,0,1,0,36.91
252,3,1,3,1,1,0,0,0,1,0,29.896
253,1,1,1,1,1,0,0,0,1,0,78.274
254,4,2,2,1,1,1,0,0,1,0,28.834
255,4,1,1,0,0,0,1,1,1,1,25.404
256,4,1,1,1,1,0,0,0,1,0,21.556
257,4,1,1,1,1,0,0,0,1,0,21.556
258,2,3,1,1,1,0,0,0,1,0,71.694
259,3,1,3,1,1,0,0,0,1,0,29.896
260,4,1,1,1,1,1,0,0,1,0,21.698
261,4,2,2,0,0,0,1,1,1,1,33.784
262,1,1,1,1,1,0,0,0,1,0,78.274
263,4,1,1,1,1,0,0,0,1,0,21.556
264,4,3,1,1,1,0,0,0,1,0,36.91
265,4,1,1,1,1,0,0,0,1,0,21.556
266,2,1,3,1,1,1,0,0,1,1,43.192
267,3,1,1,0,0,0,1,1,1,0,34.124
268,4,2,2,1,1,0,0,0,1,0,28.9
269,1,1,1,1,1,0,0,0,1,0,78.274
270,4,1,1,1,1,0,0,0,1,0,21.556
271,4,3,1,1,1,0,0,0,1,0,36.91
272,4,1,3,1,1,1,1,0,1,1,23.268
273,4,1,1,0,0,0,0,1,1,0,24.868
274,2,1,1,1,1,0,0,0,1,0,41.64
275,4,2,2,1,1,0,0,0,1,0,28.9
276,3,1,1,1,1,0,0,0,1,0,28.77
277,4,1,1,1,1,1,0,0,1,0,21.698
278,1,3,1,1,1,0,1,1,1,1,158.084
279,4,1,1,0,0,0,0,0,1,0,23.526
280,4,1,3,1,1,0,0,0,1,0,23.06
281,4,1,1,1,1,0,0,0,1,0,21.556
282,2,2,2,1,1,0,0,0,1,0,55.174
283,4,1,1,1,1,0,0,0,1,0,21.556
284,3,1,1,1,1,1,0,0,1,1,28.656
285,4,3,1,1,0,0,1,1,1,0,42.884
286,1,1,1,0,1,0,0,0,1,0,83.834
287,4,1,3,1,1,0,0,0,1,0,23.06
288,4,1,1,1,1,0,0,0,1,0,21.556
289,4,2,1,1,1,0,0,0,1,0,28.016
290,2,1,2,1,1,1,0,0,1,0,42.708
291,4,1,1,1,0,0,1,1,1,1,23.83
292,3,3,1,0,1,0,0,0,1,0,50.95
293,4,1,1,1,1,0,0,0,1,0,21.556
294,1,1,3,1,1,0,0,0,1,0,79.476
295,4,1,1,1,1,0,0,0,1,0,21.556
296,4,1,1,1,1,1,0,0,1,0,21.698
297,4,2,2,1,1,0,1,1,1,1,31.878
298,2,1,1,0,0,0,0,0,1,0,45.504
299,4,1,1,1,1,0,0,0,1,0,21.556
