Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
103,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010055201165161873
104,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010075835327777402
105,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009990159717406702
106,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.000974003163911692
107,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.000984906611641722
108,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009860686266059415
109,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009894115329999631
110,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009743080583276545
111,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.000984639844373386
112,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009821487600236338
113,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009955587336526318
114,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010039958925249207
115,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009923347457393775
116,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.001013828516747291
117,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009934278381193652
118,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009826117010709034
119,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010045712425596858
120,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010113886692094253
121,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010197961465995688
122,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010184764625892242
123,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010113541588141447
124,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010182227127653425
125,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.000983917639767858
126,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010073691926092017
127,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010015449890656554
128,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009980863282669165
129,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009953681218007934
130,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009814206802255985
131,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010067588629063973
132,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009811237634976698
133,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009807096993542609
134,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009822259573310536
135,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009875594954413748
136,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010081458539081063
137,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010119115088558575
138,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.00099965007278029
139,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010080056785139054
140,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.001008537826540332
141,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009845604881789387
142,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009777917424022198
143,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009883925265062664
144,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009858865735810378
145,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009823016174666972
146,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010129445930970643
147,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009945952152241263
148,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010014026025781581
149,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009848505491575114
150,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009768108008698048
151,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0.006963619763757119
152,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009794552541749783
153,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009860625423416865
154,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009976598346464706
155,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0.994049152826457
156,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0.02975682308768294
157,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009978049821667593
158,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009876856403677353
159,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.000992484433801481
160,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009784704994477745
161,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009898701211746067
162,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009856239584856918
163,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009897091158815176
164,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009867912775794415
165,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010112389492980766
166,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009778085546252398
167,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.000968892364224698
168,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010059401066590894
169,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009794748243004982
170,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0.006919657175244143
171,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009882942575531628
172,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0.004969687796149255
173,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009940106744579832
174,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0.9940222855184402
175,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.029804203665609052
176,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009936273841277062
177,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0.006958538346961837
178,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009866025014868504
179,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.006957157322987731
180,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009698822513076954
181,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009771025694721093
182,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.9939965901527626
183,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0.0089356056687071
184,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.00098477663356754
185,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0.00696804199365663
186,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0.004978016543375948
187,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.0009846896164467074
188,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009888322178365325
189,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0.9940560008447159
190,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0.008940695828624985
191,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009883671174091284
192,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.001009407723579512
193,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.005977866164279452
194,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.0069436349681747875
195,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0010181380802174313
196,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009840690056831416
197,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0.9940441577693729
198,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0.008935784961358157
199,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0010031892040686858
200,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0009836967362364336
201,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.005952052118750896
202,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.001001383947806701
203,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0.004963773976834325
204,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009674507005567563
205,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.001003304055854509
206,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0.9900729846565206
207,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0.028799267275640927
208,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009772973064879939
209,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0009801392931514073
210,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.005970817372989578
211,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.006911692564423003
212,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.000993722028233787
213,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009958276252865616
214,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0.9900626274383313
215,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0.029786015991130742
216,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0010032701853132145
217,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0010183279335764083
218,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0.006945699414764095
219,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.006970824321600877
220,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.001006231770269573
221,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009930552090140678
222,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0.9851133510598643
223,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0.028805870288858344
224,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009941150235637216
225,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0009815801699996816
226,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010097624000434378
227,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009859243991571548
228,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009813161995020606
229,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010009344257599507
230,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009974620159731145
231,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009851930719462984
232,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009790288585509004
233,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009859776964777833
234,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009949251345774332
235,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009996889660835871
236,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009819908122818057
237,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009909500804229545
238,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009970487321874918
239,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009730461631924179
240,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0.0029905854512359926
241,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009728394822269427
242,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0.006978548974430783
243,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.006969437242275937
244,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009942722851953175
245,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.0009898256413860443
246,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0.000978902635693953
247,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0.9851344507493796
248,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0.027810117495720925
249,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.004964467486004489
250,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0009946066865124353
251,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.005939158095149154
252,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0.006950042101790422
253,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009792370742500115
254,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009723531363016631
255,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0.985102711082208
256,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.02977616628822515
257,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009897486471546727
258,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0.002975416418221993
259,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0.0069394770208993884
260,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.000995719188764521
261,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0.0049662584777841355
262,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009773412584293995
263,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0010012711580827983
264,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0.9851263674094026
265,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.029793155671140707
266,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0010114680761284885
267,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0.002962158294926008
268,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0.006933011446379765
269,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009869471818258414
270,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0.006952335283630197
271,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009783927438879738
272,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0010192907451104679
273,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.9930297736338867
274,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0.029799295860016884
275,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009795922423259486
276,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0.002982834088992709
277,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009924330110442586
278,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.005944038274691467
279,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0.006945710099709239
280,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009956432929705522
281,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009650401117551535
282,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.9940572014002871
283,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0.008930616920351766
284,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009839291217486658
285,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0.0029738091506283297
286,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009975671091728712
287,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.005947067682119883
288,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0.006936624089991022
289,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009889765911300023
290,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009864873729306597
291,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0.9940480421957728
292,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.01091662659135684
293,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.000987173260569942
294,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0.0029532768132877027
295,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0010027601247797038
296,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.005950127796685342
297,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0.006934496107860894
298,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0009892121310034997
299,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009748951067153809
