Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
188,5,0,1,1,0,70,512,4,9248.6
189,2,0,1,0,0,70,512,4,4353.4
190,1,0,1,0,0,70,512,8,100352.4
191,2,0,1,0,0,70,512,4,4353.4
192,2,0,1,0,0,70,512,10,100570.6
193,2,0,1,1,0,70,512,6,91127.8
194,4,0,1,0,0,70,512,4,12884.4
195,3,1,1,0,0,70,512,2,12133.4
196,2,0,1,0,0,70,512,4,4353.4
197,5,0,1,0,0,70,512,8,121675.2
198,2,0,1,1,0,70,512,4,11837.4
199,1,1,1,0,0,70,512,10,100388.8
200,2,0,1,0,0,70,1,6,78740.8
201,2,0,1,0,0,40,1024,4,4593.6
202,4,0,1,0,0,70,4,2,9348.4
203,2,0,1,0,0,90,512,4,4307.4
204,3,1,1,1,0,90,8,4,12389.8
205,5,0,1,0,0,90,2,8,120786.2
206,2,0,1,0,0,90,16,10,95113.2
207,1,0,1,0,0,90,512,4,11776.8
208,2,0,1,0,0,90,32,6,87223.0
209,2,1,1,1,0,90,128,4,11805.6
210,4,0,1,0,0,80,512,2,8909.8
211,2,0,1,0,0,20,2048,4,4950.0
212,3,0,1,0,0,30,1,4,14289.2
213,5,0,1,0,0,90,1024,8,121725.6
214,2,1,1,1,0,0,512,10,131516.6
215,1,0,1,0,0,10,4,4,12490.0
216,2,0,1,0,0,90,8,6,76512.0
217,2,0,1,0,0,40,512,4,4610.8
218,4,0,1,0,0,80,2,2,9501.8
219,2,1,1,1,0,20,16,4,12023.4
220,3,0,1,0,0,30,32,4,12121.4
221,5,0,1,0,0,90,128,8,121559.6
222,2,0,1,0,0,0,512,10,85502.0
223,1,0,1,0,0,10,2048,4,12350.0
224,2,1,1,1,0,60,512,6,90799.0
225,2,0,1,0,0,40,4096,4,4577.0
226,2,0,1,0,0,70,512,4,4353.4
227,2,0,1,0,0,70,512,4,4353.4
228,2,0,1,0,0,70,512,4,4353.4
229,2,0,1,0,0,70,512,4,4353.4
230,2,0,1,0,0,70,512,4,4353.4
231,2,0,1,0,0,70,512,4,4353.4
232,2,0,1,0,0,70,512,4,4353.4
233,2,0,1,0,0,90,1,4,14714.2
234,2,0,1,0,0,70,512,4,4353.4
235,2,0,1,0,0,80,1024,4,4292.8
236,2,0,1,0,0,80,1024,4,4292.8
237,2,0,1,0,0,80,1024,4,4292.8
238,2,0,1,0,0,80,1024,4,4292.8
239,2,0,1,0,0,80,1024,2,4700.6
240,2,0,1,0,0,80,1024,4,4292.8
241,2,0,1,0,0,80,1024,4,4292.8
242,2,0,1,0,0,80,1024,8,101612.6
243,4,0,1,0,0,80,1024,4,12834.4
244,2,0,1,0,0,80,1024,10,101533.2
245,3,0,1,0,0,80,1024,4,12249.4
246,5,0,1,0,0,80,1024,6,47606.0
247,2,0,1,0,0,80,1024,2,4700.6
248,1,0,1,0,0,80,1024,4,11806.4
249,2,0,1,0,0,80,1024,4,4292.8
250,2,0,1,0,0,80,1024,4,4292.8
251,2,0,1,0,0,80,1024,8,101612.6
252,4,0,1,0,0,80,1024,4,12834.4
253,3,0,1,0,0,80,1024,10,48708.0
254,2,1,1,1,0,80,1024,6,90719.2
255,5,0,1,0,0,80,1024,4,9155.6
256,2,0,1,0,0,80,1024,2,4700.6
257,1,0,1,0,0,80,1024,4,11806.4
258,2,0,1,0,0,80,1024,4,4292.8
259,2,1,1,1,0,80,1024,4,11903.0
260,4,0,1,0,0,80,1024,8,39271.0
261,2,0,1,0,0,80,1024,4,4292.8
262,3,0,1,0,0,80,1024,10,48708.0
263,5,0,1,0,0,80,4,6,47552.4
264,2,0,1,0,0,80,1024,4,4292.8
265,1,1,1,1,0,80,8,2,17680.2
266,2,0,1,0,0,20,2,4,12825.6
267,2,0,1,0,0,30,16,4,4711.8
268,2,0,1,0,0,0,1024,4,17980.0
269,4,0,1,0,0,10,32,8,47042.6
270,2,0,1,0,0,80,128,4,4280.4
271,3,1,1,1,0,60,128,10,48566.0
272,5,0,1,0,0,80,128,6,47647.8
273,2,0,1,0,0,40,128,4,4585.0
274,2,0,1,0,0,80,128,4,4280.4
275,1,0,1,0,0,80,128,2,17689.8
276,2,0,1,0,0,20,128,4,4930.8
277,2,1,1,1,0,30,128,4,11945.2
278,2,0,1,0,0,0,128,8,84898.8
279,4,0,1,0,0,80,128,4,12828.8
280,3,0,1,0,0,10,128,10,50385.0
281,2,0,1,0,0,80,128,4,4280.4
282,5,0,1,0,0,60,128,6,47454.0
283,2,1,1,1,0,80,128,4,11872.4
284,1,0,1,0,0,40,128,2,17853.4
285,2,0,1,0,0,80,128,4,4280.4
286,2,0,1,0,0,80,128,4,4280.4
287,2,0,1,0,0,20,128,8,100987.8
288,4,0,1,0,0,30,128,4,13223.8
289,3,1,1,1,0,0,128,10,48125.6
290,2,0,1,0,0,80,128,4,4280.4
291,5,0,1,0,0,10,128,6,47838.0
292,2,0,1,0,0,80,128,4,4280.4
293,1,0,1,0,0,60,128,2,17726.0
294,2,0,1,0,0,80,128,4,4280.4
295,2,1,1,1,0,40,128,4,11946.4
296,2,0,1,0,0,80,128,8,101412.8
297,4,0,1,0,0,80,128,4,12828.8
298,2,0,1,0,0,20,2048,10,101434.2
299,3,0,1,0,0,30,4096,4,12334.4
