Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
68,1,0,1,2,1,0,512,9,337.4748
69,0,1,2,0,1,0,512,0,31.0946
70,0,1,2,0,0,0,2048,1,337.4748
71,1,1,2,0,1,0,4096,5,337.4748
72,0,2,1,0,1,0,512,0,337.4748
73,0,0,2,0,1,0,512,9,337.4748
74,0,1,2,0,0,0,1024,0,31.2232
75,1,1,2,0,1,0,512,0,31.376
76,0,1,1,0,1,0,512,0,32.1144
77,0,2,2,0,1,0,4096,1,164.143
78,0,1,2,0,0,0,2048,5,337.4748
79,1,0,2,0,1,0,512,0,166.2254
80,0,1,2,1,1,0,1024,9,337.4748
81,0,1,1,0,1,0,512,0,32.1144
82,0,1,2,0,0,0,512,0,31.3186
83,0,2,2,1,1,0,2048,5,167.4502
84,1,1,2,0,1,0,4096,1,337.4748
85,0,0,2,0,1,0,512,0,166.1266
86,0,1,1,1,1,0,1024,9,337.4748
87,0,1,2,0,0,0,512,0,31.3186
88,0,2,2,0,1,0,512,0,337.4748
89,1,1,2,1,1,0,2048,5,337.4748
90,0,0,1,2,1,0,512,0,337.4748
91,0,1,2,0,0,0,4096,1,337.4748
92,0,1,2,2,1,0,1024,0,31.0888
93,1,2,2,2,1,0,1024,9,163.3854
94,0,1,1,2,1,0,1024,0,337.4748
95,0,0,2,2,0,0,1024,5,337.4748
96,0,1,2,2,1,0,1024,0,31.0888
97,1,1,2,2,1,0,1024,1,337.4748
98,0,2,1,2,1,0,1024,0,337.4748
99,0,1,2,2,0,0,1024,9,337.4748
100,0,0,2,2,1,0,1024,0,161.9528
101,0,1,2,2,1,0,1024,0,31.0888
102,0,1,2,2,1,0,1024,0,31.0888
103,0,1,2,2,1,0,1024,0,31.0888
104,0,1,2,2,1,0,1024,0,31.0888
105,0,1,2,2,1,0,1024,0,31.0888
106,0,1,2,2,1,0,1024,0,31.0888
107,0,1,2,2,1,0,1024,0,31.0888
108,0,1,2,2,1,0,1024,0,31.0888
109,0,1,2,2,1,0,1024,0,31.0888
110,0,1,2,2,1,0,1024,0,31.0888
111,0,1,2,2,1,0,1024,0,31.0888
112,0,1,2,2,1,0,1024,0,31.0888
113,0,1,2,2,1,0,2048,5,337.4748
114,0,1,2,2,1,0,4096,1,337.4748
115,0,1,2,2,1,0,1024,0,31.0888
116,1,1,2,2,1,0,1024,9,337.4748
117,0,2,2,1,1,0,1024,0,337.4748
118,0,1,1,2,1,0,2048,0,337.4748
119,0,0,2,2,0,0,4096,5,337.4748
120,0,1,2,2,1,0,1024,0,31.0888
121,1,1,2,1,1,0,1024,1,337.4748
122,0,2,1,2,1,0,2048,0,337.4748
123,0,1,2,2,1,0,4096,9,337.4748
124,0,0,2,2,0,0,1024,0,164.0658
125,1,1,2,1,1,0,1024,0,32.2274
126,0,1,2,2,1,0,2048,5,337.4748
127,0,1,1,2,1,0,1024,1,337.4748
128,0,2,2,2,0,0,4096,0,337.4748
129,0,1,2,2,1,0,512,9,337.4748
130,1,0,2,1,1,0,1024,0,167.9786
131,0,1,1,2,1,0,512,0,337.4748
132,0,1,2,2,1,0,1024,0,31.0888
133,0,2,2,2,0,0,2048,5,165.255
134,0,1,2,2,1,0,4096,1,337.4748
135,1,0,2,1,1,0,512,0,164.8182
136,0,1,1,2,1,0,1024,9,337.4748
137,0,1,2,2,0,0,1024,0,31.2602
138,0,1,2,2,1,1,512,0,31.6432
139,0,2,2,2,1,0,1024,0,337.4748
140,1,1,2,1,1,0,512,5,337.4748
141,0,0,1,2,1,0,2048,1,337.4748
142,0,1,2,2,0,0,1024,0,31.2602
143,0,1,2,2,1,1,4096,9,337.4748
144,0,1,2,2,1,0,512,0,30.8186
145,1,2,2,1,1,0,512,0,337.4748
146,0,1,1,2,1,0,512,0,337.4748
147,0,1,2,2,1,1,512,5,337.4748
148,0,0,2,2,0,0,512,1,337.4748
149,0,1,2,2,1,0,512,0,30.8186
150,1,1,2,1,1,0,512,0,31.6506
151,0,1,1,2,1,0,512,9,337.4748
152,0,2,2,2,1,1,512,0,337.4748
153,0,1,2,2,0,0,512,0,31.1458
154,0,0,2,2,1,0,512,5,337.4748
155,1,1,2,1,1,0,512,0,31.6506
156,0,1,2,2,1,0,512,1,337.4748
157,0,1,1,0,1,1,512,0,32.465
158,0,2,2,2,0,0,512,9,164.3146
159,0,1,2,2,1,0,512,0,30.8186
160,1,0,2,2,1,0,512,0,164.1874
161,0,1,2,1,1,0,512,5,337.4748
162,0,1,1,2,1,1,512,0,337.4748
163,0,1,2,0,0,0,512,1,337.4748
164,0,2,2,2,1,0,512,0,337.4748
165,0,1,2,2,1,0,512,9,337.4748
166,1,0,2,2,1,0,512,0,164.1874
167,0,1,1,2,1,1,512,0,337.4748
168,0,1,2,0,0,0,512,5,337.4748
169,0,1,2,1,1,0,512,0,31.03
170,0,2,2,2,1,0,2048,1,165.2808
171,1,1,2,2,1,0,512,0,31.1244
172,0,0,1,2,1,1,4096,9,337.4748
173,0,1,2,0,0,0,512,0,31.3186
174,0,1,2,2,1,0,512,0,30.8186
175,0,1,2,1,1,0,512,0,31.03
176,1,2,2,2,1,0,2048,5,165.7712
177,0,1,1,2,1,1,4096,1,337.4748
178,0,0,2,2,0,0,512,0,161.9756
179,0,1,2,0,1,0,512,9,337.4748
180,0,1,2,2,1,0,512,0,30.8186
181,1,1,2,1,1,0,2048,0,32.3072
182,0,2,1,2,1,1,512,0,337.4748
183,0,1,2,2,1,0,4096,5,337.4748
184,0,0,2,2,0,0,512,1,337.4748
185,0,1,2,0,1,0,512,0,31.0946
186,1,1,2,2,1,0,512,9,337.4748
187,0,1,1,1,1,1,2048,0,337.4748
188,0,2,2,2,1,0,4096,0,337.4748
189,0,1,2,2,0,0,512,0,31.1458
190,0,0,2,2,1,0,512,5,337.4748
191,1,1,2,2,1,0,512,1,337.4748
192,0,1,1,0,1,1,512,0,32.465
193,0,1,2,1,1,0,2048,9,337.4748
194,0,2,2,2,0,0,4096,0,337.4748
195,0,1,2,2,1,0,512,0,30.8186
196,1,1,2,2,1,0,512,0,31.1244
197,0,0,1,2,1,1,512,5,337.4748
198,0,1,2,0,1,0,512,1,337.4748
199,0,1,2,1,0,0,2048,0,31.6962
200,0,2,2,2,1,0,4096,0,337.4748
201,1,1,2,2,1,0,512,9,337.4748
202,0,1,1,2,1,1,512,0,337.4748
203,0,0,2,2,1,0,512,0,165.7538
204,0,1,2,0,0,0,512,5,337.4748
205,0,1,2,1,1,0,2048,0,31.9244
206,1,2,2,2,1,0,512,1,165.4944
207,0,1,1,2,1,1,4096,0,337.4748
208,0,1,2,2,1,0,512,9,337.4748
209,0,0,2,2,0,0,512,0,161.9756
210,0,1,2,0,1,0,512,0,31.0946
211,1,1,2,1,1,0,2048,5,337.4748
212,0,1,1,2,1,1,512,0,337.4748
213,0,2,2,2,1,0,4096,1,166.4626
214,0,1,2,2,0,0,512,0,31.1458
215,0,0,2,2,1,0,512,9,337.4748
216,1,1,2,0,1,0,512,0,31.376
217,0,1,2,1,1,0,2048,0,31.9244
218,0,1,1,2,1,1,512,5,337.4748
219,0,2,2,2,0,0,4096,0,337.4748
220,0,1,2,2,1,0,512,1,337.4748
221,1,0,2,2,1,0,512,0,164.1874
222,0,1,2,0,1,0,512,9,337.4748
223,0,1,1,1,1,1,2048,0,337.4748
224,0,1,2,2,0,0,512,0,31.1458
225,0,2,2,2,1,0,4096,5,163.342
226,0,1,2,2,1,0,512,0,30.8186
227,0,1,2,2,1,0,512,0,30.8186
228,0,1,2,2,1,0,512,0,30.8186
229,0,1,2,2,1,0,512,0,30.8186
230,0,1,2,2,1,0,512,0,30.8186
231,0,1,2,2,1,0,512,0,30.8186
232,0,1,2,2,1,0,512,0,30.8186
233,0,1,2,2,1,0,512,0,30.8186
234,0,1,2,2,1,0,512,0,30.8186
235,0,1,2,2,1,0,512,0,30.8186
236,0,1,2,2,1,0,512,0,30.8186
237,0,1,2,2,1,0,512,0,30.8186
238,0,1,2,2,1,0,512,0,30.8186
239,0,1,2,2,1,0,512,0,30.8186
240,0,1,2,2,1,0,512,0,30.8186
241,0,1,2,2,1,0,512,0,30.8186
242,0,1,2,2,1,0,512,0,30.8186
243,0,1,2,2,1,0,512,0,30.8186
244,0,1,2,2,1,0,512,0,30.8186
245,0,1,2,2,1,0,512,1,337.4748
246,0,1,2,2,1,0,512,0,30.8186
247,0,1,2,2,1,0,2048,0,31.2782
248,0,0,2,2,1,0,512,9,337.4748
249,0,1,2,0,1,0,4096,0,31.6904
250,0,1,2,2,1,0,512,0,30.8186
251,1,1,2,1,1,0,512,5,337.4748
252,0,2,1,2,1,1,512,0,337.4748
253,0,1,2,2,1,0,512,1,337.4748
254,0,1,2,2,0,0,2048,0,31.9334
255,0,0,2,2,1,0,512,9,337.4748
256,0,1,2,0,1,0,4096,0,31.6904
257,1,1,2,2,1,0,512,0,31.1244
258,0,1,2,1,1,1,512,0,31.368
259,0,1,1,2,1,0,512,5,337.4748
260,0,2,2,2,0,0,512,0,337.4748
261,0,1,2,2,1,0,2048,1,337.4748
262,0,0,2,2,1,0,512,0,165.7538
263,1,1,2,0,1,0,4096,0,31.8582
264,0,1,1,2,1,1,512,9,337.4748
265,0,1,2,1,1,0,512,0,31.03
266,0,2,2,2,0,0,512,0,337.4748
267,0,1,2,2,1,0,512,5,337.4748
268,0,1,2,2,1,0,2048,0,31.2782
269,1,0,2,2,1,0,512,1,337.4748
270,0,1,1,0,1,1,4096,0,32.4974
271,0,1,2,2,1,0,512,0,30.8186
272,0,1,2,1,0,0,512,9,337.4748
273,0,2,2,2,1,0,512,0,337.4748
274,0,1,2,2,1,0,512,0,30.8186
275,1,1,2,2,1,0,2048,5,337.4748
276,0,0,1,2,1,1,512,0,337.4748
277,0,1,2,0,1,0,4096,1,337.4748
278,0,1,2,2,0,0,512,0,31.1458
279,0,1,2,1,1,0,512,0,31.03
280,0,2,2,2,1,0,512,9,165.94
281,1,1,2,2,1,0,1024,0,31.7822
282,0,1,1,2,1,1,512,0,337.4748
283,0,0,2,2,1,0,2048,5,337.4748
284,0,1,2,0,0,0,512,0,31.3186
285,0,1,2,2,1,0,4096,1,337.4748
286,0,1,2,1,1,0,512,0,31.03
287,1,2,2,2,1,0,512,0,337.4748
288,0,1,1,2,1,1,1024,9,337.4748
289,0,1,2,2,1,0,512,0,30.8186
290,0,0,2,2,0,0,512,0,161.9756
291,0,1,2,0,1,0,2048,5,337.4748
292,0,1,2,2,1,0,512,0,30.8186
293,1,1,2,1,1,0,4096,0,32.9028
294,0,2,1,2,1,1,512,1,337.4748
295,0,1,2,2,1,0,512,0,30.8186
296,0,1,2,2,0,0,1024,9,337.4748
297,0,1,2,2,1,0,512,0,30.8186
298,0,0,2,2,1,0,512,0,165.7538
299,1,1,2,0,1,0,512,0,31.376
