Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
22,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0.9930400672117449
23,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.015910994950727432
24,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.00696936176784117
25,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0.00396661498204315
26,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0059561834985550725
27,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0.9940158443357856
28,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.9950432217437287
29,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0.02880599748502353
30,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0.9980212845693938
31,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0.9970131358051748
32,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0.1757866757910576
33,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.004949128868009062
34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0010217495250948517
35,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0.9930500472325015
36,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.9940334316905328
37,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0.9940127718236071
38,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.023840208749814067
39,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0.9930393650060918
40,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0.0188567008311507
41,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0.9920477522992208
42,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0.014907398046910728
43,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0.01889644591948945
44,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0.006964563742626063
45,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0.9940682213389442
46,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0.10227418967565989
47,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0.9930519560197407
48,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.9960117819708408
49,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0.9930723232963616
50,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0.0049757445460205975
51,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0.9940633289633503
52,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.004971780079267143
53,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0.992073087248442
54,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0.9940330106799632
55,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0.9940339359333944
56,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0.17974695411622243
57,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0.9940448385735889
58,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0.0069664149559444995
59,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.9920583374225499
60,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.02779066184237556
61,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.006972746767677224
62,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0.1032698071169541
63,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0.006955962048324824
64,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0.9950349122311734
65,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0.994049292538681
66,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0.9930304042800632
67,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0.029799561644109
68,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0.9920573763432758
69,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.01092091181659294
70,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0.020874604389887818
71,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0.9940552837450426
72,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0.9930222853559103
73,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0.017867090920385242
74,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0.006970645868555267
75,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0009852704778273744
76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9920717245945617
77,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0.7010977910768809
78,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.006976101852619249
79,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0.012907447386393383
80,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0.0039872057136756045
81,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0.0039982511089959455
82,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0.00396892308450382
83,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0.004002097735515097
84,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0.0039779444998666435
85,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0.0029758207412195555
86,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0.0029661152956572895
87,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.0029894995606665592
88,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.002951596999854654
89,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009987280373441937
90,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009806878469975637
91,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.000984503116583897
92,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009960237388594874
93,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010218785974070025
94,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009986090125094084
95,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009892826365163674
96,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.000981893039200648
97,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010091051308990916
98,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009925581817702461
99,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009861383564046488
100,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009955150225512818
101,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009947735428723994
102,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009911527886674344
103,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.001009932980351487
104,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009708563556287176
105,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.000978765522863867
106,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009903964787441866
107,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.001003309050692788
108,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.000990262074852124
109,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009843196474442959
110,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010013172533891005
111,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.00098163041104057
112,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.00098153557867
113,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009868100259902597
114,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.000994431151046961
115,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.00099623150685156
116,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010020781984426213
117,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009994360795143303
118,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010002693960358452
119,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009759923925829201
120,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009737444285210551
121,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009890950787855364
122,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.000986523973113968
123,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009666100631744471
124,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009804388513288847
125,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010050485239316955
126,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009964495526939014
127,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010100809582861965
128,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009901933364843797
129,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009937492691404165
130,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009985740790657586
131,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009763351671532146
132,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009787563240554182
133,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010082304296508203
134,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010030786538894102
135,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009654688865942994
136,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009984612185023477
137,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009608204199614029
138,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009890223236346065
139,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.00098410840433851
140,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010154340779072364
141,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.000967901116416818
142,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010139514884175168
143,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009845960998708149
144,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010021465666580512
145,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009908568210843537
146,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010035154037578054
147,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.000982122608917706
148,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010038360470378716
149,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010131095990097636
150,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009895047469570914
151,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009952546757303865
152,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009973042754554636
153,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010012936902881221
154,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009710829137998253
155,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.006933294361287934
156,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0009861032249996345
157,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009953995731842742
158,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.001002201896474509
159,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.000974248248413204
160,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.001007298124271787
161,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009964519923746048
162,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010067141697889825
163,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010008774354104061
164,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.001002625387941399
165,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009840677134026609
166,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009654207715485396
167,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009907445366445125
168,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010121448405594202
169,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0.004963036444056834
170,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009903099201912726
171,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0010116860461355823
172,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0010025128036569388
173,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009950036766248058
174,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.006947319132491354
175,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.02979349705069049
176,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0.0049708736415218484
177,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009972854655127359
178,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0009852456659176566
179,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009733508194164949
180,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009635924870215461
181,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9920731663124057
182,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0.020831762563238508
183,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009838880168026693
184,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0.006937674521894357
185,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009987530295719243
186,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0.010947653266957428
187,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009753594897211632
188,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9920352093127034
189,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0009682085388115963
190,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0.020839880676787197
191,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.022997176754195e-05
192,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0.006928469442528536
193,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0.009937719810708895
194,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0009974550639028751
195,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.0009935452328346697
196,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0.9980113562756696
197,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.0978284106122088e-06
198,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0.018859821472420567
199,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.0009936935419937389
200,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0.006970799591604219
201,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0.010942887581573819
202,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0010118404397299855
203,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0.0029776136639998174
204,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920502107153422
205,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.8923505879751353e-05
206,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0.019844849916625783
207,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.0009796095512207813
208,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0.001003989866245018
209,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0.011906625922692
210,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0009927594694915808
211,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0.0029783125852756056
212,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920556223194756
213,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.4378874844392235e-05
214,0,0,0,0,0,0,0,1,1,1,0,1,1,1,5.097351488574562e-06
215,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.02088067497923358
216,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0.0009880999115987807
217,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0.01192071928322375
218,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.7943140847344675e-06
219,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.002995724351204554
220,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.1385923203073108e-05
221,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920760627844519
222,0,0,0,0,0,0,0,1,1,1,0,1,1,1,9.881681418107211e-06
223,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.020836371038971686
224,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2.322784830158241e-05
225,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0.001970184171419263
226,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.9959564195330046e-05
227,0,0,0,0,0,0,0,1,1,1,0,1,1,1,7.828731318458513e-06
228,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.5119710532418025e-05
229,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3.618299555473728e-06
230,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.4970511667291052e-05
231,0,0,0,0,0,0,0,1,1,1,0,1,1,1,5.345273431532179e-06
232,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3.931484106190913e-06
233,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.2544661404448907e-05
234,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.51049269287552e-05
235,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.9933626386347115e-06
236,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.8700870461587122e-05
237,0,0,0,0,0,0,0,1,1,1,0,1,1,1,4.171528485170635e-06
238,0,0,0,0,0,0,0,1,1,1,0,1,1,1,7.488641841111664e-06
239,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.0
240,0,0,0,0,0,0,0,1,1,1,0,1,1,1,9.036429554382893e-06
241,0,0,0,0,0,0,0,1,1,1,0,1,1,1,7.127232115782237e-06
242,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0.006944486769550276
243,0,0,0,0,0,0,0,1,1,1,0,1,1,1,6.5674527381808344e-06
244,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.002982588803007448
245,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920678362172524
246,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2.1558502425617853e-05
247,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.101369052615263e-05
248,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.02084809012726303
249,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0.0009843418724514409
250,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0.011896707253197867
251,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.0
252,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.003003987139012755
253,0,0,0,0,0,0,0,1,1,1,0,1,1,1,5.464660662328605e-06
254,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920459688807343
255,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.6324939407337724e-05
256,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.006948931097506763
257,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0.02781752624045134
258,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0.000989485393007718
259,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0.011924702859971792
260,0,0,0,0,0,0,0,1,1,1,0,1,1,1,9.427244413293728e-06
261,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.002978035168220487
262,0,0,0,0,0,0,0,1,1,1,0,1,1,1,7.41487999591173e-06
263,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920438177878221
264,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2.188125361404928e-05
265,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0.019842469073829222
266,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.0009870621143119507
267,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0.0009915143979275802
268,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0.011924721317656168
269,0,0,0,0,0,0,0,1,1,1,0,1,1,1,9.475568713404378e-06
270,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.0029724653193902158
271,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.0
272,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920585901629433
273,0,0,0,0,0,0,0,1,1,1,0,1,1,1,9.88853145765026e-06
274,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.006931299514075888
275,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0.02780088837723236
276,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0.0009810952864694334
277,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0019899885808826326
278,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0.006971049884997095
279,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2.800652257890141e-05
280,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.0029788404517260797
281,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920548016552196
282,0,0,0,0,0,0,0,1,1,1,0,1,1,1,6.071100092112524e-07
283,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3.126057558386889e-06
284,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.02083994753192689
285,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0.000989684869009754
286,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.001980957366633053
287,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0.006947056700192941
288,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.902871219017187e-05
289,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.002977918950691829
290,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.9920502226792989
291,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.3105893420298502e-05
292,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.3210546229328103e-05
293,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.020880125306611867
294,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0.0010075342936572405
295,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0019838044721657523
296,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0.006951131535793015
297,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3.5246605465389814e-05
298,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.002987285898469998
299,0,0,0,0,0,0,0,1,1,1,0,1,1,1,5.968232091719398e-06
