Iteration,topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
72,2,10,4,10,10,1,1000,10,1024,10000,5,0,7.000425468918749e-06
73,2,10,4,10,10,1,1000,10,1024,10000,5,0,3.1149488368360654e-05
74,4,1,4,10,10,1,1000,10,1024,10000,5,29,5.441236614288963e-07
75,4,1,4,10,10,1,1000,10,1024,10000,5,29,0.0
76,4,1,4,10,10,1,1000,10,1024,10000,5,29,2.435567036337381e-05
77,4,1,4,1000000,10,1,1000,10,1024,10000,5,29,1.5313032579360576e-05
78,2,1,4,10,10,1,1000,10,1024,10000,5,0,1.5599467571572644e-05
79,4,1,4,1000000,10,1,1000,10,1024,10000,5,29,1.6445958333430352e-05
80,2,1,4,10,10,1,1000,10,1024,10000,5,0,0.0
81,4,1,4,1000000,10,1,1000,10,1024,10000,5,29,1.963302371199763e-05
82,2,1,4,10,10,1,1000,10,1024,10000,5,0,6.4750329471246155e-06
83,4,10,4,1000000,10,1,1000,10,1024,10000,5,29,2.2675338335135713e-07
84,2,10,4,10,10,1,1000,10,1024,10000,5,0,3.334287455447557e-05
85,4,10,4,1000000,10,0,1000,10,1024,10000,5,29,1.5440056915489243e-05
86,2,10,4,10,10,1,1000,10,1024,10000,5,0,2.2181344697558057e-05
87,4,10,4,1000000,10,1,1000,10,1024,10000,5,29,1.1592126331289217e-05
88,4,10,4,1000000,10,0,1000,10,1024,10000,5,0,2.8503518701447704e-05
89,2,10,4,10,10,1,1000,10,1024,10000,5,29,1.5755531509721985e-05
90,4,10,4,1000000,10,0,1000,10,1024,10000,5,0,2.3630052576558373e-06
91,2,10,4,10,10,1,1000,10,1024,10000,5,29,0.0
92,4,10,4,1000000,10,1,1000,10,1024,10000,5,0,1.700614915928622e-05
93,2,10,4,10,10,0,1000,10,512,10000,5,29,1.4040929151539746e-05
94,2,10,4,10,10,0,1000,10,512,10000,5,29,1.5621591097555514e-05
95,4,10,4,1000000,10,0,1000,10,512,10000,5,0,2.091862450247783e-05
96,2,10,4,10,10,0,1000,10,512,10000,5,29,3.4709087668724496e-05
97,4,10,4,1000000,1,0,1000,10,512,10000,5,0,1.1949063258381715e-05
98,2,10,4,10,10,0,1000,10,512,10000,2,29,2.283501849079229e-05
99,4,10,4,1000000,1,0,1000,10,512,10000,5,0,2.3720304478556778e-05
100,2,10,4,1000000,10,0,1000,10,512,10000,2,29,4.1514750346705995e-05
101,4,10,4,10,1,0,1000,10,512,10000,5,0,2.1393158755918554e-05
102,4,10,4,1000000,1,0,1000,10,512,10000,2,0,1.617824114667729e-05
103,4,10,4,10,1,0,1000,10,512,10000,5,0,9.5960441555128e-06
104,4,10,4,10,1,0,1000,10,512,10000,5,0,6.185372612606744e-06
105,4,10,4,10,1,0,1000,10,512,10000,2,0,1.5409534118260804e-05
106,4,10,4,10,1,0,1000,10,512,10000,5,0,6.261892704376738e-06
107,4,10,4,10,1,0,1000,10,512,10000,5,0,1.0322145825573553e-05
108,4,10,4,10,1,0,1000,10,512,10000,2,0,1.1635534804462849e-05
109,4,10,4,10,1,0,1000,10,512,10000,5,0,1.6792208589944963e-05
110,4,10,4,10,1,0,1000,10,512,10000,2,0,1.2117706372522433e-05
111,4,10,4,10,1,0,1000,10,512,10000,5,0,1.2214784208279894e-05
112,4,10,4,10,1,0,1000,10,512,10000,5,0,1.3241659812806406e-05
113,4,10,4,10,1,1,1000,10,512,10000,2,0,2.1384174364523566e-05
114,4,10,4,10,1,0,1000,10,1024,10000,5,0,1.9612256025822316e-05
115,4,10,4,10,1,1,1000,10,512,10000,5,0,8.890074536930645e-06
116,4,10,4,10,1,1,1000,10,1024,10000,2,0,8.172157976351043e-06
117,4,10,4,10,1,0,1000,10,512,10000,5,0,1.4918726563047551e-05
118,4,10,4,10,1,1,1000,10,1024,10000,5,0,9.716979564548274e-06
119,4,10,4,10,1,0,1000,10,512,10000,2,0,2.5912169674667513e-05
120,4,10,4,10,1,1,1000,10,1024,10000,5,0,2.9325148153615476e-05
121,4,10,4,10,1,0,1000,10,1024,10000,5,0,1.6231612861139625e-05
122,4,10,4,10,1,1,1000,10,512,10000,2,0,3.499691328465408e-06
123,4,10,4,10,10,1,1000,10,1024,10000,5,0,2.353414797680812e-05
124,4,10,4,10,1,0,1000,1000,512,10000,5,0,0.21607681169738457
125,4,10,4,10,10,1,1000,10,1024,10000,2,0,2.281558055063222e-05
126,4,10,4,10,10,0,1,10,1024,10000,5,0,2.2148072929579244e-05
127,4,10,4,10,1,1,1000,10,512,10000,5,0,2.3474241259850776e-06
128,4,10,4,10,10,0,1000,10,1024,10000,2,0,1.4148534362715586e-05
129,4,10,4,10,10,1,1000,1000,1024,10000,2,0,0.4468562698144427
130,2,10,4,10,10,0,1000,10,1024,100,2,0,0.742163133809734
131,4,10,4,10,10,0,1000,10,1024,10000,2,0,1.8628512314574056e-05
132,4,10,4,10,10,0,1000,10,1024,10000,2,0,1.3668020737964131e-05
133,4,10,4,10,10,0,1000,10,1024,10000,2,0,2.4078203965422638e-05
134,4,10,4,10,10,0,1000,10,1024,10000,2,0,9.47917152230964e-06
135,4,10,4,10,10,0,1000,10,1024,10000,2,0,2.6061421561377304e-07
136,4,10,4,10,10,0,1000,10,1024,10000,2,0,3.0046883727265228e-05
137,4,10,4,10,10,0,1000,10,1024,10000,2,0,2.832468357467694e-05
138,4,10,4,10,10,0,1000,10,1024,10000,2,0,1.1619165364281747e-05
139,4,10,4,10,10,0,1000,10,1024,10000,2,0,2.3728735941234108e-05
140,4,10,4,10,10,0,1000,10,1024,10000,2,0,2.9953148319639075e-06
141,4,10,4,10,10,0,1000,10,1024,10000,2,0,3.5608531013380404e-05
142,4,10,4,10,10,0,1000,10,1024,10000,2,29,3.1822207739103156e-05
143,4,10,4,1000000,10,0,1000,10,1024,10000,2,0,2.9837136189689523e-05
144,2,10,4,10,10,1,1,10,1024,10000,2,0,1.7789266393181367e-05
145,4,10,4,10,10,0,1000,10,1024,10000,2,29,5.628649049399532e-06
146,4,10,2,1000000,10,1,1000,10,1024,10000,2,0,0.0
147,2,10,4,10,10,0,1000,10,1024,10000,2,0,1.557683251934915e-05
148,4,10,4,10,10,1,1000,1000,1024,100,2,29,2.778665229141439e-05
149,4,10,4,1000000,10,0,1000,10,1024,10000,2,0,1.2115846990902518e-05
150,2,10,4,10,10,1,1,10,1024,10000,2,0,9.184287097555836e-06
151,4,10,4,10,10,0,1000,10,1024,10000,2,29,3.246417989156106e-05
152,4,10,2,1000000,10,1,1000,10,1024,10000,2,0,8.904686359451314e-06
153,4,10,4,10,10,0,1000,10,1024,10000,2,0,0.0
154,2,10,4,10,10,0,1000,1000,1024,100,2,29,1.2903475643256935e-05
155,4,10,4,10,10,1,1000,10,1024,10000,2,0,3.305020448378859e-05
156,4,10,4,1000000,10,0,1000,10,1024,10000,2,0,7.206928009672932e-06
157,2,10,4,10,10,1,1,10,1024,10000,2,29,1.3097830804442256e-05
158,4,10,2,10,10,0,1000,10,1024,10000,2,0,8.38459810861731e-06
159,4,10,4,1000000,10,1,1000,10,1024,10000,2,0,3.155766297369802e-05
160,2,10,4,10,10,0,1000,10,1024,10000,2,0,2.8498177341476476e-05
161,4,10,4,10,10,1,1000,1000,1024,100,2,29,1.661583008120328e-05
162,4,10,4,1000000,10,0,1000,10,1024,10000,2,0,3.01588718167277e-05
163,4,10,4,10,10,1,1000,10,1024,10000,2,0,4.515265208824414e-05
164,2,10,4,10,10,0,1,10,1024,10000,2,29,7.223813271286676e-06
165,4,10,2,10,10,0,1000,10,1024,10000,5,0,2.0097048199176246e-05
166,4,10,4,1000000,10,1,1000,10,1024,10000,2,0,0.0
167,2,10,4,10,10,0,1000,10,1024,10000,5,0,4.000582541455933e-06
168,4,10,4,10,10,1,1000,1000,1024,100,2,29,6.78685066974201e-06
169,4,10,4,1000000,10,0,1000,10,1024,10000,5,0,8.955538831637654e-06
170,4,1,4,10,10,1,1000,10,1024,10000,2,0,1.0484290035477944e-05
171,2,10,4,10,10,0,1,10,1024,10000,5,29,3.6065787789676986e-05
172,4,10,2,10,10,0,1000,10,1024,10000,2,0,2.504529963067995e-05
173,4,10,4,1000000,10,1,1000,10,1024,10000,5,0,2.3337678021865215e-05
174,2,10,4,10,10,0,1000,10,1024,10000,2,0,2.262504641904769e-06
175,4,10,4,10,10,1,1000,1000,1024,100,5,29,1.4340175703432935e-05
176,4,1,4,1000000,10,0,1000,10,512,10000,2,0,3.439913029691236e-05
177,4,10,4,10,10,1,1000,10,1024,10000,5,0,6.584521478635546e-07
178,2,10,4,10,1,0,1,10,1024,10000,2,29,1.2678283070399236e-05
179,4,10,2,10,10,0,1000,10,512,10000,2,0,1.992245064704273e-05
180,4,10,4,1000000,10,1,1000,10,1024,10000,5,0,1.718881761239618e-05
181,2,10,4,10,1,0,1000,10,1024,10000,2,0,1.83159654083928e-05
182,4,10,4,10,10,1,1000,1000,512,100,5,29,2.940783011641992e-06
183,4,1,4,10,10,0,1000,10,1024,10000,2,0,3.0564820913858064e-05
184,4,10,4,1000000,1,1,1000,10,1024,10000,5,0,1.690138942459888e-05
185,2,10,4,10,10,0,1,10,512,10000,2,29,1.4756796352603829e-05
186,4,10,4,10,10,0,1000,10,1024,10000,5,0,8.941269029834103e-06
187,4,10,2,1000000,1,1,1000,10,1024,10000,2,0,9.528217539783756e-06
188,2,10,4,10,10,0,1000,10,512,10000,2,0,1.3686656291549642e-05
189,4,1,4,1000000,10,1,1000,1000,1024,100,5,29,2.2812591202901055e-05
190,4,10,4,1000000,10,1,1000,10,1024,10000,2,0,1.8633615871583118e-05
191,4,10,4,1000000,1,1,1000,10,1024,10000,5,0,2.057722304845589e-05
192,2,10,4,1000000,10,1,1,10,512,10000,2,29,2.8822258342068793e-05
193,4,10,4,1000000,10,1,1000,10,1024,10000,5,0,5.070348416373086e-06
194,4,10,2,1000000,1,1,1000,10,1024,10000,2,0,1.3838242910714704e-05
195,2,10,4,1000000,10,1,1000,10,512,10000,2,0,1.1461617625946957e-05
196,4,10,4,1000000,10,1,1000,1000,1024,100,5,29,4.1819042684806076e-05
197,4,1,4,1000000,1,1,1000,10,1024,10000,2,0,1.2583723157283372e-05
198,4,10,4,1000000,10,1,1000,10,1024,10000,5,0,4.42550383395913e-05
199,2,10,4,1000000,10,1,1,10,512,10000,2,29,1.31274539204169e-05
200,4,10,4,1000000,10,1,1000,10,1024,10000,5,0,2.2875389644848772e-05
201,4,10,2,1000000,1,1,1000,10,1024,10000,2,0,6.895033409699586e-06
202,2,10,4,1000000,10,1,1000,10,512,10000,2,0,2.3796449127707034e-05
203,4,10,4,1000000,10,1,1000,10,1024,10000,5,29,2.5842450001424793e-05
204,4,1,4,1000000,1,1,1000,1000,1024,100,2,0,2.1128991883848763e-05
205,2,10,4,10,10,0,1000,10,512,10000,2,0,2.10642252869337e-05
206,2,10,4,10,10,1,1000,10,512,10000,2,0,1.3644958204355347e-06
207,2,10,4,10,10,0,1000,10,512,10000,2,0,1.55753088718672e-05
208,2,10,4,10,10,0,1000,10,512,10000,2,0,4.475331368259453e-06
209,2,10,4,1000000,10,1,1000,10,512,10000,2,0,2.0424336553429907e-05
210,2,10,4,10,10,0,1000,10,512,10000,2,0,8.129266287847634e-06
211,2,10,4,10,10,1,1000,10,512,10000,2,0,6.8234732696161685e-06
212,2,10,4,1000000,10,0,1000,10,512,10000,2,0,1.1739862852543688e-05
213,2,10,4,10,10,1,1000,10,512,10000,2,0,2.9963094685670475e-05
214,2,10,4,10,10,0,1000,10,512,10000,2,0,2.25560495994537e-06
215,2,10,4,1000000,10,1,1000,10,512,10000,2,0,1.3337867420507816e-05
216,2,10,4,10,10,0,1000,10,512,10000,2,0,2.464768575577892e-05
217,2,10,4,10,10,1,1000,10,512,10000,2,0,1.9829077525270786e-05
218,2,10,4,1000000,10,0,1000,10,512,10000,2,0,1.0370620033158145e-05
219,2,10,4,10,10,0,1000,10,512,10000,2,0,2.987041955118602e-05
220,2,10,4,10,10,1,1000,10,512,10000,2,0,7.673668857680451e-06
221,2,10,4,1000000,10,0,1000,10,512,10000,2,0,1.5998144626940833e-05
222,2,10,4,10,10,1,1000,10,512,10000,5,0,6.9764353383436894e-06
223,2,10,4,10,10,0,1,10,512,10000,2,29,8.768772265530472e-06
224,2,10,4,1000000,1,1,1000,10,512,10000,5,0,3.2273620651027806e-05
225,2,10,2,10,10,0,1000,10,512,10000,2,0,3.036331884987612e-05
226,2,10,4,1000000,10,1,1000,10,512,10000,2,0,1.3353091558449454e-05
227,2,10,4,10,10,0,1000,10,512,10000,5,29,2.2125248916314815e-05
228,2,1,4,10,1,1,1000,1000,512,100,2,0,7.106878031417961e-06
229,2,10,4,1000000,10,0,1000,10,512,10000,5,0,1.8906577500206244e-05
230,2,10,4,10,10,1,1000,10,512,10000,2,0,1.2509857204563704e-05
231,2,10,4,10,10,0,1,10,512,10000,2,29,1.0609115977592799e-05
232,2,10,4,1000000,1,1,1000,10,512,10000,5,0,1.066594348727146e-05
233,2,10,2,10,10,0,1000,10,512,10000,2,0,9.25537078139189e-06
234,2,10,4,1000000,10,1,1000,10,512,10000,5,29,1.6749371753812604e-05
235,2,1,4,10,10,0,1000,1000,512,100,2,0,1.7406435205515366e-05
236,2,10,4,10,1,1,1000,10,512,10000,2,0,3.4307637353732375e-05
237,2,10,4,1000000,10,0,1000,10,512,10000,5,0,1.7820562921353976e-05
238,2,10,4,10,10,1,1000,10,512,10000,2,29,1.1297637538647384e-05
239,2,10,4,10,10,1,1,10,512,10000,5,29,2.10778770984676e-05
240,2,10,2,1000000,1,1,1000,10,512,10000,2,29,1.8800951153473274e-05
241,2,10,4,10,10,1,1000,10,512,10000,2,29,1.0563036018937787e-05
242,2,10,4,1000000,10,1,1000,10,512,10000,5,29,0.0
243,2,1,4,10,1,1,1000,1000,512,100,2,29,4.534102244489485e-07
244,2,10,4,10,10,1,1000,10,512,10000,5,29,2.5781771747997687e-05
245,2,10,4,1000000,10,1,1000,10,512,10000,2,29,3.0345577712834926e-05
246,2,10,4,10,10,1,1000,10,512,10000,2,29,5.420897730438064e-06
247,2,10,4,10,1,1,1,10,512,10000,5,29,1.8625624759440266e-05
248,2,10,2,1000000,10,1,1000,10,512,10000,2,29,1.1003088791005223e-05
249,4,10,4,10,10,1,1000,10,1024,10000,2,29,2.1867877861058825e-05
250,2,10,4,1000000,10,1,1000,10,512,10000,5,29,2.5709928488073983e-05
251,4,1,4,10,1,1,1000,1000,1024,100,2,29,2.3411062261955506e-05
252,4,10,4,10,10,1,1000,10,512,10000,5,29,2.6188560516051492e-05
253,2,10,4,1000000,10,1,1000,10,1024,10000,2,29,1.19934965995605e-07
254,4,10,4,10,10,1,1000,10,1024,10000,2,29,4.295304352903852e-06
255,2,10,4,10,1,1,1,10,512,10000,5,29,3.1923104578072634e-05
256,4,10,2,1000000,10,1,1000,10,1024,10000,2,29,3.566378912258288e-06
257,2,10,4,10,10,0,1000,10,512,10000,2,0,9.591932389098511e-06
258,2,10,4,10,10,0,1000,10,512,10000,2,0,1.7525079671496436e-06
259,4,1,4,10,10,0,1000,1000,1024,100,2,0,4.126535183210549e-05
260,4,10,4,10,1,0,1000,10,1024,10000,2,0,1.781752320879643e-05
261,4,10,4,10,10,0,1000,10,1024,10000,5,29,6.250313699536524e-06
262,4,10,4,10,10,0,1000,10,1024,10000,5,29,1.0294274228423125e-05
263,2,10,4,10,10,0,1,10,512,10000,5,29,1.4766565468905438e-05
264,2,10,4,10,1,1,1000,10,512,10000,2,29,1.3355995001537943e-05
265,2,10,2,10,10,1,1000,10,512,10000,2,29,2.1843336383392865e-05
266,4,10,4,10,10,1,1000,10,1024,10000,5,29,1.1797462741454047e-05
267,2,10,4,10,10,1,1000,1000,512,100,2,29,0.0
268,4,1,4,10,1,1,1000,10,1024,10000,2,29,2.097435761556773e-05
269,2,10,4,10,10,1,1000,10,512,10000,2,29,1.0562302021619617e-05
270,2,10,4,10,10,1,1000,10,512,10000,2,0,4.067730053134767e-05
271,2,10,4,10,10,1,1000,10,512,10000,2,29,2.9240959189787003e-06
272,2,10,4,10,1,1,1,10,512,10000,2,0,1.7340528224524952e-05
273,4,10,2,10,10,0,1000,10,1024,10000,2,29,1.9482472196395612e-05
274,2,10,4,10,10,0,1000,10,512,10000,2,0,1.393968682540513e-05
275,2,10,4,10,10,0,1000,10,512,10000,2,0,8.831686322677556e-06
276,2,1,4,10,1,0,1000,1000,512,100,2,0,1.3948777318975223e-05
277,2,10,4,10,10,1,1000,10,512,10000,2,29,1.046041651945634e-05
278,2,10,4,10,10,1,1000,10,512,10000,2,0,1.702666790596072e-05
279,2,10,4,10,10,1,1000,10,512,10000,2,0,1.1291717891227602e-05
280,2,10,4,10,10,1,1,10,512,10000,2,29,1.9120504798047214e-05
281,2,10,2,10,10,0,1000,10,512,10000,2,0,2.498842861915276e-05
282,2,10,4,10,10,0,1000,10,512,10000,2,0,1.8562525699087813e-05
283,2,10,4,10,10,0,1000,10,512,10000,2,29,0.0
284,2,1,4,10,10,0,1000,1000,512,100,2,0,9.524803008635042e-06
285,2,10,4,10,1,1,1000,10,512,10000,2,29,2.9793527374035173e-05
286,2,10,4,10,1,1,1000,10,512,10000,2,0,3.3161558210667105e-05
287,2,10,4,10,10,0,1000,10,512,10000,2,0,3.489834743848173e-05
288,2,10,4,10,1,0,1,10,512,10000,2,29,2.6776453313651918e-05
289,2,10,2,10,10,1,1000,10,512,10000,2,0,1.527814313332816e-05
290,2,10,4,10,10,1,1000,10,512,10000,2,0,1.6163630100788306e-05
291,2,10,4,10,10,1,1000,10,512,10000,2,29,8.527570167968196e-06
292,2,1,4,10,1,1,1000,1000,512,100,2,0,9.456893962358087e-06
293,4,10,4,10,10,1,1000,10,1024,10000,5,29,5.3037794307330215e-06
294,4,10,4,1000000,10,1,1000,10,1024,10000,5,29,1.0732870856468957e-05
295,4,10,4,1000000,10,1,1000,10,1024,10000,5,29,4.891794353244742e-06
296,4,10,4,1000000,10,1,1000,10,1024,10000,5,29,6.309329450719008e-06
297,4,10,4,1000000,10,1,1000,10,1024,10000,2,29,1.0941045100148169e-05
298,4,10,4,1000000,10,1,1000,10,1024,10000,5,29,2.6832992844219202e-05
299,4,10,4,1000000,10,1,1000,10,1024,10000,2,29,2.2875889379288823e-05
