Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
85,2,0,0,0,0,40,1024,4,4597.8
86,3,1,0,0,0,20,128,8,38440.8
87,2,0,1,1,0,70,256,10,102890.6
88,2,1,0,0,0,30,4096,4,4576.4
89,1,0,0,0,0,60,2,4,13260.8
90,5,1,0,0,0,70,16,0,9203.0
91,4,0,1,1,0,90,2048,6,49546.8
92,2,1,0,0,0,100,8,2,5075.8
93,3,0,0,0,0,80,32,4,12222.6
94,2,1,0,0,1,70,4,8,81165.2
95,2,0,1,1,1,10,512,10,105506.8
96,1,1,0,0,0,50,128,4,11881.4
97,5,0,0,0,1,40,1,4,9116.8
98,4,1,0,0,1,20,2048,0,9131.4
99,2,0,1,1,0,0,1024,2,17783.0
100,3,1,0,0,1,70,128,6,10778.2
101,2,0,0,0,1,70,64,4,4427.2
102,2,0,0,0,1,70,64,4,4427.2
103,2,0,0,0,1,70,64,4,4427.2
104,2,0,0,0,1,70,64,4,4427.2
105,2,0,0,0,1,70,256,4,4384.6
106,2,0,0,0,1,70,256,4,4384.6
107,2,0,0,0,1,70,256,4,4384.6
108,2,0,0,0,1,30,256,4,4623.4
109,2,0,0,0,1,60,256,4,4447.0
110,2,0,0,0,1,70,256,4,4384.6
111,2,0,0,0,1,90,256,8,100701.0
112,2,0,0,0,1,100,256,4,4382.4
113,2,0,0,0,1,100,256,10,101319.4
114,1,0,0,0,1,100,256,4,11789.0
115,5,0,0,0,1,100,256,4,9157.4
116,4,0,0,0,1,100,256,0,8907.8
117,2,0,0,0,1,100,256,6,88502.0
118,3,0,0,0,1,100,256,4,12142.2
119,2,0,1,0,1,80,256,2,4695.2
120,2,0,0,1,1,10,256,8,105473.4
121,1,0,0,0,1,50,4096,4,11847.6
122,2,0,0,0,1,0,2,10,85451.0
123,5,0,0,0,1,20,16,4,9132.0
124,4,0,1,1,1,40,8,4,43368.8
125,2,0,0,0,1,100,256,0,4683.6
126,3,0,0,0,1,30,32,6,10857.4
127,2,0,0,0,1,60,4,2,5440.6
128,2,0,1,0,1,90,512,4,4307.6
129,1,0,1,1,1,90,512,8,103085.4
130,5,0,1,0,1,90,512,10,302039.6
131,2,0,1,0,1,90,512,4,4307.6
132,4,0,1,0,1,90,512,4,12777.2
133,2,0,1,1,1,90,512,0,17590.4
134,3,0,1,0,1,90,512,4,11980.4
135,2,0,1,0,1,90,512,6,83201.2
136,2,0,1,0,1,90,512,2,4653.0
137,1,0,1,0,1,90,512,4,11814.8
138,5,0,1,1,1,90,512,8,121326.0
139,4,0,1,0,1,90,1,10,265626.6
140,2,0,1,0,1,90,1024,4,4307.8
141,2,0,1,0,1,90,1024,4,4307.8
142,3,0,1,0,1,90,1024,4,12061.8
143,2,0,1,1,1,90,1024,0,17618.8
144,2,0,1,0,1,90,1024,6,83346.2
145,1,0,1,0,1,90,1024,2,17670.4
146,5,0,1,0,1,90,512,4,9165.6
147,2,0,1,0,1,80,4096,8,101547.2
148,4,0,1,1,1,90,2,4,43387.8
149,2,0,1,0,1,10,16,10,96710.2
150,3,0,1,0,1,50,1024,4,12171.0
151,2,0,1,0,1,20,8,4,9236.2
152,2,0,1,0,1,0,32,0,11372.0
153,1,0,1,0,1,40,512,6,89856.2
154,2,0,1,1,1,90,4,4,12434.0
155,5,0,1,0,1,30,1,2,9126.6
156,4,0,1,0,1,60,512,4,12910.2
157,2,0,1,0,1,90,1024,8,100392.8
158,3,0,1,0,1,80,4096,10,48501.2
159,2,0,1,1,1,90,512,4,11814.8
160,2,0,1,0,1,10,2,4,12861.2
161,1,0,1,0,1,50,16,0,17716.4
162,2,0,1,0,1,0,8,4,18016.6
163,5,0,1,0,1,20,32,6,47543.8
164,4,0,1,1,1,40,4,2,35741.2
165,2,0,1,0,1,90,1024,4,4307.8
166,3,0,1,0,1,30,512,8,38326.2
167,2,0,1,0,1,60,1,10,83518.2
168,2,1,1,0,1,90,512,4,4318.0
169,1,0,1,1,1,90,1024,4,11781.6
170,2,0,1,0,0,80,4096,0,4680.4
171,5,0,1,0,1,10,512,4,9126.8
172,4,1,1,0,1,90,2,6,26359.8
173,2,0,1,0,1,50,16,2,5005.6
174,2,0,1,1,1,0,8,4,18459.4
175,3,0,1,0,0,20,32,8,38557.8
176,2,0,1,0,1,40,4,10,80849.8
177,2,1,1,0,1,90,512,4,4318.0
178,1,0,1,0,1,30,1024,4,11883.8
179,5,0,1,1,0,60,1,0,9209.6
180,4,0,1,0,1,90,2048,4,12769.2
181,2,1,1,0,1,90,128,6,83193.8
182,2,0,1,0,1,80,512,2,4690.8
183,3,0,1,0,1,10,64,4,12555.0
184,2,0,1,1,0,90,1024,8,103136.6
185,2,0,1,0,1,50,4096,10,101612.2
186,1,1,1,0,1,20,512,4,12075.0
187,5,0,1,0,1,0,2,4,9231.8
188,2,0,1,0,1,40,16,0,5081.0
189,4,0,1,1,0,90,8,4,43634.6
190,2,0,1,0,1,30,32,6,87011.0
191,3,1,1,0,1,60,512,2,12030.0
192,2,0,1,0,1,90,4,4,11888.8
193,2,0,1,0,1,90,1024,8,100392.8
194,1,0,1,1,0,80,2048,4,11809.2
195,5,0,1,0,1,90,128,10,300167.8
196,2,1,1,0,1,10,1,4,14773.0
197,4,0,1,0,1,50,512,0,8935.0
198,2,0,1,0,1,0,64,4,17992.4
199,3,0,1,1,0,20,1024,6,10910.8
200,2,0,1,0,1,40,512,2,4836.4
201,2,1,1,0,1,90,4096,4,4329.0
202,1,0,1,0,1,30,2,8,80101.4
203,5,0,1,0,1,90,16,4,9081.0
204,2,0,1,1,0,60,8,10,109245.6
205,4,0,1,0,1,90,32,4,12896.0
206,2,0,1,0,1,100,512,0,4664.8
207,3,1,1,0,1,80,1024,4,12204.0
208,2,0,1,0,1,90,4,6,72591.0
209,2,0,1,1,0,10,2048,2,17633.4
210,1,0,1,0,1,50,128,4,11885.0
211,5,0,1,0,1,0,1,8,121457.0
212,2,1,1,0,1,20,512,4,4955.2
213,4,0,1,0,1,90,64,10,112600.6
214,2,0,1,1,0,40,1024,4,11944.8
215,3,0,1,0,1,90,512,0,11994.2
216,2,0,1,0,1,30,4096,4,4558.4
217,2,1,1,0,1,60,2,6,73755.4
218,1,0,1,0,1,90,16,2,17675.6
219,5,0,1,1,0,100,8,4,9167.6
220,2,0,1,0,1,80,32,8,99636.8
221,4,0,1,0,1,90,512,4,12777.2
222,2,1,1,0,1,10,1024,10,99369.8
223,3,0,1,0,1,50,4,4,12877.2
224,2,0,1,1,0,0,2048,0,17843.8
225,2,0,1,0,1,20,128,4,4964.6
226,2,0,1,0,1,90,1024,4,4307.8
227,2,0,1,0,1,90,1024,4,4307.8
228,2,0,1,0,1,90,1024,4,4307.8
229,2,0,1,0,1,90,1024,4,4307.8
230,2,0,1,0,1,90,1024,4,4307.8
231,2,0,1,0,1,90,1024,4,4307.8
232,2,0,1,0,1,90,1024,4,4307.8
233,2,0,1,0,1,90,1024,4,4307.8
234,2,0,1,0,1,90,1024,4,4307.8
235,2,0,1,0,1,90,1,4,14759.0
236,2,0,1,0,1,90,512,4,4307.6
237,2,0,1,0,1,40,512,4,4573.4
238,2,0,1,0,1,90,512,4,4307.6
239,2,0,1,0,1,30,512,4,4557.6
240,2,0,1,0,1,60,512,4,4423.2
241,2,0,1,0,1,90,512,6,83201.2
242,1,0,1,0,1,100,512,2,17828.8
243,2,0,1,0,1,90,512,4,4307.6
244,5,0,1,0,1,80,512,4,9158.4
245,2,0,1,0,1,90,512,8,100595.8
246,4,0,1,0,1,10,512,10,144322.6
247,2,0,1,0,1,50,512,4,4531.4
248,3,0,1,0,1,90,512,4,11980.4
249,2,0,1,0,1,0,512,0,11406.4
250,2,0,1,0,1,20,512,4,4973.6
251,1,1,1,0,1,40,512,6,89940.0
252,2,0,1,0,1,90,512,2,4653.0
253,5,0,1,0,1,30,512,4,9214.4
254,2,0,1,0,0,60,64,8,101677.0
255,4,0,1,1,1,90,512,4,43500.6
256,2,0,1,0,1,100,4096,10,101405.8
257,3,1,1,0,1,80,2,4,13070.6
258,2,0,1,0,1,90,16,0,4949.4
259,2,0,1,0,0,10,512,4,5762.6
260,1,0,1,1,1,90,8,6,98552.0
261,2,0,1,0,1,50,32,4,4647.8
262,5,0,1,0,1,0,512,2,9198.2
263,4,1,1,0,1,20,4,4,15205.4
264,2,0,1,0,1,90,2048,8,100527.4
265,2,0,1,0,0,40,128,4,4585.0
266,3,0,1,1,1,90,512,10,48348.8
267,2,0,1,0,1,30,1,4,14738.8
268,2,1,1,0,1,60,64,4,4382.8
269,1,0,1,0,1,70,512,0,17783.2
270,2,0,1,0,1,90,512,4,4307.6
271,5,0,1,0,0,100,4096,6,47587.4
272,4,0,1,1,1,90,2,2,35893.2
273,2,0,1,0,1,80,16,4,5091.2
274,2,1,1,0,1,90,8,8,85824.0
275,3,0,1,0,1,10,512,4,12365.2
276,2,0,1,0,1,50,32,10,99785.6
277,2,0,1,1,0,0,4,4,18501.6
278,1,0,1,0,1,20,2048,0,17729.8
279,5,0,1,0,1,90,128,4,9153.2
280,2,1,1,0,1,40,512,6,89325.6
281,4,0,1,0,1,90,1,4,20289.2
282,2,0,1,0,1,30,512,2,4839.0
283,3,0,1,1,0,60,64,4,12133.4
284,2,0,1,0,1,70,512,8,100770.4
285,2,0,1,0,1,90,4096,4,4320.6
286,2,1,1,0,1,100,2,10,80099.6
287,1,0,1,0,1,90,512,4,11814.8
288,2,0,1,0,1,80,16,4,5091.2
289,5,0,1,0,0,90,512,0,9124.4
290,2,0,1,1,1,10,8,4,12333.8
291,4,0,1,0,1,90,32,6,19661.4
292,2,0,1,0,1,50,512,4,4531.4
293,3,1,1,0,1,0,4,2,16132.2
294,2,0,0,0,1,20,2048,4,4966.4
295,2,0,1,0,1,90,128,8,100585.8
296,2,0,1,1,0,40,512,4,11934.0
297,1,0,1,0,1,30,1,10,83549.4
298,5,1,1,0,1,60,64,4,9153.0
299,2,0,0,0,1,90,512,0,4667.0
