Iteration,spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
22,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0.9980199098537081
23,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0.9940376423370662
24,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0.9930563873404517
25,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0.006936414814478499
26,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0.9950480542846243
27,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.006955915693342843
28,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.9980104440175197
29,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.002983584000041243
30,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0.006937460631116549
31,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.003970362490270114
32,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0.9940399203543405
33,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.9970112377469394
34,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0.9940556698671561
35,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0.9940400284038521
36,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0.9940485665178149
37,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0.994049150445479
38,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0.9980083298645426
39,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0.9940367816998652
40,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0.9920593394168712
41,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0.9980182389983199
42,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0.992065403675374
43,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0.006956397585939971
44,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0.994057822830617
45,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0.9940165136319996
46,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.9930609274033019
47,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.004947387278058507
48,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0.9930253461972759
49,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0.9930290119001434
50,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0.006930516626805253
51,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0.9970209056623018
52,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0.9980519328134104
53,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0.014894476624696914
54,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0.01588690356359072
55,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0.0029950468978986538
56,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0.10326449545091654
57,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0.00892858228651236
58,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0.013915939546548267
59,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0.018863499041793068
60,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0.006977181967770282
61,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0.9950417302342991
62,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0.0069398235222872485
63,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0.010925948671861821
64,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0.992062476869315
65,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0.9940709339674756
66,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0.9930617689724393
67,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0.9940581532449315
68,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0.022852367018460717
69,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.0019854820031854833
70,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0.01194783082909803
71,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0.9940462414850952
72,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0.9920664487860117
73,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0.005933339996482877
74,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0.9920712840114906
75,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0.007941099925107364
76,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0.004952939261169744
77,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0.9940592169159717
78,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0019834427982070553
79,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0.994035170426033
80,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000984912175850329
81,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010076359462444287
82,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009977493760770868
83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009813391353683883
84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010078730978956023
85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009760097465500283
86,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009946152163229126
87,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.001003758824341178
88,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009919911216181177
89,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009752030751595427
90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.001008892011201985
91,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010162032680578904
92,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010010678506024555
93,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009866239278981286
94,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009720606512238835
95,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010026643665217003
96,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010142205880257038
97,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010051878034238902
98,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.001009798902218978
99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009979141171412413
100,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009802199269540565
101,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009896065153307035
102,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010088084685333713
103,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009858846724157897
104,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010206255198256617
105,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009864150508826074
106,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009840973425520366
107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.001019600701900466
108,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000994250648723965
109,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009988951600548549
110,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.001022075787338071
111,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010031534715916495
112,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010005061087227187
113,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009999057694693694
114,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009643106648978964
115,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000980939224607035
116,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0010114027422246778
117,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010083821316353252
118,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009869674017391945
119,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009810301731423543
120,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010144457509138846
121,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000988921381002393
122,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009790435147344326
123,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0009708328584023861
124,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009786298842079737
125,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009727782090012058
126,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0009709200720474486
127,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000996171927912328
128,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0009811175240678235
129,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.000981986139978205
130,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.00099732672070351
131,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.001004534684438325
132,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0009865514667238807
133,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010171556277166446
134,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010061263154625983
135,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.000982253842099715
136,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.000988638923442277
137,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.000994776452076893
138,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010283079370436983
139,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.000976609320922829
140,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.001008466971908567
141,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0009990707088651115
142,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010058847368133402
143,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0009937840102344838
144,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0009895400907121738
145,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0009634399007242333
146,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0010180273878975855
147,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009922402463342582
148,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.001031398267554656
149,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0010042285941656382
150,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009957616235523273
151,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0010167374362702072
152,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009998962517246872
153,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0010035425145418983
154,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009692141954829381
155,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0010055848984070982
156,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.000986613965632319
157,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.000991087367108364
158,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0010185498190456368
159,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009543850795894785
160,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009988794740515047
161,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.000990561836151762
162,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0010028994780052944
163,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.00098952596625465
164,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009901452656866665
165,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009750963881519222
166,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009787710406077266
167,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009712602431696749
168,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0009755989386166987
169,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.00099609006052659
170,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.02979262758188727
171,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009835179255124615
172,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0009901257941405557
173,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.006966969765857059
174,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0010021758147285829
175,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.000999225822177626
176,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0010130045071536063
177,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0.9930365928412295
178,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.027802586971213517
179,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010072812577613364
180,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0.006941872707684049
181,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0010046531101712453
182,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010064636686864833
183,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0.004969559450633243
184,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0.99404622335657
185,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.00994732054844961
186,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010247748426459795
187,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0009890894424579237
188,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.006944289979499398
189,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.001020430006421043
190,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.005964142476591239
191,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0009964415468854452
192,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.9821303338656007
193,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0.029790204495761235
194,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0010000753686380585
195,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.001002988460729382
196,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0.004956801742165236
197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0009954525968154727
198,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0.006962599182762546
199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0009901432442157312
200,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.9870869650218566
201,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0.0010065493753472334
202,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.027808559129225342
203,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0009948615458894674
204,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0.0049754739918925215
205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0009891467807264837
206,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0.006951583072853011
207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000992059512264004
208,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0.9930582564294568
209,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0.0010107523322947878
210,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.028776874238871368
211,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.0009966427928630197
212,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0.004964304778450823
213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0010009988924809296
214,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0.006956516751823787
215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0009820286366150042
216,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0.9920457143923815
217,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0.001976392114938006
218,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.028787607462419505
219,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.0010031560470364217
220,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010045247178572508
221,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.006955408850182021
222,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0.006935067382097949
223,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0009875440848552378
224,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9920437310777694
225,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0.001977437376857831
226,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.00098984153691368
227,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0009902783011736646
228,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.001019547828175637
229,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0009969222729721526
230,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0009884154907258001
231,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0009867802944189563
232,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0010236317908390807
233,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0009819515769631051
234,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0010072266077410252
235,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0010015976133419115
236,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0009943363371583687
237,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0010182620617330534
238,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.000983892399213429
239,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010000241004032284
240,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0010241186092904448
241,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.000988050006228759
242,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.027790827130380752
243,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.0009856246803909333
244,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0010023558856604915
245,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.006938606576859738
246,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0.004974769663657018
247,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0029668697141609353
248,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0010086516193928573
249,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.9850895433985578
250,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.02977915132415218
251,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.0010125311052631505
252,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00097924958719824
253,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0.005954890446359417
254,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.001001923852296665
255,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0.006926262679227563
256,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0010134981043676103
257,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9920252406682989
258,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0.002989896150242033
259,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.02976346682454716
260,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.0009888600977578743
261,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0009938207034825373
262,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0069466239014033815
263,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0009762941423969712
264,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0.0069677785570761135
265,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.001000107427815591
266,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9920320505886918
267,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0029910464685793977
268,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0.0009809549363409347
269,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.02881315665202438
270,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0009964048709358963
271,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.006923686634595324
272,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.0009988494080292764
273,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.005964339983223229
274,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.001000513690466513
275,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9920562159082426
276,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0029628482814519847
277,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0.0010023299374807314
278,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.028821526202641314
279,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0009755105876302301
280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0009875444225118698
281,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0.005964705974634431
282,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.004945193393280858
283,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.002983435097022489
284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0009834321369723898
285,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.994019762888745
286,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0.0009928109190310125
287,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.02879907956799091
288,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.000993086622138165
289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0009750051983859547
290,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0.005937498370704353
291,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0049768109987666734
292,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.0029660258336365966
293,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0010080927065116263
294,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.9940487391020192
295,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.0010237939691360876
296,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.028797203516277188
297,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.0009958286833832014
298,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.001015978855141582
299,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0.00597808989439345
