Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
141,1,1,2,0,0,0,1024,0,31.2326
142,1,1,2,1,0,0,1024,9,337.4748
143,1,0,1,0,0,1,1024,0,168.7374
144,1,1,2,0,1,0,4096,0,31.8582
145,1,1,2,0,0,0,1024,0,31.2326
146,1,1,2,2,0,0,1024,1,337.4748
147,1,1,2,0,0,1,1024,0,32.145
148,1,0,1,1,0,0,4096,9,337.4748
149,1,1,2,0,1,0,1024,0,31.9844
150,1,1,2,0,0,0,1024,0,31.2326
151,1,1,2,0,0,0,1024,0,31.2326
152,1,1,2,2,0,1,1024,1,337.4748
153,1,0,1,0,0,0,4096,0,166.614
154,1,1,2,1,1,0,1024,0,32.2274
155,1,1,2,0,0,0,1024,9,337.4748
156,1,1,2,0,0,0,1024,0,31.2326
157,1,1,2,0,0,0,4096,0,31.1622
158,1,0,1,2,0,1,4096,1,337.4748
159,1,1,2,0,0,0,4096,0,31.1622
160,1,1,2,0,1,0,4096,0,31.8582
161,1,1,2,1,0,0,4096,9,337.4748
162,1,1,2,0,0,0,4096,0,31.1622
163,1,1,1,0,0,1,4096,0,33.0218
164,1,0,2,0,0,0,4096,0,164.1756
165,1,1,2,2,1,0,4096,1,337.4748
166,1,1,2,0,0,0,4096,0,31.1622
167,1,1,2,1,0,0,4096,9,337.4748
168,1,1,2,0,0,1,4096,0,32.6992
169,1,0,1,0,0,0,4096,0,166.614
170,1,1,2,0,1,0,4096,0,31.8582
171,1,1,2,2,0,0,4096,1,337.4748
172,1,1,2,0,0,0,4096,0,31.1622
173,1,1,2,1,0,1,4096,9,337.4748
174,1,0,1,0,0,0,4096,0,166.614
175,1,2,2,0,1,0,4096,5,164.9454
176,1,1,2,0,0,0,4096,0,31.1622
177,0,1,2,2,0,0,4096,0,31.4676
178,1,1,2,0,0,1,4096,1,337.4748
179,1,1,1,1,0,0,4096,0,337.4748
180,1,2,2,0,1,0,4096,5,164.9454
181,1,0,2,0,0,0,4096,9,337.4748
182,0,1,2,0,0,0,4096,0,31.5282
183,1,1,2,2,0,1,4096,0,32.3962
184,1,1,1,0,0,0,4096,0,32.509
185,1,2,2,1,1,0,4096,1,167.3408
186,0,1,2,0,0,0,4096,0,31.5282
187,1,0,2,0,0,0,4096,5,337.4748
188,1,1,2,0,0,0,4096,0,31.1622
189,1,1,1,2,0,1,4096,9,337.4748
190,1,1,2,0,1,0,4096,0,31.8582
191,0,2,2,1,0,0,4096,0,337.4748
192,1,1,2,0,0,0,4096,1,337.4748
193,1,0,2,0,0,0,4096,0,164.1756
194,1,1,1,0,0,1,4096,5,337.4748
195,1,1,2,2,0,0,4096,0,31.8124
196,0,1,2,0,1,0,4096,9,337.4748
197,1,2,2,0,0,0,4096,0,337.4748
198,1,1,2,1,0,0,4096,0,32.6976
199,1,0,1,0,0,1,512,1,337.4748
200,1,1,2,0,0,0,4096,0,31.1622
201,0,1,2,2,1,0,4096,5,337.4748
202,1,1,2,0,0,0,4096,0,31.1622
203,1,2,2,0,0,0,512,9,165.0278
204,1,1,1,1,0,1,4096,0,337.4748
205,1,0,2,0,0,0,4096,0,164.1756
206,0,1,2,0,1,0,4096,1,337.4748
207,1,1,2,2,0,0,4096,0,31.8124
208,1,1,2,0,0,0,512,5,337.4748
209,1,2,1,0,0,1,4096,0,337.4748
210,1,1,2,1,0,0,4096,9,337.4748
211,0,0,2,0,1,0,4096,0,164.9116
212,1,1,2,0,0,0,512,0,31.6822
213,1,1,2,2,0,0,4096,1,337.4748
214,1,1,1,0,0,1,4096,0,33.0218
215,1,2,2,0,0,0,4096,5,165.0282
216,0,1,2,1,1,0,4096,0,32.1888
217,1,1,2,0,0,0,512,9,337.4748
218,1,0,2,0,0,0,4096,0,164.1756
219,1,1,1,0,0,1,4096,0,33.0218
220,1,1,2,2,0,0,2048,0,31.4314
221,0,1,2,0,1,0,4096,1,337.4748
222,1,2,2,1,0,0,4096,5,165.547
223,1,1,2,0,0,0,512,0,31.6822
224,1,0,2,0,0,1,4096,9,337.4748
225,1,1,1,0,0,0,2048,0,32.4476
226,1,1,2,0,0,0,4096,0,31.1622
227,1,1,2,0,0,0,4096,0,31.1622
228,1,1,2,0,0,0,4096,0,31.1622
229,1,1,2,0,0,0,4096,0,31.1622
230,1,1,2,0,0,0,4096,0,31.1622
231,1,1,2,0,0,0,4096,0,31.1622
232,1,1,2,0,0,0,4096,0,31.1622
233,1,1,2,0,0,0,4096,0,31.1622
234,1,1,2,0,0,0,4096,0,31.1622
235,1,1,2,0,0,0,4096,0,31.1622
236,1,1,2,0,0,0,4096,0,31.1622
237,1,1,2,0,0,0,4096,0,31.1622
238,1,1,2,0,0,0,4096,0,31.1622
239,1,1,2,0,0,0,4096,0,31.1622
240,1,1,2,0,0,0,4096,0,31.1622
241,1,1,2,0,0,0,4096,0,31.1622
242,1,1,2,0,0,0,4096,0,31.1622
243,1,1,2,0,0,0,4096,0,31.1622
244,1,1,2,0,0,0,4096,0,31.1622
245,1,1,2,0,0,0,4096,0,31.1622
246,1,1,2,0,0,0,512,1,337.4748
247,1,1,2,2,0,0,2048,0,31.4314
248,1,1,2,0,0,0,4096,5,337.4748
249,1,2,2,1,0,0,4096,0,337.4748
250,1,1,2,0,0,0,4096,9,337.4748
251,0,0,2,0,1,0,4096,0,164.9116
252,1,1,2,0,0,0,4096,0,31.1622
253,1,1,2,2,0,0,512,0,32.0308
254,1,1,2,0,0,1,2048,1,337.4748
255,1,2,1,0,0,0,4096,0,337.4748
256,1,1,2,1,1,0,4096,5,337.4748
257,0,1,2,0,0,0,4096,0,31.5282
258,1,0,2,0,0,0,4096,9,337.4748
259,1,1,2,0,0,0,512,0,31.6822
260,1,1,1,2,0,1,4096,0,337.4748
261,1,1,2,0,0,0,2048,0,31.8866
262,0,2,2,0,1,0,4096,1,164.143
263,1,1,2,1,0,0,4096,0,32.6976
264,1,0,2,0,0,0,4096,5,337.4748
265,1,1,2,0,0,1,4096,0,32.6992
266,1,1,1,0,0,0,512,9,337.4748
267,1,1,2,2,0,0,4096,0,31.8124
268,0,1,2,0,1,0,2048,0,31.6254
269,1,2,2,0,0,0,4096,0,337.4748
270,1,1,2,1,0,0,4096,1,337.4748
271,1,0,2,0,0,1,4096,0,163.7542
272,1,1,1,0,0,0,4096,5,337.4748
273,1,1,2,0,0,0,512,0,31.6822
274,0,1,2,2,1,0,4096,9,337.4748
275,1,1,2,0,0,0,2048,0,31.8866
276,1,2,2,0,0,0,4096,0,337.4748
277,1,1,2,1,0,1,4096,0,33.1188
278,1,0,1,0,0,0,4096,1,337.4748
279,1,1,2,0,0,0,4096,0,31.1622
280,0,1,2,0,1,0,4096,5,337.4748
281,1,1,2,2,0,0,512,0,32.0308
282,1,1,2,0,0,0,2048,9,337.4748
283,1,2,2,0,0,1,4096,0,337.4748
284,1,1,1,1,0,0,4096,0,337.4748
285,1,1,2,0,0,0,4096,0,31.1622
286,0,0,2,0,1,0,4096,1,337.4748
287,1,1,2,0,0,0,4096,0,31.1622
288,1,1,2,2,0,0,512,5,337.4748
289,1,1,2,0,0,1,2048,0,32.0286
290,1,2,1,0,0,0,4096,9,167.0804
291,1,1,2,1,0,0,4096,0,32.6976
292,0,1,2,0,1,0,4096,0,31.6904
293,1,0,2,0,0,0,4096,0,164.1756
294,1,1,2,0,0,0,4096,1,337.4748
295,1,1,2,2,0,1,512,0,31.8482
296,1,1,1,0,0,0,2048,5,337.4748
297,1,2,2,0,0,0,4096,0,337.4748
298,0,1,2,1,1,0,4096,9,337.4748
299,1,1,2,0,0,0,4096,0,31.1622
