Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
56,4,0,1,1,1,60,4,8,124267.4
57,5,0,0,0,0,90,8,4,9153.6
58,3,1,1,0,1,50,512,6,10718.0
59,2,0,1,1,0,0,16,0,17836.8
60,1,0,1,0,0,30,2,10,80181.4
61,2,1,0,0,1,40,128,4,4607.8
62,5,0,1,1,0,10,512,2,9123.6
63,4,0,1,0,0,100,1,4,20176.4
64,2,1,0,0,1,80,4096,8,101507.2
65,3,0,1,1,0,60,256,6,10485.8
66,2,0,1,0,0,100,2048,4,4383.4
67,2,0,1,0,0,20,512,10,101184.6
68,1,1,1,0,1,50,4,4,12449.6
69,5,0,0,1,0,90,64,0,9164.2
70,2,0,1,0,0,100,1024,2,4655.2
71,4,0,1,0,0,10,16,4,14030.0
72,2,1,1,0,1,0,512,8,85084.6
73,3,0,0,1,0,100,8,4,12439.2
74,2,0,1,0,0,30,32,10,98929.0
75,1,0,1,0,0,40,512,6,89554.8
76,5,0,1,0,1,70,128,4,9122.6
77,2,1,0,0,0,100,2,0,7438.0
78,4,0,1,1,0,60,1,4,42772.8
79,2,0,1,0,0,80,512,2,4691.0
80,3,0,1,0,0,50,4096,8,38071.6
81,2,1,0,0,1,20,256,4,4997.0
82,1,0,1,1,0,100,2048,6,90577.0
83,2,0,1,0,0,10,64,10,99421.0
84,5,0,1,0,0,90,4,4,9181.8
85,4,1,0,0,1,0,1024,0,11897.0
86,2,0,1,1,0,100,512,4,11800.6
87,3,0,1,0,0,70,16,2,12319.8
88,2,0,1,0,0,30,32,8,98965.8
89,1,1,0,0,1,40,8,4,12080.2
90,2,0,1,1,0,100,512,6,90659.6
91,5,0,1,0,0,80,2,10,298225.8
92,4,0,1,0,0,60,128,4,12860.6
93,2,1,0,0,1,20,1,0,11275.0
94,3,0,1,1,0,50,512,4,12053.8
95,2,0,1,0,0,100,4096,2,4661.0
96,1,0,1,0,0,90,256,8,100302.4
97,2,1,0,0,1,10,2048,4,5766.8
98,5,0,1,1,0,0,64,6,47185.4
99,4,0,1,0,0,100,4,10,157585.0
100,2,0,1,0,0,70,512,4,4353.4
101,2,0,1,0,0,100,512,4,4345.0
102,2,0,1,0,0,100,512,4,4345.0
103,2,0,1,0,0,100,512,4,4345.0
104,2,0,1,0,0,100,512,4,4345.0
105,2,0,1,0,0,100,1024,4,4376.4
106,2,0,1,0,0,30,512,4,4582.0
107,2,0,1,0,0,100,16,4,5068.8
108,2,0,1,0,0,40,8,4,9273.2
109,2,0,1,0,0,100,32,0,4707.6
110,2,0,1,0,0,80,512,4,4276.6
111,3,0,1,0,0,80,512,4,12165.2
112,2,0,1,0,0,80,2,2,7458.6
113,1,0,1,0,0,80,128,8,101719.2
114,2,0,1,0,0,80,1,4,14725.0
115,5,0,1,0,0,80,512,6,47599.6
116,2,0,1,0,1,80,4096,4,4291.0
117,4,1,0,0,1,80,4096,10,112373.2
118,2,0,1,1,1,80,4096,4,11870.6
119,3,0,1,0,1,80,4096,0,12119.8
120,2,0,1,0,1,80,4096,4,4291.0
121,2,0,1,0,1,80,4096,4,4291.0
122,1,1,0,0,1,80,4096,2,17773.6
123,2,0,1,1,1,80,4096,8,102749.4
124,5,0,1,0,1,80,4096,4,9198.6
125,2,0,1,0,1,80,4096,6,85575.0
126,4,0,1,0,1,80,4096,10,112876.8
127,3,1,0,0,1,80,4096,4,12093.8
128,2,0,1,1,1,60,2048,0,17640.4
129,2,0,1,0,1,20,256,4,4939.6
130,1,0,1,0,1,50,64,2,17749.6
131,5,1,0,0,1,80,4,4,9158.8
132,2,0,1,0,1,90,1024,8,100392.8
133,4,0,1,1,1,10,16,4,43203.0
134,2,0,1,0,1,0,32,6,82172.6
135,3,0,1,0,1,70,4096,10,48485.2
136,2,1,0,0,1,30,8,4,9197.8
137,1,0,1,1,1,80,2,0,17633.8
138,2,0,1,0,1,40,128,4,4625.2
139,5,0,1,0,1,60,4096,2,9109.0
140,2,0,1,0,1,80,1,4,14805.2
141,4,1,0,0,1,20,256,8,41611.2
142,2,0,1,1,1,50,2048,4,11903.0
143,2,0,1,0,1,90,64,6,89361.6
144,3,0,1,0,1,80,4,10,46729.8
145,2,0,1,0,1,10,1024,4,5757.6
146,1,1,0,0,1,0,4096,4,18546.4
147,2,0,1,1,1,70,16,0,17655.2
148,5,0,1,0,1,80,32,2,9163.2
149,4,0,1,0,1,30,8,4,14176.4
150,2,0,1,0,1,40,2,8,80225.4
151,2,1,0,0,1,80,128,4,4338.4
152,3,0,1,0,1,60,4096,6,10518.8
153,2,0,1,1,1,80,1,10,125255.4
154,1,0,1,0,1,20,4096,4,11992.6
155,2,0,1,0,1,50,256,4,4573.6
156,5,1,1,0,1,90,2048,0,9131.4
157,4,0,0,0,1,80,64,4,12935.4
158,2,0,1,1,1,10,4,2,17635.6
159,2,0,1,0,1,0,1024,8,85415.2
160,3,0,1,0,1,70,4096,4,12193.8
161,2,1,1,0,1,80,16,6,83983.0
162,1,0,0,0,1,30,32,4,11967.2
163,2,0,1,1,1,40,8,10,109381.6
164,5,0,1,0,1,80,4096,4,9198.6
165,2,0,1,0,1,60,2,0,7449.2
166,4,1,1,0,1,80,128,4,12838.6
167,2,0,0,0,1,20,1,2,11311.4
168,3,0,1,1,1,50,4096,8,37994.0
169,2,0,1,0,1,80,256,4,4303.8
170,1,0,1,0,1,90,2048,6,89061.8
171,2,0,1,0,0,10,64,4,5741.8
172,5,1,0,0,1,0,4,10,298757.8
173,2,0,1,1,0,80,4096,4,11931.6
174,4,0,1,0,1,70,1024,0,8930.6
175,2,0,1,0,0,30,16,4,4711.8
176,3,0,1,0,1,40,32,2,12042.4
177,2,1,0,0,0,80,8,8,86089.6
178,1,0,1,1,1,60,4096,4,11764.0
179,2,0,1,0,0,80,2,6,73714.4
180,5,0,1,0,1,20,128,4,9133.8
181,2,0,1,0,1,50,512,10,101332.0
182,4,1,0,0,0,80,1,4,20233.2
183,2,0,1,1,1,90,4096,0,17637.4
184,3,0,1,0,0,10,256,4,12434.6
185,2,0,1,0,1,0,2048,2,11411.6
186,1,0,1,0,0,80,64,8,101936.4
187,2,1,0,0,1,70,4,4,11918.6
188,5,0,1,1,1,30,512,6,47687.4
189,2,0,1,0,0,40,4096,4,4577.0
190,4,0,1,0,1,80,1024,10,112480.8
191,2,0,1,0,0,80,16,4,5075.0
192,3,1,0,0,1,60,32,0,12195.0
193,2,0,1,1,1,20,8,4,12234.2
194,1,0,1,0,0,50,4096,2,17725.0
195,2,0,1,0,1,80,2,4,12823.6
196,5,0,1,0,0,90,128,8,121559.6
197,2,1,0,0,1,10,512,6,87958.8
198,4,0,1,1,1,0,1,4,39515.0
199,2,0,1,0,0,80,4096,10,101514.8
200,3,0,1,0,1,70,256,4,12126.6
201,2,0,1,0,0,30,2048,0,4848.6
202,1,1,0,0,1,80,64,4,11848.4
203,2,0,1,1,1,40,4,2,17613.2
204,5,0,1,0,0,80,512,4,9290.2
205,2,0,1,0,1,60,4096,8,101552.8
206,4,0,1,0,0,20,1024,4,13772.6
207,2,1,0,0,1,50,16,6,85123.2
208,3,0,1,1,1,80,32,10,48426.8
209,2,0,1,0,0,90,8,4,9074.8
210,1,0,1,0,1,10,4096,0,17696.0
211,2,0,1,0,0,0,2,4,18014.2
212,5,1,0,0,1,80,512,2,9220.2
213,2,0,1,1,1,70,128,4,11862.4
214,4,0,1,0,0,30,1,8,82081.2
215,2,0,1,0,1,80,4096,4,4291.0
216,3,0,1,0,0,40,256,6,10571.2
217,2,1,0,0,1,80,2048,10,101792.8
218,1,0,1,1,1,60,64,4,11789.2
219,2,0,1,0,0,20,512,0,5017.6
220,5,0,1,0,1,50,4,4,9164.0
221,2,0,1,0,0,80,4096,2,4699.4
222,4,1,0,0,1,90,1024,4,12795.2
223,2,0,1,1,1,10,16,8,106751.0
224,3,0,1,0,0,80,32,4,12089.4
225,2,0,1,0,1,0,8,6,82161.6
226,2,0,1,0,1,80,4096,4,4291.0
227,2,0,1,0,1,80,4096,4,4291.0
228,2,0,1,0,1,80,4096,4,4291.0
229,2,0,1,0,1,80,4096,4,4291.0
230,2,0,1,0,1,80,4096,4,4291.0
231,2,0,1,0,1,80,4096,4,4291.0
232,2,0,1,0,1,80,4096,4,4291.0
233,2,0,1,0,1,80,4096,4,4291.0
234,2,0,1,0,1,80,4096,4,4291.0
235,2,0,1,0,1,80,4096,4,4291.0
236,2,0,1,0,1,70,512,4,4418.6
237,2,0,1,0,1,30,2,4,12785.4
238,2,0,1,0,1,40,128,4,4625.2
239,2,0,1,0,1,80,1,4,14805.2
240,2,0,1,0,1,60,4096,10,101645.2
241,2,0,1,0,1,80,256,4,4303.8
242,1,0,1,0,1,20,2048,4,12044.2
243,2,0,1,0,1,50,64,0,4865.0
244,5,0,1,0,1,80,512,2,9160.8
245,2,0,1,0,1,90,4,4,11888.8
246,4,0,1,0,1,10,4096,8,47213.8
247,2,0,1,0,1,80,1024,4,4298.0
248,3,0,1,0,1,0,16,6,20721.0
249,2,0,1,0,1,70,32,4,4704.0
250,1,0,1,0,0,80,8,10,86273.8
251,2,1,0,0,1,30,4096,4,4585.8
252,2,0,1,1,1,40,512,0,17679.2
253,5,0,1,0,0,80,2,4,9134.6
254,4,0,1,0,1,60,128,2,8959.4
255,2,0,1,0,1,80,4096,4,4291.0
256,2,1,0,0,0,20,1,8,83694.8
257,2,0,1,0,1,80,4096,4,4291.0
258,3,0,1,0,1,50,4096,4,12204.0
259,2,0,1,1,0,80,256,6,90698.2
260,2,0,1,0,1,90,2048,4,4306.2
261,1,0,1,0,1,100,512,10,101796.4
262,2,0,1,0,0,10,64,4,5741.8
263,5,1,1,0,1,80,4,0,9103.6
264,2,0,0,0,1,0,4096,4,18000.2
265,4,0,1,1,0,70,1024,2,35809.4
266,2,0,1,0,1,80,16,4,5091.2
267,3,0,1,0,1,30,32,8,38326.2
268,2,0,1,0,0,40,4096,4,4577.0
269,1,1,0,0,1,80,8,6,76574.0
270,2,0,1,1,0,60,512,10,102811.8
271,5,0,1,0,1,80,2,4,9144.0
272,2,0,1,0,1,20,128,4,4964.6
273,2,0,1,0,1,50,4096,0,4867.0
274,4,0,1,0,0,80,1,4,20112.6
275,2,1,0,0,1,100,4096,2,4679.6
276,3,0,1,0,1,90,256,4,12090.8
277,2,0,1,1,0,10,2048,8,105592.2
278,2,0,1,0,1,80,512,4,4275.6
279,1,0,1,0,1,0,512,6,82367.0
280,2,0,1,0,0,80,512,4,4276.6
281,5,1,1,0,0,70,512,10,299233.2
282,2,0,0,0,0,30,512,4,4604.4
283,4,0,1,1,0,80,512,4,43597.8
284,2,0,1,0,0,40,512,0,4864.0
285,3,0,1,0,0,80,512,2,12085.2
286,2,0,1,0,0,60,512,4,4412.8
287,2,1,1,0,0,20,512,8,101009.2
288,1,0,0,0,0,80,512,4,11742.8
289,2,0,1,1,0,50,512,6,90923.8
290,5,0,1,0,0,100,512,4,9143.6
291,2,0,1,0,0,90,512,10,100861.2
292,4,0,1,0,0,80,512,4,12806.0
293,2,0,1,0,0,10,512,4,5762.6
294,3,1,0,0,0,0,512,0,15884.4
295,2,0,1,1,0,80,512,4,11868.6
296,2,0,1,0,0,70,512,2,4773.8
297,1,0,1,0,0,30,512,8,100589.6
298,2,0,1,0,0,80,64,4,4342.4
299,5,0,1,0,0,40,4,4,9220.8
