Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
103,2,0,0,0,0,80,2048,0,4702.6
104,2,0,1,0,0,50,2048,8,101450.2
105,2,1,0,0,0,70,2048,2,4794.6
106,2,0,1,0,0,100,4096,10,101664.4
107,2,0,0,0,0,90,2048,0,4684.2
108,2,1,1,0,0,90,1024,2,4659.0
109,2,1,1,0,0,90,1024,2,4659.0
110,2,1,1,0,0,90,1024,2,4659.0
111,2,1,1,0,0,90,1024,2,4659.0
112,3,1,1,0,0,90,1024,2,12082.2
113,2,1,1,0,0,90,1024,2,4659.0
114,1,1,1,0,0,90,1024,2,17718.2
115,2,1,1,0,0,90,1024,2,4659.0
116,5,1,1,0,0,90,1024,2,9112.4
117,4,1,1,0,0,90,1024,2,8898.4
118,2,1,1,0,1,90,1024,4,4315.8
119,2,1,1,0,1,90,1024,4,4315.8
120,3,1,1,1,1,0,1024,4,16020.4
121,1,1,1,0,1,60,1024,4,11773.6
122,2,1,1,0,1,90,1024,4,4315.8
123,2,1,1,0,1,10,1024,4,5757.8
124,5,1,1,0,1,30,128,4,9130.6
125,4,1,1,1,1,90,1,4,42800.6
126,2,1,1,0,1,40,64,4,4570.4
127,2,1,1,0,1,20,1024,4,4961.2
128,3,1,1,0,1,50,32,4,12093.6
129,1,1,1,1,1,90,4,4,12485.4
130,2,1,1,0,1,70,16,4,5047.4
131,5,1,1,0,1,0,1024,4,9237.6
132,2,1,1,0,1,60,512,4,4409.2
133,4,1,1,0,1,90,2,4,15487.0
134,2,1,1,1,1,10,8,4,12342.2
135,3,1,1,0,1,90,256,4,11992.6
136,2,1,1,0,1,30,4096,4,4585.8
137,1,1,1,0,1,20,1024,4,12037.6
138,2,1,1,0,1,40,128,4,4584.6
139,5,1,1,1,1,50,1,4,9146.2
140,2,1,1,0,1,90,64,6,89379.6
141,4,1,1,0,1,70,1024,4,12920.2
142,2,1,1,0,1,90,32,8,98969.4
143,2,1,1,0,1,0,4,4,17976.2
144,3,1,1,1,1,60,16,10,47804.4
145,1,1,1,0,1,90,1024,4,11782.8
146,2,1,1,0,1,10,512,6,88022.8
147,2,1,1,0,1,90,2,4,12736.4
148,5,1,1,0,1,30,8,8,121017.0
149,4,1,1,1,1,20,256,4,43264.2
150,2,1,1,0,1,40,4096,10,102051.6
151,2,1,1,0,1,50,1024,4,4533.4
152,3,1,1,0,1,90,1024,4,11973.0
153,1,1,1,0,1,70,128,6,88694.6
154,2,1,1,1,1,90,1,4,15272.6
155,2,1,1,0,1,0,64,8,85411.4
156,5,1,1,0,1,60,1024,4,9355.0
157,4,1,1,0,1,90,32,10,114371.6
158,2,1,1,0,1,10,4,4,12028.0
159,2,1,1,1,1,90,16,4,11893.8
160,3,1,0,0,1,30,1024,6,10621.2
161,1,1,1,0,1,40,512,8,101801.6
162,2,1,1,0,1,20,2,4,12759.8
163,2,1,1,0,1,90,8,10,86170.0
164,5,1,0,1,1,50,256,4,9136.2
165,4,1,1,0,1,70,1024,4,12920.2
166,2,1,1,0,1,90,4096,4,4329.0
167,2,1,1,0,1,0,1024,6,82492.4
168,3,1,1,0,1,60,128,4,12018.0
169,2,1,0,1,1,80,1,8,125148.6
170,1,1,1,0,1,90,64,4,11784.6
171,2,1,1,0,1,10,1024,10,99369.8
172,5,1,1,0,1,90,32,4,9164.6
173,4,1,0,0,1,30,4,4,14924.4
174,2,1,1,1,1,20,1024,6,91763.8
175,2,1,1,0,1,40,16,4,4835.0
176,3,1,1,0,1,90,512,8,37814.8
177,2,1,1,0,1,50,2,4,12804.8
178,1,1,0,0,1,100,8,10,86030.6
179,2,1,1,1,1,70,1024,0,17613.0
180,5,1,1,0,1,90,256,4,9197.0
181,4,1,1,0,1,80,4096,4,12743.2
182,2,1,1,0,1,0,1024,6,82492.4
183,2,1,0,0,1,60,128,4,4466.0
184,3,1,1,1,1,90,1,8,42714.0
185,2,1,1,0,1,10,64,0,5719.2
186,1,1,1,0,1,90,1024,4,11782.8
187,2,1,1,0,1,30,32,10,98970.2
188,5,1,0,0,1,20,1024,4,9161.4
189,2,1,1,1,1,40,4,4,12485.6
190,4,1,1,0,1,90,16,6,20262.2
191,2,1,1,0,1,100,512,4,4361.2
192,3,1,1,0,1,50,2,8,39016.8
193,2,1,0,0,1,70,8,0,5156.2
194,1,0,1,1,1,90,1024,4,11781.6
195,2,1,1,0,1,80,256,10,101379.0
196,5,1,1,0,1,0,4096,4,9297.6
197,2,1,1,0,1,90,1024,4,4315.8
198,4,1,0,0,1,60,128,6,19302.8
199,2,0,1,1,1,90,1,4,15287.0
200,3,1,1,0,1,10,64,8,39304.2
201,2,1,1,0,1,30,1024,0,4833.0
202,1,1,1,0,1,20,32,4,12038.2
203,2,0,0,0,1,40,1024,10,101807.2
204,5,1,1,1,1,90,4,4,9124.4
205,2,1,1,0,1,100,16,4,5041.0
206,4,1,1,0,1,50,512,6,19527.0
207,2,1,1,0,1,90,2,4,12736.4
208,3,0,0,0,1,70,1024,8,37972.6
209,2,1,1,0,1,80,8,0,5109.2
210,1,1,1,1,1,0,256,4,18446.0
211,2,1,1,0,1,90,4096,10,100723.0
212,5,1,1,0,1,60,1024,4,9355.0
213,2,0,0,0,1,90,128,4,4335.8
214,4,1,1,0,1,10,1,6,34507.6
215,2,1,1,1,1,30,1024,4,11999.4
216,3,1,1,0,1,20,64,8,38740.4
217,2,1,1,0,1,90,32,0,4705.8
218,1,0,0,0,1,40,1024,4,11912.2
219,2,1,1,0,1,100,4,10,80739.2
220,5,1,1,1,1,50,16,4,9285.8
221,2,1,1,0,1,90,512,4,4318.0
222,4,1,1,0,1,70,1024,6,19536.8
223,2,0,0,0,1,80,2,4,12895.4
224,3,1,1,0,1,0,8,8,44220.0
225,2,1,1,1,1,90,256,0,17647.2
226,2,1,1,0,1,90,1024,4,4315.8
227,2,1,1,0,1,90,1024,4,4315.8
228,2,1,1,0,1,90,1024,4,4315.8
229,2,1,1,0,1,90,1024,4,4315.8
230,2,1,1,0,1,90,1024,4,4315.8
231,2,1,1,0,1,90,1024,4,4315.8
232,2,1,1,0,1,90,1024,4,4315.8
233,2,1,1,0,1,90,1024,4,4315.8
234,2,1,1,0,1,90,1024,4,4315.8
235,2,1,1,0,1,90,4096,4,4329.0
236,2,1,1,0,1,60,1024,4,4417.4
237,2,1,1,0,1,90,128,4,4310.8
238,2,1,1,0,1,10,128,4,5744.8
239,2,1,1,0,1,30,128,4,4563.0
240,2,1,1,0,1,90,128,4,4310.8
241,2,1,1,0,1,20,128,4,4966.6
242,2,1,1,0,1,40,128,10,101723.2
243,1,1,1,0,1,90,128,4,11807.6
244,2,1,1,0,1,100,128,4,4381.8
245,5,1,1,0,1,50,128,6,47573.0
246,2,1,1,0,1,90,128,4,4310.8
247,4,1,1,0,1,70,128,4,12782.4
248,2,1,1,0,1,90,128,8,100618.6
249,2,1,1,0,1,80,128,0,4709.8
250,3,1,1,0,1,0,128,4,15942.6
251,2,1,1,0,1,60,128,10,101622.0
252,1,1,1,0,1,90,128,4,11807.6
253,2,0,0,0,1,10,128,4,5768.4
254,5,1,1,0,1,90,128,6,47668.0
255,2,1,1,1,1,30,128,4,12013.4
256,4,1,1,0,1,20,128,8,41743.8
257,2,1,1,0,1,90,128,4,4310.8
258,2,0,1,0,1,40,128,0,4860.6
259,3,1,0,0,1,100,128,4,12128.8
260,2,1,1,0,1,90,128,10,100867.2
261,1,1,1,1,1,50,128,4,11768.2
262,2,1,1,0,1,70,128,4,4375.2
263,5,1,1,0,1,90,128,2,9144.6
264,2,0,1,0,1,80,128,6,85415.0
265,4,1,0,0,1,0,128,4,22086.8
266,2,1,1,0,1,90,128,8,100618.6
267,2,1,1,1,1,60,128,4,11823.4
268,3,1,1,0,1,90,128,0,12123.2
269,2,1,1,0,1,10,128,4,5744.8
270,1,0,1,0,1,90,1,10,83511.4
271,2,1,0,0,1,30,128,4,4591.8
272,5,1,1,0,0,20,64,4,9179.6
273,2,1,1,1,1,40,32,2,17704.0
274,4,1,1,0,1,100,128,4,12746.6
275,2,1,1,0,1,90,4,6,72962.2
276,2,0,1,0,1,50,16,4,4792.2
277,3,1,0,0,1,90,512,8,37893.6
278,2,1,1,0,0,70,2,0,7442.6
279,1,1,1,1,1,80,8,4,12152.8
280,2,1,1,0,1,90,128,10,100867.2
281,5,1,1,0,1,0,256,4,9299.0
282,2,0,1,0,1,60,4096,4,4414.0
283,4,1,0,0,1,90,128,2,8913.8
284,2,1,1,0,0,10,128,4,5751.0
285,2,1,1,1,1,90,1,6,116436.2
286,3,1,1,0,1,30,64,4,12125.4
287,2,1,1,0,1,20,2048,8,101321.8
288,1,0,1,0,1,40,128,0,17728.2
289,2,1,0,0,1,100,32,4,4659.8
290,5,1,1,0,0,90,4,10,299194.0
291,2,1,1,1,1,50,16,4,11970.4
292,4,1,1,0,1,90,512,4,12824.6
293,2,1,1,0,1,70,128,2,4772.4
294,2,0,1,0,1,80,2,4,12823.6
295,3,1,0,0,1,90,8,6,12110.4
296,2,1,1,0,0,0,256,4,18055.6
297,1,1,1,1,1,60,128,8,102698.8
298,2,1,1,0,1,90,4096,0,4657.4
299,2,1,1,0,1,10,128,4,5744.8
