Iteration,ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
166,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
167,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,64044.0
168,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,66610.2
169,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,67878.4
170,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,72610.2
171,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
172,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,64044.0
173,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,62285.0
174,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,69794.6
175,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,75019.4
176,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
177,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,64044.0
178,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,62285.0
179,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,69794.6
180,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,75019.4
181,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,60611.0
182,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,64044.0
183,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,62285.0
184,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,69794.6
185,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,76517.2
186,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
187,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
188,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,68091.4
189,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,69405.4
190,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,76581.2
191,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
192,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
193,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,68091.4
194,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,61239.6
195,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,83752.0
196,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
197,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
198,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,68091.4
199,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,61239.6
200,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,83752.0
201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
202,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
203,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,68091.4
204,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,61239.6
205,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,83752.0
206,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
207,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
208,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,68091.4
209,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,60020.2
210,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,70706.8
211,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,72610.2
212,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
213,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,68091.4
214,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,60618.2
215,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,68001.0
216,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,75019.4
217,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58000.0
218,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,68091.4
219,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
220,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,74173.8
221,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,71237.2
222,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
223,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63794.4
224,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,60618.2
225,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,66204.0
226,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
227,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
228,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
229,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
230,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
231,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
232,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
233,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
234,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
235,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
236,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
237,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
238,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
239,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
240,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
241,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
242,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
243,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
244,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
245,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
246,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
247,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
248,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
249,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
250,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,73797.4
251,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
252,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
253,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63794.4
254,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
255,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,71211.6
256,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,73797.4
257,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
258,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
259,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63794.4
260,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,61239.6
261,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,67281.0
262,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,71237.2
263,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
264,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63794.4
265,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
266,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,70770.0
267,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,73933.0
268,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
269,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
270,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63794.4
271,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
272,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,71211.6
273,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,73797.4
274,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
275,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
276,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63794.4
277,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
278,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,71211.6
279,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,59478.4
280,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,71237.2
281,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
282,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63794.4
283,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
284,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,71211.6
285,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,59478.4
286,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,71237.2
287,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
288,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,63323.4
289,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,60791.0
290,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,64184.6
291,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,62977.6
292,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,73797.4
293,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
294,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,59875.0
295,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63794.4
296,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,61239.6
297,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,65445.4
298,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,73797.4
299,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58632.2
