Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
78,4,0,1,0,1,100,2,8,58534.4
79,2,1,1,0,1,90,64,4,4370.6
80,2,1,0,0,0,90,64,2,4704.6
81,2,1,1,1,1,90,64,4,11857.2
82,5,1,1,0,1,90,64,10,300825.6
83,3,1,0,0,1,90,64,4,12073.2
84,1,1,1,0,0,90,64,0,17733.6
85,4,1,0,1,1,60,4096,6,49278.2
86,2,1,1,0,1,10,1,4,14773.0
87,2,1,1,0,1,70,512,8,100636.2
88,2,1,0,0,1,90,1024,2,4680.4
89,5,1,1,1,0,60,4,4,9384.4
90,3,1,0,0,1,0,8,10,48222.8
91,1,1,1,0,1,20,64,4,12019.2
92,4,1,0,0,1,30,16,0,9055.0
93,2,1,1,1,0,80,128,4,11872.4
94,2,1,0,0,1,100,2048,6,88291.4
95,2,1,1,0,1,50,64,8,100946.8
96,5,1,0,0,1,60,2,4,9105.4
97,1,1,1,1,0,90,1,2,17610.2
98,3,1,0,0,1,10,512,10,50336.8
99,4,1,0,0,1,60,4096,4,12864.2
100,2,1,1,0,1,70,256,0,4769.6
101,2,0,1,0,1,40,32,4,4565.0
102,2,0,1,0,1,40,32,4,4565.0
103,2,0,1,0,1,40,32,4,4565.0
104,2,0,1,0,1,40,64,4,4597.4
105,2,0,1,0,1,0,1024,4,18022.4
106,2,0,1,0,1,20,4,4,11953.2
107,2,0,1,0,1,30,32,4,4575.6
108,2,0,1,0,1,80,8,4,9000.2
109,2,0,1,0,1,100,16,4,5048.6
110,2,0,1,0,1,40,64,4,4597.4
111,2,0,1,0,1,90,128,6,83082.6
112,2,0,1,0,1,50,2048,8,101207.6
113,5,0,1,0,1,60,32,4,9172.0
114,1,0,1,0,1,40,2,2,17694.2
115,3,0,1,0,1,10,64,10,50375.4
116,2,0,1,0,0,90,256,4,4332.2
117,4,0,0,1,0,90,256,0,35812.0
118,2,0,1,0,0,90,256,4,4332.2
119,2,0,1,0,0,90,256,4,4332.2
120,2,0,1,0,0,90,256,6,83305.4
121,5,0,1,0,0,90,256,8,121516.6
122,3,0,1,1,0,90,256,4,12198.2
123,1,0,1,0,0,90,256,2,17695.2
124,2,0,1,0,0,90,256,4,4332.2
125,4,0,1,0,0,90,256,10,112011.8
126,2,0,1,0,0,90,256,0,4654.0
127,2,0,1,1,0,90,256,4,11876.4
128,2,0,1,0,0,90,256,6,83305.4
129,5,0,1,0,0,70,256,4,9191.2
130,1,0,1,0,0,90,256,8,100302.4
131,3,0,1,1,0,0,256,4,15971.2
132,2,0,1,0,0,20,256,2,5019.6
133,4,0,1,0,0,30,1,10,266063.0
134,2,0,1,0,0,80,4096,4,4277.2
135,2,0,1,0,0,80,4096,0,4680.4
136,2,0,1,1,0,80,4096,4,11931.6
137,5,0,1,0,0,80,4096,6,47699.0
138,1,0,1,0,0,80,4096,4,11762.0
139,3,0,1,0,0,80,4096,8,38077.0
140,2,0,1,0,0,80,512,4,4276.6
141,4,0,1,1,0,80,512,2,35847.2
142,2,0,1,0,0,80,512,4,4276.6
143,2,0,1,0,0,80,512,10,101497.4
144,2,0,1,0,0,80,512,0,4692.4
145,5,0,1,0,0,80,512,4,9290.2
146,1,0,1,1,0,80,512,4,11803.0
147,3,0,1,0,0,80,512,6,10613.0
148,2,0,1,0,0,80,512,8,101368.0
149,4,0,1,0,0,80,512,4,12806.0
150,2,0,1,0,0,80,512,2,4691.0
151,2,0,1,1,0,80,1024,4,11861.8
152,2,0,1,0,0,100,4,10,81124.4
153,5,0,1,0,0,50,8,4,9133.8
154,1,0,1,0,0,80,16,0,17644.4
155,2,0,1,0,0,10,512,4,5762.6
156,3,0,1,0,0,80,128,6,10577.2
157,4,0,1,1,0,70,2048,8,124777.2
158,2,0,1,0,0,0,4096,4,18027.0
159,2,0,1,0,0,80,2,2,7458.6
160,2,0,1,0,0,20,512,4,4947.8
161,5,0,1,0,0,30,1,10,300886.0
162,2,0,1,1,0,100,1024,4,11748.2
163,1,0,1,0,0,50,4096,0,17703.6
164,3,0,1,0,0,80,4,4,12812.2
165,2,0,1,0,0,10,512,6,88104.6
166,4,0,1,0,0,80,8,4,13797.6
167,2,0,1,1,0,80,16,8,105610.6
168,2,0,1,0,0,70,128,4,4369.4
169,5,0,1,0,0,0,2048,2,9194.2
170,2,0,1,0,0,20,2,10,80379.0
171,1,0,0,0,0,30,4096,4,11892.6
172,3,1,1,1,0,100,512,0,12178.2
173,2,0,1,0,0,80,1,4,14725.0
174,4,0,1,0,0,50,512,6,19671.0
175,2,0,1,0,0,80,4096,4,4277.2
176,2,0,0,0,0,10,1024,8,99841.4
177,2,1,1,1,0,80,4,4,12452.8
178,5,0,1,0,0,70,8,2,9100.2
179,1,0,1,0,0,0,512,4,18493.0
180,3,0,0,0,0,80,16,10,47970.0
181,2,1,1,0,0,20,128,0,5021.2
182,4,0,1,1,0,30,2048,4,43391.6
183,2,0,1,0,0,80,4096,4,4277.2
184,2,0,1,0,0,100,2,6,73401.6
185,2,0,0,0,0,50,512,8,101877.8
186,5,1,1,0,0,80,1,4,9130.6
187,1,0,1,1,0,10,512,2,17696.6
188,3,0,1,0,0,60,4096,4,12161.6
189,2,0,1,0,0,80,1024,10,101533.2
190,4,0,0,0,0,70,4,0,9396.2
191,2,1,1,0,0,80,512,4,4305.8
192,2,0,1,1,0,0,8,4,18503.8
193,2,0,1,0,0,20,16,6,85660.4
194,5,0,1,0,0,30,128,8,121481.6
195,1,0,0,0,0,80,4096,4,11870.0
196,3,1,1,0,0,100,2048,2,12084.0
197,2,0,1,1,0,50,512,4,11878.4
198,4,0,1,0,0,80,2,10,180791.4
199,2,0,1,0,0,40,1,4,14737.2
200,2,0,0,0,0,60,32,0,4792.8
201,2,1,1,0,0,10,512,4,5714.6
202,5,0,1,1,0,80,4096,6,47637.8
203,1,0,1,0,0,70,1024,8,100464.8
204,3,0,1,0,0,80,4,4,12812.2
205,2,0,0,0,0,0,512,2,11420.2
206,4,1,1,0,0,20,8,4,14284.2
207,2,0,1,1,0,30,128,10,103336.8
208,2,0,1,0,0,80,16,4,5075.0
209,2,0,1,0,0,100,4096,0,4645.6
210,5,0,0,0,0,50,2048,4,9151.0
211,1,1,1,0,0,40,512,6,89817.8
212,2,0,1,1,0,80,2,8,117433.8
213,3,0,1,0,0,60,32,4,12095.0
214,4,0,1,0,0,80,1,2,9999.8
215,2,0,0,0,0,10,512,4,5771.4
216,2,1,1,0,0,70,4096,10,100631.0
217,2,0,1,1,0,80,1024,4,11861.8
218,5,0,1,0,0,0,4,0,9199.2
219,1,0,1,0,0,20,512,4,12024.8
220,2,0,0,0,0,30,8,6,76510.8
221,3,1,1,0,0,80,16,8,37689.0
222,4,0,1,1,0,100,4096,4,43641.6
223,2,0,1,0,0,80,128,2,4692.6
224,2,0,1,0,0,50,2048,4,4540.0
225,2,0,0,0,0,40,512,10,101486.8
226,2,0,1,0,0,80,4096,4,4277.2
227,2,0,1,0,0,80,4096,4,4277.2
228,2,0,1,0,0,80,4096,4,4277.2
229,2,0,1,0,0,80,4096,4,4277.2
230,2,0,1,0,0,80,4096,4,4277.2
231,2,0,1,0,0,80,4096,4,4277.2
232,2,0,1,0,0,80,4096,4,4277.2
233,2,0,1,0,0,80,4096,4,4277.2
234,2,0,1,0,0,80,4096,4,4277.2
235,2,0,1,0,0,80,2,4,12752.8
236,2,0,1,0,0,60,32,4,4585.0
237,2,0,1,0,0,80,512,4,4276.6
238,2,0,1,0,0,10,512,4,5762.6
239,2,0,1,0,0,70,512,4,4353.4
240,2,0,1,0,0,80,512,4,4276.6
241,2,0,1,0,0,0,512,4,18080.4
242,5,0,1,0,0,20,512,0,9120.6
243,2,0,1,0,0,80,512,4,4276.6
244,1,0,1,0,0,30,512,6,88844.6
245,3,0,1,0,0,80,512,4,12165.2
246,2,0,1,0,0,100,512,8,101312.4
247,4,0,1,0,0,40,512,4,13149.6
248,2,0,1,0,0,50,512,2,4857.0
249,2,0,1,0,0,80,512,4,4276.6
250,2,0,1,0,0,60,512,10,101582.0
251,2,1,1,0,0,80,512,4,4305.8
252,5,0,1,0,0,10,512,0,9201.2
253,1,0,1,1,0,80,512,4,11803.0
254,3,0,1,0,0,70,512,6,10695.2
255,2,0,0,0,0,80,1,4,14728.8
256,4,0,1,0,0,0,512,8,75940.8
257,2,1,1,1,0,20,64,2,17597.8
258,2,0,1,0,0,30,1024,4,4572.6
259,2,0,1,0,0,100,4,10,81124.4
260,5,0,1,0,0,80,8,4,9182.2
261,1,0,0,0,0,40,512,0,17670.6
262,2,1,1,0,0,50,16,4,4801.8
263,3,0,1,0,0,80,128,4,12259.4
264,2,0,1,1,0,60,2048,6,90968.8
265,4,0,1,0,0,80,512,8,39281.6
266,2,0,1,0,0,10,2,4,12817.2
267,2,0,0,0,0,80,512,4,4317.0
268,2,1,1,0,1,70,32,2,4783.2
269,5,0,1,1,0,0,1,10,299152.4
270,1,0,1,0,0,20,64,4,11989.2
271,2,0,1,0,0,30,512,0,4845.6
272,3,0,0,0,0,80,1024,4,12135.8
273,2,0,1,0,1,80,512,4,4275.6
274,4,1,1,0,1,100,4,6,23343.6
275,2,0,1,0,1,80,8,4,9000.2
276,2,0,1,1,1,40,512,8,102933.2
277,2,0,1,0,1,50,16,4,4792.2
278,2,0,0,0,1,80,128,2,4713.2
279,5,0,1,0,1,60,2048,4,9159.6
280,1,1,1,0,1,10,512,10,99467.0
281,3,0,1,0,1,80,2,4,13148.6
282,2,0,1,1,1,70,512,0,17644.2
283,4,0,1,0,1,80,32,4,12861.6
284,2,0,1,0,1,0,1,6,82136.6
285,2,0,0,0,1,20,512,4,4982.2
286,2,1,1,0,1,30,64,8,100290.0
287,2,0,1,0,1,80,512,4,4275.6
288,5,0,1,1,1,100,1024,2,9244.6
289,1,0,1,0,1,80,4,4,12443.6
290,2,0,1,0,1,40,8,10,86023.6
291,3,0,0,0,1,50,512,4,12203.8
292,2,0,1,0,1,80,16,0,4980.0
293,4,1,1,0,1,60,128,4,12879.2
294,2,0,1,1,1,10,2048,6,93582.4
295,2,0,1,0,1,80,512,4,4275.6
296,2,0,1,0,1,70,2,8,80477.2
297,5,0,0,0,1,80,512,4,9147.6
298,1,1,1,0,1,90,32,2,17684.4
299,3,0,1,0,1,0,1,4,15948.2
